Date,Open,High,Low,Close,Volume,Adj Close
2015-01-21,75.40,75.60,72.30,72.60,700200,72.60
2015-01-20,75.80,76.35,74.70,75.00,349800,75.00
2015-01-19,76.00,77.45,74.95,75.20,405700,75.20
2015-01-16,77.35,78.30,76.10,76.40,595600,76.40
2015-01-15,77.60,80.80,76.70,77.25,1117300,77.25
2015-01-14,77.10,77.75,75.35,75.85,303700,75.85
2015-01-13,78.95,79.75,76.75,77.50,469600,77.50
2015-01-12,79.45,79.45,76.10,78.45,538600,78.45
2015-01-09,80.60,81.40,78.00,79.10,750400,79.10
2015-01-08,77.50,80.35,77.25,79.35,763800,79.35
2015-01-07,77.50,77.90,74.20,76.30,725900,76.30
2015-01-06,80.30,80.30,76.50,77.00,769200,77.00
2015-01-05,81.30,82.70,79.75,80.95,626100,80.95
2015-01-02,82.90,84.40,81.75,82.00,713300,82.00
2015-01-01,81.35,83.65,80.65,82.50,785500,82.50
2014-12-31,83.20,83.35,80.40,81.45,924600,81.45
2014-12-30,80.35,83.90,80.35,82.85,1509800,82.85
2014-12-29,79.60,81.75,78.55,79.15,1033500,79.15
2014-12-26,82.00,82.50,78.50,78.90,828100,78.90
2014-12-25,81.45,81.45,81.45,81.45,000,81.45
2014-12-24,81.15,84.20,80.75,81.45,963600,81.45
2014-12-23,85.10,85.35,81.25,81.75,1354100,81.75
2014-12-22,84.70,90.25,84.00,84.70,2701900,84.70
2014-12-19,76.70,87.75,76.60,83.65,3375700,83.65
2014-12-18,71.90,75.95,71.90,75.50,972600,75.50
2014-12-17,72.75,73.45,67.65,70.60,1749200,70.60
2014-12-16,77.40,78.55,72.25,73.30,1160700,73.30
2014-12-15,76.70,79.25,76.25,77.65,655700,77.65
2014-12-12,80.35,82.60,76.50,77.50,1115900,77.50
2014-12-11,82.15,83.00,79.25,79.75,1153100,79.75
2014-12-10,78.50,83.50,78.00,82.85,2271000,82.85
2014-12-09,75.75,80.40,75.05,79.40,2867000,79.40
2014-12-08,80.60,82.20,76.00,76.35,1790300,76.35
2014-12-05,71.50,83.00,71.30,80.10,4557100,80.10
2014-12-04,68.75,72.85,67.70,71.05,2183600,71.05
2014-12-03,64.80,69.00,63.85,67.75,000,67.75
2014-12-02,63.40,65.15,62.55,64.20,451500,64.20
2014-12-01,67.00,67.90,63.45,64.00,355500,64.00
2014-11-28,66.00,67.80,66.00,67.05,764600,67.05
2014-11-27,66.60,67.80,64.80,66.30,777400,66.30
2014-11-26,64.15,68.00,64.15,66.40,1258500,66.40
2014-11-25,63.50,65.65,58.45,63.20,1167800,63.20
2014-11-24,64.40,65.20,62.75,63.30,472400,63.30
2014-11-21,64.90,66.50,63.30,63.65,890100,63.65
2014-11-20,67.60,67.80,64.10,64.80,693500,64.80
2014-11-19,69.40,70.30,66.30,67.15,1119500,67.15
2014-11-18,67.80,71.15,67.50,68.95,1479900,68.95
2014-11-17,61.65,69.90,61.30,67.15,4365300,67.15
2014-11-14,58.10,61.75,58.10,61.30,2633600,61.30
2014-11-13,56.90,60.15,54.80,57.30,1930800,57.30
2014-11-12,57.05,58.30,56.10,56.55,901700,56.55
2014-11-11,57.45,57.85,56.15,56.45,542900,56.45
2014-11-10,56.00,57.35,54.65,56.80,835000,56.80
2014-11-07,58.00,59.35,55.30,55.90,1190700,55.90
2014-11-06,57.15,57.15,57.15,57.15,000,57.15
2014-11-05,56.60,58.95,52.55,57.15,2561600,57.15
2014-11-04,57.10,57.10,57.10,57.10,000,57.10
2014-11-03,60.05,62.50,56.10,57.10,2020400,57.10
2014-10-31,51.45,60.70,51.20,59.60,2666500,59.60
2014-10-30,53.85,54.40,50.45,52.75,1007000,52.75
2014-10-29,50.35,54.95,50.30,53.20,1610800,53.20
2014-10-28,44.70,51.20,44.65,49.60,2012900,49.60
2014-10-27,45.00,46.15,43.90,44.35,352900,44.35
2014-10-24,42.10,42.10,42.10,42.10,000,42.10
2014-10-23,42.10,42.10,42.10,42.10,000,42.10
2014-10-22,43.50,43.55,41.75,42.10,95600,42.10
2014-10-21,43.00,43.40,42.25,43.05,90600,43.05
