Date,Open,High,Low,Close,Volume,Adj Close
2015-01-21,145.10,146.20,140.60,143.25,789700,143.25
2015-01-20,141.20,144.90,141.15,144.40,1008300,144.40
2015-01-19,140.05,141.65,139.50,140.20,851100,140.20
2015-01-16,142.40,143.25,137.90,138.45,1841400,138.45
2015-01-15,143.30,145.65,138.95,141.85,1939400,141.85
2015-01-14,151.00,151.50,141.10,142.10,1321400,142.10
2015-01-13,152.50,154.40,150.65,151.45,326100,151.45
2015-01-12,156.00,156.00,150.50,151.05,597300,151.05
2015-01-09,152.60,155.50,152.15,155.00,1156100,155.00
2015-01-08,151.00,153.10,148.65,152.70,561200,152.70
2015-01-07,153.50,154.00,146.75,149.10,854500,149.10
2015-01-06,156.00,157.00,151.25,153.40,1472000,153.40
2015-01-05,160.15,161.95,155.65,157.10,749300,157.10
2015-01-02,159.00,161.15,158.30,160.10,314500,160.10
2015-01-01,157.90,159.00,155.65,158.60,561600,158.60
2014-12-31,156.50,159.70,156.35,157.70,507100,157.70
2014-12-30,157.90,157.90,154.75,156.25,382100,156.25
2014-12-29,153.30,157.90,152.20,157.10,442800,157.10
2014-12-26,150.90,153.65,149.70,152.20,786900,152.20
2014-12-25,150.95,150.95,150.95,150.95,000,150.95
2014-12-24,152.10,153.35,149.80,150.95,1546000,150.95
2014-12-23,155.00,155.50,152.25,153.20,1176900,153.20
2014-12-22,156.40,158.75,155.00,155.80,358200,155.80
2014-12-19,152.50,158.40,152.15,157.65,1269100,157.65
2014-12-18,150.00,155.00,149.50,153.60,1005900,153.60
2014-12-17,144.00,148.05,138.80,147.25,1409100,147.25
2014-12-16,151.50,151.75,141.90,144.70,2536600,144.70
2014-12-15,152.00,155.10,151.50,153.40,985900,153.40
2014-12-12,157.85,158.00,152.15,153.45,1092200,153.45
2014-12-11,154.00,157.00,151.60,155.60,518900,155.60
2014-12-10,154.50,157.20,153.60,154.20,465000,154.20
2014-12-09,158.40,158.60,152.60,154.40,588400,154.40
2014-12-08,164.50,164.75,157.50,159.15,653700,159.15
2014-12-05,166.20,167.70,162.90,163.25,531400,163.25
2014-12-04,170.15,171.30,165.15,165.75,520300,165.75
2014-12-03,172.50,173.20,168.00,168.85,543200,168.85
2014-12-02,167.20,172.50,166.10,171.40,655800,171.40
2014-12-01,174.00,175.10,165.55,167.20,500600,167.20
2014-11-28,173.90,175.20,172.10,173.90,596000,173.90
2014-11-27,169.40,176.40,168.85,172.65,1743200,172.65
2014-11-26,165.35,169.75,162.30,169.15,638100,169.15
2014-11-25,166.00,166.40,158.90,165.50,717800,165.50
2014-11-24,162.20,168.00,162.00,165.55,1130200,165.55
2014-11-21,157.00,161.00,156.05,160.15,1101200,160.15
2014-11-20,155.25,157.60,154.20,156.05,745600,156.05
2014-11-19,157.10,160.30,154.10,154.85,939700,154.85
2014-11-18,157.00,160.65,154.65,155.40,712600,155.40
2014-11-17,156.90,159.00,155.65,157.95,528900,157.95
2014-11-14,151.95,159.00,150.95,157.40,1259700,157.40
2014-11-13,152.50,154.50,149.60,151.95,1404900,151.95
2014-11-12,152.40,153.60,150.90,151.65,559300,151.65
2014-11-11,152.95,154.85,150.00,151.45,867200,151.45
2014-11-10,157.35,157.35,151.80,152.35,624200,152.35
2014-11-07,157.00,160.40,154.80,156.05,1630000,156.05
2014-11-06,156.80,156.80,156.80,156.80,000,156.80
2014-11-05,163.95,163.95,155.40,156.80,598700,156.80
2014-11-04,163.50,163.50,163.50,163.50,000,163.50
2014-11-03,163.90,165.90,160.75,163.50,588600,163.50
2014-10-31,160.00,164.10,158.95,163.20,830300,163.20
2014-10-30,157.00,161.50,154.50,160.40,864800,160.40
2014-10-29,148.00,158.20,148.00,156.65,1224800,156.65
2014-10-28,147.50,148.85,144.75,147.85,522000,147.85
2014-10-27,150.00,151.50,146.70,147.40,492700,147.40
2014-10-24,148.45,148.45,148.45,148.45,000,148.45
2014-10-23,148.45,148.45,148.45,148.45,000,148.45
2014-10-22,149.90,150.95,145.50,148.45,705800,148.45
2014-10-21,148.00,151.00,147.20,148.05,832500,148.05
2014-10-20,144.50,147.55,142.05,146.25,1277300,146.25
2014-10-17,143.50,144.00,138.40,139.70,1024100,139.70
2014-10-16,151.00,151.15,141.50,142.90,968300,142.90
2014-10-15,151.15,151.15,151.15,151.15,000,151.15
2014-10-14,151.20,155.15,147.50,151.15,981000,151.15
2014-10-13,150.00,151.90,147.60,151.05,580300,151.05
2014-10-10,156.00,156.00,149.55,150.20,752100,150.20
2014-10-09,150.90,158.50,150.90,157.75,1030700,157.75
2014-10-08,147.30,149.70,145.75,148.80,685200,148.80
2014-10-07,154.95,154.95,147.50,148.40,634800,148.40
2014-10-06,155.15,155.15,155.15,155.15,000,155.15
2014-10-03,155.15,155.15,155.15,155.15,000,155.15
2014-10-02,155.15,155.15,155.15,155.15,000,155.15
2014-10-01,157.80,158.15,152.75,155.15,588500,155.15
2014-09-30,158.50,163.00,156.10,156.80,776500,156.80
2014-09-29,158.60,161.40,153.25,159.50,915500,159.50
2014-09-26,147.30,158.75,146.10,157.40,1097700,157.40
2014-09-25,154.70,155.50,139.60,149.55,2344300,149.55
2014-09-24,155.10,162.30,148.80,156.30,2480500,156.30
2014-09-23,163.65,164.00,155.25,157.05,471800,157.05
2014-09-22,165.00,165.35,160.25,162.05,400200,162.05
2014-09-19,163.40,166.10,162.35,164.30,439000,164.30
2014-09-18,161.00,165.00,159.35,163.05,480400,163.05
2014-09-17,162.00,163.30,157.10,160.55,748300,160.55
2014-09-16,161.90,165.75,160.00,160.30,593200,160.30
2014-09-15,168.00,168.60,162.80,163.40,697400,163.40
2014-09-12,172.90,173.40,167.10,168.60,558800,168.60
2014-09-11,172.30,175.25,171.60,172.55,400300,172.55
2014-09-10,170.95,174.80,170.20,172.60,377700,172.60
2014-09-09,173.00,174.80,169.55,172.40,1229900,172.40
2014-09-08,169.00,174.00,168.40,173.60,611300,173.60
2014-09-05,169.45,172.35,166.05,167.75,643800,166.75
2014-09-04,174.00,174.45,166.00,169.20,692200,168.19
2014-09-03,173.60,177.00,173.25,175.15,881700,174.11
2014-09-02,176.50,177.40,173.55,174.45,789200,173.41
2014-09-01,171.40,178.95,169.35,176.20,1908300,175.15
2014-08-29,170.10,170.10,170.10,170.10,000,169.09
2014-08-28,172.30,173.75,169.30,170.10,696900,169.09
2014-08-27,172.00,172.95,168.40,172.00,869500,170.97
2014-08-26,159.80,171.60,158.00,170.65,2418400,169.63
2014-08-25,183.00,184.95,160.80,164.65,2251600,163.67
2014-08-22,178.00,184.10,178.00,182.05,1259100,180.96
2014-08-21,179.00,182.30,176.60,177.85,674400,176.79
2014-08-20,180.70,183.00,179.40,180.30,898400,179.23
2014-08-19,182.00,185.55,180.00,180.85,935800,179.77
2014-08-18,177.00,185.10,176.25,182.30,635200,181.21
2014-08-15,178.50,178.50,178.50,178.50,000,177.44
2014-08-14,180.00,183.45,175.85,178.50,1724600,177.44
2014-08-13,185.75,185.75,177.50,180.00,574200,178.93
2014-08-12,186.10,187.30,183.25,185.65,358800,184.54
2014-08-11,185.00,187.90,184.35,185.50,468500,184.39
2014-08-08,187.00,187.90,180.80,184.05,617900,182.95
2014-08-07,191.00,193.25,188.50,189.25,602700,188.12
2014-08-06,194.80,196.45,191.00,191.65,802300,190.51
2014-08-05,191.25,196.00,189.10,195.35,1441000,194.19
2014-08-04,185.00,192.50,184.10,190.25,1166200,189.12
2014-08-01,189.95,194.50,183.20,184.50,961500,183.40
2014-07-31,193.85,194.95,188.50,191.60,892700,190.46
2014-07-30,188.00,193.75,186.30,192.60,1117900,191.45
2014-07-29,187.85,187.85,187.85,187.85,000,186.73
2014-07-28,191.90,194.40,186.65,187.85,757700,186.73
2014-07-25,198.00,198.70,190.60,191.80,1160400,190.66
2014-07-24,194.90,198.50,192.75,197.55,1232200,196.37
2014-07-23,189.70,193.60,189.30,192.70,1677500,191.55
2014-07-22,182.45,190.00,182.45,188.25,1459200,187.13
2014-07-21,186.00,186.00,179.50,183.45,1172000,182.36
2014-07-18,187.00,187.50,183.75,184.55,1117800,183.45
2014-07-17,184.00,190.00,180.70,188.75,1365400,187.62
2014-07-16,175.35,182.80,174.45,181.65,1495600,180.57
2014-07-15,175.00,176.30,167.65,174.35,857500,173.31
2014-07-14,166.40,174.90,165.25,173.35,780400,172.32
2014-07-11,176.90,177.90,165.50,166.45,1170100,165.46
2014-07-10,171.95,184.65,168.70,176.30,1633600,175.25
2014-07-09,168.95,177.45,167.90,170.90,1054900,169.88
2014-07-08,174.00,175.75,168.15,168.85,554400,167.84
2014-07-07,173.50,175.75,171.80,174.05,922700,173.01
2014-07-04,172.80,174.50,170.95,173.05,936500,172.02
2014-07-03,178.00,178.75,173.05,173.75,384500,172.71
2014-07-02,178.00,179.00,174.05,178.15,1823000,177.09
2014-07-01,166.00,177.10,166.00,175.20,2342300,174.16
2014-06-30,161.00,165.00,160.20,164.10,778500,163.12
2014-06-27,165.45,165.45,160.45,160.95,732000,159.99
2014-06-26,166.10,168.30,164.00,165.30,415800,164.31
2014-06-25,167.00,168.00,165.85,166.60,406500,165.61
2014-06-24,165.50,168.40,165.40,166.80,706400,165.81
2014-06-23,164.00,167.35,163.50,165.25,710000,164.26
2014-06-20,168.70,169.70,162.80,163.65,908600,162.67
2014-06-19,169.00,170.45,164.30,167.30,1299900,166.30
2014-06-18,161.00,169.55,161.00,167.15,2089200,166.15
2014-06-17,161.30,163.80,157.20,162.70,933200,161.73
2014-06-16,161.00,168.00,158.60,161.05,1026600,160.09
2014-06-13,169.50,169.50,158.70,162.10,1077000,161.13
2014-06-12,163.25,169.75,162.00,168.75,1507300,167.74
2014-06-11,170.00,171.60,161.20,162.60,1123200,161.63
2014-06-10,169.90,173.30,162.40,169.70,1106000,168.69
2014-06-09,169.15,173.70,167.65,168.40,1107100,167.40
2014-06-06,172.00,174.00,165.40,168.90,1501400,167.89
2014-06-05,160.90,170.30,160.10,169.45,2296300,168.44
2014-06-04,156.00,161.50,155.50,160.55,1357400,159.59
2014-06-03,150.20,155.80,149.40,155.15,6346800,154.23
2014-06-02,148.10,150.95,146.65,150.15,633100,149.25
2014-05-30,150.05,152.30,146.60,147.70,791800,146.82
2014-05-29,147.10,153.00,143.15,149.25,3431600,148.36
2014-05-28,150.45,151.40,146.05,147.15,2252600,146.27
2014-05-27,147.05,150.75,142.00,149.55,1049100,148.66
2014-05-26,153.80,154.80,144.00,147.15,1102700,146.27
2014-05-23,156.00,157.10,150.00,152.00,1326700,151.09
2014-05-22,162.20,162.20,154.10,155.15,1006000,154.23
2014-05-21,156.00,163.55,152.35,159.60,1552700,158.65
2014-05-20,155.00,159.05,152.55,155.65,957800,154.72
2014-05-19,141.85,152.95,141.60,152.05,2302100,151.14
2014-05-16,141.00,145.90,139.00,141.10,1504700,140.26
2014-05-15,142.50,143.50,137.00,138.40,691300,137.57
2014-05-14,142.50,145.70,140.45,141.20,981600,140.36
2014-05-13,144.00,149.70,141.50,142.30,1367300,141.45
2014-05-12,142.50,144.75,140.55,143.50,657400,142.64
2014-05-09,137.00,144.50,136.55,143.75,945900,142.89
2014-05-08,136.25,139.05,135.15,136.45,631500,135.64
2014-05-07,138.80,138.80,134.70,135.40,359900,134.59
2014-05-06,139.25,140.75,135.75,138.45,451900,137.62
2014-05-05,130.40,140.90,130.00,138.60,1448400,137.77
2014-05-02,134.65,136.00,130.35,132.25,588800,131.46
2014-05-01,134.70,134.70,134.70,134.70,000,133.90
2014-04-30,137.25,138.80,132.15,134.70,728700,133.90
2014-04-29,141.10,143.05,136.55,137.20,529200,136.38
2014-04-28,143.60,145.25,140.65,141.25,575100,140.41
2014-04-25,143.05,146.70,142.50,143.45,506900,142.59
2014-04-24,144.70,144.70,144.70,144.70,000,143.84
2014-04-23,146.00,146.30,142.85,144.70,583700,143.84
2014-04-22,141.00,147.00,140.20,144.70,808200,143.84
2014-04-21,141.00,144.35,141.00,143.35,548900,142.50
2014-04-18,141.30,141.30,141.30,141.30,000,140.46
2014-04-17,134.50,142.00,134.50,141.30,1692200,140.46
2014-04-16,133.90,137.70,131.90,135.35,636500,134.54
2014-04-15,140.05,141.95,133.15,134.20,549900,133.40
2014-04-14,140.50,140.50,140.50,140.50,000,139.66
2014-04-11,141.00,143.15,139.10,140.50,639400,139.66
2014-04-10,143.00,145.15,141.00,142.60,1004300,141.75
2014-04-09,138.40,143.75,138.40,142.70,1122500,141.85
2014-04-08,137.15,137.15,137.15,137.15,000,136.33
2014-04-07,140.00,140.00,126.40,137.15,540200,136.33
2014-04-04,137.55,139.50,136.15,137.65,472300,136.83
2014-04-03,136.00,140.90,133.50,137.05,882700,136.23
2014-04-02,138.95,139.55,134.75,136.10,770600,135.29
