Date,Open,High,Low,Close,Volume,Adj Close
2015-01-21,171.95,173.50,169.60,170.05,1003600,170.05
2015-01-20,171.00,173.35,169.05,171.50,951200,171.50
2015-01-19,167.15,171.05,167.00,170.40,1279600,170.40
2015-01-16,168.30,169.60,165.65,166.45,1464500,166.45
2015-01-15,159.40,169.75,158.60,168.25,2716600,168.25
2015-01-14,155.20,158.90,155.20,156.55,734600,156.55
2015-01-13,156.00,157.30,155.05,156.65,523300,156.65
2015-01-12,154.20,157.20,153.75,155.30,1036200,155.30
2015-01-09,157.40,157.80,152.35,154.10,584600,154.10
2015-01-08,156.00,157.70,155.70,156.40,429500,156.40
2015-01-07,155.55,156.95,153.10,154.55,447100,154.55
2015-01-06,160.00,160.00,155.15,155.80,1298900,155.80
2015-01-05,159.45,162.20,158.30,161.05,582100,161.05
2015-01-02,158.05,160.50,158.05,158.70,674400,158.70
2015-01-01,158.10,159.80,156.90,158.00,271500,158.00
2014-12-31,157.90,159.30,157.30,157.60,240600,157.60
2014-12-30,158.40,158.50,156.20,157.95,256400,157.95
2014-12-29,154.80,157.90,154.80,157.30,308100,157.30
2014-12-26,153.25,155.00,152.60,154.60,308900,154.60
2014-12-25,153.85,153.85,153.85,153.85,000,153.85
2014-12-24,155.55,156.30,152.50,153.85,1104700,153.85
2014-12-23,156.50,158.75,154.50,155.60,333000,155.60
2014-12-22,155.05,157.25,155.05,157.00,366300,157.00
2014-12-19,155.45,157.80,155.20,155.70,480500,155.70
2014-12-18,155.00,155.90,151.85,154.50,576400,154.50
2014-12-17,151.75,154.30,148.80,151.90,1060700,151.90
2014-12-16,155.85,158.60,151.15,151.75,661700,151.75
2014-12-15,155.00,158.60,154.25,156.90,543200,156.90
2014-12-12,160.90,161.55,155.10,155.70,641100,155.70
2014-12-11,155.70,160.30,153.40,159.20,868500,159.20
2014-12-10,153.95,157.80,153.15,155.85,461600,155.85
2014-12-09,157.00,158.10,153.05,153.70,559200,153.70
2014-12-08,160.45,160.75,157.50,157.85,433200,157.85
2014-12-05,161.00,163.30,159.70,160.30,644400,160.30
2014-12-04,164.85,165.00,160.05,161.35,1032200,161.35
2014-12-03,161.00,165.80,160.10,163.00,1381700,163.00
2014-12-02,157.30,161.10,156.60,160.50,789200,160.50
2014-12-01,159.95,175.15,157.25,157.70,377500,157.70
2014-11-28,155.30,161.45,154.80,159.35,1264100,159.35
2014-11-27,154.25,155.70,153.10,154.50,620400,154.50
2014-11-26,154.50,155.90,153.00,153.60,1358800,153.60
