Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-January-2015,1069.80,1093.00,1055.00,1058.10,1072.555986237097278698,399625,10981,428620186.00,221018,55.31,38.00,-11.70
27-January-2015,1043.10,1077.60,1041.85,1074.00,1058.756902150139641306,237752,6609,251721571.00,149286,62.79,35.75,30.90
23-January-2015,1023.40,1047.85,1023.40,1042.90,1042.043664940658937817,436460,11912,454810378.00,277649,63.61,24.45,19.50
22-January-2015,1022.50,1032.40,1019.00,1021.15,1022.817107958652131331,233821,4867,239156119.00,158317,67.71,13.40,-1.35
21-January-2015,1027.15,1032.90,1018.05,1019.85,1025.363953540627438483,244773,7105,250981411.00,159342,65.10,14.85,-7.30
20-January-2015,1010.00,1026.65,1002.00,1022.20,1013.551739871345959080,578606,13619,586447118.00,405531,70.09,24.65,12.20
19-January-2015,1012.50,1018.20,1003.00,1004.50,1007.618147609251919120,199310,6041,200828373.00,91726,46.02,15.20,-8.00
16-January-2015,991.05,1014.90,991.05,1001.50,1006.473750428914560219,174860,5927,175992000.00,99344,56.81,23.85,10.45
15-January-2015,981.15,998.00,973.25,992.60,988.622427432173072606,654939,16798,647487384.00,436960,66.72,24.75,11.45
14-January-2015,962.40,974.30,960.25,963.35,965.880005709482498850,63053,6358,60901632.00,17444,27.67,14.05,0.95
13-January-2015,971.00,971.45,956.00,963.55,966.475456860845031772,233222,7049,225403339.00,101397,43.48,15.45,-7.45
12-January-2015,970.00,974.30,964.10,968.10,968.161983238915679573,106795,4994,103394859.00,48115,45.05,10.20,-1.90
9-January-2015,969.85,979.25,966.85,974.70,973.557672960841974926,206752,9799,201284996.00,107775,52.13,12.40,4.85
8-January-2015,954.80,969.00,948.90,964.50,964.221515112267605467,169862,7110,163784595.00,93769,55.20,20.10,9.70
7-January-2015,942.10,951.00,932.00,945.35,946.061163130315265011,46564,3221,44052392.00,14113,30.31,19.00,3.25
6-January-2015,955.00,956.45,937.70,942.65,947.440708332251447563,77026,4047,72977568.00,26428,34.31,18.75,-12.35
5-January-2015,969.80,972.30,955.15,956.65,959.545035971223021582,232825,4890,223406073.00,137199,58.93,17.15,-13.15
2-January-2015,952.05,969.00,952.05,964.95,965.223790564736760159,224795,9318,216977482.00,138641,61.67,16.95,12.90
1-January-2015,952.00,953.05,946.25,951.30,948.991144975288303130,53416,2375,50691311.00,12825,24.01,6.80,-0.70
31-December-2014,957.20,957.65,949.10,952.00,952.996714184612273784,336294,2070,320487077.00,305507,90.85,8.55,-5.20
30-December-2014,951.50,959.00,943.10,956.35,952.635404719983200607,61907,3161,58974800.00,24003,38.77,15.90,4.85
29-December-2014,950.00,955.00,948.00,951.50,951.745926362793832673,118690,2761,112962724.00,83208,70.11,7.00,1.50
26-December-2014,946.10,952.65,943.05,947.90,948.799677311139155577,62599,2896,59393911.00,20725,33.11,9.60,1.80
24-December-2014,956.00,964.80,941.10,945.75,952.626220798039654583,169766,5005,161723543.00,70857,41.74,23.70,-10.25
23-December-2014,964.95,973.85,955.60,959.50,964.038521992807383748,159052,5943,153332255.00,75512,47.48,18.25,-5.45
22-December-2014,954.00,966.00,942.60,963.25,952.997945244938325342,156223,7178,148880198.00,51104,32.71,23.40,9.25
19-December-2014,943.55,949.00,932.25,940.80,940.170148289172619775,114506,4973,107655123.00,44429,38.80,16.75,-2.75
18-December-2014,930.00,936.75,922.05,934.05,929.096497590058706626,350216,7901,325384459.00,54542,15.57,14.70,4.05
17-December-2014,926.50,932.00,916.45,921.85,921.469900595839372245,136614,5255,125885689.00,59546,43.59,15.55,-4.65
16-December-2014,938.95,940.30,917.80,925.60,927.260300901363773441,89531,4420,83018542.00,26655,29.77,22.50,-13.35
15-December-2014,925.00,944.05,925.00,941.55,938.219360701504562402,106742,3983,100147411.00,43208,40.48,19.05,16.55
12-December-2014,928.00,935.95,928.00,932.35,932.397632676646382202,110758,3208,103270497.00,47697,43.06,7.95,4.35
11-December-2014,930.00,935.40,925.50,933.90,929.952234984402892226,55459,2662,51574221.00,15855,28.59,9.90,3.90
10-December-2014,925.55,935.40,925.30,930.95,930.387176296296296296,84375,2684,78501418.00,41256,48.90,10.10,5.40
9-December-2014,922.10,935.15,922.10,927.15,929.718063729548293872,66437,4553,61767679.00,20914,31.48,13.05,5.05
8-December-2014,942.70,944.40,925.10,927.50,933.424217347177765633,64045,3284,59781154.00,20189,31.52,19.30,-15.20
5-December-2014,937.60,944.75,935.75,942.70,940.249768684122668955,209670,3871,197142169.00,83971,40.05,9.00,5.10
4-December-2014,940.00,945.00,931.55,940.50,937.871950911888605806,158572,5114,148720231.00,71265,44.94,13.45,0.50
3-December-2014,944.70,944.70,931.05,932.45,936.067328514969411509,147768,6325,138320797.00,49914,33.78,13.65,-12.25
2-December-2014,943.90,949.45,939.60,942.75,943.654742278737851765,86741,3922,81853556.00,24209,27.91,9.85,-1.15
1-December-2014,957.15,961.00,948.10,950.40,955.887574970973014147,135219,3686,129254162.00,23211,17.17,12.90,-6.75
