Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-January-2015,3839.50,3909.75,3839.50,3890.80,3883.194733796296296296,6912,2445,26840642.00,2237,32.36,70.25,51.30
27-January-2015,3800.00,3862.00,3794.85,3849.60,3837.770533232246651503,3957,1116,15186058.00,1551,39.20,67.15,49.60
23-January-2015,3820.00,3838.50,3760.00,3786.70,3778.791776579883014107,17438,1654,65894571.00,12754,73.14,78.50,-33.30
22-January-2015,3755.00,3825.00,3755.00,3805.40,3802.331675201170446232,6835,1592,25988937.00,1876,27.45,70.00,50.40
21-January-2015,3700.00,3796.00,3655.00,3794.10,3760.112178581520203447,42468,2629,159684444.00,36013,84.80,141.00,94.10
20-January-2015,3668.00,3705.00,3668.00,3693.30,3692.094578508819391840,9241,1359,34118646.00,4653,50.35,37.00,25.30
19-January-2015,3683.00,3715.00,3644.05,3651.70,3682.679551122194513715,5614,1543,20674563.00,1718,30.60,70.95,-31.30
16-January-2015,3664.55,3697.55,3614.00,3630.20,3640.609556154116407073,8539,1886,31087165.00,3840,44.97,83.55,-34.35
15-January-2015,3600.00,3695.00,3580.00,3668.80,3650.978032628008399289,12382,3794,45206410.00,4244,34.28,115.00,68.80
14-January-2015,3557.60,3597.65,3542.00,3569.30,3577.022049286640726329,6939,1590,24820956.00,2435,35.09,55.65,11.70
13-January-2015,3459.90,3591.80,3450.00,3544.10,3536.903310456197012515,9908,3077,35043638.00,2654,26.79,141.80,84.20
12-January-2015,3426.55,3442.50,3398.00,3435.05,3418.344449134655972984,2369,743,8098058.00,658,27.78,44.50,8.50
9-January-2015,3433.10,3461.70,3398.00,3409.45,3424.293155402496771416,2323,843,7954633.00,655,28.20,63.70,-23.65
8-January-2015,3444.80,3460.00,3405.20,3433.10,3439.523879862136878385,2031,781,6985673.00,751,36.98,54.80,-11.70
7-January-2015,3396.45,3431.00,3370.00,3412.55,3391.378227338772772996,35788,1079,121370644.00,33146,92.62,61.00,16.10
6-January-2015,3505.00,3505.00,3341.25,3379.10,3418.966524650030432136,6572,2017,22469448.00,2523,38.39,163.75,-125.90
5-January-2015,3512.50,3545.00,3480.05,3505.85,3509.260227861211807353,7724,1383,27105526.00,2414,31.25,64.95,-6.65
2-January-2015,3409.55,3508.75,3409.55,3497.75,3444.206967099806469449,18085,1300,62288483.00,15179,83.93,99.20,88.20
1-January-2015,3390.50,3405.00,3382.50,3400.15,3395.519672722897364938,8311,384,28220164.00,7376,88.75,22.50,9.65
31-December-2014,3411.45,3426.05,3380.00,3391.20,3402.712385702410640066,2406,645,8186926.00,939,39.03,46.05,-20.25
30-December-2014,3415.20,3423.30,3383.75,3392.90,3406.549505739795918367,12544,778,42731757.00,10842,86.43,39.55,-22.30
29-December-2014,3389.00,3437.35,3389.00,3420.35,3417.386956521739130434,1610,508,5501993.00,640,39.75,48.35,31.35
26-December-2014,3425.00,3445.00,3370.00,3386.10,3394.311893823379275140,1959,620,6649457.00,456,23.28,75.00,-38.90
24-December-2014,3486.85,3512.90,3395.05,3426.50,3472.036800785083415112,4076,1175,14152022.00,1117,27.40,117.85,-60.35
23-December-2014,3426.15,3499.00,3408.10,3469.10,3468.390534979423868312,4860,1409,16856378.00,2315,47.63,90.90,42.95
22-December-2014,3381.30,3429.30,3359.65,3419.40,3402.224974463738508682,3916,994,13323113.00,1496,38.20,69.65,38.10
19-December-2014,3362.40,3410.00,3342.00,3377.15,3371.848495096381467703,2957,868,9970556.00,957,32.36,68.00,14.75
18-December-2014,3366.75,3380.30,3309.00,3326.65,3334.433958577569363032,5118,1584,17065633.00,2375,46.40,71.30,-40.10
17-December-2014,3373.00,3416.75,3344.00,3349.80,3367.473934387906179381,12833,942,43214793.00,10523,82.00,72.75,-23.20
16-December-2014,3411.50,3419.55,3360.00,3365.95,3373.924738890026622977,19532,1251,65899498.00,16700,85.50,59.55,-45.55
15-December-2014,3362.25,3431.90,3361.05,3412.75,3396.406398910823689584,2938,837,9978642.00,874,29.75,70.85,50.50
12-December-2014,3345.00,3382.00,3345.00,3363.45,3361.190579083837510803,2314,1019,7777795.00,717,30.99,37.00,18.45
11-December-2014,3395.20,3398.75,3345.00,3361.10,3364.636038514442916093,3635,859,12230452.00,1462,40.22,53.75,-34.10
10-December-2014,3400.00,3430.00,3365.70,3411.40,3397.258794587945879458,4065,965,13809857.00,1209,29.74,64.30,11.40
9-December-2014,3420.00,3420.00,3362.70,3377.55,3399.447865980814680939,14386,714,48904457.00,12686,88.18,57.30,-42.45
8-December-2014,3480.00,3506.05,3411.25,3439.55,3455.020316027088036117,3101,671,10714018.00,1466,47.28,94.80,-40.45
5-December-2014,3481.50,3528.75,3472.30,3482.95,3505.156835336874475817,3577,854,12537946.00,880,24.60,56.45,1.45
