Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-January-2015,2146.55,2154.50,2133.00,2145.10,2144.914572744694273505,84013,8839,180200708.00,38307,45.60,21.50,-1.45
27-January-2015,2214.05,2216.00,2131.00,2136.00,2148.614685246454199522,112739,13434,242232671.00,53785,47.71,85.00,-78.05
23-January-2015,2200.00,2222.00,2166.75,2214.05,2196.390531762217690157,105912,9755,232624114.00,39645,37.43,55.25,14.05
22-January-2015,2169.00,2202.00,2161.80,2195.70,2192.096796012815948736,84270,10865,184727997.00,33394,39.63,40.20,26.70
21-January-2015,2126.20,2170.00,2117.30,2165.10,2161.094390243902439024,360800,9675,779722856.00,23954,6.64,52.70,38.90
20-January-2015,2102.40,2132.90,2100.45,2122.35,2116.841091678993010238,68958,5951,145973128.00,22833,33.11,32.45,19.95
19-January-2015,2118.00,2131.00,2095.80,2102.40,2104.536809261844157976,60895,5767,128155769.00,22841,37.51,35.20,-15.60
16-January-2015,2140.20,2147.35,2110.00,2114.15,2122.952300554951992248,68114,6788,144602773.00,17359,25.49,37.35,-26.05
15-January-2015,2144.00,2152.90,2114.50,2133.95,2137.435726657351083145,119513,13818,255451356.00,60575,50.68,38.40,-10.05
14-January-2015,2095.00,2135.00,2092.90,2128.80,2111.913160642046196006,153260,12490,323671811.00,67541,44.07,42.10,33.80
13-January-2015,2114.40,2114.40,2075.15,2087.25,2087.945051762055463176,93215,9527,194627798.00,24996,26.82,39.25,-27.15
12-January-2015,2095.05,2119.00,2076.25,2114.75,2100.289612529054679213,221565,18848,465350668.00,67426,30.43,42.75,19.70
9-January-2015,1985.00,2108.00,1914.10,2073.60,2030.330906120915927208,1128867,114311,2291973559.00,166176,14.72,193.90,88.60
8-January-2015,1982.50,1996.85,1951.00,1974.55,1962.740813135261923377,787864,10915,1546372828.00,732650,92.99,45.85,-7.95
7-January-2015,1957.10,1975.30,1950.00,1964.80,1965.099438778012695904,774738,11785,1522437209.00,696719,89.93,25.30,7.70
6-January-2015,1984.90,1988.00,1935.00,1956.85,1953.363967037628731057,221586,16076,432838108.00,132099,59.62,53.00,-28.05
5-January-2015,2014.70,2029.65,1977.65,1996.60,2006.156214339476048267,82374,8886,165255112.00,36107,43.83,52.00,-18.10
2-January-2015,1975.00,2019.60,1973.90,2013.45,2001.973152382357279834,61011,6879,122142384.00,25532,41.85,45.70,38.45
1-January-2015,1967.80,1981.20,1957.45,1975.80,1972.204727722121427256,38031,3712,75004918.00,16232,42.68,23.75,8.00
31-December-2014,1959.00,1979.00,1951.00,1971.20,1967.798332661161936702,942220,4284,1854098945.00,912466,96.84,28.00,12.20
30-December-2014,1965.00,1974.00,1957.25,1966.40,1966.026170581743654422,44401,4587,87293528.00,17078,38.46,16.75,1.40
29-December-2014,1952.10,1972.00,1952.10,1959.80,1960.002529907825063737,101980,5696,199881058.00,68512,67.18,19.90,7.70
26-December-2014,1942.00,1958.95,1932.00,1950.35,1946.710037519967309335,53838,5763,104806975.00,12419,23.07,26.95,8.35
24-December-2014,1971.70,1985.00,1917.75,1934.05,1957.323990818211452787,147248,9680,288212043.00,81452,55.32,67.25,-37.65
23-December-2014,2000.00,2021.00,1964.30,1971.10,1991.886004448606883633,68336,7938,136117522.00,19294,28.23,56.70,-28.90
22-December-2014,2002.25,2008.55,1975.15,1997.00,2003.687065481482654901,505013,6815,1011888016.00,461915,91.47,33.40,-5.25
19-December-2014,1990.20,2007.10,1985.75,2001.90,1996.372137669708010183,1151684,11575,2299189849.00,1090713,94.71,21.35,11.70
18-December-2014,1948.55,1980.00,1946.00,1966.30,1964.477048963471096245,158751,12953,311862696.00,75554,47.59,34.00,17.75
17-December-2014,1921.00,1956.00,1898.00,1940.45,1930.229310361743669240,203846,12452,393469524.00,84854,41.63,58.00,19.45
16-December-2014,1925.00,1952.00,1925.00,1937.65,1941.752187801236131324,158721,12344,308196849.00,76312,48.08,27.00,12.65
15-December-2014,1909.40,1956.45,1906.00,1924.30,1922.227394592184539209,170457,8588,327657115.00,121481,71.27,50.45,14.90
12-December-2014,1932.25,1960.00,1919.00,1939.15,1937.408129226832388959,175072,14152,339185916.00,80887,46.20,41.00,6.90
11-December-2014,1960.00,1960.00,1915.95,1920.80,1927.867423452875933869,364612,16403,702923597.00,284674,78.08,44.05,-39.20
10-December-2014,1965.00,1984.80,1960.50,1963.70,1965.890291343291259701,311042,11630,611474448.00,41870,13.46,24.30,-1.30
9-December-2014,1985.00,1986.00,1952.55,1964.80,1968.254052906057531207,169508,16670,333634808.00,69108,40.77,33.45,-20.20
8-December-2014,2012.00,2017.00,1958.50,1968.60,1995.019395237873915160,2216111,82900,4421184427.00,512297,23.12,58.50,-43.40
5-December-2014,2107.20,2114.00,2060.05,2069.70,2079.368508014250835355,135571,11810,281902068.00,59128,43.61,53.95,-37.50
4-December-2014,2125.00,2144.55,2099.00,2102.30,2114.345476519337016574,98464,8334,208186913.00,42392,43.05,45.55,-22.70
3-December-2014,2103.80,2131.95,2084.80,2122.60,2108.285913403174317701,111205,13345,234451935.00,46181,41.53,47.15,18.80
2-December-2014,2165.00,2165.00,2116.00,2127.95,2135.238270568806345940,295496,18073,630954368.00,202660,68.58,49.00,-37.05
1-December-2014,4388.00,4401.00,4292.10,4350.75,4357.183951914975265076,239742,12700,1044599995.00,180829,75.43,108.90,-37.25
28-November-2014,4377.00,4399.00,4345.00,4359.25,4372.572938050960028982,132496,14952,579348424.00,77637,58.60,54.00,-17.75
27-November-2014,4318.00,4377.00,4310.95,4366.90,4353.694065080442711211,126674,16399,551499842.00,58470,46.16,66.05,48.90
26-November-2014,4305.00,4311.00,4275.00,4297.65,4291.388544616131380956,61805,9891,265229269.00,26894,43.51,36.00,-7.35
25-November-2014,4297.70,4319.75,4249.00,4303.15,4289.695748799197075059,83694,12702,359021796.00,27589,32.96,70.75,5.45
24-November-2014,4200.00,4280.00,4186.00,4273.90,4250.502130586819024324,104666,14948,444883056.00,38097,36.40,94.00,73.90
21-November-2014,4201.00,4201.00,4127.85,4146.10,4149.794459550705330583,54797,10272,227396287.00,25209,46.00,73.15,-54.90
20-November-2014,4182.00,4232.40,4182.00,4221.70,4209.929442334599240455,35021,6238,147435939.00,11327,32.34,50.40,39.70
19-November-2014,4182.00,4196.00,4141.90,4179.75,4161.052334970174340045,30343,6276,126258811.00,9559,31.50,54.10,-2.25
18-November-2014,4220.00,4225.00,4170.20,4176.90,4184.311266291008400456,28927,7020,121039572.00,11358,39.26,54.80,-43.10
17-November-2014,4180.00,4225.00,4149.35,4208.80,4187.167514653207424291,49136,6443,205740663.00,20954,42.64,75.65,28.80
14-November-2014,4191.05,4209.45,4176.15,4188.35,4194.096123926131367110,44349,7737,186003969.00,12946,29.19,33.30,-2.70
13-November-2014,4111.00,4200.00,4111.00,4181.10,4155.585543975044132227,41353,6186,171845929.00,9844,23.80,89.00,70.10
12-November-2014,4121.10,4150.00,4101.00,4108.45,4122.419488230720294055,28294,4511,116639737.00,7776,27.48,49.00,-12.65
11-November-2014,4165.50,4165.50,4108.85,4124.55,4125.145734670028907066,32518,5044,134141489.00,7374,22.68,56.65,-40.95
10-November-2014,4169.00,4181.35,4142.20,4170.20,4161.993980830252870555,30569,4600,127227994.00,7358,24.07,39.15,1.20
7-November-2014,4126.00,4183.45,4116.30,4168.70,4160.519121618343817208,61841,8170,257290663.00,12567,20.32,67.15,42.70
5-November-2014,4079.90,4154.35,4057.35,4126.00,4101.187720950548025606,73263,9460,300465316.00,16104,21.98,97.00,46.10
3-November-2014,4075.00,4108.45,4034.80,4084.50,4072.818965929563318081,62723,9882,255459424.00,15711,25.05,73.65,9.50
31-October-2014,3973.05,4070.00,3973.05,4051.45,4025.609663875569550800,83838,11623,337499063.00,24586,29.33,96.95,78.40
30-October-2014,3890.00,3979.05,3890.00,3946.15,3950.818544685822369336,71902,10120,284071755.00,22616,31.45,89.05,56.15
29-October-2014,3804.05,3894.00,3804.05,3879.25,3852.708764911779412815,27998,4682,107868140.00,9790,34.97,89.95,75.20
28-October-2014,3751.10,3813.50,3751.10,3794.05,3791.979696598222494636,26104,4187,98985838.00,9623,36.86,62.40,42.95
27-October-2014,3838.00,3838.00,3785.75,3803.05,3802.473003181153813085,23262,3614,88453127.00,8850,38.04,52.25,-34.95
23-October-2014,3800.00,3828.65,3797.20,3805.80,3804.735703656462585034,18816,3307,71589907.00,9388,49.89,31.45,5.80
22-October-2014,3801.10,3810.75,3780.00,3794.70,3794.864578860192626219,32602,4236,123720175.00,8420,25.83,30.75,-6.40
21-October-2014,3850.00,3850.00,3718.00,3774.20,3779.518493516721514358,71106,10783,268746442.00,21764,30.61,132.00,-75.80
20-October-2014,3868.00,3888.00,3803.50,3812.00,3821.519008852355358836,50608,9796,193399434.00,18490,36.54,84.50,-56.00
17-October-2014,3866.00,3920.00,3839.90,3853.85,3872.234540166482800120,49855,8084,193050253.00,11002,22.07,80.10,-12.15
16-October-2014,3909.00,3936.95,3855.00,3865.60,3901.755241975554009738,60378,10334,235580178.00,17611,29.17,81.95,-43.40
14-October-2014,3961.50,3969.90,3901.15,3918.65,3925.642398344486548953,74418,10870,292138456.00,18054,24.26,68.75,-42.85
13-October-2014,3898.00,3986.00,3890.00,3943.45,3950.839126552012214444,173565,23677,685727393.00,46116,26.57,96.00,45.45
10-October-2014,3685.00,3908.60,3600.00,3888.95,3835.286045469298177827,647030,88219,2481545130.00,84559,13.07,308.60,203.95
9-October-2014,3700.00,3713.90,3630.00,3645.55,3652.691046309467362098,202464,13093,739538440.00,125066,61.77,83.90,-54.45
8-October-2014,3774.00,3800.00,3643.25,3650.20,3691.261840613456544796,164054,14199,605566270.00,106765,65.08,156.75,-123.80
7-October-2014,3770.00,3892.05,3769.90,3830.30,3853.498101127151447281,164308,9031,633160566.00,106703,64.94,122.15,60.30
1-October-2014,3750.00,3859.90,3740.95,3847.20,3817.152256905456995284,71248,10251,271964464.00,19153,26.88,118.95,97.20
30-September-2014,3750.00,3757.90,3704.00,3747.65,3738.463798010993696486,86777,6930,324412673.00,29632,34.15,53.90,-2.35
29-September-2014,3690.00,3764.00,3684.00,3751.10,3735.784321538625013282,37644,5387,140629865.00,12469,33.12,80.00,61.10
26-September-2014,3688.00,3718.90,3659.60,3681.20,3684.333676622039134912,73796,6830,271889088.00,45376,61.49,59.30,-6.80
25-September-2014,3660.00,3705.00,3646.10,3693.65,3680.764879116812631059,64856,5711,238719687.00,33923,52.31,58.90,33.65
24-September-2014,3615.00,3671.65,3602.50,3649.40,3649.944454127161182375,57376,5959,209419213.00,24270,42.30,69.15,34.40
23-September-2014,3655.00,3685.00,3594.10,3612.80,3643.399022529349808616,155708,9852,567306375.00,102432,65.78,90.90,-42.20
22-September-2014,3685.00,3693.70,3633.00,3650.95,3649.208261304703848603,43964,10185,160433792.00,15050,34.23,60.70,-34.05
19-September-2014,3700.00,3769.35,3681.10,3701.45,3726.764107378079246597,132094,12304,492283178.00,65107,49.29,88.25,1.45
18-September-2014,3684.00,3730.00,3657.10,3699.90,3701.504099596069210827,66348,7372,245587394.00,21979,33.13,72.90,15.90
17-September-2014,3675.20,3745.90,3672.00,3740.40,3714.455553070404334103,40239,6503,149465977.00,15051,37.40,73.90,65.20
16-September-2014,3670.00,3687.20,3626.80,3656.55,3658.827917751983579205,83309,5789,304813295.00,43679,52.43,60.40,-13.45
15-September-2014,3670.00,3674.50,3630.00,3642.95,3642.966794859769252415,74627,3472,271863683.00,59520,79.76,44.50,-27.05
12-September-2014,3690.00,3709.85,3653.65,3672.35,3675.300059772863120143,26768,4316,98380432.00,7053,26.35,56.20,-17.65
11-September-2014,3675.00,3699.60,3633.25,3683.65,3674.468954878519089857,23337,5149,85751082.00,3657,15.67,66.35,8.65
10-September-2014,3719.90,3719.90,3663.45,3668.10,3675.094802035852257629,48923,4464,179796663.00,24981,51.06,56.45,-51.80
9-September-2014,3750.00,3755.40,3721.45,3736.80,3730.459222435867373258,42646,4251,159089164.00,26560,62.28,33.95,-13.20
8-September-2014,3740.00,3792.00,3730.00,3778.35,3758.640899864682002706,23648,4364,88884340.00,7910,33.45,62.00,38.35
5-September-2014,3722.00,3792.95,3710.00,3730.30,3737.488044448854052981,50395,5784,188350710.00,19837,39.36,82.95,8.30
4-September-2014,3730.00,3730.00,3695.35,3708.05,3706.142814247644784746,26643,4031,98742763.00,5722,21.48,34.65,-21.95
3-September-2014,3600.00,3740.00,3600.00,3734.60,3698.451457866068567766,106114,12638,392457478.00,47379,44.65,140.00,134.60
2-September-2014,3596.00,3623.00,3556.50,3611.55,3579.547774574285971709,88792,5233,317835206.00,64458,72.59,66.50,15.55
1-September-2014,3605.25,3615.45,3585.15,3603.40,3601.869840897082134679,17033,2588,61350649.00,5664,33.25,30.30,-1.85
28-August-2014,3635.00,3635.00,3568.00,3594.00,3603.213313395895637826,19394,3176,69880719.00,6824,35.19,67.00,-41.00
27-August-2014,3625.00,3648.75,3602.00,3632.75,3634.243514423394283451,30298,4423,110110310.00,5681,18.75,46.75,7.75
26-August-2014,3627.00,3637.00,3598.50,3620.60,3620.382563901930099113,30672,4539,111044374.00,5703,18.59,38.50,-6.40
25-August-2014,3605.00,3630.00,3561.25,3621.50,3609.372687439143135345,28756,5033,103791121.00,5594,19.45,68.75,16.50
22-August-2014,3548.00,3606.95,3547.30,3601.25,3599.261644176897628579,172597,6449,621221762.00,146239,84.73,59.65,53.25
21-August-2014,3550.10,3561.00,3531.00,3542.95,3542.252059891911048108,22574,3696,79962798.00,6476,28.69,30.00,-7.15
20-August-2014,3551.25,3583.75,3546.55,3552.50,3557.159868224019167415,16695,3450,59386784.00,4107,24.60,37.20,1.25
19-August-2014,3555.00,3586.80,3530.00,3551.10,3557.718728984532616005,29740,5544,105806555.00,5743,19.31,56.80,-3.90
18-August-2014,3600.00,3609.00,3550.00,3558.45,3569.932787280173452180,24906,5260,88912746.00,8477,34.04,59.00,-41.55
14-August-2014,3600.00,3622.50,3588.60,3603.75,3607.589410510522367433,25327,4690,91369417.00,4027,15.90,33.90,3.75
13-August-2014,3567.00,3618.00,3556.00,3599.10,3596.153577855286250638,45013,7606,161873661.00,6629,14.73,62.00,32.10
12-August-2014,3591.00,3595.00,3545.00,3576.40,3566.468666949119901398,25963,4808,92596226.00,5099,19.64,50.00,-14.60
11-August-2014,3507.50,3583.00,3507.50,3573.25,3551.076789918293865115,28884,7470,102569302.00,9661,33.45,75.50,65.75
8-August-2014,3495.05,3520.00,3475.55,3480.35,3492.675231358514832107,35767,5991,124922515.00,6970,19.49,44.45,-14.70
7-August-2014,3500.00,3542.00,3500.00,3514.55,3519.190119760479041916,72144,9976,253888452.00,16418,22.76,42.00,14.55
6-August-2014,3520.30,3604.50,3520.00,3574.70,3575.716576279179438811,127230,18725,454938420.00,23540,18.50,84.50,54.40
5-August-2014,3465.00,3515.00,3465.00,3504.25,3495.536457629916415312,66639,10602,232939054.00,13937,20.91,50.00,39.25
4-August-2014,3351.00,3482.00,3351.00,3462.60,3429.136825824873096446,126080,16729,432345571.00,57022,45.23,131.00,111.60
1-August-2014,3360.00,3390.00,3332.00,3340.35,3356.960731119149402608,36492,6728,122502211.00,7805,21.39,58.00,-19.65
31-July-2014,3369.50,3392.65,3345.85,3365.70,3372.410014873574615765,26221,4230,88427963.00,5736,21.88,46.80,-3.80
30-July-2014,3392.60,3392.60,3350.00,3368.05,3376.997976855223759812,49428,3953,166918256.00,35171,71.16,42.60,-24.55
28-July-2014,3350.00,3386.00,3325.00,3366.40,3362.846908859145952836,23535,3924,79144602.00,3793,16.12,61.00,16.40
25-July-2014,3382.00,3390.00,3306.00,3352.35,3345.031372750378680906,38951,6700,130292317.00,4800,12.32,84.00,-29.65
24-July-2014,3348.00,3386.85,3322.00,3378.25,3357.797495511041671524,42883,6886,143992430.00,11055,25.78,64.85,30.25
23-July-2014,3245.00,3352.00,3245.00,3347.00,3316.122426323657839814,67559,11913,224033915.00,25124,37.19,107.00,102.00
22-July-2014,3206.00,3250.00,3200.25,3235.10,3224.660470176434416536,42282,6957,136345094.00,13684,32.36,49.75,29.10
