Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-January-2015,248.30,253.00,248.10,251.90,250.129664079372206898,46767,1338,11697814.00,12230,26.15,4.90,3.60
27-January-2015,249.60,251.10,248.00,248.65,249.565491919557175043,35951,1394,8972129.00,12476,34.70,3.10,-0.95
23-January-2015,251.55,253.35,246.50,249.55,249.574126408248997517,52370,1860,13070197.00,13048,24.92,6.85,-2.00
22-January-2015,252.85,254.05,248.95,250.60,251.358453695272152024,150449,1577,37816628.00,114310,75.98,5.10,-2.25
21-January-2015,256.00,256.00,249.40,250.90,251.533419360482918507,45722,1296,11500611.00,12460,27.25,6.60,-5.10
20-January-2015,258.00,258.00,249.00,254.10,253.810862020822529817,50138,1843,12725569.00,16109,32.13,9.00,-3.90
19-January-2015,252.00,262.35,251.70,257.45,258.721864074994689980,174199,4657,45069090.00,56072,32.19,10.65,5.45
16-January-2015,248.65,253.35,248.00,251.70,250.531964150640658307,87254,3118,21859916.00,16549,18.97,5.35,3.05
15-January-2015,254.20,255.00,245.55,249.35,251.053820979396475505,432062,5891,108470816.00,267648,61.95,9.45,-4.85
14-January-2015,235.10,254.90,235.10,250.80,246.474017890137884581,381551,7805,94042408.00,94264,24.71,19.80,15.70
13-January-2015,235.00,240.00,234.30,235.85,237.540390418709920784,106040,3096,25188783.00,18148,17.11,5.70,0.85
12-January-2015,230.00,235.80,229.00,234.80,233.111098463289698349,79065,1938,18430929.00,18380,23.25,6.80,4.80
9-January-2015,231.35,231.60,227.75,229.75,230.137701194825713439,40508,1120,9322418.00,12142,29.97,3.85,-1.60
8-January-2015,231.00,231.50,228.40,230.15,229.747246430558130910,53930,1273,12390269.00,18906,35.06,3.10,-0.85
7-January-2015,226.00,233.70,224.50,228.05,228.335154949632950729,103937,3006,23732471.00,15721,15.13,9.20,2.05
6-January-2015,234.95,234.95,222.20,224.50,227.813978564893477976,61208,1881,13944038.00,17661,28.85,12.75,-10.45
5-January-2015,233.30,236.60,231.75,232.35,232.913433672992427783,74879,1247,17440325.00,32911,43.95,4.85,-0.95
2-January-2015,233.30,235.65,232.25,235.00,234.011414468610211321,38898,1111,9102576.00,12869,33.08,3.40,1.70
1-January-2015,234.75,235.30,231.80,232.20,233.308987783595113438,34380,986,8021163.00,8442,24.55,3.50,-2.55
31-December-2014,232.10,234.90,230.30,233.55,232.315350857750786825,22559,858,5240802.00,7177,31.81,4.60,1.45
