Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-January-2015,1425.00,1440.00,1360.00,1427.50,1426.256479690522243713,2585,670,3686873.00,952,36.83,80.00,2.50
27-January-2015,1430.00,1449.45,1418.00,1424.25,1430.336896424622189458,2713,641,3880504.00,971,35.79,31.45,-5.75
23-January-2015,1449.00,1450.40,1412.30,1419.90,1432.017869322057018142,7331,1646,10498123.00,2317,31.61,38.10,-29.10
22-January-2015,1405.00,1447.00,1399.20,1445.15,1425.824199616667849790,28174,1350,40171171.00,23740,84.26,47.80,40.15
21-January-2015,1397.00,1423.45,1383.10,1396.60,1401.468244897959183673,6125,1141,8583993.00,2337,38.16,40.35,-0.40
20-January-2015,1393.00,1400.00,1377.05,1393.50,1387.813631284916201117,4475,947,6210466.00,1986,44.38,22.95,0.50
19-January-2015,1379.75,1410.00,1375.30,1381.95,1392.332945194845520881,12882,1543,17936033.00,5064,39.31,34.70,2.20
16-January-2015,1380.00,1384.95,1372.00,1376.45,1378.288284236563975713,4447,925,6129248.00,2003,45.04,12.95,-3.55
15-January-2015,1371.85,1388.00,1367.85,1378.50,1378.988859571973028437,3411,570,4703731.00,2247,65.88,20.15,6.65
14-January-2015,1370.00,1407.90,1366.30,1371.10,1382.912004405286343612,9080,1884,12556841.00,3279,36.11,41.60,1.10
13-January-2015,1355.05,1363.00,1349.95,1360.95,1360.335650488709133805,23736,485,32288927.00,22611,95.26,13.05,5.90
12-January-2015,1374.00,1374.00,1343.20,1351.70,1361.784505208333333333,3072,443,4183402.00,2141,69.69,30.80,-22.30
9-January-2015,1360.00,1370.00,1353.50,1367.95,1364.795439948619139370,3114,652,4249973.00,1292,41.49,16.50,7.95
8-January-2015,1371.45,1374.80,1341.45,1351.30,1355.382210479964773227,2271,707,3078073.00,865,38.09,33.35,-20.15
7-January-2015,1353.50,1372.00,1340.55,1349.00,1354.972815533980582524,3090,828,4186866.00,1122,36.31,31.45,-4.50
6-January-2015,1370.00,1402.00,1337.00,1346.70,1367.266131191432396251,11205,936,15320217.00,7777,69.41,65.00,-23.30
5-January-2015,1363.75,1392.00,1359.10,1378.00,1377.004221388367729831,4264,941,5871546.00,1847,43.32,32.90,14.25
2-January-2015,1352.70,1389.80,1346.00,1358.70,1369.007998439328911431,5126,983,7017535.00,1054,20.56,43.80,6.00
1-January-2015,1356.80,1370.00,1336.20,1349.90,1351.753976143141153081,4024,961,5439458.00,1535,38.15,33.80,-6.90
