Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-January-2015,3424.50,3442.00,3376.00,3405.80,3405.108918643802364732,25542,5197,86973292.00,7291,28.55,66.00,-18.70
27-January-2015,3400.00,3570.00,3359.95,3400.75,3440.500294709683159287,89919,16774,309366346.00,19801,22.02,210.05,0.75
23-January-2015,3228.00,3280.00,3184.80,3217.45,3240.087034598347898958,41765,8736,135322235.00,10792,25.84,95.20,-10.55
22-January-2015,3144.50,3248.60,3144.50,3222.05,3202.535654470497294511,31048,5909,99432327.00,8945,28.81,104.10,77.55
21-January-2015,3181.00,3243.00,3135.15,3156.65,3185.232375979112271540,25278,5723,80516304.00,5270,20.85,107.85,-24.35
20-January-2015,3261.00,3287.90,3150.00,3165.65,3195.325318197454420364,29070,5667,92888107.00,10403,35.79,137.90,-95.35
19-January-2015,3303.00,3334.25,3241.00,3252.25,3287.612096360840594566,19510,3851,64141312.00,6955,35.65,93.25,-50.75
16-January-2015,3273.00,3368.80,3273.00,3297.00,3320.971074282191715864,42177,8512,140068597.00,9917,23.51,95.80,24.00
15-January-2015,3294.00,3343.00,3251.30,3267.85,3289.063506960738307523,19179,3510,63080949.00,6672,34.79,91.70,-26.15
14-January-2015,3330.00,3355.95,3268.60,3286.80,3307.526052631578947368,34200,6993,113117391.00,5786,16.92,87.35,-43.20
13-January-2015,3240.00,3425.00,3230.00,3332.90,3351.576618223302415554,100805,18334,337855681.00,13870,13.76,195.00,92.90
12-January-2015,3220.00,3268.00,3170.00,3218.15,3223.715449858639614169,48104,7655,155073608.00,17794,36.99,98.00,-1.85
9-January-2015,3170.00,3320.45,3152.50,3201.00,3235.661190871131956757,87415,17394,282845323.00,9727,11.13,167.95,31.00
8-January-2015,3209.00,3265.00,3115.00,3137.05,3192.003853217211036875,88757,19181,283312686.00,12932,14.57,150.00,-71.95
7-January-2015,2844.80,3279.00,2844.80,3216.90,3097.826485939865208625,159209,31667,493201857.00,19252,12.09,434.20,372.10
6-January-2015,2868.00,2911.00,2797.75,2825.30,2851.375208469291566963,27582,5616,78646631.00,4084,14.81,113.25,-42.70
5-January-2015,2930.00,2931.65,2855.10,2866.65,2890.606341539420380180,12836,2453,37103823.00,3684,28.70,76.55,-63.35
2-January-2015,2928.00,2966.10,2889.50,2926.10,2932.116269539254142029,17081,3984,50083478.00,3690,21.60,76.60,-1.90
1-January-2015,2916.00,3033.00,2899.00,2953.00,2981.960134939059779454,27568,5243,82206677.00,5360,19.44,134.00,37.00
31-December-2014,2811.00,2998.00,2811.00,2933.30,2933.745517292018503561,68095,13476,199773401.00,11587,17.02,187.00,122.30
30-December-2014,2748.50,2865.00,2737.75,2807.70,2811.250190711759402667,43259,7372,121611872.00,9463,21.88,127.25,59.20
29-December-2014,2725.00,2788.60,2725.00,2729.00,2747.691882845188284518,11950,2231,32834918.00,4185,35.02,63.60,4.00
26-December-2014,2747.45,2755.00,2709.10,2721.30,2727.360328746883368732,10829,1790,29534585.00,4005,36.98,45.90,-26.15
24-December-2014,2732.00,2760.00,2694.00,2726.60,2729.602383334849449649,10993,2381,30006519.00,2035,18.51,66.00,-5.40
23-December-2014,2725.00,2777.35,2711.80,2732.95,2747.431526352549293504,18613,2019,51137943.00,12034,64.65,65.55,7.95
22-December-2014,2840.00,2840.00,2740.00,2766.80,2785.034275310694213567,12633,2334,35183338.00,2225,17.61,100.00,-73.20
19-December-2014,2831.20,2872.00,2775.10,2789.10,2824.082087836284203265,21745,3772,61409665.00,4672,21.49,96.90,-42.10
18-December-2014,2700.00,2799.55,2700.00,2785.30,2770.032212122481464415,23873,4519,66128979.00,4871,20.40,99.55,85.30
17-December-2014,2675.00,2710.00,2608.40,2642.65,2670.828954185478499000,40533,4779,108256710.00,20736,51.16,101.60,-32.35
16-December-2014,2698.70,2716.50,2595.00,2644.40,2650.214475482010019735,26348,5025,69827851.00,5432,20.62,121.50,-54.30
15-December-2014,2810.00,2826.10,2695.00,2710.70,2754.723445331353257842,26935,5493,74198476.00,8304,30.83,131.10,-99.30
