Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-January-2015,913.85,932.70,892.70,909.30,915.104662668765232867,150579,9673,137795545.00,21725,14.43,40.00,-4.55
27-January-2015,935.30,939.05,901.55,913.85,913.163245514789073864,98992,7356,90395856.00,27961,28.25,37.50,-21.45
23-January-2015,924.00,938.90,908.15,923.75,928.392014309226186427,294076,12849,273017810.00,135833,46.19,30.75,-0.25
22-January-2015,886.05,926.75,886.00,918.35,915.292715262672258438,300203,15874,274773619.00,88212,29.38,40.75,32.30
21-January-2015,874.00,888.00,873.40,886.05,881.347545692641302205,142036,10231,125183080.00,60335,42.48,14.60,12.05
20-January-2015,863.30,872.00,853.85,870.00,866.297117374012413837,93283,5681,80810794.00,36785,39.43,18.15,6.70
19-January-2015,856.00,865.00,853.55,862.05,859.947580660860897941,1797867,7531,1546071377.00,1692158,94.12,11.45,6.05
16-January-2015,828.95,856.70,826.60,850.75,842.150607700371136357,176485,8678,148626950.00,67315,38.14,30.10,21.80
15-January-2015,826.35,830.00,820.55,826.95,825.450159525300414467,67074,3815,55366244.00,19358,28.86,9.45,0.60
14-January-2015,834.95,837.20,817.55,820.75,824.991071580126627399,58913,4571,48602699.00,18167,30.84,19.65,-14.20
13-January-2015,835.50,842.85,826.50,832.95,836.484299532059565179,79711,4755,66677000.00,22174,27.82,16.35,-2.55
12-January-2015,832.00,838.00,830.20,836.00,834.771500638942946153,119729,6086,99946357.00,56836,47.47,7.80,4.00
9-January-2015,822.00,835.90,822.00,829.60,829.355869189208466325,112162,8364,93022213.00,44662,39.82,13.90,7.60
8-January-2015,813.25,820.80,813.25,817.40,817.488378854198633566,61913,3845,50613158.00,30727,49.63,7.55,4.15
7-January-2015,807.50,815.00,800.30,810.00,804.378869319985805800,267715,14859,215344289.00,158682,59.27,14.70,2.50
6-January-2015,825.00,825.10,804.00,807.80,809.203780991589136026,282254,9898,228401004.00,183637,65.06,21.10,-17.20
5-January-2015,826.25,830.65,820.00,827.15,827.130132741077423686,77444,3595,64056266.00,21600,27.89,10.65,0.90
2-January-2015,823.00,830.10,823.00,825.90,827.074998714895221123,58361,3173,48268924.00,20039,34.34,7.10,2.90
1-January-2015,823.00,830.00,820.10,824.40,825.205632530559319317,68637,4581,56639639.00,25161,36.66,9.90,1.40
31-December-2014,816.00,827.90,816.00,826.15,823.154880353171351649,59801,3750,49225485.00,19495,32.60,11.90,10.15
30-December-2014,820.00,828.85,817.50,820.55,823.663738696307460437,84928,4310,69952114.00,36016,42.41,11.35,0.55
29-December-2014,812.25,822.50,811.55,820.25,818.952016233617625070,65543,3742,53676572.00,19769,30.16,10.95,8.00
26-December-2014,807.00,812.65,804.00,811.20,809.380522834200007074,84807,3574,68641134.00,37845,44.62,8.65,4.20
24-December-2014,817.55,817.55,801.45,804.70,808.048741221355495613,164604,5472,133008055.00,81290,49.39,16.10,-12.85
23-December-2014,812.05,822.00,808.00,813.05,814.457897978088628753,193233,6766,157380143.00,138229,71.53,14.00,1.00
22-December-2014,810.60,818.00,805.70,814.70,809.795034992009698572,145176,6009,117562804.00,76620,52.78,12.30,4.10
19-December-2014,816.00,822.75,806.70,809.25,812.456445695198769117,152086,7642,123563251.00,63853,41.98,16.05,-6.75
18-December-2014,820.00,821.75,806.10,812.75,813.381225434934950184,164105,8005,133479926.00,54976,33.50,15.65,-7.25
17-December-2014,830.00,835.75,798.80,811.75,814.342257925007580766,201167,10009,163818789.00,64537,32.08,36.95,-18.25
16-December-2014,840.00,850.40,825.10,829.90,837.110794665184773548,100772,5036,84357329.00,26541,26.34,25.30,-10.10
15-December-2014,840.00,851.95,837.90,844.00,844.684311541667542255,142761,6667,120587977.00,38059,26.66,14.05,4.00
12-December-2014,838.00,851.75,835.00,842.00,845.043658967384183189,190797,8006,161231795.00,39886,20.90,16.75,4.00
11-December-2014,830.90,843.65,830.00,835.45,836.830400985145847764,129930,5848,108729374.00,34975,26.92,13.65,4.55
10-December-2014,835.00,842.55,821.65,833.20,830.487941372418387741,187625,8976,155820300.00,35698,19.03,20.90,-1.80
9-December-2014,849.00,854.00,833.50,840.90,841.762479421907220961,288535,12633,242877937.00,75708,26.24,20.50,-8.10
8-December-2014,822.60,839.00,821.00,828.80,830.840051663249546140,110717,5049,91988118.00,25371,22.92,18.00,6.20
5-December-2014,838.60,844.70,819.75,821.30,831.913531291981285032,215870,9192,179585174.00,72445,33.56,24.95,-17.30
4-December-2014,840.60,843.00,836.00,839.75,838.633941594748997204,131632,5607,110391063.00,47415,36.02,7.00,-0.85
3-December-2014,841.00,846.95,836.80,842.15,841.730457891148137140,114394,5109,96288914.00,37096,32.43,10.15,1.15
2-December-2014,831.00,847.00,830.50,840.90,840.644691235313607054,156948,6870,131937503.00,53780,34.27,16.50,9.90
1-December-2014,852.00,856.15,829.10,835.25,843.697115966386554621,223125,10997,188249919.00,66915,29.99,27.05,-16.75
28-November-2014,844.95,849.00,838.00,839.55,844.323496681911327642,147374,5767,124431331.00,54573,37.03,11.00,-5.40
27-November-2014,838.50,852.00,838.50,841.95,844.225258946282127736,236439,7942,199607776.00,109416,46.28,13.50,3.45
26-November-2014,842.00,845.30,835.15,838.60,841.492704416265850459,457400,5647,384898763.00,40542,8.86,10.15,-3.40
25-November-2014,839.00,844.45,831.95,840.25,839.533173357545884947,154190,6483,129447620.00,38312,24.85,12.50,1.25
24-November-2014,840.00,854.00,834.15,837.00,842.269545822395041746,253315,13860,213359510.00,87457,34.52,19.85,-3.00
