Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-January-2015,205.00,211.00,203.00,206.70,206.834014181325405965,609534,10809,126072364.00,146363,24.01,8.00,1.70
27-January-2015,209.05,210.00,202.70,204.80,204.566332295341148558,478809,8883,97948201.00,157469,32.89,7.30,-4.25
23-January-2015,215.10,217.10,206.75,207.20,209.294686621900387955,588985,10518,123271431.00,204945,34.80,10.35,-7.90
22-January-2015,216.05,219.00,211.10,212.65,214.145601770736958335,396671,7956,84945350.00,105264,26.54,7.90,-3.40
21-January-2015,208.60,217.00,208.60,215.65,214.216594635799173240,595578,11284,127582691.00,165700,27.82,8.40,7.05
20-January-2015,206.70,210.60,206.70,209.25,209.258280376643892292,305753,4853,63981347.00,109862,35.93,3.90,2.55
19-January-2015,204.50,208.50,204.50,207.70,207.236521797205015611,299465,4712,62060085.00,82206,27.45,4.00,3.20
16-January-2015,210.00,212.00,204.55,205.00,205.751486526979674788,490573,7138,100936124.00,188417,38.41,7.45,-5.00
15-January-2015,213.00,213.70,207.20,209.90,209.152621617545392172,1147059,11756,239910397.00,664956,57.97,6.50,-3.10
14-January-2015,206.35,207.70,200.85,203.10,203.216323473394280356,1092096,6727,221931734.00,305301,27.96,6.85,-3.25
13-January-2015,210.00,210.90,206.00,207.30,208.541052045644308377,251510,5025,52450160.00,72917,28.99,4.90,-2.70
12-January-2015,207.80,211.80,204.70,209.20,209.732921494158934666,374418,8079,78527781.00,100805,26.92,7.10,1.40
9-January-2015,208.80,209.30,203.65,206.60,206.094773501097495635,347154,6799,71546625.00,115067,33.15,5.65,-2.20
8-January-2015,207.80,208.95,205.90,206.70,207.186331127996368263,268742,6393,55679669.00,95733,35.62,3.05,-1.10
7-January-2015,206.50,208.55,199.80,203.95,203.856348691491066726,655135,12747,133553429.00,127375,19.44,8.75,-2.55
6-January-2015,215.95,215.95,207.10,207.85,210.943415463634951090,572789,11769,120826068.00,251795,43.96,8.85,-8.10
5-January-2015,220.00,222.20,217.00,218.05,219.862068754650060641,490585,7650,107861033.00,184554,37.62,5.20,-1.95
2-January-2015,220.90,222.05,218.80,219.45,220.545003384641341182,2916114,10578,643134372.00,1948645,66.82,3.25,-1.45
1-January-2015,219.00,221.75,218.20,219.60,220.271422809856314717,205797,4237,45331198.00,75506,36.69,3.55,0.60
31-December-2014,219.50,221.00,218.70,219.10,219.810703445188904897,428946,4046,94286922.00,289640,67.52,2.30,-0.40
30-December-2014,219.00,220.90,216.05,218.65,218.224196166162214326,387549,6241,84572569.00,90869,23.45,4.85,-0.35
29-December-2014,223.90,224.35,219.00,219.35,221.112229819051388058,475052,6337,105039807.00,230345,48.49,5.35,-4.55
26-December-2014,221.00,224.40,219.10,222.15,222.227715796256512543,780609,8352,173472955.00,416338,53.34,5.30,1.15
24-December-2014,223.20,223.80,219.00,219.85,221.540144948852023350,788692,8949,174726940.00,469021,59.47,4.80,-3.35
23-December-2014,225.45,226.95,221.65,222.40,223.619455158910586265,596027,8796,133283233.00,277218,46.51,5.30,-3.05
22-December-2014,225.95,226.00,221.00,223.50,222.885824530053783220,456648,7276,101780366.00,238490,52.23,5.00,-2.45
