Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-January-2015,222.60,227.90,220.55,223.80,224.630523707306691986,488689,14187,109774466.00,128886,26.37,7.35,1.20
27-January-2015,224.45,224.70,219.50,222.70,221.726403112275664800,374774,11794,83097291.00,136455,36.41,5.20,-1.75
23-January-2015,226.65,228.90,219.80,223.00,223.323133236199852677,616334,15442,137641640.00,181382,29.43,9.10,-3.65
22-January-2015,228.00,228.50,221.30,223.90,223.720870036964157640,870032,20860,194644316.00,294387,33.84,7.20,-4.10
21-January-2015,1087.00,1138.10,1087.00,1127.90,1124.823132531463542421,358828,21261,403618035.00,129641,36.13,51.10,40.90
20-January-2015,1087.00,1099.10,1084.25,1086.50,1090.795472473294987674,121700,4979,132749809.00,77224,63.45,14.85,-0.50
19-January-2015,1084.00,1096.00,1082.15,1083.65,1088.281598328683441536,75629,4331,82305649.00,27083,35.81,13.85,-0.35
16-January-2015,1098.50,1098.90,1079.00,1080.30,1084.225411776432184595,80262,4065,87022100.00,37026,46.13,19.90,-18.20
15-January-2015,1117.10,1124.00,1091.30,1096.90,1102.341465985644878441,208706,10204,230065278.00,88326,42.32,32.70,-20.20
14-January-2015,1076.60,1087.15,1069.95,1074.55,1076.654279159107886031,74968,4689,80714618.00,18700,24.94,17.20,-2.05
13-January-2015,1085.00,1100.50,1075.05,1082.00,1088.486394165505860224,112709,7382,122682213.00,21255,18.86,25.45,-3.00
12-January-2015,1059.80,1091.65,1055.10,1079.70,1080.913748003264531700,143359,8963,154958714.00,59801,41.71,36.55,19.90
9-January-2015,1080.00,1085.50,1052.00,1059.15,1064.539161644001574946,132068,12004,140591558.00,51987,39.36,33.50,-20.85
8-January-2015,1077.00,1084.00,1070.10,1077.80,1078.647498426683448709,76272,4668,82270602.00,26112,34.24,13.90,0.80
7-January-2015,1056.90,1073.45,1045.60,1065.70,1059.209958607944634590,106059,8036,112338749.00,14617,13.78,27.85,8.80
6-January-2015,1090.00,1090.00,1052.00,1059.30,1071.836480821630685390,95420,6891,102274637.00,27801,29.14,38.00,-30.70
5-January-2015,1097.00,1108.00,1092.00,1095.55,1098.168994032294422627,84287,4592,92561370.00,26569,31.52,16.00,-1.45
2-January-2015,1083.00,1106.95,1083.00,1094.10,1095.924336223474241759,118564,6188,129937173.00,44828,37.81,23.95,11.10
1-January-2015,1083.50,1088.00,1075.00,1082.85,1084.226617456286199777,54731,2720,59340807.00,21124,38.60,13.00,-0.65
31-December-2014,1084.25,1089.90,1075.95,1084.50,1083.937259706238840594,76729,4993,83169422.00,16916,22.05,13.95,0.25
30-December-2014,1069.00,1085.00,1057.00,1082.85,1073.131131567476089130,77998,6670,83702082.00,16552,21.22,28.00,13.85
29-December-2014,1073.00,1078.90,1065.95,1068.75,1071.314820982514571190,60050,3684,64332455.00,19240,32.04,12.95,-4.25
26-December-2014,1061.50,1073.60,1056.00,1068.65,1067.470304224417935487,102523,6882,109440258.00,31122,30.36,17.60,7.15
24-December-2014,1061.00,1067.95,1054.00,1059.55,1061.107990357827349785,101222,5431,107407473.00,43713,43.19,13.95,-1.45
23-December-2014,1068.00,1079.80,1053.05,1059.35,1066.398164193188642017,116570,9422,124310034.00,16019,13.74,26.75,-8.65
22-December-2014,1042.00,1060.00,1032.50,1056.25,1044.769565425252187216,83668,5207,87413780.00,14113,16.87,27.50,14.25
19-December-2014,1065.00,1071.00,1035.00,1041.75,1052.688224342228700910,138574,8768,145875218.00,47909,34.57,36.00,-23.25
18-December-2014,1031.00,1063.00,1025.10,1056.05,1043.788106213275887362,129513,7979,135184129.00,39187,30.26,37.90,25.05
17-December-2014,998.00,1023.00,985.10,1008.40,1006.011921213235512167,168607,9887,169620652.00,9391,5.57,37.90,10.40
16-December-2014,1051.25,1064.00,1005.05,1009.60,1023.449953131874788774,156823,9010,160500492.00,28306,18.05,58.95,-41.65
15-December-2014,1055.00,1081.00,1049.05,1055.45,1063.666977574110872298,123295,6574,131144820.00,15791,12.81,31.95,0.45
12-December-2014,1079.00,1083.95,1048.30,1059.70,1065.705366640727070229,140069,6403,149272285.00,23658,16.89,35.65,-19.30
