Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-January-2015,579.30,583.50,571.00,573.75,576.446245008920227678,47084,3912,27141395.00,15728,33.40,12.50,-5.55
27-January-2015,572.00,583.00,570.00,577.85,576.804041825859642067,89514,6351,51632037.00,26944,30.10,13.00,5.85
23-January-2015,588.80,588.80,566.50,570.40,574.553432442449450232,72849,5650,41855643.00,24521,33.66,22.30,-18.40
22-January-2015,585.60,588.60,575.60,578.25,580.611492281303602058,27984,2376,16247832.00,10965,39.18,13.00,-7.35
21-January-2015,581.70,590.30,578.55,585.60,586.376881819863140373,54070,4135,31705398.00,18374,33.98,11.75,3.90
20-January-2015,578.00,586.00,574.00,577.95,579.323315446775117181,47149,3818,27314515.00,16137,34.23,12.00,-0.05
19-January-2015,587.00,590.00,575.70,577.80,583.975212805824722950,56037,3433,32724219.00,26197,46.75,14.30,-9.20
16-January-2015,585.25,607.00,572.00,576.05,592.434705909902221482,192169,12256,113847585.00,65106,33.88,35.00,-9.20
15-January-2015,572.00,590.60,555.10,584.70,575.088904973957923557,127102,7525,73094950.00,34825,27.40,35.50,12.70
14-January-2015,543.00,576.65,543.00,567.60,564.848778248368178884,289707,18752,163640645.00,61044,21.07,33.65,24.60
13-January-2015,529.90,544.50,523.60,538.45,536.737354664469468094,87384,5509,46902257.00,25415,29.08,20.90,8.55
12-January-2015,524.00,534.00,521.00,527.20,528.786349435231915404,45771,4038,24203080.00,13511,29.52,13.00,3.20
9-January-2015,530.00,530.00,518.90,522.50,522.928166881623955587,35666,3555,18650756.00,12080,33.87,11.10,-7.50
8-January-2015,525.00,526.00,520.00,521.60,522.175933987652366629,50536,3180,26388683.00,24056,47.60,6.00,-3.40
7-January-2015,532.50,533.90,519.00,520.00,523.334888312184559537,62809,3476,32870141.00,44352,70.61,14.90,-12.50
6-January-2015,551.65,551.65,526.00,528.35,535.710645608201717927,90225,7052,48334493.00,39459,43.73,25.65,-23.30
5-January-2015,563.65,564.95,551.00,553.25,556.024106889420542557,49322,3224,27424221.00,17977,36.45,13.95,-10.40
2-January-2015,559.00,569.30,557.90,560.70,563.754972179472001894,67576,4207,38096306.00,21144,31.29,11.40,1.70
1-January-2015,543.00,555.00,535.35,549.60,548.801314575645756457,43360,3142,23796025.00,11055,25.50,19.65,6.60
31-December-2014,530.30,548.35,527.15,542.55,542.251711937913718329,87620,4360,47512095.00,38515,43.96,21.20,12.25
30-December-2014,523.85,534.40,515.10,532.30,528.069712886187258402,67778,4151,35791509.00,18128,26.75,19.30,8.45
29-December-2014,514.95,527.45,514.40,521.55,522.068625108276830251,66958,4635,34956671.00,17850,26.66,13.05,6.60
26-December-2014,503.85,515.20,496.00,510.30,509.934598378776713338,54280,4553,27679250.00,15721,28.96,19.20,6.45
24-December-2014,508.00,508.00,495.00,501.00,500.537541151899182271,28249,2257,14139685.00,9265,32.80,13.00,-7.00
23-December-2014,511.30,514.95,502.25,505.00,508.070988945324170899,66940,2217,34010272.00,9861,14.73,12.70,-6.30
22-December-2014,495.10,515.50,495.10,508.60,509.436220086215841453,106013,6554,54006862.00,26199,24.71,20.40,13.50
19-December-2014,467.05,500.00,467.05,494.60,490.202607601426141262,85826,5576,42072129.00,24845,28.95,32.95,27.55
18-December-2014,465.00,479.90,461.20,467.50,469.885704038018949696,33457,2082,15720966.00,8710,26.03,18.70,2.50
17-December-2014,469.00,470.35,425.00,459.55,455.617642231947483588,36560,2430,16657381.00,9599,26.26,45.35,-9.45
16-December-2014,465.00,474.00,460.00,467.75,467.864433476845531870,38092,2087,17821892.00,16734,43.93,14.00,2.75
15-December-2014,473.55,480.00,462.90,468.45,471.514845827564229357,45501,2691,21454397.00,16047,35.27,17.10,-5.10
12-December-2014,487.00,493.00,476.55,478.20,484.762419408936756978,26833,1605,13007630.00,14197,52.91,16.45,-8.80
11-December-2014,495.30,497.05,482.75,485.80,489.441813307671157547,29096,2211,14240799.00,11308,38.86,14.30,-9.50
10-December-2014,487.50,499.00,484.55,494.20,493.106156238565678741,43728,3194,21562546.00,11071,25.32,14.45,6.70
9-December-2014,485.50,496.00,483.55,485.50,488.855828617205468124,38697,2619,18917254.00,9862,25.49,12.45,0.00
8-December-2014,480.90,497.70,477.60,484.55,489.764581009606735508,83379,4809,40836081.00,17022,20.42,20.10,3.65
5-December-2014,479.55,489.50,475.50,478.80,484.510462458238086864,39809,2599,19287877.00,12186,30.61,14.00,-0.75
4-December-2014,489.95,490.00,472.50,479.80,480.838965334331804424,64098,2320,30820816.00,43806,68.34,17.50,-10.15
3-December-2014,483.00,490.50,479.25,486.75,486.070999742334449884,77620,4254,37728831.00,33484,43.14,11.25,3.75
2-December-2014,478.50,484.80,465.00,480.75,473.559188730924742402,76670,4427,36307783.00,14941,19.49,19.80,2.25
1-December-2014,464.70,505.85,460.75,477.45,483.804680082800267700,257004,13136,124339738.00,64119,24.95,45.10,12.75
28-November-2014,440.75,461.50,434.00,459.60,452.930155320883797704,100566,6087,45549374.00,32689,32.51,27.50,18.85
27-November-2014,443.60,444.00,432.00,433.15,436.805268245529241179,20690,1290,9037501.00,11035,53.33,12.00,-10.45
26-November-2014,440.05,443.80,433.50,438.55,439.102874147737974159,26547,1719,11656864.00,7963,30.00,10.30,-1.50
25-November-2014,450.90,454.00,432.00,438.95,440.697142210827929422,53048,4341,23378102.00,15240,28.73,22.00,-11.95
24-November-2014,446.05,452.70,443.05,450.90,448.401040892193308550,121050,5265,54278946.00,24544,20.28,9.65,4.85
21-November-2014,428.00,443.00,423.85,440.50,428.306992304180026579,784062,5375,335819237.00,716231,91.35,19.15,12.50
20-November-2014,424.00,425.00,420.95,424.20,423.472145197882530879,47604,786,20158968.00,42515,89.31,4.05,0.20
19-November-2014,434.60,436.95,421.00,421.95,426.492212469052442043,44430,2679,18949049.00,19385,43.63,15.95,-12.65
18-November-2014,434.95,441.00,427.50,430.65,435.026461042316995017,48373,3355,21043535.00,21231,43.89,13.50,-4.30
17-November-2014,416.00,434.00,414.75,432.30,426.875168835523925740,107353,5749,45826330.00,38457,35.82,19.25,16.30
14-November-2014,402.00,415.75,399.35,414.55,410.265068031035646013,35572,3301,14593949.00,11952,33.60,16.40,12.55
13-November-2014,406.00,407.50,399.25,401.75,401.858532845854463969,16958,901,6814717.00,10254,60.47,8.25,-4.25
12-November-2014,406.10,407.50,404.10,406.65,406.358788395904436860,11720,1017,4762525.00,6145,52.43,3.40,0.55
11-November-2014,407.00,410.00,406.00,407.90,407.772828974968535869,14302,878,5831967.00,10204,71.35,4.00,0.90
10-November-2014,400.05,407.80,400.00,404.65,404.199936058825880190,25023,1479,10114295.00,12313,49.21,7.80,4.60
7-November-2014,403.50,403.50,396.35,399.40,399.533714419038730751,17144,1187,6849606.00,9008,52.54,7.15,-4.10
5-November-2014,413.00,416.00,398.10,401.15,407.338931810547531071,47632,3261,19402368.00,24191,50.79,17.90,-11.85
3-November-2014,414.10,416.60,404.55,410.25,408.704705116342825811,29181,1272,11926412.00,15368,52.66,12.05,-3.85
31-October-2014,415.85,418.00,412.60,414.00,414.684055644729802033,14952,979,6200356.00,6255,41.83,5.40,-1.85
30-October-2014,414.00,416.00,409.80,413.20,412.805001379056725199,10877,615,4490080.00,5924,54.46,6.20,-0.80
29-October-2014,410.15,420.05,406.75,413.40,415.172249116838937589,30572,1857,12692646.00,10694,34.98,13.30,3.25
28-October-2014,414.70,414.70,406.60,407.65,410.046947927152923949,10927,624,4480583.00,6884,63.00,8.10,-7.05
27-October-2014,417.00,417.00,410.45,411.90,413.344020545959156621,24141,1060,9978538.00,12261,50.79,6.55,-5.10
23-October-2014,410.00,420.85,410.00,416.30,416.195051357170590519,28331,1340,11791222.00,15072,53.20,10.85,6.30
22-October-2014,406.90,412.90,404.10,408.10,407.852306172839506172,50625,2834,20647523.00,15902,31.41,8.80,1.20
21-October-2014,393.00,401.75,391.40,399.80,397.135504451744988811,21003,1476,8341037.00,8898,42.37,10.35,6.80
20-October-2014,392.30,393.45,387.00,388.85,389.808480512705864818,13419,788,5230840.00,5807,43.27,6.45,-3.45
17-October-2014,383.95,390.00,380.20,387.75,384.726055002370791844,16872,916,6491098.00,7339,43.50,9.80,3.80
16-October-2014,385.00,395.85,376.20,380.70,387.602622377622377622,28600,1717,11085435.00,11510,40.24,19.65,-4.30
14-October-2014,386.75,388.95,383.60,384.20,385.613680706989555836,8713,815,3359852.00,6371,73.12,5.35,-2.55
13-October-2014,389.30,389.30,385.20,386.35,386.964894684052156469,7976,569,3086432.00,5538,69.43,4.10,-2.95
10-October-2014,389.70,391.50,385.35,388.80,388.806681147479589543,13351,832,5190958.00,5905,44.23,6.15,-0.90
9-October-2014,394.85,395.00,389.30,391.00,391.947408977075707956,10382,630,4069198.00,3440,33.13,5.70,-3.85
8-October-2014,393.00,395.85,387.10,391.10,390.830906263254630284,21219,1346,8293041.00,8237,38.82,8.75,-1.90
7-October-2014,397.90,401.55,392.10,394.35,397.023137622040925504,7477,714,2968542.00,3560,47.61,9.45,-3.55
1-October-2014,399.90,400.20,395.10,396.35,397.304394773782528884,9261,467,3679436.00,5256,56.75,5.10,-3.55
30-September-2014,400.00,402.00,395.30,397.30,398.449372028666713971,14093,1536,5615347.00,4964,35.22,6.70,-2.70
29-September-2014,402.00,402.00,397.15,399.40,399.861800805771573128,10673,663,4267725.00,5273,49.41,4.85,-2.60
26-September-2014,391.00,400.00,389.50,397.85,394.705387596899224806,25800,1364,10183399.00,11721,45.43,10.50,6.85
25-September-2014,396.00,399.40,391.60,393.05,394.698305259894595432,19354,1627,7638991.00,10081,52.09,7.80,-2.95
24-September-2014,396.00,398.00,393.50,396.20,395.965134560251549061,21626,1132,8563142.00,7427,34.34,4.50,0.20
23-September-2014,401.05,407.70,394.30,395.80,401.265955056179775280,71200,3606,28570136.00,22409,31.47,13.40,-5.25
22-September-2014,394.90,399.00,393.00,393.50,395.035705803182645871,12631,689,4989696.00,6886,54.52,6.00,-1.40
19-September-2014,399.60,401.00,393.00,393.95,396.695295640914976262,18536,1121,7353144.00,8277,44.65,8.00,-5.65
18-September-2014,388.00,402.20,385.00,398.60,395.621223462166575939,29392,1755,11628099.00,12944,44.04,17.20,10.60
17-September-2014,391.55,394.50,383.00,386.85,388.557341691099652883,29673,1800,11529662.00,14143,47.66,11.50,-4.70
16-September-2014,401.10,402.50,383.45,387.80,392.945218558084326779,38754,1920,15228199.00,20151,52.00,19.05,-13.30
15-September-2014,400.10,405.00,395.00,398.65,399.821092589536227100,24236,1582,9690064.00,10453,43.13,10.00,-1.45
12-September-2014,397.50,405.00,397.50,401.80,401.083437906949212738,42235,2169,16939759.00,16219,38.40,7.50,4.30
11-September-2014,396.70,397.45,391.30,393.65,394.408091186386257826,18687,877,7370304.00,8817,47.18,6.15,-3.05
10-September-2014,399.75,401.00,392.00,393.70,397.844733784556369068,54223,2775,21572335.00,18745,34.57,9.00,-6.05
9-September-2014,392.40,399.50,387.35,396.20,394.740242365487154629,51575,2385,20358728.00,18417,35.71,12.15,3.80
8-September-2014,395.00,398.00,388.85,390.55,393.299557700040209087,27357,1893,10759496.00,16832,61.53,9.15,-4.45
5-September-2014,393.00,397.95,391.00,393.05,393.899703987462998432,11486,808,4524332.00,5914,51.49,6.95,0.05
4-September-2014,396.00,399.65,393.00,393.90,395.772411987959691139,15282,963,6048194.00,7089,46.39,6.65,-2.10
3-September-2014,405.00,405.00,398.00,398.60,400.691463171202342138,15029,613,6021992.00,8323,55.38,7.00,-6.40
2-September-2014,409.50,411.50,400.05,401.45,404.281509916826615483,21882,1135,8846488.00,12209,55.79,11.45,-8.05
1-September-2014,412.00,414.40,408.00,409.80,410.666289494298894594,11489,656,4718145.00,6250,54.40,6.40,-2.20
28-August-2014,409.80,412.90,407.00,409.90,410.144569426516688179,16269,975,6672642.00,8209,50.46,5.90,0.10
27-August-2014,412.20,415.20,407.55,409.00,410.622451800152028194,28942,1692,11884235.00,12424,42.93,7.65,-3.20
26-August-2014,394.00,422.40,390.10,413.25,413.711726608791511643,123369,7031,51039202.00,37387,30.31,32.30,19.25
25-August-2014,389.00,398.25,389.00,393.95,395.248978852693213143,49699,3319,19643479.00,12120,24.39,9.25,4.95
22-August-2014,379.00,391.45,379.00,385.10,386.438925653167620214,66943,3490,25869381.00,14489,21.64,12.45,6.10
21-August-2014,366.10,382.90,366.10,374.50,376.732505676624104272,33911,2269,12775376.00,12168,35.88,16.80,8.40
20-August-2014,370.20,373.70,365.10,366.30,369.532564595344864403,9366,585,3461042.00,4506,48.11,8.60,-3.90
19-August-2014,370.45,371.00,367.55,369.70,370.108944599195295574,6462,374,2391644.00,4442,68.74,3.45,-0.75
18-August-2014,370.00,371.00,366.25,369.55,369.086149275900482733,8079,716,2981847.00,3683,45.59,4.75,-0.45
14-August-2014,372.00,372.00,367.00,368.20,368.910600574353851916,8009,577,2954605.00,4020,50.19,5.00,-3.80
13-August-2014,369.00,372.50,364.30,370.75,369.709420218525445417,20318,776,7511756.00,15689,77.22,8.20,1.75
12-August-2014,371.40,374.00,360.00,368.40,367.522462168978562421,12688,870,4663125.00,6439,50.75,14.00,-3.00
11-August-2014,368.00,371.60,365.90,368.85,369.604437267429614547,14243,879,5264276.00,8175,57.40,5.70,0.85
8-August-2014,354.10,369.10,352.00,366.70,363.310373885661063556,22547,1669,8191559.00,9327,41.37,17.10,12.60
7-August-2014,368.00,370.25,358.00,359.75,362.342680433985009696,19079,1395,6913136.00,8581,44.98,12.25,-8.25
6-August-2014,369.00,370.00,364.80,367.25,368.246816440625323532,9659,729,3556896.00,4242,43.92,5.20,-1.75
5-August-2014,375.00,375.00,364.20,367.25,371.897255849310582091,332817,1075,123773729.00,322729,96.97,10.80,-7.75
4-August-2014,370.65,379.15,370.05,373.20,373.646863893958313322,20822,1138,7780075.00,8055,38.69,9.10,2.55
1-August-2014,371.00,387.20,363.70,365.45,376.427741199192344833,56955,4166,21439442.00,18773,32.96,23.50,-5.55
31-July-2014,361.00,374.50,360.15,371.85,369.028085032837884548,23144,1553,8540786.00,9703,41.92,14.35,10.85
30-July-2014,362.05,364.80,358.00,359.95,361.131620259439808311,12103,945,4370776.00,5407,44.67,6.80,-2.10
28-July-2014,366.00,370.00,360.75,364.55,364.261245809620332111,12827,788,4672379.00,7345,57.26,9.25,-1.45
25-July-2014,361.00,370.90,360.75,369.45,366.344903130443963469,37886,2208,13879343.00,17899,47.24,10.15,8.45
24-July-2014,350.60,361.75,350.60,358.65,358.082961016206745510,34245,1598,12262551.00,11534,33.68,11.15,8.05
23-July-2014,354.90,356.80,344.10,352.05,349.568120723362658846,16368,1021,5721731.00,7508,45.87,12.70,-2.85
22-July-2014,352.00,357.70,350.15,354.95,354.841571609632446134,25248,1231,8959040.00,11033,43.70,7.55,2.95
21-July-2014,353.20,353.90,347.15,349.05,350.347260066606115652,6606,513,2314394.00,3982,60.28,6.75,-4.15
18-July-2014,349.60,354.00,346.00,347.95,350.393501986621737162,19883,1315,6966874.00,10106,50.83,8.00,-1.65
17-July-2014,345.10,350.90,345.00,348.30,348.567162795010896276,43134,2316,15035096.00,20271,47.00,5.90,3.20
16-July-2014,331.00,346.00,331.00,341.00,341.248136618074056335,66814,3021,22800153.00,27018,40.44,15.00,10.00
15-July-2014,328.10,332.50,328.10,330.60,330.739812646370023419,4270,312,1412259.00,2441,57.17,4.40,2.50
14-July-2014,328.55,332.90,327.00,329.30,329.486212003667395443,14179,1058,4671785.00,5044,35.57,5.90,0.75
11-July-2014,331.60,334.35,326.00,327.50,330.705682907053880740,13567,855,4486684.00,9076,66.90,8.35,-4.10
10-July-2014,335.00,335.45,325.00,329.20,330.840924063419561684,22769,1051,7532917.00,10618,46.63,10.45,-5.80
9-July-2014,328.65,337.00,325.60,333.00,333.497477111943404078,38448,1791,12822311.00,15021,39.07,11.40,4.35
