Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-January-2015,2820.00,2883.45,2807.00,2870.70,2871.349534896884846883,52999,6939,152178654.00,27397,51.69,76.45,50.70
27-January-2015,2780.00,2819.50,2764.70,2817.85,2814.182296850882128070,69321,4391,195081931.00,58418,84.27,54.80,37.85
23-January-2015,2795.00,2801.00,2761.55,2783.65,2785.485700868748532519,21295,5791,59316918.00,7181,33.72,39.45,-11.35
22-January-2015,2800.00,2800.00,2750.00,2758.15,2778.133521289669630593,13833,3310,38429921.00,6188,44.73,50.00,-41.85
21-January-2015,2805.00,2815.75,2788.45,2796.25,2800.037472628165490162,490011,5752,1372049162.00,473807,96.69,27.30,-8.75
20-January-2015,2797.00,2819.45,2793.60,2799.05,2805.672791838115100614,17741,2828,49775441.00,8766,49.41,25.85,2.05
19-January-2015,2808.00,2820.00,2785.00,2801.70,2803.658141411633248494,16109,3491,45164129.00,5742,35.64,35.00,-6.30
16-January-2015,2772.00,2817.00,2771.30,2811.55,2801.749669923422233958,18935,3724,53051130.00,5410,28.57,45.70,39.55
15-January-2015,2800.00,2800.00,2769.50,2781.25,2781.414425700886218673,183589,8488,510637093.00,141691,77.18,30.50,-18.75
14-January-2015,2770.00,2795.00,2759.35,2790.60,2782.717727571013405831,53335,6655,148416250.00,32297,60.55,35.65,20.60
13-January-2015,2761.10,2770.95,2741.00,2761.75,2759.324992552874590408,23499,4627,64841378.00,6752,28.73,29.95,0.65
12-January-2015,2690.00,2760.00,2685.00,2754.55,2731.266788442377947525,60220,12967,164476886.00,17391,28.88,75.00,64.55
9-January-2015,2560.00,2690.00,2560.00,2680.10,2645.213379308202475808,64383,12947,170306773.00,22728,35.30,130.00,120.10
8-January-2015,2535.00,2574.00,2535.00,2567.00,2560.039110483586304271,14165,3186,36262954.00,4535,32.02,39.00,32.00
7-January-2015,2532.00,2574.00,2513.70,2525.00,2544.835237106265143648,31779,5033,80872319.00,11629,36.59,60.30,-7.00
6-January-2015,2598.00,2598.00,2516.60,2537.55,2533.678612874598948733,29298,5640,74231716.00,13927,47.54,81.40,-60.45
5-January-2015,2606.50,2620.25,2555.00,2564.10,2590.919549558689256366,19714,3080,51077388.00,8614,43.69,65.25,-42.40
2-January-2015,2592.00,2618.85,2590.00,2607.05,2607.801320924647253077,16655,2434,43432931.00,6398,38.41,28.85,15.05
1-January-2015,2591.75,2611.00,2583.00,2593.00,2593.919159827023210661,11331,2355,29391698.00,2313,20.41,28.00,1.25
31-December-2014,2615.35,2620.00,2585.50,2591.55,2599.485647091374420695,14457,2153,37580764.00,4981,34.45,34.50,-23.80
30-December-2014,2598.00,2630.00,2590.10,2614.25,2614.826021269662588500,33757,4522,88268682.00,15149,44.88,39.90,16.25
29-December-2014,2566.00,2593.80,2566.00,2587.75,2584.220546292233435717,18232,2540,47115509.00,6753,37.04,27.80,21.75
26-December-2014,2523.00,2570.00,2503.00,2565.30,2541.732948154207996727,19558,3841,49711213.00,4157,21.25,67.00,42.30
24-December-2014,2571.10,2572.75,2506.00,2522.95,2534.469371538083997475,42787,6425,108442341.00,12627,29.51,66.75,-48.15
23-December-2014,2597.80,2615.45,2552.25,2569.25,2579.139305592366816856,18865,4210,48655463.00,5902,31.29,63.20,-28.55
22-December-2014,2579.00,2610.00,2546.00,2590.00,2575.967575420375865479,32352,4386,83337703.00,13045,40.32,64.00,11.00
19-December-2014,2562.25,2603.55,2562.25,2580.70,2586.003887420307883688,25724,3771,66522364.00,4933,19.18,41.30,18.45
18-December-2014,2504.50,2557.25,2475.55,2549.90,2518.311541929666366095,19962,4961,50270535.00,5824,29.18,81.70,45.40
17-December-2014,2544.50,2560.00,2461.10,2496.65,2507.646335618079854287,41726,6769,104634051.00,10714,25.68,98.90,-47.85
16-December-2014,2475.00,2584.75,2475.00,2533.65,2546.368634858919221281,109051,9016,277684046.00,73183,67.11,109.75,58.65
15-December-2014,2580.00,2580.00,2488.15,2495.90,2512.950522238022850978,40786,6423,102493200.00,19089,46.80,91.85,-84.10
12-December-2014,2614.45,2619.95,2580.00,2591.15,2597.070423432028016555,15705,3080,40786991.00,5367,34.17,39.95,-23.30
11-December-2014,2567.50,2629.05,2560.00,2614.45,2602.846504763182611029,29812,5086,77596060.00,13570,45.52,69.05,46.95
10-December-2014,2610.00,2625.25,2557.00,2570.25,2577.371452481443749090,27484,6524,70836477.00,8248,30.01,68.25,-39.75
9-December-2014,2609.00,2628.00,2593.00,2611.50,2610.703590675930134406,15401,2546,40207446.00,4392,28.52,35.00,2.50
8-December-2014,2617.90,2619.90,2587.05,2607.30,2603.434956874682902080,19710,3471,51313703.00,5044,25.59,32.85,-10.60
5-December-2014,2664.00,2683.00,2607.25,2617.60,2639.111944652829874135,47988,4274,126645704.00,15056,31.37,75.75,-46.40
4-December-2014,2687.10,2705.00,2655.00,2679.05,2680.404448105436573311,16996,3147,45556154.00,6402,37.67,50.00,-8.05
3-December-2014,2650.00,2692.90,2650.00,2684.40,2678.430573682119956874,35246,4182,94403964.00,16575,47.03,42.90,34.40
2-December-2014,2641.50,2678.35,2641.50,2657.45,2663.690447733750114921,21754,4523,57945922.00,8772,40.32,36.85,15.95
1-December-2014,2640.00,2659.95,2637.60,2655.45,2650.015632994144733102,17591,2818,46616425.00,8670,49.29,22.35,15.45
28-November-2014,2644.05,2669.00,2633.30,2641.85,2651.638647400923316745,16679,2658,44226681.00,6914,41.45,35.70,-2.20
27-November-2014,2648.50,2661.15,2625.00,2644.40,2644.729492351655740460,23796,3179,62933983.00,11457,48.15,36.15,-4.10
26-November-2014,2623.00,2653.00,2603.00,2646.00,2633.725557855992638601,17388,2832,45795220.00,4632,26.64,50.00,23.00
25-November-2014,2660.00,2690.00,2608.65,2621.15,2634.703908992530419405,37887,5174,99821027.00,10838,28.61,81.35,-38.85
24-November-2014,2698.50,2700.00,2646.90,2657.70,2667.769635279723010439,38413,3876,102477035.00,9343,24.32,53.10,-40.80
21-November-2014,2730.00,2741.00,2662.25,2677.10,2690.582148297081581673,82065,10341,220802624.00,20807,25.35,78.75,-52.90
20-November-2014,2650.00,2719.00,2624.65,2704.20,2673.494370599088752494,53114,7990,141999980.00,15548,29.27,94.35,54.20
19-November-2014,2607.00,2643.00,2582.00,2626.10,2609.921099434114793856,24740,4492,64569448.00,9809,39.65,61.00,19.10
18-November-2014,2600.00,2618.30,2573.10,2597.80,2593.765858640357638353,51896,6116,134606073.00,23294,44.89,45.20,-2.20
17-November-2014,2637.90,2637.90,2581.00,2595.60,2595.273947066091518002,46133,5869,119727773.00,21102,45.74,56.90,-42.30
14-November-2014,2655.25,2690.00,2625.00,2641.25,2650.557852442788097595,17173,2716,45518030.00,5799,33.77,65.00,-14.00
13-November-2014,2625.05,2660.00,2601.00,2642.35,2633.535269616624865639,44656,3989,117603151.00,16345,36.60,59.00,17.30
12-November-2014,2622.85,2655.40,2613.00,2621.05,2633.246718389599496749,23845,2302,62789768.00,5969,25.03,42.40,-1.80
11-November-2014,2630.05,2662.75,2615.00,2625.05,2638.523181742646651526,18053,2668,47633259.00,4309,23.87,47.75,-5.00
10-November-2014,2630.10,2663.95,2609.00,2636.75,2628.114751098096632503,32784,4164,86160114.00,8452,25.78,54.95,6.65
7-November-2014,2597.00,2665.00,2594.70,2652.85,2639.065624048884414581,42713,4986,112722410.00,11382,26.65,70.30,55.85
5-November-2014,2575.00,2647.40,2550.30,2612.40,2616.257297386080998639,85236,18005,222999307.00,37270,43.73,97.10,37.40
3-November-2014,2513.00,2596.00,2511.00,2580.45,2568.160770718362341398,84804,11792,217790306.00,33098,39.03,85.00,67.45
31-October-2014,2480.00,2519.95,2480.00,2511.85,2513.567412566516107529,87009,5441,218702987.00,63414,72.88,39.95,31.85
30-October-2014,2450.00,2511.50,2450.00,2480.15,2484.853172321257427640,166944,14689,414831328.00,50699,30.37,61.50,30.15
29-October-2014,2379.00,2405.00,2355.35,2396.50,2385.410407082382958982,77601,5670,185110233.00,30938,39.87,49.65,17.50
28-October-2014,2330.00,2379.85,2324.80,2369.10,2357.124817690991045531,181697,3246,428282508.00,84298,46.39,55.05,39.10
27-October-2014,2360.00,2372.30,2320.05,2328.05,2339.818136560333933289,26113,3080,61099671.00,7537,28.86,52.25,-31.95
23-October-2014,2348.50,2364.95,2348.50,2359.95,2357.359882462109495824,6466,1117,15242689.00,2892,44.73,16.45,11.45
22-October-2014,2341.00,2367.95,2325.00,2336.75,2350.072195916704852095,19641,2636,46157768.00,3232,16.46,42.95,-4.25
21-October-2014,2290.15,2338.00,2281.90,2327.25,2315.735088599776087711,25903,3315,59984486.00,4861,18.77,56.10,37.10
20-October-2014,2290.00,2320.00,2251.45,2296.90,2290.700666288630564218,28216,3747,64634410.00,8523,30.21,68.55,6.90
17-October-2014,2320.00,2328.15,2167.25,2270.60,2248.336232256406962553,155690,19690,350043468.00,45489,29.22,160.90,-49.40
16-October-2014,2365.05,2389.30,2283.25,2300.05,2334.229949509045238880,39413,4705,91999005.00,9870,25.04,106.05,-65.00
14-October-2014,2362.00,2381.00,2350.00,2366.10,2367.068411167351096679,31413,4057,74356720.00,6587,20.97,31.00,4.10
