Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-January-2015,2436.05,2436.05,2381.00,2396.90,2397.851387130194543570,17374,2395,41660270.00,5664,32.60,55.05,-39.15
27-January-2015,2441.50,2441.50,2386.40,2417.55,2405.600121254113978867,34638,5165,83325177.00,13938,40.24,55.10,-23.95
23-January-2015,2450.00,2474.00,2421.00,2442.20,2444.779203056768558951,25648,4119,62703697.00,10107,39.41,53.00,-7.80
22-January-2015,2476.95,2489.00,2434.00,2438.90,2457.053523035230352303,25092,3798,61652387.00,6987,27.85,55.00,-38.05
21-January-2015,2401.30,2458.95,2401.25,2442.00,2441.228029885961462839,254300,3508,620804288.00,4988,1.96,57.70,40.70
20-January-2015,2413.85,2420.00,2377.90,2411.05,2401.438820845341018251,16656,2228,39998365.00,5411,32.49,42.10,-2.80
19-January-2015,2418.00,2429.20,2399.95,2411.30,2407.564473153007670569,12385,1599,29817686.00,4330,34.96,29.25,-6.70
16-January-2015,2406.55,2439.90,2395.20,2420.05,2419.968711673553980963,1183093,3230,2863048043.00,1164284,98.41,44.70,13.50
15-January-2015,2370.00,2435.00,2359.25,2417.95,2411.085614743174808666,105052,13183,253289366.00,19836,18.88,75.75,47.95
14-January-2015,2325.50,2370.00,2325.50,2363.65,2357.876332961960846729,12566,2431,29629074.00,3352,26.68,44.50,38.15
13-January-2015,2340.90,2356.85,2319.00,2326.25,2333.922235554735093225,21668,3076,50571427.00,6324,29.19,37.85,-14.65
12-January-2015,2383.00,2383.00,2323.30,2333.25,2343.666269824397295803,23519,3558,55120687.00,7649,32.52,59.70,-49.75
9-January-2015,2462.70,2466.00,2350.40,2381.50,2390.908936114476570942,30539,4474,73015968.00,11802,38.65,115.60,-81.20
8-January-2015,2437.05,2464.60,2437.05,2450.05,2448.770428374021188392,21710,2603,53162806.00,6662,30.69,27.55,13.00
7-January-2015,2433.35,2474.50,2433.35,2447.20,2453.433814589665653495,13160,2404,32287189.00,3166,24.06,41.15,13.85
6-January-2015,2460.15,2466.00,2429.15,2440.35,2442.209238143656038928,13769,2405,33626779.00,4643,33.72,36.85,-19.80
5-January-2015,2451.00,2479.60,2450.70,2460.15,2464.740144447788143244,19938,2573,49141989.00,5012,25.14,28.90,9.15
2-January-2015,2452.80,2475.20,2434.00,2453.50,2453.258462511863334387,12644,2205,31019000.00,3078,24.34,41.20,0.70
1-January-2015,2430.00,2462.00,2430.00,2454.10,2448.625666516041572525,11065,1591,27094043.00,2656,24.00,32.00,24.10
31-December-2014,2424.80,2449.90,2417.25,2438.45,2435.405887330754352030,16544,2554,40291355.00,3308,20.00,32.65,13.65
30-December-2014,2480.20,2495.00,2450.95,2454.70,2466.040302986994426182,13994,1791,34509768.00,7283,52.04,44.05,-25.50
29-December-2014,2475.00,2506.00,2475.00,2489.05,2492.154103479036574487,4484,929,11174819.00,870,19.40,31.00,14.05
26-December-2014,2478.00,2499.00,2461.35,2474.15,2473.823249862913544141,32826,2765,81205722.00,15367,46.81,37.65,-3.85
24-December-2014,2527.00,2534.35,2477.00,2484.85,2507.995905765487616618,14899,2251,37366631.00,2762,18.54,57.35,-42.15
23-December-2014,2475.00,2528.70,2471.95,2522.35,2512.244305239179954441,15804,2305,39703509.00,3780,23.92,56.75,47.35
22-December-2014,2513.00,2516.55,2450.20,2473.20,2471.601092343481339132,29661,3701,73310160.00,6348,21.40,66.35,-39.80
19-December-2014,2515.85,2517.30,2452.85,2466.30,2486.200735086231269437,10611,1396,26381076.00,2924,27.56,64.45,-49.55
18-December-2014,2467.05,2512.85,2467.05,2505.80,2498.201477650535648319,13535,1911,33813157.00,3190,23.57,45.80,38.75
17-December-2014,2523.00,2524.60,2431.95,2458.00,2473.432945799901752087,12214,1444,30210510.00,2565,21.00,92.65,-65.00
16-December-2014,2509.70,2534.80,2478.50,2493.35,2500.374778604321643641,14115,1716,35292790.00,1658,11.75,56.30,-16.35
15-December-2014,2508.70,2544.00,2506.00,2512.80,2519.835379487828544909,47406,1353,119455316.00,39486,83.29,38.00,4.10
12-December-2014,2561.80,2569.95,2515.10,2523.55,2545.844003308519437551,12090,1483,30779254.00,1929,15.96,54.85,-38.25
11-December-2014,2565.30,2591.00,2542.80,2563.65,2562.450990030752998866,333626,1457,854900274.00,323494,96.96,48.20,-1.65
10-December-2014,2591.00,2613.80,2560.00,2565.30,2574.524261359253259276,12963,1939,33373558.00,3879,29.92,53.80,-25.70
9-December-2014,2589.10,2641.70,2589.10,2602.95,2615.256999184561022016,14716,1156,38486122.00,4548,30.91,52.60,13.85
8-December-2014,2595.40,2635.00,2595.40,2615.30,2613.382879542324398771,9439,1399,24667721.00,2159,22.87,39.60,19.90
5-December-2014,2625.85,2636.30,2612.00,2621.60,2621.619448299791811242,11528,1215,30222029.00,3110,26.98,24.30,-4.25
4-December-2014,2598.00,2624.00,2590.00,2618.05,2605.156923383878691141,10024,1242,26114093.00,2838,28.31,34.00,20.05
3-December-2014,2621.00,2623.95,2586.20,2605.35,2603.131696240854427718,11891,1680,30953839.00,3389,28.50,37.75,-15.65
2-December-2014,2629.70,2629.70,2565.00,2602.85,2595.484931359931359931,18648,2220,48400603.00,2518,13.50,64.70,-26.85
1-December-2014,2650.00,2659.20,2615.30,2635.40,2635.860287333596942137,7587,1191,19998272.00,1430,18.85,43.90,-14.60
28-November-2014,2631.35,2673.00,2631.20,2639.60,2644.064874093043107127,18744,1959,49560352.00,5987,31.94,41.80,8.25
27-November-2014,2614.00,2654.00,2588.00,2648.80,2627.363877564227010936,15453,1690,40600654.00,2302,14.90,66.00,34.80
