Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-January-2015,560.00,580.00,551.05,557.10,564.470280942536254279,333271,11573,188121575.00,43885,13.17,28.95,-2.90
27-January-2015,563.50,573.00,555.15,560.95,563.017673331338260786,354206,11128,199424238.00,76849,21.70,17.85,-2.55
23-January-2015,524.00,574.50,524.00,562.70,554.030948110154122873,1214226,42871,672718782.00,113075,9.31,50.50,38.70
22-January-2015,506.00,524.00,506.00,520.00,515.126081834875099608,288630,10375,148680841.00,99286,34.40,18.00,14.00
21-January-2015,506.45,509.50,499.80,506.35,504.077291921861904454,124088,5415,62549943.00,17095,13.78,9.70,-0.10
20-January-2015,502.15,509.90,502.15,506.50,506.245361842105263157,91200,3909,46169577.00,15912,17.45,7.75,4.35
19-January-2015,501.10,511.80,500.50,505.85,506.421786045042393263,139291,5292,70539997.00,20155,14.47,11.30,4.75
16-January-2015,501.55,506.40,493.10,500.05,500.846954093983525462,180521,6360,90413393.00,14489,8.03,13.30,-1.50
15-January-2015,496.00,504.95,485.60,500.50,497.675209184410671360,152258,6090,75775032.00,17897,11.75,19.35,4.50
14-January-2015,495.00,498.45,487.00,491.10,492.173498431110804237,130347,5739,64153339.00,13940,10.69,11.45,-3.90
13-January-2015,517.00,518.40,494.75,496.75,503.527689750427513961,167246,5504,84212992.00,34323,20.52,23.65,-20.25
12-January-2015,511.00,522.80,510.50,515.50,517.734293992070753278,275436,11441,142602663.00,29026,10.54,12.30,4.50
9-January-2015,515.00,520.70,498.30,506.10,508.829721038458521791,191245,8638,97311140.00,23535,12.31,22.40,-8.90
8-January-2015,497.25,514.70,497.25,511.50,507.524540994494076311,186708,7423,94758892.00,52385,28.06,17.45,14.25
7-January-2015,498.00,507.70,482.65,492.20,495.123590284286160574,256080,10690,126791249.00,22600,8.83,25.05,-5.80
6-January-2015,495.55,517.55,485.10,496.35,504.385393095894940227,387132,15240,195263726.00,29360,7.58,32.45,0.80
5-January-2015,494.70,506.45,490.45,500.00,500.314030392430995029,175241,7102,87675531.00,33032,18.85,16.00,5.30
2-January-2015,492.00,496.90,489.60,491.45,492.985307739443945677,140346,5388,69188516.00,23352,16.64,7.30,-0.55
1-January-2015,484.70,492.00,480.90,489.20,486.216816395573112745,96953,3987,47140179.00,9248,9.54,11.10,4.50
31-December-2014,483.00,488.45,475.60,485.25,482.918213721589594802,151309,7644,73069872.00,21864,14.45,12.85,2.25
30-December-2014,459.00,481.00,458.50,480.15,474.621747071393840835,244741,10746,116159401.00,39569,16.17,22.50,21.15
29-December-2014,457.00,462.50,451.30,458.65,457.911527843883864826,105050,5719,48103606.00,25251,24.04,11.20,1.65
26-December-2014,445.90,455.00,438.05,452.80,446.228242602658754534,172562,5128,77002038.00,42989,24.91,16.95,6.90
24-December-2014,444.05,447.30,439.25,442.05,443.317427482335440684,86048,3292,38146578.00,10869,12.63,8.05,-2.00
23-December-2014,458.00,458.00,440.55,443.00,447.316818356119358600,127783,5196,57159485.00,25558,20.00,17.45,-15.00
22-December-2014,454.05,459.10,453.00,455.70,456.182209954088386896,71006,2585,32391674.00,13809,19.45,6.10,1.65
19-December-2014,450.00,459.70,448.35,452.05,453.491200696389123847,121771,4055,55222077.00,37078,30.45,11.35,2.05
18-December-2014,446.00,449.70,440.20,447.35,446.023650005283736658,94630,4137,42207218.00,14716,15.55,9.50,1.35
17-December-2014,439.70,443.40,426.50,438.90,434.003342607059260851,344342,8694,149445579.00,146066,42.42,16.90,-0.80
16-December-2014,439.50,445.00,435.60,439.90,440.346528628776674413,118325,5366,52104003.00,16671,14.09,9.40,0.40
15-December-2014,441.00,446.75,435.10,444.55,442.474519081988160482,100173,3763,44324000.00,15130,15.10,11.65,3.55
12-December-2014,443.00,448.80,441.05,444.40,443.657437874202129608,272914,4646,121080326.00,133866,49.05,7.75,1.40
11-December-2014,448.40,448.40,432.85,440.95,439.605721662905745530,184352,5071,81042194.00,33490,18.17,15.55,-7.45
10-December-2014,439.00,448.70,438.25,446.85,445.430440641845305252,191448,3379,85276767.00,78645,41.08,10.45,7.85
9-December-2014,452.70,456.90,441.90,443.50,445.784234119517459815,404443,6405,180294313.00,220904,54.62,15.00,-9.20
8-December-2014,454.10,459.00,451.00,453.05,453.613762798754982183,142006,2490,64415876.00,77254,54.40,8.00,-1.05
5-December-2014,460.00,464.95,454.10,455.80,459.542648020935557736,97824,3250,44954300.00,14964,15.30,10.85,-4.20
4-December-2014,465.00,468.70,455.60,459.50,461.215317793542782684,138140,4343,63712284.00,22923,16.59,13.10,-5.50
3-December-2014,455.25,467.00,455.20,464.75,463.081969163712879347,159682,5701,73945855.00,50933,31.90,11.80,9.50
2-December-2014,451.70,456.50,445.20,454.50,452.100368141873169186,151572,4504,68525757.00,18120,11.95,11.30,2.80
1-December-2014,461.40,462.90,450.65,452.10,454.285409006025836012,103886,3120,47193894.00,21116,20.33,12.25,-9.30
28-November-2014,457.00,468.30,457.00,459.20,463.198824898841527631,144328,4613,66852560.00,22192,15.38,11.30,2.20
27-November-2014,455.45,459.80,450.95,455.65,455.064625184605256134,168603,4960,76725261.00,28388,16.84,8.85,0.20
26-November-2014,461.80,461.85,452.50,455.25,456.665952723813286615,192359,6549,87843806.00,40714,21.17,9.35,-6.55
25-November-2014,485.00,485.00,461.90,463.85,468.028200669793862272,178861,5513,83711992.00,43809,24.49,23.10,-21.15
24-November-2014,487.00,489.00,477.20,481.75,483.130001361841209314,146860,3775,70952472.00,20374,13.87,11.80,-5.25
21-November-2014,482.35,485.65,475.60,477.35,479.849191166599543562,119184,4076,57190346.00,19258,16.16,10.05,-5.00
20-November-2014,485.05,485.05,470.50,478.50,476.652538806073283958,159189,5799,75877841.00,26205,16.46,14.55,-6.55
19-November-2014,499.00,501.00,477.00,481.65,486.975873472969020675,222245,6889,108227953.00,44863,20.19,24.00,-17.35
18-November-2014,499.70,505.00,492.00,496.35,499.692882455724825826,223771,8215,111816776.00,35255,15.75,13.00,-3.35
17-November-2014,490.45,500.95,490.45,495.70,496.493746287653797199,176775,7091,87767682.00,28036,15.86,10.50,5.25
14-November-2014,482.15,490.50,478.20,488.65,487.232306161958649310,186986,6717,91105620.00,44920,24.02,12.30,6.50
13-November-2014,481.90,487.25,475.20,480.30,480.576667519194934938,191587,7193,92072242.00,20685,10.80,12.05,-1.60
12-November-2014,489.00,491.50,471.85,480.15,484.488008592773093077,623780,21674,302213930.00,66003,10.58,19.65,-8.85
11-November-2014,470.50,487.25,469.50,485.45,480.482012629651592230,192246,6654,92370745.00,30936,16.09,17.75,14.95
10-November-2014,475.55,479.40,466.35,469.05,471.645987238515404089,135094,5008,63716543.00,25092,18.57,13.05,-6.50
7-November-2014,480.00,482.50,468.70,475.25,476.543783966673010636,141867,4718,67605837.00,14808,10.44,13.80,-4.75
5-November-2014,488.55,494.00,473.95,479.30,484.258094262697132721,254841,7899,123408817.00,84289,33.08,20.05,-9.25
3-November-2014,482.10,493.75,480.00,486.50,487.619639651192613490,155960,5482,76049159.00,18731,12.01,13.75,4.40
31-October-2014,474.00,488.00,473.95,484.00,483.293226396801083133,174309,6167,84242359.00,36170,20.75,14.05,10.00
30-October-2014,468.05,473.00,462.50,470.60,469.010319523008714263,78492,3421,36813558.00,17331,22.08,10.50,2.55
29-October-2014,465.00,471.00,461.00,467.80,467.025827065934572970,86692,3539,40487403.00,13961,16.10,10.00,2.80
28-October-2014,466.90,468.80,459.75,464.10,463.439692149591171082,89524,2918,41488975.00,15303,17.09,9.05,-2.80
27-October-2014,477.70,477.70,462.15,464.30,466.071003858365072165,160949,4215,75013662.00,59996,37.28,15.55,-13.40
23-October-2014,476.00,478.00,473.05,474.15,474.499443597246836747,24263,929,11512780.00,6129,25.26,4.95,-1.85
22-October-2014,465.55,476.20,465.55,474.50,472.729449164693447820,122051,4331,57697102.00,18657,15.29,10.65,8.95
21-October-2014,452.05,464.30,451.80,462.75,459.221851492740673143,315594,7351,144927661.00,112421,35.62,12.50,10.70
20-October-2014,447.50,454.60,440.00,450.20,449.086048732403043464,162315,4657,72893402.00,35170,21.67,14.60,2.70
17-October-2014,448.50,448.50,434.20,441.00,440.248484754572300118,451742,7769,198878731.00,253426,56.10,14.30,-7.50
16-October-2014,453.00,453.00,439.45,444.20,445.448579070309026626,283406,6456,126242800.00,127860,45.12,13.55,-8.80
14-October-2014,463.00,463.55,445.65,452.95,452.697307364054101409,353854,9061,160188753.00,146876,41.51,17.90,-10.05
13-October-2014,459.70,462.00,454.70,461.05,459.091733624162567606,89858,2526,41253065.00,19693,21.92,7.30,1.35
10-October-2014,462.30,465.45,455.00,461.20,460.609257276548497105,201744,4385,92925154.00,89542,44.38,10.45,-1.10
9-October-2014,468.00,471.45,462.10,466.20,466.341673105860344056,122945,2969,57334377.00,44675,36.34,9.35,-1.80
8-October-2014,451.95,466.80,449.10,461.70,461.432498288352124087,334473,6365,154336712.00,156552,46.81,17.70,9.75
7-October-2014,461.50,469.70,450.00,452.50,457.473611709485045690,176404,6572,80700175.00,30708,17.41,19.70,-9.00
1-October-2014,474.75,477.10,455.50,463.40,464.248956100502776084,152553,5353,70822571.00,22236,14.58,21.60,-11.35
30-September-2014,473.40,483.40,467.20,471.15,475.345234655880842321,124608,4218,59231819.00,16626,13.34,16.20,-2.25
29-September-2014,478.00,484.75,470.00,476.95,478.278399184016650471,145101,5833,69398674.00,15872,10.94,14.75,-1.05
26-September-2014,471.30,478.75,461.10,474.05,470.626795471070946296,240675,7685,113268104.00,56963,23.67,17.65,2.75
