Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-January-2015,1659.95,1674.95,1656.10,1659.70,1671.169496147814822390,29334,557,49022086.00,27079,92.31,18.85,-0.25
27-January-2015,1640.00,1672.85,1640.00,1652.20,1656.673609853287447926,5521,865,9146495.00,3159,57.22,32.85,12.20
23-January-2015,1655.10,1690.55,1640.00,1645.25,1661.820920502092050209,4780,922,7943504.00,1409,29.48,50.55,-9.85
22-January-2015,1654.00,1666.95,1635.00,1642.45,1643.994293760189713946,13494,936,22184059.00,11740,87.00,31.95,-11.55
21-January-2015,1663.45,1676.85,1641.00,1650.00,1653.814743589743589743,1560,531,2579951.00,766,49.10,35.85,-13.45
20-January-2015,1636.15,1672.90,1636.15,1657.75,1660.927523517083394258,20517,2250,34077250.00,11009,53.66,36.75,21.60
19-January-2015,1645.85,1651.45,1575.00,1634.95,1621.129653017102981783,46717,7731,75734314.00,21852,46.78,76.45,-10.90
16-January-2015,1619.00,1653.95,1619.00,1632.55,1638.363354037267080745,4186,1548,6858189.00,2335,55.78,34.95,13.55
15-January-2015,1635.10,1656.95,1602.00,1621.60,1631.834389400921658986,3472,990,5665729.00,1312,37.79,54.95,-13.50
14-January-2015,1650.00,1660.00,1600.00,1617.90,1629.313454029108981185,2817,1037,4589776.00,1029,36.53,60.00,-32.10
13-January-2015,1656.10,1661.65,1640.00,1647.35,1649.860072376357056694,2487,582,4103202.00,906,36.43,21.65,-8.75
12-January-2015,1690.00,1693.90,1652.00,1656.10,1669.755354449472096530,3315,904,5535239.00,1303,39.31,41.90,-33.90
9-January-2015,1662.35,1717.95,1662.35,1687.20,1698.635394844703524911,10979,2535,18649318.00,5410,49.28,55.60,24.85
8-January-2015,1650.00,1670.00,1640.00,1646.25,1656.230491111780656824,3319,910,5497029.00,1156,34.83,30.00,-3.75
7-January-2015,1660.00,1664.25,1630.00,1650.25,1651.203259736567800625,10553,1095,17425148.00,5090,48.23,34.25,-9.75
6-January-2015,1690.00,1693.00,1650.00,1664.15,1674.841372155140063133,45301,1025,75871989.00,42372,93.53,43.00,-25.85
5-January-2015,1644.00,1710.00,1644.00,1697.25,1684.135698712989661720,28438,4756,47893451.00,12774,44.92,66.00,53.25
2-January-2015,1615.00,1636.00,1615.00,1626.50,1627.895518499218342886,3838,643,6247863.00,1481,38.59,21.00,11.50
1-January-2015,1610.00,1619.00,1600.00,1608.15,1608.219035202086049543,1534,308,2467008.00,706,46.02,19.00,-1.85
31-December-2014,1560.00,1615.00,1556.50,1598.35,1582.965860951906304510,4013,1039,6352442.00,1140,28.41,58.50,38.35
30-December-2014,1580.20,1581.40,1565.00,1568.65,1573.512509476876421531,1319,261,2075463.00,577,43.75,16.40,-11.55
29-December-2014,1580.00,1599.95,1565.85,1567.90,1576.781965006729475100,3715,737,5857745.00,1626,43.77,34.10,-12.10
26-December-2014,1600.00,1617.90,1559.40,1575.10,1588.100370599135268684,3238,752,5142269.00,1171,36.16,58.50,-24.90
24-December-2014,1522.40,1594.00,1520.45,1577.50,1561.318772826880934989,6845,1751,10687227.00,2555,37.33,73.55,55.10
23-December-2014,1519.00,1528.80,1510.00,1520.60,1517.377200335289186923,1193,316,1810231.00,483,40.49,18.80,1.60
22-December-2014,1533.45,1539.00,1504.50,1519.20,1523.275115919629057187,2588,671,3942236.00,916,35.39,34.50,-14.25
19-December-2014,1538.50,1556.00,1500.00,1515.95,1537.359836702954898911,5144,1517,7908179.00,2766,53.77,56.00,-22.55
18-December-2014,1490.00,1574.00,1490.00,1536.95,1522.864860704940741880,6497,1445,9894053.00,1509,23.23,84.00,46.95
17-December-2014,1531.00,1559.95,1445.00,1493.50,1500.040118162759672193,10494,2535,15741421.00,3682,35.09,114.95,-37.50
16-December-2014,1551.00,1570.45,1510.00,1529.75,1534.400112233445566778,5346,1113,8202903.00,2580,48.26,60.45,-21.25
15-December-2014,1565.00,1605.00,1551.75,1564.60,1584.388978063135366506,3738,1032,5922446.00,1666,44.57,53.25,-0.40
12-December-2014,1620.00,1620.00,1575.00,1582.35,1591.915954067920840459,4093,925,6515712.00,1952,47.69,45.00,-37.65
11-December-2014,1598.40,1624.95,1581.50,1618.70,1613.165710643722115997,7845,1801,12655285.00,3457,44.07,43.45,20.30
10-December-2014,1584.35,1618.90,1572.95,1581.80,1601.569822320932815102,7204,1818,11537709.00,2734,37.95,45.95,-2.55
9-December-2014,1576.25,1595.00,1559.20,1576.05,1576.246542261251372118,9110,1935,14359606.00,3006,33.00,35.80,-0.20
8-December-2014,1613.00,1613.00,1566.00,1586.00,1589.347692307692307692,5525,1005,8781146.00,1750,31.67,47.00,-27.00
5-December-2014,1625.85,1636.00,1600.00,1607.55,1619.813040585495675316,3006,626,4869158.00,1033,34.36,36.00,-18.30
4-December-2014,1694.00,1694.00,1609.00,1627.50,1629.843483210017074558,5271,1254,8590905.00,2360,44.77,85.00,-66.50
3-December-2014,1606.15,1668.80,1606.15,1645.35,1641.763293233755198783,22361,3593,36711469.00,9415,42.10,62.65,39.20
2-December-2014,1565.05,1617.00,1565.05,1592.90,1593.953090560613320555,20870,2896,33265801.00,10822,51.85,51.95,27.85
1-December-2014,1557.00,1588.00,1274.90,1558.35,1561.326630985100535223,6913,1485,10793451.00,2782,40.24,313.10,1.35
28-November-2014,1550.00,1572.70,1531.10,1551.20,1555.072558459422283356,5816,1212,9044302.00,1702,29.26,41.60,1.20
27-November-2014,1529.50,1555.00,1522.00,1544.85,1538.298153481280704726,5903,1201,9080574.00,1854,31.41,33.00,15.35
26-November-2014,1550.00,1551.80,1510.05,1515.90,1533.178735105407882676,6546,1241,10036188.00,1931,29.50,41.75,-34.10
25-November-2014,1556.00,1570.00,1541.00,1549.85,1553.688628158844765342,4432,1239,6885948.00,1898,42.82,29.00,-6.15
24-November-2014,1563.00,1567.45,1542.10,1550.50,1555.746381007527504342,3454,656,5373548.00,1419,41.08,25.35,-12.50
21-November-2014,1556.05,1565.00,1540.00,1563.60,1555.702440126525079078,4426,675,6885539.00,2211,49.95,25.00,7.55
20-November-2014,1576.00,1577.65,1539.05,1542.90,1550.191860465116279069,3784,767,5865926.00,1672,44.19,38.60,-33.10
19-November-2014,1542.00,1597.50,1542.00,1556.10,1568.475325977933801404,9970,2053,15637699.00,2389,23.96,55.50,14.10
18-November-2014,1553.30,1574.90,1533.00,1539.15,1551.328621908127208480,4811,989,7463442.00,1614,33.55,41.90,-14.15
17-November-2014,1545.00,1555.00,1536.00,1545.75,1545.387497454693545102,4911,1122,7589398.00,2078,42.31,19.00,0.75
14-November-2014,1571.00,1584.00,1540.00,1545.80,1551.206738409844253734,44046,1276,68324452.00,39112,88.80,44.00,-25.20
13-November-2014,1565.00,1600.95,1552.00,1563.30,1581.624800905356693771,47716,3323,75468809.00,34947,73.24,48.95,-1.70
12-November-2014,1607.00,1623.45,1564.40,1571.10,1583.375468731099552437,24801,4206,39269295.00,6155,24.82,59.05,-35.90
11-November-2014,1491.30,1760.00,1491.00,1641.05,1597.876666586590434093,41627,6613,66514812.00,12588,30.24,269.00,149.75
10-November-2014,1498.00,1506.85,1473.50,1487.35,1486.610843843453387075,7691,1247,11433524.00,2411,31.35,33.35,-10.65
7-November-2014,1442.00,1507.50,1435.05,1490.00,1476.190358436368177844,40035,4798,59099281.00,14210,35.49,72.45,48.00
5-November-2014,1389.00,1435.00,1389.00,1416.30,1415.972767135933533348,4333,1256,6135410.00,1765,40.73,46.00,27.30
3-November-2014,1402.00,1417.00,1379.55,1389.10,1393.022840343735866123,4422,944,6159947.00,1296,29.31,37.45,-12.90
31-October-2014,1440.00,1454.00,1393.00,1401.80,1415.129822280017338534,4614,1070,6529409.00,1311,28.41,61.00,-38.20
30-October-2014,1375.20,1435.00,1375.20,1422.25,1406.648721837088388214,9232,1554,12986181.00,3942,42.70,59.80,47.05
29-October-2014,1370.00,1390.00,1360.00,1377.45,1370.228657164291072768,13330,2389,18265148.00,7217,54.14,30.00,7.45
28-October-2014,1370.00,1387.00,1361.45,1370.50,1374.593552274781560711,3319,407,4562276.00,1850,55.74,25.55,0.50
27-October-2014,1376.00,1376.00,1361.00,1367.35,1370.076891105569409808,2406,510,3296405.00,1076,44.72,15.00,-8.65
23-October-2014,1371.00,1382.00,1353.95,1377.50,1375.861331704337202199,1637,222,2252285.00,1161,70.92,28.05,6.50
22-October-2014,1365.00,1371.00,1356.00,1367.20,1367.426016987036209208,4474,574,6117864.00,2545,56.88,15.00,2.20
21-October-2014,1365.00,1397.75,1351.00,1358.95,1369.009983810037776578,3706,1052,5073551.00,926,24.99,46.75,-6.05
20-October-2014,1330.00,1384.00,1322.40,1359.75,1349.850623885918003565,5610,1068,7572662.00,2105,37.52,61.60,29.75
17-October-2014,1331.55,1360.00,1317.00,1324.85,1336.031876889255289914,3639,760,4861820.00,653,17.94,43.00,-6.70
16-October-2014,1350.00,1365.00,1335.00,1346.95,1353.512703397088210105,3503,877,4741355.00,1363,38.91,30.00,-3.05
14-October-2014,1348.55,1356.60,1331.50,1342.80,1341.810442678774120317,3524,1071,4728540.00,1236,35.07,25.10,-5.75
13-October-2014,1339.50,1361.55,1317.00,1348.35,1336.992339512793013635,6527,1022,8726549.00,1997,30.60,44.55,8.85
10-October-2014,1346.00,1350.00,1308.00,1322.80,1332.406605922551252847,2634,564,3509559.00,924,35.08,42.00,-23.20
9-October-2014,1320.00,1355.40,1320.00,1346.45,1342.458660339478006935,5479,1210,7355331.00,1606,29.31,35.40,26.45
8-October-2014,1343.15,1343.15,1302.30,1317.65,1322.409587378640776699,3296,660,4358662.00,1133,34.38,40.85,-25.50
7-October-2014,1320.00,1373.20,1139.00,1338.50,1340.926433465560764514,13865,2663,18591945.00,4594,33.13,234.20,18.50
1-October-2014,1325.85,1329.95,1245.65,1308.10,1308.762460567823343848,3170,721,4148777.00,901,28.42,84.30,-17.75
30-September-2014,1341.00,1358.75,1303.00,1323.80,1341.897764992254923655,13557,1186,18192108.00,9985,73.65,55.75,-17.20
29-September-2014,1305.00,1342.00,1305.00,1329.20,1331.394329103533194240,29237,2932,38925976.00,22667,77.53,37.00,24.20
26-September-2014,1256.85,1317.00,1256.85,1305.10,1302.363128237753339998,22006,2650,28659803.00,11226,51.01,60.15,48.25
25-September-2014,1208.00,1280.55,1208.00,1259.20,1263.174497555676262900,7364,771,9302017.00,5204,70.67,72.55,51.20
24-September-2014,1290.00,1299.20,1252.45,1274.50,1273.138523761375126390,4945,671,6295670.00,2563,51.83,46.75,-15.50
23-September-2014,1291.00,1319.00,1263.25,1278.15,1297.931423090756504016,8341,1575,10826046.00,2536,30.40,55.75,-12.85
22-September-2014,1285.75,1296.40,1277.20,1285.50,1286.544632797295913141,39052,550,50242141.00,37108,95.02,19.20,-0.25
