Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-January-2015,282.30,282.55,273.20,278.90,278.244413043194486143,306428,7477,85261879.00,53998,17.62,9.35,-3.40
27-January-2015,284.20,286.40,279.60,282.05,282.760334569963831241,279523,6712,79038017.00,44566,15.94,6.80,-2.15
23-January-2015,285.00,288.30,277.30,278.95,282.338815595627449247,543024,13777,153316753.00,130418,24.02,11.00,-6.05
22-January-2015,282.00,286.95,280.85,283.70,283.819380493259892273,312087,7683,88576339.00,62952,20.17,6.10,1.70
21-January-2015,281.00,283.75,277.30,281.80,280.432538803245650132,284319,6740,79732299.00,47898,16.85,6.45,0.80
20-January-2015,283.15,284.00,278.20,281.40,281.187828661617706434,408665,8694,114911624.00,75914,18.58,5.80,-1.75
19-January-2015,274.80,282.50,273.95,281.10,278.836346901600026915,416118,9431,116028823.00,104951,25.22,8.55,6.30
16-January-2015,267.20,274.90,264.35,274.05,271.510248728145600458,446592,11400,121254305.00,119053,26.66,10.55,6.85
15-January-2015,271.00,275.70,265.00,268.55,271.066370073205438118,583290,12965,158110303.00,93758,16.07,10.70,-2.45
14-January-2015,258.50,270.00,258.00,267.85,264.575634325711177847,549757,11665,145452307.00,97314,17.70,12.00,9.35
13-January-2015,259.10,266.00,255.70,257.70,261.522877324262587746,503009,12898,131548361.00,93791,18.65,10.30,-1.40
12-January-2015,255.00,259.00,253.45,257.80,256.582389969406396044,272606,5709,69945899.00,41369,15.18,5.55,2.80
9-January-2015,259.00,261.20,251.50,254.60,255.550836080853609337,287532,7942,73479043.00,39723,13.82,9.70,-4.40
8-January-2015,255.15,261.25,255.15,257.60,258.373898521696639048,186227,4665,48116196.00,30328,16.29,6.10,2.45
7-January-2015,260.00,260.45,250.25,254.55,254.692749691397829651,434216,9589,110591667.00,87637,20.18,10.20,-5.45
6-January-2015,270.00,270.95,259.70,261.00,265.279636029768525084,267934,7601,71077434.00,59977,22.38,11.25,-9.00
5-January-2015,276.30,278.40,269.70,273.15,273.850766569025472360,291885,6591,79932931.00,43044,14.75,8.70,-3.15
2-January-2015,270.00,276.65,269.00,275.40,274.276304930633213042,409562,9474,112333152.00,100395,24.51,7.65,5.40
1-January-2015,266.00,269.80,263.55,268.30,267.568262223036073979,273050,6723,73059514.00,28837,10.56,6.25,2.30
31-December-2014,257.00,267.60,255.55,265.20,263.321856045037302743,481734,10770,126851091.00,97270,20.19,12.05,8.20
30-December-2014,254.00,259.10,254.00,258.35,257.533919000493899427,218668,4926,56314427.00,40546,18.54,5.10,4.35
29-December-2014,253.00,256.65,253.00,254.50,254.759227041446675037,198303,4495,50519519.00,43838,22.11,3.65,1.50
26-December-2014,255.00,257.70,250.50,251.75,253.269858293590123907,262938,5516,66594270.00,54093,20.57,7.20,-3.25
24-December-2014,262.20,264.40,252.00,254.95,256.229161418494938854,698656,9348,179016041.00,277570,39.73,12.40,-7.25
23-December-2014,266.00,269.60,260.75,261.80,264.616656482841013761,328953,8404,87046443.00,38942,11.84,8.85,-4.20
22-December-2014,260.00,266.75,259.60,265.75,264.954792598564817072,348527,8544,92343899.00,78980,22.66,7.15,5.75
19-December-2014,259.90,265.35,257.80,258.85,261.781284054303266418,501038,9468,131162371.00,183286,36.58,7.55,-1.05
18-December-2014,248.55,258.70,248.55,257.30,255.498477415946568054,530020,11834,135419303.00,151786,28.64,10.15,8.75
17-December-2014,247.50,249.80,240.55,245.25,245.470347883979053429,503185,10004,123516997.00,139810,27.79,9.25,-2.25
16-December-2014,246.35,253.75,246.00,247.30,249.909826743454483860,495912,11223,123933282.00,61513,12.40,7.75,0.95
