Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-January-2015,330.15,335.90,328.25,334.45,332.893208259964783095,1561750,37686,519895968.00,478827,30.66,7.65,4.30
27-January-2015,329.70,331.95,322.70,329.80,326.406573332192789864,1578195,22787,515133222.00,603704,38.25,9.25,0.10
23-January-2015,328.00,332.50,324.60,327.35,328.612933877274453371,1782791,30111,585848181.00,651058,36.52,7.90,-0.65
22-January-2015,326.00,327.40,321.75,324.40,323.799182308882627520,1561959,22070,505761047.00,706507,45.23,5.65,-1.60
21-January-2015,319.30,327.50,319.20,325.85,325.380238041416216605,3304551,45967,1075235591.00,1455909,44.06,8.30,6.55
20-January-2015,314.15,319.75,314.15,318.05,317.578740346507725528,1645389,26838,522540566.00,772946,46.98,5.60,3.90
19-January-2015,316.55,317.75,312.35,313.10,314.035891221803855389,1576235,20204,494994363.00,947826,60.13,5.40,-3.45
16-January-2015,320.65,320.65,313.20,315.60,315.439787860454749197,1633076,25543,515137147.00,743835,45.55,7.45,-5.05
15-January-2015,320.80,323.65,314.05,320.05,317.903093019105285839,4594540,58103,1460618477.00,2141901,46.62,9.60,-0.75
14-January-2015,304.80,307.00,302.25,304.75,304.731730569948186528,1230375,23859,374934303.00,416831,33.88,4.75,-0.05
13-January-2015,307.50,310.65,304.20,305.05,307.904767963381846190,1312573,22199,404147485.00,522340,39.80,6.45,-2.45
12-January-2015,304.00,307.70,301.10,307.05,305.764738377424736019,1831952,20690,560146324.00,926425,50.57,6.60,3.05
9-January-2015,307.00,308.40,302.00,303.30,304.423862153800275841,1073080,22477,326671158.00,356067,33.18,6.40,-3.70
8-January-2015,305.10,306.40,302.25,304.70,304.419434039831902064,1138384,26909,346546213.00,459848,40.39,4.15,-0.40
7-January-2015,300.00,302.85,295.40,300.35,300.051657745573965148,1926894,36965,578167739.00,568887,29.52,7.45,0.35
6-January-2015,310.00,310.75,298.70,299.95,304.425644794330239394,2185348,47077,665275974.00,965952,44.20,12.05,-10.05
5-January-2015,316.90,316.90,310.35,312.60,313.370538972825279530,1857756,23893,582165999.00,624951,33.64,6.55,-4.30
2-January-2015,314.80,318.00,314.60,315.25,316.587615093052621888,1911714,25426,605224976.00,905460,47.36,3.40,0.45
1-January-2015,312.00,315.00,311.00,313.95,313.672292615667213414,864506,18224,271171579.00,290730,33.63,4.00,1.95
31-December-2014,310.00,312.60,310.00,311.85,311.413141336278721982,731539,14990,227810858.00,290524,39.71,2.60,1.85
30-December-2014,307.60,310.75,305.90,309.80,308.372153012403346862,1102525,18000,339988008.00,333317,30.23,4.85,2.20
29-December-2014,308.50,310.00,306.80,307.40,308.087058667361613369,1024539,15775,315647207.00,405154,39.55,3.20,-1.10
26-December-2014,306.40,309.65,306.15,307.65,307.587595468509052053,1235355,21319,379979874.00,463263,37.50,3.50,1.25
24-December-2014,307.00,310.00,305.10,305.85,307.166814257160704577,1234271,22292,379127091.00,266604,21.60,4.90,-1.15
23-December-2014,307.80,312.35,306.15,307.05,309.173945118202649080,1789300,27920,553204940.00,393871,22.01,6.20,-0.75
22-December-2014,306.00,308.50,303.40,307.65,305.980134302119195595,1419784,20613,434425699.00,513325,36.16,5.10,1.65
19-December-2014,311.40,312.00,303.55,304.25,307.082656956176971211,1867671,28973,573529373.00,508652,27.23,8.45,-7.15
18-December-2014,310.40,312.65,304.75,307.05,308.263972227611603865,2118363,35011,653014993.00,726956,34.32,7.90,-3.35
17-December-2014,295.00,306.40,287.20,302.05,298.240244038620701589,3698431,67674,1103020964.00,768656,20.78,19.20,7.05
16-December-2014,308.70,311.10,293.25,295.90,301.209014721983138485,3109092,60874,936486538.00,1114894,35.86,17.85,-12.80
15-December-2014,308.90,315.90,307.50,310.35,312.387223383604118691,1554183,26667,485506912.00,446396,28.72,8.40,1.45
