Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-January-2015,143.00,144.85,141.60,142.90,143.103344406387222605,271229,3855,38813777.00,81598,30.08,3.25,-0.10
27-January-2015,143.90,143.90,140.80,143.20,142.670765843984552174,210774,3382,30071288.00,54571,25.89,3.10,-0.70
23-January-2015,141.30,142.45,140.55,141.95,141.474816018781886315,221490,2848,31335257.00,81580,36.83,1.90,0.65
22-January-2015,143.50,143.50,139.35,140.20,140.728701383756631877,332862,5666,46843237.00,127191,38.21,4.15,-3.30
21-January-2015,143.90,144.30,142.40,143.70,143.819274322020142239,696149,3122,100119644.00,564666,81.11,1.90,-0.20
20-January-2015,142.20,143.50,142.10,142.95,142.784477143533870203,135104,2285,19290754.00,42394,31.38,1.40,0.75
19-January-2015,140.25,142.60,140.00,141.90,141.548255999826602437,184547,3151,26122306.00,63635,34.48,2.60,1.65
16-January-2015,139.45,141.00,138.50,140.40,139.773273157966245872,169283,2553,23661239.00,52841,31.21,2.50,0.95
15-January-2015,138.50,140.50,138.50,139.25,139.853610214264749046,190792,3370,26682950.00,99105,51.94,2.00,0.75
14-January-2015,138.40,140.05,137.30,137.85,138.804324324324324324,98050,1866,13609764.00,28915,29.49,2.75,-0.55
13-January-2015,140.50,140.50,138.35,139.10,139.468896559486736952,159918,3685,22303587.00,67528,42.23,2.15,-1.40
12-January-2015,142.50,142.50,138.60,140.40,140.287235926628716002,197625,3357,27724265.00,72490,36.68,3.90,-2.10
9-January-2015,144.95,145.35,139.50,140.15,141.149895766674387653,254717,6688,35953278.00,90303,35.45,5.85,-4.80
8-January-2015,144.60,145.35,143.35,144.95,144.756896221720323086,261230,5900,37814844.00,143375,54.88,2.00,0.35
7-January-2015,142.50,143.00,139.45,142.55,141.614747202949909574,341163,6729,48313712.00,176199,51.65,3.55,0.05
6-January-2015,143.50,144.45,138.60,139.50,141.365660143116872477,317363,7110,44864230.00,146098,46.03,5.85,-4.00
5-January-2015,145.00,145.00,142.05,144.00,143.749956187238218748,228244,3722,32810065.00,82876,36.31,2.95,-1.00
2-January-2015,143.80,145.00,142.75,144.50,144.234225780446920225,234449,3820,33815570.00,108624,46.33,2.25,0.70
1-January-2015,144.50,144.50,142.00,142.40,142.760438155966297832,143967,2245,20552792.00,65769,45.68,2.50,-2.10
31-December-2014,141.55,144.80,141.30,144.10,143.454290032140652604,234905,6322,33698130.00,94055,40.04,3.50,2.55
30-December-2014,140.15,142.00,139.95,141.70,141.209999201689515280,137791,2432,19457467.00,45607,33.10,2.05,1.55
29-December-2014,139.65,140.85,139.60,139.95,140.136867147423983346,107608,1838,15079848.00,46765,43.46,1.25,0.30
26-December-2014,139.75,140.45,138.40,139.35,139.166421343146274149,130440,2730,18152868.00,44171,33.86,2.05,-0.40
24-December-2014,143.50,144.05,138.75,139.45,140.500988716994300337,335283,4338,47107593.00,129549,38.64,5.30,-4.05
23-December-2014,140.00,143.70,138.40,142.80,140.879959755157596214,509879,6965,71831733.00,173861,34.10,5.30,2.80
22-December-2014,136.05,140.00,136.05,138.80,138.968623521375545785,332319,4760,46181914.00,121010,36.41,3.95,2.75
19-December-2014,134.05,136.45,133.00,135.50,135.027612426453607607,290123,5291,39174616.00,122557,42.24,3.45,1.45
18-December-2014,129.50,134.00,129.05,132.95,130.749314098463842826,1372646,4852,179472523.00,1114566,81.20,4.95,3.45
17-December-2014,128.70,129.90,126.80,128.05,128.027003716604723254,240004,4188,30726993.00,90161,37.57,3.10,-0.65
16-December-2014,133.95,133.95,126.95,128.70,129.346917846393936016,313985,4966,40612992.00,104913,33.41,7.00,-5.25
15-December-2014,133.80,134.60,131.10,132.95,133.032852932603556044,154385,3045,20538277.00,37283,24.15,3.50,-0.85
12-December-2014,134.20,134.35,132.30,132.90,133.066769236148749060,228788,4520,30444080.00,103591,45.28,2.05,-1.30
11-December-2014,135.40,135.40,133.40,133.70,134.113812602457129174,162873,3481,21843519.00,54852,33.68,2.00,-1.70
10-December-2014,135.90,136.45,134.45,135.60,135.830141645872903554,402765,3903,54707627.00,232045,57.61,2.00,-0.30
9-December-2014,139.00,139.50,134.30,135.05,135.942350404249318416,340384,6700,46272601.00,174034,51.13,5.20,-3.95
8-December-2014,141.00,142.20,139.80,140.00,140.727664296216937145,182947,2202,25745704.00,78535,42.93,2.40,-1.00
5-December-2014,142.00,142.30,140.85,140.95,141.293866371017706329,153335,1953,21665295.00,40198,26.22,1.45,-1.05
4-December-2014,141.50,143.70,141.00,141.90,142.290622105089297896,139253,1537,19814396.00,43928,31.55,2.70,0.40
3-December-2014,140.95,143.35,140.70,142.75,142.529636500472170690,208611,2404,29733250.00,53021,25.42,2.65,1.80
2-December-2014,140.95,141.75,140.20,140.40,140.989222625468690473,99746,1372,14063111.00,31841,31.92,1.55,-0.55
1-December-2014,142.70,144.60,139.60,140.00,141.094066691086220302,155613,1981,21956071.00,74119,47.63,5.00,-2.70
28-November-2014,140.60,143.20,140.60,142.60,142.193027240795364893,199003,4084,28296839.00,71007,35.68,2.60,2.00
27-November-2014,140.50,142.85,140.50,141.35,141.891290873120324692,117773,1640,16710963.00,43380,36.83,2.35,0.85
26-November-2014,140.00,142.10,140.00,141.45,141.217905007874775976,497157,4364,70207470.00,245821,49.45,2.10,1.45
25-November-2014,143.35,143.60,139.40,140.00,141.310144656695847178,171233,2764,24196960.00,47417,27.69,4.20,-3.35
24-November-2014,142.55,143.90,142.35,142.80,142.838040156484864170,100457,1810,14349081.00,45851,45.64,1.55,0.25
21-November-2014,142.40,144.10,142.00,142.65,143.256236444407250106,143391,1960,20541655.00,47730,33.29,2.10,0.25
20-November-2014,144.50,144.75,141.35,142.20,142.786643028998353805,197425,2489,28189653.00,100715,51.01,3.40,-2.30
19-November-2014,147.55,147.60,143.05,144.10,145.648864005819111593,181471,2437,26431045.00,56154,30.94,4.55,-3.45
18-November-2014,146.60,148.40,145.70,146.70,147.103746575131607302,292347,3819,43005339.00,81113,27.75,2.70,0.10
17-November-2014,143.00,145.85,142.60,145.65,145.085581158846336252,204531,3006,29674499.00,59304,29.00,3.25,2.65
