Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-January-2015,491.45,491.45,480.90,483.00,483.640112138466628358,57429,3309,27774968.00,27248,47.45,10.55,-8.45
27-January-2015,493.00,496.80,485.85,489.85,490.982695478608001388,115230,2372,56575936.00,86735,75.27,10.95,-3.15
23-January-2015,502.00,502.00,490.00,490.50,493.005377999094612947,55225,2667,27226222.00,33556,60.76,12.00,-11.50
22-January-2015,500.90,503.90,496.00,498.00,499.146080349948198457,43435,1988,21680410.00,23877,54.97,7.90,-2.90
21-January-2015,504.60,506.80,498.10,499.15,501.372824288078525366,35046,1728,17571112.00,18628,53.15,8.70,-5.45
20-January-2015,506.00,508.05,499.00,499.75,502.345964270580101255,44837,2268,22523686.00,25737,57.40,9.05,-6.25
19-January-2015,510.05,514.00,506.00,506.80,509.835299535128497500,45604,2517,23250529.00,19504,42.77,8.00,-3.25
16-January-2015,495.00,510.90,495.00,506.60,503.927820533689681671,264161,3074,133118077.00,228888,86.65,15.90,11.60
15-January-2015,507.80,507.80,493.25,495.70,499.793172690763052208,80178,3798,40072417.00,50045,62.42,14.55,-12.10
14-January-2015,511.00,514.00,504.00,505.50,509.072182209583543731,37627,1941,19154859.00,17094,45.43,10.00,-5.50
13-January-2015,506.00,518.90,504.00,510.35,511.575507432818753573,83952,4844,42947787.00,24398,29.06,14.90,4.35
12-January-2015,513.00,513.00,503.05,505.40,507.045542074071304380,53489,2999,27121359.00,26014,48.63,9.95,-7.60
9-January-2015,524.10,528.00,508.95,510.05,515.970608826657213753,225680,2546,116444247.00,199805,88.53,19.05,-14.05
8-January-2015,525.70,530.75,522.05,523.45,525.990733609255197520,375227,4069,197365925.00,326532,87.02,8.70,-2.25
7-January-2015,517.00,526.00,517.00,521.35,522.717549910137465390,102935,5405,53805931.00,34528,33.54,9.00,4.35
6-January-2015,500.00,524.00,497.75,512.65,515.264648563704128736,193449,10515,99677431.00,44823,23.17,26.25,12.65
5-January-2015,503.50,509.90,502.00,502.85,505.821421396283274736,39820,2033,20141809.00,15323,38.48,7.90,-0.65
2-January-2015,501.80,505.50,498.35,499.65,502.311666666666666666,40200,2069,20192929.00,15815,39.34,7.15,-2.15
1-January-2015,501.00,507.30,497.00,498.40,501.086939045727526363,42294,2233,21192971.00,17178,40.62,10.30,-2.60
31-December-2014,496.40,506.80,494.25,501.40,502.393395787655305295,45153,2590,22684569.00,12462,27.60,12.55,5.00
30-December-2014,504.00,507.00,492.00,493.85,497.526104094602204167,62155,2894,30923735.00,18035,29.02,15.00,-10.15
29-December-2014,507.00,511.50,499.15,500.45,505.360156219023829348,50442,2422,25491377.00,22382,44.37,12.35,-6.55
26-December-2014,503.00,509.50,501.10,502.95,505.344767536044062854,24692,1906,12477973.00,8047,32.59,8.40,-0.05
24-December-2014,509.30,509.30,500.05,501.35,502.773103041039267788,40644,2453,20434710.00,17432,42.89,9.25,-7.95
23-December-2014,510.70,512.35,500.20,507.00,504.397720086821281468,175533,7928,88538445.00,62627,35.68,12.15,-3.70
22-December-2014,508.00,512.40,501.00,508.10,505.925754236644121893,52636,3071,26629908.00,15277,29.02,11.40,0.10
19-December-2014,495.00,509.90,488.50,506.45,498.692519619902601840,139017,6338,69326738.00,43220,31.09,21.40,11.45
18-December-2014,484.00,494.50,480.40,492.00,488.211925976696367374,65655,3451,32053554.00,20261,30.86,14.10,8.00
17-December-2014,481.75,484.20,468.00,479.40,477.369189227170978006,99621,4931,47555996.00,27212,27.32,16.20,-2.35
16-December-2014,489.05,489.50,469.95,481.90,481.289687126345157433,100360,5245,48302233.00,35131,35.00,19.55,-7.15
15-December-2014,493.00,494.50,487.70,490.10,490.182873981625931703,51921,2930,25450785.00,17924,34.52,6.80,-2.90
