Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-January-2015,2862.25,2895.00,2842.20,2865.45,2869.061803700156273630,19837,5358,56913579.00,8572,43.21,52.80,3.20
27-January-2015,2880.00,2880.00,2822.05,2856.70,2842.932852193995381062,17320,4549,49239597.00,7616,43.97,57.95,-23.30
23-January-2015,2844.00,2893.50,2844.00,2859.65,2866.434498120562439092,21549,4124,61768797.00,8364,38.81,49.50,15.65
22-January-2015,2920.00,2920.00,2815.60,2838.15,2855.027199621570482497,38052,6423,108639495.00,13533,35.56,104.40,-81.85
21-January-2015,2830.00,2895.75,2830.00,2876.50,2858.824561893848346795,35779,6760,102285884.00,17309,48.38,65.75,46.50
20-January-2015,2859.00,2860.00,2797.20,2827.70,2824.009400826446280991,38720,8281,109345644.00,19272,49.77,62.80,-31.30
19-January-2015,2900.00,2920.55,2835.00,2841.75,2865.565497606607640083,31963,6139,91592070.00,18489,57.85,85.55,-58.25
16-January-2015,2942.00,2954.75,2892.00,2896.85,2913.239993935718617343,32980,6813,96078655.00,18554,56.26,62.75,-45.15
15-January-2015,2915.05,2965.00,2915.05,2950.25,2945.425987217530244236,17524,2576,51615645.00,6266,35.76,49.95,35.20
14-January-2015,2882.55,2922.00,2882.55,2905.20,2898.807331771007700033,41818,6790,121222325.00,22478,53.75,39.45,22.65
13-January-2015,2925.00,2957.75,2887.25,2893.70,2913.775710708965866954,31553,6970,91938365.00,13311,42.19,70.50,-31.30
12-January-2015,2990.25,2990.25,2925.65,2936.20,2949.548796995764377101,22901,3979,67547617.00,9013,39.36,64.60,-54.05
9-January-2015,3000.00,3010.00,2968.55,2993.15,2991.347604917337855023,16513,3060,49396123.00,6163,37.32,41.45,-6.85
8-January-2015,2980.00,2998.65,2954.05,2984.45,2976.153514245979388795,28043,4622,83460273.00,11150,39.76,44.60,4.45
7-January-2015,3005.00,3019.80,2967.05,2977.10,2987.555679287305122494,16164,3841,48290850.00,3726,23.05,52.75,-27.90
6-January-2015,3100.00,3100.00,3001.05,3011.80,3043.406582003261352967,20237,4573,61589419.00,6800,33.60,98.95,-88.20
5-January-2015,3100.00,3149.20,3098.55,3118.65,3127.452539903080416144,29509,3586,92287997.00,8041,27.25,50.65,18.65
2-January-2015,3110.00,3117.80,3092.55,3097.75,3103.053846153846153846,9620,1976,29851378.00,2108,21.91,25.25,-12.25
1-January-2015,3100.00,3121.90,3081.60,3107.30,3101.609449501517121803,9228,1550,28621652.00,2482,26.90,40.30,7.30
31-December-2014,3079.00,3118.70,3050.20,3103.40,3088.950908280396745792,17946,3010,55434313.00,1979,11.03,68.50,24.40
30-December-2014,3145.50,3146.10,3072.65,3084.85,3108.162112373349708320,9771,2002,30369852.00,3024,30.95,73.45,-60.65
29-December-2014,3097.00,3157.60,3097.00,3150.85,3136.738457207207207207,10656,2134,33425085.00,2710,25.43,60.60,53.85
26-December-2014,3106.65,3113.00,3072.00,3097.30,3091.099770312948607522,6966,1280,21532601.00,1239,17.79,41.00,-9.35
24-December-2014,3145.00,3160.00,3087.00,3108.90,3125.573177775210812059,8657,1802,27058087.00,1202,13.88,73.00,-36.10
23-December-2014,3115.00,3155.50,3103.70,3140.10,3138.442320197685004551,7689,1655,24131483.00,1420,18.47,51.80,25.10
22-December-2014,3063.30,3136.05,3061.80,3115.60,3095.365972278511793791,12337,2078,38187530.00,3400,27.56,74.25,52.30
19-December-2014,3090.00,3147.10,3041.30,3063.30,3103.372473329590117911,28496,3662,88433702.00,11532,40.47,105.80,-26.70
18-December-2014,3090.00,3110.00,3028.25,3067.05,3050.246072686924529403,51371,4000,156694191.00,32499,63.26,81.75,-22.95
17-December-2014,3128.00,3200.00,3046.15,3061.90,3083.419840452907874420,15544,2770,47928678.00,3601,23.17,153.85,-66.10
16-December-2014,3140.00,3150.85,3121.15,3134.00,3135.915166754896770778,7556,1614,23694975.00,1623,21.48,29.70,-6.00
15-December-2014,3105.00,3212.00,3051.40,3146.20,3143.672203765227021040,9030,1786,28387360.00,2865,31.73,160.60,41.20
