Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-January-2015,598.00,611.00,596.60,606.70,602.725429832068195205,89977,3889,54231426.00,32603,36.23,14.40,8.70
27-January-2015,600.10,605.45,596.00,597.85,600.718476596929071763,107785,6133,64748441.00,31945,29.64,9.45,-2.25
23-January-2015,598.00,603.50,590.60,601.50,598.895507088675466401,190233,8062,113929689.00,62181,32.69,12.90,3.50
22-January-2015,588.55,597.25,585.00,594.45,591.744095559967332195,150607,6065,89120803.00,41935,27.84,12.25,5.90
21-January-2015,591.00,594.80,577.00,587.55,585.456237303812807708,512457,10227,300021147.00,369685,72.14,17.80,-3.45
20-January-2015,587.00,594.00,583.00,590.45,588.177539922455148846,121736,5587,71602381.00,41854,34.38,11.00,3.45
19-January-2015,588.00,598.45,582.20,584.45,589.773302784486139492,484470,17464,285727472.00,148167,30.58,16.25,-3.55
16-January-2015,560.00,563.20,552.00,555.25,557.996184505291822017,126327,5221,70489984.00,36237,28.69,11.20,-4.75
15-January-2015,560.00,563.75,552.70,559.65,560.147706474490963166,69936,4002,39174490.00,22276,31.85,11.05,-0.35
14-January-2015,564.00,569.20,550.00,552.40,558.412812918020256067,125592,5137,70132182.00,67324,53.61,19.20,-11.60
13-January-2015,557.00,566.75,555.10,562.85,560.864680623713788190,101072,5950,56687715.00,32962,32.61,11.65,5.85
12-January-2015,552.45,557.80,548.10,556.30,552.370247214140094610,50523,3211,27907402.00,17854,35.34,9.70,3.85
9-January-2015,547.50,559.50,543.65,553.45,552.384781351721774884,186784,9874,103176639.00,72844,39.00,15.85,5.95
8-January-2015,558.50,560.00,543.00,545.05,547.153816807544200574,83879,3807,45894715.00,23773,28.34,17.00,-13.45
7-January-2015,545.00,545.50,539.15,542.00,542.095734133720851271,147262,4702,79830102.00,62176,42.22,6.35,-3.00
6-January-2015,562.40,562.40,542.50,545.45,546.697691980931703403,127122,6271,69497304.00,67134,52.81,19.90,-16.95
5-January-2015,558.50,564.85,553.60,557.50,559.515996532639861305,74985,3090,41955307.00,15465,20.62,11.25,-1.00
2-January-2015,552.10,560.10,552.10,557.25,557.335070834490759652,61199,2661,34108349.00,15857,25.91,8.00,5.15
1-January-2015,553.00,554.75,550.95,552.30,552.888136981023022830,41524,1421,22958127.00,13764,33.15,3.80,-0.70
31-December-2014,551.50,555.00,550.55,553.80,553.061707147640296144,159787,2310,88372071.00,120826,75.62,4.45,2.30
30-December-2014,550.00,554.75,548.50,551.00,551.870875092892004257,49789,1959,27477099.00,11794,23.69,6.25,1.00
29-December-2014,548.00,551.80,547.00,550.40,549.972591273645923693,65709,2020,36138149.00,40106,61.04,4.80,2.40
26-December-2014,547.00,548.40,541.35,547.70,545.100417893241657574,48577,1946,26479343.00,11552,23.78,7.05,0.70
24-December-2014,555.00,555.00,542.50,548.00,548.661025077430312718,150135,3528,82373223.00,92649,61.71,12.50,-7.00
23-December-2014,555.30,555.30,549.70,552.60,551.569127455873678479,44078,2622,24312064.00,12077,27.40,5.60,-2.70
22-December-2014,552.60,557.00,549.25,555.30,552.007586588132136253,104922,3195,57917740.00,63203,60.24,7.75,2.70
19-December-2014,543.00,553.00,543.00,550.45,549.430045798613319763,62884,3274,34550359.00,20760,33.01,10.00,7.45
18-December-2014,541.00,541.00,532.35,537.90,535.864684186260949746,65070,3144,34868715.00,15158,23.29,8.65,-3.10
17-December-2014,542.00,542.90,528.00,535.70,535.269999894250393917,283689,4955,151850211.00,183242,64.59,14.90,-6.30
16-December-2014,540.00,549.45,535.00,536.30,543.217897822445561139,119400,4125,64860217.00,31900,26.72,14.45,-3.70
15-December-2014,538.45,545.60,524.85,541.55,535.915186511144473957,129885,5091,69607344.00,36872,28.39,20.75,3.10
12-December-2014,547.20,553.65,540.35,543.60,547.669918928004628218,127911,4690,70053007.00,22324,17.45,13.30,-3.60
11-December-2014,552.90,553.50,544.00,546.45,550.466010830324909747,166200,4550,91487451.00,79957,48.11,9.50,-6.45
10-December-2014,557.00,560.00,551.25,552.10,554.962151904739314009,105395,2794,58490236.00,52682,49.99,8.75,-4.90
9-December-2014,569.00,575.90,555.25,556.80,563.272229072475681600,116784,3802,65781184.00,37986,32.53,20.65,-12.20
8-December-2014,578.00,580.50,567.10,568.85,572.987201911706740244,81184,2972,46517393.00,11825,14.57,13.40,-9.15
5-December-2014,591.00,591.00,577.00,578.20,582.349860762857770125,86543,4368,50398304.00,32286,37.31,14.00,-12.80
4-December-2014,592.30,595.25,589.25,591.15,592.336070853462157809,43470,1939,25748849.00,9561,21.99,6.00,-1.15
3-December-2014,590.00,595.80,585.30,592.30,591.218867443786228422,62796,2710,37126180.00,14818,23.60,10.50,2.30
2-December-2014,590.05,594.85,584.00,590.65,589.607401006455548213,98365,4230,57996732.00,25863,26.29,10.85,0.60
1-December-2014,588.00,600.55,587.50,592.60,595.614367889921352003,140118,5326,83456294.00,52412,37.41,13.05,4.60
28-November-2014,585.10,589.55,580.25,585.50,585.642304224826685733,96501,4426,56515068.00,24732,25.63,9.30,0.40
27-November-2014,584.00,584.90,579.30,581.85,582.062931618632949351,69361,2753,40372467.00,24405,35.19,5.60,-2.15
