Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-January-2015,206.00,206.90,198.75,200.80,202.721316876542256113,440102,11799,89218057.00,114520,26.02,8.15,-5.20
27-January-2015,206.60,207.60,201.85,206.80,205.062413148278405874,349734,9831,71717298.00,79858,22.83,5.75,0.20
23-January-2015,203.50,206.75,200.45,205.10,204.144002873992236488,643008,18525,131266227.00,168376,26.19,6.30,1.60
22-January-2015,204.90,206.65,198.60,201.05,201.866436791028546393,634546,15556,128093540.00,187618,29.57,8.05,-3.85
21-January-2015,205.00,205.85,196.50,199.40,199.613168535099725220,478565,13817,95527876.00,78894,16.49,9.35,-5.60
20-January-2015,193.00,204.40,192.80,203.50,200.006208735953827991,914840,23342,182973680.00,261245,28.56,11.60,10.50
19-January-2015,194.30,195.90,192.00,193.15,193.804583016730543888,359283,7451,69630692.00,76663,21.34,3.90,-1.15
16-January-2015,191.25,194.90,190.55,192.95,192.845181581574649561,866415,15838,167083958.00,151471,17.48,4.35,1.70
15-January-2015,192.30,192.35,186.90,189.85,190.197912942746484177,942667,16669,179293296.00,202402,21.47,5.45,-2.45
14-January-2015,202.90,203.00,186.50,188.85,193.367978354014517902,1176754,27562,227546542.00,440647,37.45,16.50,-14.05
13-January-2015,206.25,208.75,203.25,204.45,206.639060564905500080,334286,7688,69076545.00,73608,22.02,5.50,-1.80
12-January-2015,207.55,208.00,204.20,205.85,205.698556926591483131,310795,13296,63930083.00,76388,24.58,3.80,-1.70
9-January-2015,212.90,213.00,206.15,207.45,208.976172457287008370,348840,8372,72899248.00,76413,21.90,6.85,-5.45
8-January-2015,213.00,213.00,206.00,210.30,209.042526910968616504,448516,12096,93758918.00,93993,20.96,7.00,-2.70
7-January-2015,208.05,211.85,204.30,209.20,208.051408646352776090,424734,10146,88366507.00,52895,12.45,7.55,1.15
6-January-2015,219.30,219.30,207.20,208.65,212.473072946092592395,562854,15862,119591319.00,147483,26.20,12.10,-10.65
5-January-2015,223.90,225.00,218.50,219.85,222.406725145507306701,422831,7753,94040458.00,82215,19.44,6.50,-4.05
2-January-2015,220.05,224.25,219.60,222.10,222.048892958342791412,392081,8647,87061152.00,76348,19.47,4.65,2.05
1-January-2015,213.50,219.55,212.20,219.10,217.415084503436951757,320342,7546,69647183.00,46189,14.42,7.35,5.60
31-December-2014,212.50,215.25,211.75,214.10,213.986969242766989485,180803,5250,38689486.00,42879,23.72,3.50,1.60
30-December-2014,215.70,215.70,211.10,212.40,212.347174126758020183,249215,6995,52920101.00,65455,26.26,4.60,-3.30
29-December-2014,208.50,217.30,208.50,215.30,215.223500018435380479,569557,16492,122582051.00,153752,27.00,8.80,6.80
26-December-2014,203.30,208.70,202.50,207.40,206.238458983726336765,286045,7233,58993480.00,51070,17.85,6.20,4.10
24-December-2014,206.00,208.35,201.50,205.35,204.659549434719320607,397767,8617,81406815.00,86841,21.83,6.85,-0.65
23-December-2014,211.00,211.10,202.50,204.15,206.072423687538934929,423784,8619,87330196.00,109749,25.90,8.60,-6.85
22-December-2014,213.00,216.65,205.80,210.80,210.079907505055293787,413428,10149,86852916.00,90025,21.78,10.85,-2.20
19-December-2014,208.00,211.35,206.05,208.25,208.885688262160160934,610436,12308,127511344.00,167637,27.46,5.30,0.25
18-December-2014,205.00,209.00,200.90,203.75,204.812332041656171442,599479,13745,122780692.00,105164,17.54,8.10,-1.25
17-December-2014,194.00,202.25,191.25,200.85,197.754839819147182952,697805,18994,137994316.00,177957,25.50,11.00,6.85
16-December-2014,208.90,208.90,191.15,194.05,198.775102446333406169,929023,21795,184666642.00,202791,21.83,17.75,-14.85
15-December-2014,213.00,215.15,209.60,210.40,211.869154631951211500,365332,9241,77402582.00,60529,16.57,5.55,-2.60
12-December-2014,222.40,222.70,214.50,215.55,217.215840277845147896,515395,12413,111951958.00,132200,25.65,8.20,-6.85
11-December-2014,221.40,224.90,218.35,222.00,221.367305433361705286,377133,9511,83484916.00,50126,13.29,6.55,0.60
10-December-2014,218.60,226.20,218.60,222.65,223.482151246544586193,385265,9217,86099851.00,57130,14.83,7.60,4.05
9-December-2014,230.50,233.15,219.10,220.80,224.548063477473791582,713702,12709,160260402.00,204001,28.58,14.05,-9.70
8-December-2014,240.70,241.50,232.10,233.00,236.043859649122807017,307800,6806,72654300.00,80128,26.03,9.40,-7.70
5-December-2014,240.00,245.35,237.95,241.70,242.631755984171508135,690906,14881,167635736.00,162450,23.51,7.40,1.70
4-December-2014,232.45,240.55,230.60,237.20,236.522730005921690589,656907,12249,155373437.00,153873,23.42,9.95,4.75
3-December-2014,229.95,236.30,226.45,230.75,231.804836606950140297,579125,12127,134243976.00,117492,20.29,9.85,0.80
2-December-2014,225.00,232.50,225.00,229.20,229.927012317993579199,378146,8134,86945980.00,87774,23.21,7.50,4.20
1-December-2014,230.00,233.60,225.15,226.70,228.001260873260986597,352930,7269,80468485.00,113370,32.12,8.45,-3.30
28-November-2014,235.80,240.65,230.40,231.30,234.656306490686557829,569231,16547,133573644.00,221562,38.92,10.25,-4.50
27-November-2014,241.95,242.65,236.90,238.15,238.520650742149410671,350738,8448,83658256.00,115872,33.04,5.75,-3.80
26-November-2014,236.85,241.80,235.20,240.75,239.005640278771067802,345373,6533,82546095.00,97193,28.14,6.60,3.90
25-November-2014,237.30,238.00,230.00,235.25,233.555081954783894309,422062,8510,98574725.00,63021,14.93,8.00,-2.05
24-November-2014,240.50,245.35,234.75,235.85,239.791788529473350039,592196,11486,142003738.00,126841,21.42,10.60,-4.65
21-November-2014,236.55,239.20,233.55,237.05,236.264256815129716275,350727,8778,82864254.00,81703,23.30,5.65,0.50
20-November-2014,240.95,241.25,232.50,234.65,235.974311286226642970,435522,9963,102772004.00,127949,29.38,8.75,-6.30
19-November-2014,244.10,251.20,239.00,240.25,245.335078915195348685,398339,9629,97726530.00,95533,23.98,12.20,-3.85
18-November-2014,238.00,248.75,237.15,247.05,245.005239086368528811,589034,13448,144316416.00,158085,26.84,11.60,9.05
17-November-2014,238.00,240.90,235.90,237.35,237.946262724864035699,286840,6924,68252506.00,74246,25.88,5.00,-0.65
14-November-2014,237.00,242.45,232.75,239.55,238.377749323471598079,488893,10869,116541213.00,97205,19.88,9.70,2.55
13-November-2014,245.00,245.00,234.60,235.80,239.611950747702607804,464222,11337,111233139.00,116237,25.04,10.40,-9.20
12-November-2014,244.90,247.80,239.15,241.85,244.588251766983435101,328526,7201,80353600.00,68139,20.74,8.65,-3.05
11-November-2014,245.00,249.50,243.00,244.05,245.760002313585479096,380362,8869,93477766.00,74090,19.48,6.50,-0.95
10-November-2014,247.00,250.40,243.00,245.55,245.764797196479172085,365255,7944,89766821.00,53448,14.63,7.40,-1.45
7-November-2014,250.00,253.55,245.05,246.15,247.847873808013372403,397236,12473,98454098.00,110423,27.80,8.50,-3.85
5-November-2014,263.00,263.55,250.20,251.40,254.379754068437271125,441017,11199,112185796.00,118712,26.92,13.35,-11.60
3-November-2014,255.10,263.00,255.10,261.30,260.610756006171478950,431015,10156,112327145.00,128879,29.90,7.90,6.20
31-October-2014,254.40,259.25,252.00,255.75,256.093611564949434368,483530,10836,123828944.00,134167,27.75,7.25,1.35
30-October-2014,256.00,256.60,252.00,252.70,254.156714163131624427,330972,9232,84118756.00,90387,27.31,4.60,-3.30
29-October-2014,253.00,256.80,247.55,255.55,252.975498106923435284,777042,17725,196572587.00,98067,12.62,9.25,2.55
