Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-January-2015,1389.70,1499.00,1380.00,1449.70,1454.512199845081332300,30984,7031,45066606.00,5533,17.86,119.00,60.00
27-January-2015,1320.15,1399.00,1311.00,1374.60,1358.896482455015600290,23397,4720,31794101.00,7777,33.24,88.00,54.45
23-January-2015,1308.00,1329.95,1297.50,1308.80,1310.961041260846467150,5647,1706,7402997.00,2011,35.61,32.45,0.80
22-January-2015,1308.50,1316.85,1290.15,1299.30,1301.261886503067484662,2608,585,3393691.00,969,37.15,26.70,-9.20
21-January-2015,1329.00,1335.25,1289.85,1294.55,1313.294179684925186210,15171,1873,19923986.00,9801,64.60,45.40,-34.45
20-January-2015,1264.00,1348.00,1264.00,1321.70,1305.733370319001386962,18025,3983,23535844.00,7978,44.26,84.00,57.70
19-January-2015,1275.00,1286.35,1255.00,1259.40,1273.208865333654541074,4151,1056,5285090.00,2194,52.85,31.35,-15.60
16-January-2015,1301.55,1304.15,1263.00,1269.35,1287.353521126760563380,13490,3262,17366399.00,7039,52.18,41.15,-32.20
15-January-2015,1281.00,1298.90,1270.75,1288.30,1281.776482572946227170,137430,8544,176154542.00,124333,90.47,28.15,7.30
14-January-2015,1286.00,1295.15,1249.50,1262.20,1273.748092406462137557,19003,3625,24205035.00,3310,17.42,45.65,-23.80
13-January-2015,1280.00,1305.00,1270.00,1285.80,1289.593410852713178294,2580,807,3327151.00,1040,40.31,35.00,5.80
12-January-2015,1275.00,1285.00,1265.00,1270.50,1271.627296587926509186,2286,647,2906940.00,1076,47.07,20.00,-4.50
9-January-2015,1293.00,1300.00,1276.55,1278.75,1287.979072762395363811,3106,674,4000463.00,1141,36.74,23.45,-14.25
8-January-2015,1235.00,1295.00,1229.05,1290.20,1272.208019294543261983,9951,1542,12659742.00,4519,45.41,65.95,55.20
7-January-2015,1236.70,1241.60,1210.00,1228.45,1229.640886965927528393,3698,708,4547212.00,1865,50.43,31.60,-8.25
6-January-2015,1244.00,1257.25,1220.00,1234.95,1243.268143621084797555,10472,1867,13019504.00,4602,43.95,37.25,-9.05
5-January-2015,1283.00,1286.10,1256.00,1263.60,1272.621490078622238861,2671,626,3399172.00,1342,50.24,30.10,-19.40
2-January-2015,1293.60,1295.00,1266.70,1274.10,1288.690207403517983722,30472,713,39268968.00,29321,96.22,28.30,-19.50
1-January-2015,1315.50,1315.50,1286.00,1289.55,1295.757131214343928280,2454,537,3179788.00,1641,66.87,29.50,-25.95
31-December-2014,1317.90,1323.00,1307.00,1311.45,1314.583261058109280138,2306,448,3031429.00,956,41.46,16.00,-6.45
30-December-2014,1323.00,1330.00,1302.50,1312.95,1318.001186239620403321,2529,547,3333225.00,1252,49.51,27.50,-10.05
29-December-2014,1310.00,1331.30,1310.00,1324.35,1325.077600000000000000,2500,484,3312694.00,1010,40.40,21.30,14.35
26-December-2014,1310.00,1322.70,1301.05,1304.65,1312.687519260400616332,3245,652,4259671.00,1000,30.82,21.65,-5.35
24-December-2014,1315.00,1328.00,1297.40,1306.75,1317.424463291810230585,7546,1419,9941285.00,1581,20.95,30.60,-8.25
23-December-2014,1300.00,1331.30,1298.55,1310.70,1320.292534099066762383,2786,847,3678335.00,762,27.35,32.75,10.70
22-December-2014,1315.05,1340.00,1298.30,1305.75,1314.512112085897603771,7637,1282,10038929.00,2365,30.97,41.70,-9.30
19-December-2014,1274.40,1305.00,1270.85,1294.00,1295.110252915341511434,6603,1208,8551613.00,2517,38.12,34.15,19.60
18-December-2014,1299.00,1318.35,1270.45,1277.25,1293.961531766753698868,5745,1024,7433809.00,1654,28.79,47.90,-21.75
17-December-2014,1310.50,1323.00,1211.00,1297.25,1281.477134293725224789,10343,2181,13254318.00,3606,34.86,112.00,-13.25
16-December-2014,1317.20,1336.70,1297.90,1316.20,1319.139053254437869822,6760,2118,8917380.00,2811,41.58,38.80,-1.00
15-December-2014,1280.60,1335.00,1270.60,1321.65,1301.874442462087421944,4484,1215,5837605.00,1177,26.25,64.40,41.05
12-December-2014,1303.00,1324.00,1283.35,1287.20,1297.548055486747584840,8074,1114,10476403.00,5041,62.43,40.65,-15.80
11-December-2014,1338.50,1346.00,1293.10,1302.50,1321.475962717684571989,8154,1283,10775315.00,3055,37.47,52.90,-36.00
10-December-2014,1347.00,1357.05,1305.00,1320.55,1333.309976462067716820,11046,2190,14727742.00,1975,17.88,52.05,-26.45
9-December-2014,1367.60,1415.15,1342.00,1349.90,1368.457230337437009631,15677,2324,21453304.00,4480,28.58,73.15,-17.70
8-December-2014,1272.20,1395.15,1272.15,1362.60,1363.384253749107355391,33608,5726,45820618.00,9613,28.60,123.00,90.40
