Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-January-2015,1322.50,1350.00,1320.00,1330.70,1335.005466291204240516,12074,1833,16118856.00,3871,32.06,30.00,8.20
27-January-2015,1300.15,1341.00,1300.15,1312.30,1320.678034060846560846,24192,3266,31949843.00,7146,29.54,40.85,12.15
23-January-2015,1286.00,1319.90,1286.00,1296.20,1303.247063339731285988,13025,2065,16974793.00,4470,34.32,33.90,10.20
22-January-2015,1280.00,1301.00,1270.15,1277.20,1283.802555340959738523,6731,1221,8641275.00,2512,37.32,30.85,-2.80
21-January-2015,1285.55,1290.40,1266.90,1270.95,1276.896243291592128801,3913,629,4996495.00,1485,37.95,23.50,-14.60
20-January-2015,1277.60,1301.80,1267.35,1273.05,1284.988022013596633214,9267,1217,11907984.00,2341,25.26,34.45,-4.55
19-January-2015,1280.35,1310.00,1270.00,1275.45,1289.565688864173502015,14386,1938,18551692.00,6027,41.89,40.00,-4.90
16-January-2015,1270.00,1288.00,1253.20,1276.75,1274.897196261682242990,10486,1486,13368572.00,3205,30.56,34.80,6.75
15-January-2015,1299.00,1299.00,1261.10,1267.65,1275.849004903374675511,6934,1183,8846737.00,2778,40.06,37.90,-31.35
14-January-2015,1274.00,1300.00,1250.00,1256.90,1267.901071605989638776,14091,1866,17865994.00,5781,41.03,50.00,-17.10
13-January-2015,1269.85,1304.50,1266.70,1271.95,1285.735267119515329539,10894,1993,14006800.00,2430,22.31,37.80,2.10
12-January-2015,1270.00,1280.00,1258.25,1266.70,1269.954836048669828830,4849,1002,6158011.00,1144,23.59,21.75,-3.30
9-January-2015,1300.00,1303.25,1260.00,1267.85,1280.675938248602608464,15028,2936,19245998.00,2908,19.35,43.25,-32.15
8-January-2015,1280.65,1320.00,1275.00,1289.55,1298.470675490643541761,8764,1592,11379797.00,2037,23.24,45.00,8.90
