Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-January-2015,1015.00,1017.40,990.00,992.75,1003.863672622846202935,87752,5447,88091045.00,40025,45.61,27.40,-22.25
27-January-2015,1016.00,1024.70,1002.25,1016.20,1015.208236909935843163,53151,3994,53959333.00,11152,20.98,22.45,0.20
23-January-2015,1001.00,1017.85,994.05,1012.80,1007.145054884892283266,73062,5426,73584032.00,12969,17.75,23.80,11.80
22-January-2015,1000.00,1009.50,987.10,993.40,997.550319441127298781,66992,5749,66827891.00,13357,19.94,22.40,-6.60
21-January-2015,1001.55,1012.00,982.50,999.70,994.686369581166863376,62698,5745,62364846.00,6303,10.05,29.50,-1.85
20-January-2015,974.00,1008.50,974.00,1005.40,999.583850016212870071,101771,7917,101728648.00,22727,22.33,34.50,31.40
19-January-2015,981.75,992.25,973.25,976.40,980.431048735941555320,52015,4625,50997121.00,14704,28.27,19.00,-5.35
16-January-2015,975.00,991.90,961.00,978.60,978.502603338057909808,69142,5999,67655627.00,12178,17.61,30.90,3.60
15-January-2015,973.00,985.20,958.05,969.05,972.235524138968265904,79788,6433,77572728.00,20252,25.38,27.15,-3.95
14-January-2015,987.40,998.80,962.85,967.75,975.134759668171282176,65576,7102,63945437.00,19027,29.02,35.95,-19.65
13-January-2015,1001.20,1014.40,988.00,992.35,1001.294638012785732820,84782,9212,84891762.00,24622,29.04,26.40,-8.85
12-January-2015,1010.00,1011.00,999.00,1002.40,1004.235063537610166017,39032,3122,39197303.00,11142,28.55,12.00,-7.60
9-January-2015,1026.00,1035.00,1005.00,1009.95,1015.959505505336374644,71022,5583,72155476.00,7860,11.07,30.00,-16.05
8-January-2015,1021.50,1034.00,1000.20,1020.10,1013.752629721143663960,70825,8453,71799030.00,18350,25.91,33.80,-1.40
7-January-2015,1017.00,1025.00,999.00,1013.10,1011.707493971097532229,55151,5103,55796680.00,3851,6.98,26.00,-3.90
6-January-2015,1060.00,1060.00,1020.00,1027.30,1038.107827975387450231,91173,5554,94647405.00,37693,41.34,40.00,-32.70
5-January-2015,1061.00,1087.00,1060.00,1066.95,1073.284065426724706503,60648,4226,65092532.00,15596,25.72,27.00,5.95
2-January-2015,1067.10,1079.60,1064.00,1069.80,1071.608833279330026669,40121,4497,42994018.00,8357,20.83,15.60,2.70
1-January-2015,1047.95,1070.00,1042.35,1065.20,1061.708060678167757287,47068,3983,49972475.00,16587,35.24,27.65,17.25
31-December-2014,1040.00,1059.50,1040.00,1047.50,1048.669194638561118112,43645,3929,45769167.00,12717,29.14,19.50,7.50
30-December-2014,1070.00,1076.00,1038.00,1045.15,1049.915797667893806457,61661,6465,64738858.00,13738,22.28,38.00,-24.85
29-December-2014,1049.00,1085.40,1049.00,1070.35,1074.449536385261420457,61797,6511,66397758.00,16011,25.91,36.40,21.35
26-December-2014,1037.00,1053.00,1027.10,1046.70,1039.259132736938745009,46837,4119,48675780.00,7949,16.97,25.90,9.70
24-December-2014,1040.00,1052.00,1025.00,1033.60,1040.464972618323236064,75598,5497,78657071.00,13541,17.91,27.00,-6.40
23-December-2014,1080.00,1081.00,1035.05,1042.20,1051.542905183409995748,51742,5095,54408933.00,8571,16.56,45.95,-37.80
22-December-2014,1060.50,1085.00,1050.00,1071.10,1063.255637309045183435,58849,5851,62571531.00,15451,26.26,35.00,10.60
19-December-2014,1046.00,1087.95,1044.00,1057.00,1062.569634929163249724,70726,5630,75151300.00,12504,17.68,43.95,11.00
