Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-January-2015,352.50,356.30,351.00,352.95,353.503544377549038648,102980,6695,36403795.00,66977,65.04,5.30,0.45
27-January-2015,356.25,361.75,350.35,353.25,355.664898855973937419,52796,2734,18777684.00,17810,33.73,11.40,-3.00
23-January-2015,365.00,366.15,354.00,358.30,359.996790502862524473,80698,4745,29051021.00,22349,27.69,12.15,-6.70
22-January-2015,353.00,364.70,353.00,361.55,358.566475637486469931,119179,5386,42733594.00,27395,22.99,11.70,8.55
21-January-2015,352.00,362.90,350.20,352.65,356.911455187375047854,117545,6125,41953157.00,32448,27.60,12.70,0.65
20-January-2015,358.00,359.75,346.15,351.05,352.063033899829152054,88968,4036,31322344.00,31163,35.03,13.60,-6.95
19-January-2015,352.00,369.20,349.70,357.60,361.102629594866981582,194973,8516,70405263.00,52389,26.87,19.50,5.60
16-January-2015,356.00,361.20,348.60,351.50,355.295110188557294320,160906,5800,57169115.00,47173,29.32,12.60,-4.50
15-January-2015,358.85,359.40,350.00,355.25,354.762467852967917911,192475,8405,68282906.00,31617,16.43,9.40,-3.60
14-January-2015,334.05,364.70,334.05,351.85,354.248538219700787059,1012122,37458,358542739.00,149724,14.79,30.65,17.80
13-January-2015,319.40,337.25,318.05,333.90,320.487961944258955266,7381383,39989,2365644394.00,5968068,80.85,19.20,14.50
12-January-2015,320.00,321.00,315.75,317.05,317.059448769598534270,2124266,3644,673518607.00,2044212,96.23,5.25,-2.95
9-January-2015,324.05,331.00,317.30,320.15,324.490403681277546149,319237,11547,103589343.00,93367,29.25,13.70,-3.90
8-January-2015,322.45,323.00,319.40,322.00,321.899205999117776797,22670,949,7297455.00,13342,58.85,3.60,-0.45
7-January-2015,328.50,328.50,318.40,323.15,322.457576117511976877,25257,1865,8144311.00,8667,34.32,10.10,-5.35
6-January-2015,323.50,332.40,321.00,328.45,328.512319107940802689,24393,1512,8013401.00,10305,42.25,11.40,4.95
5-January-2015,329.50,331.20,324.15,324.95,328.141881850269366524,21532,1241,7065551.00,11892,55.23,7.05,-4.55
2-January-2015,326.50,332.50,325.50,329.90,329.882935441774775466,26054,1170,8594770.00,10607,40.71,7.00,3.40
1-January-2015,328.00,328.00,322.95,324.65,325.453105968331303288,6568,512,2137576.00,2854,43.45,5.05,-3.35
31-December-2014,329.90,331.80,325.35,326.00,328.614236203679018928,7502,436,2465264.00,3063,40.83,6.45,-3.90
30-December-2014,326.25,330.95,325.50,328.95,328.091016168754684655,18678,1148,6128084.00,10990,58.84,5.45,2.70
29-December-2014,321.20,329.50,321.20,328.80,327.343462590106885408,16092,1146,5267611.00,6984,43.40,8.30,7.60
26-December-2014,321.35,324.20,321.10,323.15,322.834881516587677725,5275,314,1702954.00,2065,39.15,3.10,1.80
24-December-2014,327.00,329.35,320.85,323.20,324.678420827476624090,16363,1168,5312713.00,7146,43.67,8.50,-3.80
23-December-2014,330.45,332.00,326.00,327.95,329.781262288635469917,20344,965,6709070.00,5643,27.74,6.00,-2.50
22-December-2014,326.05,339.20,326.05,333.80,332.357234371548486856,22635,1294,7522906.00,10129,44.75,13.15,7.75
19-December-2014,326.20,330.95,325.20,328.25,329.518150891213424618,117873,935,38841293.00,110941,94.12,5.75,2.05
18-December-2014,318.05,331.00,318.05,328.50,329.136501404221004921,35963,1514,11836736.00,10958,30.47,12.95,10.45
17-December-2014,317.50,322.65,312.70,318.25,317.223567677717689474,25518,838,8094911.00,13292,52.09,9.95,0.75
16-December-2014,317.00,323.00,317.00,318.50,320.010971786833855799,28072,1075,8983348.00,14261,50.80,6.00,1.50
15-December-2014,320.60,322.00,318.20,320.20,319.986925128471996357,15373,678,4919159.00,7936,51.62,3.80,-0.40
12-December-2014,322.00,328.50,321.15,323.85,324.679219653179190751,34600,1316,11233901.00,14755,42.64,7.35,1.85
11-December-2014,328.15,328.15,322.50,323.00,325.393791390728476821,24160,1159,7861514.00,13478,55.79,5.65,-5.15
