Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-December-2014,483.00,488.45,475.60,485.25,482.918213721589594802,151309,7644,73069872.00,21864,14.45,12.85,2.25
30-December-2014,459.00,481.00,458.50,480.15,474.621747071393840835,244741,10746,116159401.00,39569,16.17,22.50,21.15
29-December-2014,457.00,462.50,451.30,458.65,457.911527843883864826,105050,5719,48103606.00,25251,24.04,11.20,1.65
26-December-2014,445.90,455.00,438.05,452.80,446.228242602658754534,172562,5128,77002038.00,42989,24.91,16.95,6.90
24-December-2014,444.05,447.30,439.25,442.05,443.317427482335440684,86048,3292,38146578.00,10869,12.63,8.05,-2.00
23-December-2014,458.00,458.00,440.55,443.00,447.316818356119358600,127783,5196,57159485.00,25558,20.00,17.45,-15.00
22-December-2014,454.05,459.10,453.00,455.70,456.182209954088386896,71006,2585,32391674.00,13809,19.45,6.10,1.65
19-December-2014,450.00,459.70,448.35,452.05,453.491200696389123847,121771,4055,55222077.00,37078,30.45,11.35,2.05
18-December-2014,446.00,449.70,440.20,447.35,446.023650005283736658,94630,4137,42207218.00,14716,15.55,9.50,1.35
17-December-2014,439.70,443.40,426.50,438.90,434.003342607059260851,344342,8694,149445579.00,146066,42.42,16.90,-0.80
16-December-2014,439.50,445.00,435.60,439.90,440.346528628776674413,118325,5366,52104003.00,16671,14.09,9.40,0.40
15-December-2014,441.00,446.75,435.10,444.55,442.474519081988160482,100173,3763,44324000.00,15130,15.10,11.65,3.55
12-December-2014,443.00,448.80,441.05,444.40,443.657437874202129608,272914,4646,121080326.00,133866,49.05,7.75,1.40
11-December-2014,448.40,448.40,432.85,440.95,439.605721662905745530,184352,5071,81042194.00,33490,18.17,15.55,-7.45
10-December-2014,439.00,448.70,438.25,446.85,445.430440641845305252,191448,3379,85276767.00,78645,41.08,10.45,7.85
9-December-2014,452.70,456.90,441.90,443.50,445.784234119517459815,404443,6405,180294313.00,220904,54.62,15.00,-9.20
8-December-2014,454.10,459.00,451.00,453.05,453.613762798754982183,142006,2490,64415876.00,77254,54.40,8.00,-1.05
5-December-2014,460.00,464.95,454.10,455.80,459.542648020935557736,97824,3250,44954300.00,14964,15.30,10.85,-4.20
4-December-2014,465.00,468.70,455.60,459.50,461.215317793542782684,138140,4343,63712284.00,22923,16.59,13.10,-5.50
3-December-2014,455.25,467.00,455.20,464.75,463.081969163712879347,159682,5701,73945855.00,50933,31.90,11.80,9.50
2-December-2014,451.70,456.50,445.20,454.50,452.100368141873169186,151572,4504,68525757.00,18120,11.95,11.30,2.80
1-December-2014,461.40,462.90,450.65,452.10,454.285409006025836012,103886,3120,47193894.00,21116,20.33,12.25,-9.30
28-November-2014,457.00,468.30,457.00,459.20,463.198824898841527631,144328,4613,66852560.00,22192,15.38,11.30,2.20
27-November-2014,455.45,459.80,450.95,455.65,455.064625184605256134,168603,4960,76725261.00,28388,16.84,8.85,0.20
26-November-2014,461.80,461.85,452.50,455.25,456.665952723813286615,192359,6549,87843806.00,40714,21.17,9.35,-6.55
25-November-2014,485.00,485.00,461.90,463.85,468.028200669793862272,178861,5513,83711992.00,43809,24.49,23.10,-21.15
24-November-2014,487.00,489.00,477.20,481.75,483.130001361841209314,146860,3775,70952472.00,20374,13.87,11.80,-5.25
21-November-2014,482.35,485.65,475.60,477.35,479.849191166599543562,119184,4076,57190346.00,19258,16.16,10.05,-5.00
20-November-2014,485.05,485.05,470.50,478.50,476.652538806073283958,159189,5799,75877841.00,26205,16.46,14.55,-6.55
