Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-December-2014,19700.00,19729.30,19310.50,19465.55,19566.853522867737948084,1618,1468,31659169.00,360,22.25,418.80,-234.45
30-December-2014,19200.00,19812.55,19191.25,19661.70,19545.726529535864978902,3792,2452,74117395.00,1679,44.28,621.30,461.70
29-December-2014,18703.20,19404.00,18639.75,19325.70,19118.068040562643114164,3057,2775,58443934.00,702,22.96,764.25,622.50
26-December-2014,18550.00,18638.00,18388.00,18528.95,18516.880269814502529510,1186,786,21961020.00,587,49.49,250.00,-21.05
24-December-2014,18530.00,18790.00,18350.00,18481.05,18546.855258925699581859,3109,2467,57662173.00,822,26.44,440.00,-48.95
23-December-2014,18690.00,18696.00,18484.00,18531.75,18582.416981132075471698,1060,1015,19697362.00,332,31.32,212.00,-158.25
22-December-2014,18900.00,19000.05,18501.10,18677.75,18692.560633484162895927,2210,1734,41310559.00,912,41.27,498.95,-222.25
19-December-2014,19299.95,19299.95,18610.00,18709.40,18994.679294389820705610,3458,2878,65683601.00,1146,33.14,689.95,-590.55
18-December-2014,18600.00,19200.00,18600.00,19017.85,18872.425009338812103100,10708,2435,202085927.00,8465,79.05,600.00,417.85
17-December-2014,18850.00,19100.00,18200.05,18630.50,18635.956820412168792934,2038,2040,37980080.00,704,34.54,899.95,-219.50
16-December-2014,19347.00,19550.90,18830.00,18958.30,19058.696745562130177514,2704,2004,51534716.00,1127,41.68,720.90,-388.70
15-December-2014,19250.00,19696.95,19250.00,19478.55,19531.738542449286250939,1331,1327,25996744.00,509,38.24,446.95,228.55
12-December-2014,19795.75,19931.45,19490.00,19604.85,19743.055326931870141746,6561,1268,129534186.00,5584,85.11,441.45,-190.90
11-December-2014,19800.00,19950.00,19223.05,19660.50,19579.012319456244689889,2354,2355,46088995.00,303,12.87,726.95,-139.50
10-December-2014,20022.00,20184.25,19460.00,19724.40,19609.952858151023288637,7085,2293,138936516.00,5374,75.85,724.25,-297.60
9-December-2014,20500.00,20500.00,19521.90,20012.50,19962.000000000000000000,3464,3272,69148368.00,853,24.62,978.10,-487.50
8-December-2014,20950.00,20950.00,20099.95,20186.15,20434.459486166007905138,2024,2092,41359346.00,640,31.62,850.05,-763.85
5-December-2014,20799.90,21000.00,20425.75,20543.55,20787.277189888300999412,3402,3300,70718317.00,1151,33.83,574.25,-256.35
4-December-2014,19992.00,21168.05,19900.00,20526.05,20632.271434063821607074,13005,6977,268322690.00,6459,49.67,1268.05,534.05
3-December-2014,18600.00,19888.00,18599.70,19775.95,19368.933127815982926250,4217,3574,81678791.00,985,23.36,1288.30,1175.95
2-December-2014,18806.00,18863.75,18402.10,18592.30,18639.263460533193936225,1913,1417,35656911.00,1180,61.68,461.65,-213.70
1-December-2014,19100.00,19547.30,18622.50,18723.55,18893.663012117714945181,1733,1438,32742718.00,583,33.64,924.80,-376.45
28-November-2014,18198.95,19110.00,18074.10,18961.75,18813.226750956579604059,6011,4266,113086306.00,2385,39.68,1035.90,762.80
27-November-2014,17978.00,18200.05,17821.40,18056.20,18002.305333893322133557,2381,2081,42863489.00,1083,45.49,378.65,78.20
26-November-2014,17505.00,18140.00,17505.00,17952.50,17931.040433585684790089,5812,1450,104215207.00,5074,87.30,635.00,447.50
25-November-2014,18442.15,18442.15,17700.00,17788.65,17946.367146974063400576,1735,1963,31136947.00,555,31.99,742.15,-653.50
24-November-2014,18520.00,18771.30,18292.00,18407.55,18494.558243157224697644,1571,1655,29054951.00,479,30.49,479.30,-112.45
21-November-2014,19000.00,19435.50,18259.95,18498.60,18635.627095247485703017,10142,4625,189002530.00,1797,17.72,1175.55,-501.40
20-November-2014,18885.00,19580.00,18180.05,18861.45,18905.979147185337572470,10694,10449,202180541.00,2305,21.55,1399.95,-23.55
19-November-2014,18000.00,19200.00,17900.00,18146.95,18663.252914564120410649,11494,9142,214515429.00,3939,34.27,1300.00,146.95
18-November-2014,17158.20,18071.00,17158.20,17762.40,17744.942431651478106245,4499,3754,79834496.00,1335,29.67,912.80,604.20
17-November-2014,16650.00,17160.05,16650.00,17028.90,16976.944248826291079812,1704,1571,28928713.00,575,33.74,510.05,378.90
14-November-2014,16259.20,17299.00,16253.70,16571.70,16954.639857167148444142,5881,2762,99710237.00,3705,63.00,1045.30,312.50
13-November-2014,16199.00,16550.00,16100.25,16354.50,16351.281052886948083454,8244,1230,134799961.00,7508,91.07,449.75,155.50
12-November-2014,15704.00,16450.00,15633.95,16023.60,16099.287484510532837670,2421,2423,38976375.00,749,30.94,816.05,319.60
11-November-2014,15375.00,15870.75,15350.00,15642.05,15590.783079760258183494,8676,3194,135265634.00,5363,61.81,520.75,267.05
10-November-2014,15299.00,15450.00,15268.55,15408.45,15369.922580645161290322,310,272,4764676.00,193,62.26,181.45,109.45
7-November-2014,15271.00,15329.00,15135.10,15212.50,15286.864316755190729116,2071,518,31659096.00,1812,87.49,193.90,-58.50
5-November-2014,15505.00,15505.00,15124.00,15256.75,15278.175602175602175602,1287,1311,19663012.00,736,57.19,381.00,-248.25
3-November-2014,15094.95,15629.45,14900.00,15502.15,15276.735934664246823956,1102,1120,16834963.00,480,43.56,729.45,407.20
31-October-2014,14866.60,15100.00,14866.60,14897.80,15021.649220489977728285,898,439,13489441.00,667,74.28,233.40,31.20
30-October-2014,15025.00,15030.00,14868.15,14953.70,14944.579310344827586206,290,334,4333928.00,136,46.90,161.85,-71.30
29-October-2014,15048.75,15050.00,14800.00,14983.00,14991.650955414012738853,785,374,11768446.00,588,74.90,250.00,-65.75
28-October-2014,15025.00,15125.00,14950.00,15037.10,15055.252482269503546099,705,329,10613953.00,532,75.46,175.00,12.10
27-October-2014,15000.00,15130.00,14892.35,15000.40,14986.156097560975609756,410,441,6144324.00,198,48.29,237.65,0.40
23-October-2014,15290.00,15299.95,14917.05,15012.25,15135.441340782122905027,537,293,8127732.00,178,33.15,382.90,-277.75
22-October-2014,14536.20,15200.00,14400.65,14929.20,14894.038803556992724333,1237,1352,18423926.00,594,48.02,799.35,393.00
21-October-2014,14539.55,14650.00,14300.00,14628.10,14614.148288973384030418,263,309,3843521.00,154,58.56,350.00,88.55
20-October-2014,14462.05,14570.10,14321.05,14524.70,14444.150537634408602150,93,123,1343306.00,49,52.69,249.05,62.65
17-October-2014,14381.80,14478.40,14250.00,14281.90,14365.855978260869565217,368,482,5286635.00,176,47.83,228.40,-99.90
16-October-2014,14554.60,14659.40,14200.00,14357.60,14460.998027613412228796,507,654,7331726.00,251,49.51,459.40,-197.00
14-October-2014,14655.00,14655.00,14500.00,14534.65,14532.166666666666666666,210,278,3051755.00,114,54.29,155.00,-120.35
13-October-2014,14784.30,14784.30,14491.10,14562.15,14551.071881606765327695,473,482,6882657.00,262,55.39,293.20,-222.15
10-October-2014,14800.00,14838.00,14673.05,14688.75,14738.354609929078014184,282,331,4156216.00,152,53.90,164.95,-111.25
9-October-2014,14803.05,14880.00,14731.50,14768.20,14812.022383146807109940,1519,650,22499462.00,1214,79.92,148.50,-34.85
8-October-2014,14849.80,14849.80,14671.30,14743.00,14734.884180790960451977,354,293,5216149.00,219,61.86,178.50,-106.80
7-October-2014,14806.00,15000.00,14673.90,14703.70,14814.057251908396946564,262,357,3881283.00,129,49.24,326.10,-102.30
1-October-2014,15012.80,15050.00,14755.05,14805.45,14831.942307692307692307,468,475,6941349.00,268,57.26,294.95,-207.35
30-September-2014,14884.70,15100.00,14456.00,15018.20,14962.789797713280562884,1137,1032,17012692.00,419,36.85,644.00,133.50
29-September-2014,14741.40,15000.00,14725.15,14869.35,14830.131086142322097378,801,895,11878935.00,486,60.67,274.85,127.95
26-September-2014,14577.05,14783.45,14490.55,14745.60,14684.949930458970792767,719,828,10558479.00,348,48.40,292.90,168.55
25-September-2014,14798.00,14798.00,14400.00,14528.10,14571.574635241301907968,891,783,12983273.00,575,64.53,398.00,-269.90
24-September-2014,15017.05,15017.05,14635.00,14672.50,14742.664355062413314840,721,779,10629461.00,317,43.97,382.05,-344.55
23-September-2014,15050.00,15120.00,14860.65,14959.25,14986.083981337480559875,643,611,9636052.00,370,57.54,259.35,-90.75
22-September-2014,14777.00,15050.00,14753.00,14993.90,14891.980322003577817531,559,589,8324617.00,277,49.55,297.00,216.90
19-September-2014,14960.00,15049.30,14807.25,14834.20,14908.111856823266219239,447,476,6663926.00,169,37.81,242.05,-125.80
18-September-2014,14757.85,14990.00,14695.00,14958.95,14900.277083333333333333,960,799,14304266.00,457,47.60,295.00,201.10
17-September-2014,14893.20,14902.15,14750.00,14763.15,14793.073381294964028776,695,803,10281186.00,412,59.28,152.15,-130.05
16-September-2014,14942.45,15350.00,14784.70,14828.90,15064.306031128404669260,5140,2809,77430533.00,3215,62.55,565.30,-113.55
