Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-December-2014,157.90,159.30,157.30,157.60,158.347485694576613489,240643,5169,38105214.00,71278,29.62,2.00,-0.30
30-December-2014,158.40,158.50,156.20,157.95,157.575467945718296677,256440,3696,40408653.00,75744,29.54,2.30,-0.45
29-December-2014,154.80,157.90,154.80,157.30,156.704052229894605679,308176,4867,48292428.00,128804,41.80,3.10,2.50
26-December-2014,153.25,155.00,152.60,154.60,153.957620069457255952,308967,4659,47567824.00,83055,26.88,2.40,1.35
24-December-2014,155.55,156.30,152.50,153.85,155.176900378355871757,1104780,4595,171436336.00,814382,73.71,3.80,-1.70
23-December-2014,156.50,158.75,154.50,155.60,156.398202109548815968,333057,5881,52089516.00,91639,27.51,4.25,-0.90
22-December-2014,155.05,157.25,155.05,157.00,156.609972075350149996,366343,5305,57372967.00,125221,34.18,2.20,1.95
19-December-2014,155.45,157.80,155.20,155.70,156.412469694604859268,480525,7042,75160102.00,101061,21.03,2.60,0.25
18-December-2014,155.00,155.90,151.85,154.50,154.295612530077007548,576437,8138,88941700.00,141729,24.59,4.05,-0.50
17-December-2014,151.75,154.30,148.80,151.90,151.400156115072646301,1060756,12418,160598624.00,313091,29.52,5.50,0.15
16-December-2014,155.85,158.60,151.15,151.75,154.139546551533936097,661729,9060,101998608.00,185342,28.01,7.45,-4.10
15-December-2014,155.00,158.60,154.25,156.90,157.114810465360275954,543278,7511,85357020.00,180191,33.17,4.35,1.90
12-December-2014,160.90,161.55,155.10,155.70,158.345334961624423118,641163,8601,101525170.00,156433,24.40,6.45,-5.20
11-December-2014,155.70,160.30,153.40,159.20,157.314384362810788905,868596,10366,136642645.00,166334,19.15,6.90,3.50
10-December-2014,153.95,157.80,153.15,155.85,156.095374445522594954,461696,6283,72068610.00,116684,25.27,4.65,1.90
9-December-2014,157.00,158.10,153.05,153.70,154.946263014942933621,559261,9490,86655402.00,196819,35.19,5.05,-3.30
8-December-2014,160.45,160.75,157.50,157.85,158.945347208278809782,433299,6923,68870860.00,113314,26.15,3.25,-2.60
5-December-2014,161.00,163.30,159.70,160.30,161.482439779787359496,644468,8616,104070265.00,209803,32.55,3.60,-0.70
4-December-2014,164.85,165.00,160.05,161.35,161.881690241816027613,1032231,12702,167099299.00,294483,28.53,4.95,-3.50
3-December-2014,161.00,165.80,160.10,163.00,163.620614514385130998,1381774,15708,226086711.00,411267,29.76,5.70,2.00
