Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-December-2014,1736.50,1736.50,1708.00,1718.50,1718.487545787545787545,2730,518,4691471.00,958,35.09,28.50,-18.00
30-December-2014,1703.05,1729.00,1695.20,1720.75,1714.221160409556313993,2930,731,5022668.00,1028,35.09,33.80,17.70
29-December-2014,1710.00,1713.00,1695.00,1706.55,1702.847007272049226179,10726,482,18264737.00,9212,85.88,18.00,-3.45
26-December-2014,1697.00,1700.00,1681.30,1688.55,1691.537852548243443839,2021,527,3418598.00,242,11.97,18.70,-8.45
24-December-2014,1717.60,1717.60,1659.45,1671.95,1678.176804473059979667,11804,1615,19809199.00,4223,35.78,58.15,-45.65
23-December-2014,1719.90,1732.00,1686.35,1712.65,1707.166732206055839559,2543,778,4341325.00,461,18.13,45.65,-7.25
22-December-2014,1714.50,1726.00,1697.00,1717.55,1713.460742929506120726,4738,1078,8118377.00,746,15.75,29.00,3.05
19-December-2014,1699.75,1712.60,1664.40,1701.65,1694.759661835748792270,5796,1198,9822827.00,1724,29.74,48.20,1.90
18-December-2014,1670.00,1704.75,1639.30,1674.45,1656.356887007489417127,9213,1730,15260016.00,3540,38.42,65.45,4.45
17-December-2014,1690.00,1690.00,1620.80,1635.50,1638.762431675776563124,7501,1281,12292357.00,2061,27.48,69.20,-54.50
16-December-2014,1739.20,1739.20,1673.30,1688.75,1711.365339918651946542,13768,1668,23562078.00,7153,51.95,65.90,-50.45
15-December-2014,1710.85,1735.00,1686.00,1725.75,1722.251699235344095157,4708,674,8108361.00,982,20.86,49.00,14.90
12-December-2014,1725.00,1740.95,1691.00,1703.20,1717.513230507994905900,14134,1505,24275332.00,4839,34.24,49.95,-21.80
11-December-2014,1658.00,1716.00,1658.00,1707.30,1696.246614242027086063,13734,1641,23296251.00,7308,53.21,58.00,49.30
10-December-2014,1699.00,1699.00,1668.30,1673.25,1674.006512006512006512,4914,689,8226068.00,1404,28.57,30.70,-25.75
9-December-2014,1680.00,1683.00,1659.75,1670.85,1669.339390642002176278,9190,1069,15341229.00,2302,25.05,23.25,-9.15
8-December-2014,1698.55,1698.55,1642.25,1663.00,1660.361755634638196915,21075,2460,34992124.00,8294,39.35,56.30,-35.55
5-December-2014,1730.00,1730.00,1678.05,1693.85,1698.744149355771759137,15212,1157,25841296.00,7413,48.73,51.95,-36.15
4-December-2014,1752.20,1752.20,1712.30,1718.10,1721.149719276356830941,8015,1136,13795015.00,2137,26.66,39.90,-34.10
3-December-2014,1739.05,1739.05,1726.10,1730.45,1730.878841309823677581,3970,577,6871589.00,903,22.75,12.95,-8.60
2-December-2014,1714.00,1740.00,1705.00,1732.15,1726.445057419500112587,8882,1444,15334285.00,2350,26.46,35.00,18.15
1-December-2014,1750.00,1750.00,1708.00,1720.00,1725.270991509052518082,22259,1338,38402807.00,16183,72.70,42.00,-30.00
28-November-2014,1748.50,1751.00,1720.00,1730.00,1736.672574292875044754,5586,664,9701053.00,1830,32.76,31.00,-18.50
27-November-2014,1746.05,1759.05,1722.35,1732.80,1744.744571690334402198,10915,1273,19043887.00,2955,27.07,36.70,-13.25
26-November-2014,1738.85,1753.60,1725.35,1740.50,1737.470417647389603399,124483,1379,216285530.00,117114,94.08,28.25,1.65
25-November-2014,1730.95,1738.70,1713.00,1728.75,1725.630725863284002818,9933,1168,17140690.00,4463,44.93,25.70,-2.20
24-November-2014,1736.65,1744.90,1714.10,1722.80,1722.610035077016928473,6557,974,11295154.00,2076,31.66,30.80,-13.85
21-November-2014,1755.00,1755.00,1730.00,1736.65,1737.677567140600315955,6330,834,10999499.00,1535,24.25,25.00,-18.35
20-November-2014,1744.00,1754.80,1715.40,1737.10,1738.379609544468546637,9681,1378,16829253.00,2616,27.02,39.40,-6.90
19-November-2014,1728.20,1730.00,1702.25,1713.50,1718.387274995544466227,5611,920,9641871.00,1311,23.36,27.75,-14.70
18-November-2014,1714.50,1733.40,1705.25,1712.55,1715.555432020330368487,6296,851,10801137.00,1989,31.59,28.15,-1.95
17-November-2014,1720.00,1734.00,1706.10,1712.95,1715.195318805488297013,9912,1322,17001016.00,3196,32.24,27.90,-7.05
14-November-2014,1766.00,1770.00,1709.00,1719.40,1735.993134860386824212,15149,1820,26298560.00,4598,30.35,61.00,-46.60
13-November-2014,1769.00,1779.75,1736.00,1747.30,1758.244072524407252440,10755,1294,18909915.00,2726,25.35,43.75,-21.70
12-November-2014,1745.00,1772.55,1720.00,1752.95,1750.232282026302971261,16424,2386,28745815.00,5288,32.20,52.55,7.95
11-November-2014,1740.80,1744.45,1715.00,1730.15,1727.339897459799580517,8582,1456,14824031.00,1370,15.96,29.45,-10.65
10-November-2014,1776.00,1780.00,1706.65,1737.75,1733.047609881296118062,15585,1686,27009547.00,2678,17.18,73.35,-38.25
7-November-2014,1720.40,1770.00,1683.10,1753.80,1715.742748031702021919,76462,7036,131189122.00,46987,61.45,86.90,33.40
5-November-2014,1804.95,1820.00,1695.85,1727.50,1752.574579845866107787,75389,2814,132124845.00,62937,83.48,124.15,-77.45
3-November-2014,1871.00,1871.00,1798.00,1804.95,1807.880759363776295536,19490,2478,35235596.00,7938,40.73,73.00,-66.05
31-October-2014,1847.65,1881.90,1840.00,1871.70,1863.849560901107292859,10476,1439,19525688.00,2816,26.88,41.90,24.05
30-October-2014,1830.00,1839.95,1806.65,1831.50,1826.702469619756958055,10204,1419,18639672.00,3575,35.04,33.30,1.50
29-October-2014,1828.00,1828.00,1804.00,1813.40,1815.143635125936010891,4407,726,7999338.00,1080,24.51,24.00,-14.60
