Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-December-2014,625.30,629.30,624.05,625.80,626.266749085935239498,38017,2196,23808783.00,10293,27.07,5.25,0.50
30-December-2014,623.05,629.00,621.90,625.55,626.066199757962767464,38837,1652,24314533.00,7921,20.40,7.10,2.50
29-December-2014,625.00,632.00,619.60,622.75,624.857030112530786082,73491,3230,45921368.00,25825,35.14,12.40,-2.25
26-December-2014,626.90,630.40,620.00,622.65,623.678363416701227978,55457,2697,34587331.00,8492,15.31,10.40,-4.25
24-December-2014,635.00,637.60,621.00,625.30,629.621787936835627723,100753,3901,63436284.00,31557,31.32,16.60,-9.70
23-December-2014,620.55,634.30,612.60,629.65,623.635389125366436022,159987,7329,99773555.00,26272,16.42,21.70,9.10
22-December-2014,622.00,623.00,614.95,618.40,618.516863874267032587,66681,2457,41243323.00,29080,43.61,8.05,-3.60
19-December-2014,631.60,634.15,616.70,617.60,623.147387194578205814,84105,3584,52409811.00,24685,29.35,17.45,-14.00
18-December-2014,606.00,628.00,606.00,625.10,620.688053097345132743,110740,5891,68734995.00,25489,23.02,22.00,19.10
17-December-2014,620.00,620.00,598.25,605.25,606.724376393949958688,209387,7625,127040197.00,29215,13.95,21.75,-14.75
16-December-2014,636.00,636.00,617.45,623.45,624.396366556258155174,79704,3725,49766888.00,17421,21.86,18.55,-12.55
15-December-2014,641.85,641.85,624.15,631.70,630.305297368387773941,79077,3532,49842652.00,18000,22.76,17.70,-10.15
12-December-2014,642.00,649.90,636.60,639.85,642.995286363825970883,71919,3067,46243578.00,17696,24.61,13.30,-2.15
11-December-2014,647.70,650.65,640.00,642.20,644.257776967043658032,82230,3829,52977317.00,17275,21.01,10.65,-5.50
10-December-2014,639.25,651.90,637.40,649.35,647.102434129537484353,96667,4348,62553451.00,21587,22.33,14.50,10.10
9-December-2014,650.55,652.00,636.80,639.85,643.783553284003356472,65545,3096,42196793.00,14964,22.83,15.20,-10.70
8-December-2014,650.00,654.70,641.65,650.75,648.980246662600799620,118056,4679,76616012.00,27971,23.69,13.05,0.75
