Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-December-2014,323.75,349.00,323.50,336.65,340.391504657756176589,79008,4411,26893652.00,9762,12.36,25.50,12.90
30-December-2014,324.90,326.15,323.60,324.75,324.908836775896878397,12878,487,4184176.00,6491,50.40,2.55,-0.15
29-December-2014,332.00,332.05,323.15,324.55,326.022267206477732793,11856,700,3865320.00,4029,33.98,8.90,-7.45
26-December-2014,333.40,334.15,322.10,332.75,330.056251843114125626,13564,891,4476883.00,2297,16.93,12.05,-0.65
24-December-2014,338.55,339.00,320.00,333.05,329.266839199447895100,28980,1593,9542153.00,3255,11.23,19.00,-5.50
23-December-2014,339.40,341.80,332.10,337.20,337.934863169897377423,28064,1802,9483804.00,10307,36.73,9.70,-2.20
22-December-2014,350.00,350.50,331.85,337.00,336.872181262362884373,27805,1733,9366731.00,6642,23.89,18.65,-13.00
19-December-2014,353.00,354.55,348.00,349.50,351.029185974133757521,14459,744,5075531.00,5098,35.26,6.55,-3.50
18-December-2014,355.05,355.05,349.00,351.50,350.511195829410008497,43543,1544,15262309.00,24431,56.11,6.05,-3.55
17-December-2014,347.00,356.70,341.60,348.85,350.656715861796584782,268387,3398,94111704.00,220903,82.31,15.10,1.85
16-December-2014,347.00,348.00,339.55,345.60,345.587031115963503080,51292,2644,17725850.00,30032,58.55,8.45,-1.40
15-December-2014,337.60,350.80,336.70,346.10,345.031630196351185062,93455,4546,32244931.00,44919,48.06,14.10,8.50
12-December-2014,353.45,353.45,335.55,340.30,340.951706130464861969,89618,8444,30555410.00,38089,42.50,17.90,-13.15
11-December-2014,333.50,371.75,333.50,347.10,350.839822833464547601,549991,24304,192958745.00,189462,34.45,38.25,13.60
10-December-2014,319.00,333.20,319.00,330.45,328.252527688306319651,116114,10413,38114714.00,45832,39.47,14.20,11.45
9-December-2014,309.45,322.90,305.65,319.15,317.420329990671641791,102912,7964,32666361.00,50438,49.01,17.25,9.70
8-December-2014,311.95,316.55,307.35,309.65,311.270907288737264303,86764,5123,27007109.00,27495,31.69,9.20,-2.30
5-December-2014,296.40,312.45,294.10,309.45,307.564966494218950730,144005,10086,44290893.00,64113,44.52,18.35,13.05
4-December-2014,294.00,297.40,289.00,295.10,294.979987384597740696,17439,1071,5144156.00,7106,40.75,8.40,1.10
3-December-2014,287.40,291.00,280.70,288.15,286.208161952250741055,43519,2534,12455493.00,13396,30.78,10.30,0.75
2-December-2014,303.00,303.00,278.50,284.15,291.913790975839789865,226902,6418,66235823.00,174543,76.92,24.50,-18.85
1-December-2014,300.00,301.00,291.20,299.55,299.843177189409368635,12766,1310,3827798.00,9532,74.67,9.80,-0.45
28-November-2014,298.55,302.45,295.00,298.95,298.613991793164796694,34849,3042,10406399.00,13228,37.96,7.45,0.40
