Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-December-2014,151.00,154.90,149.75,153.80,152.622327176709177770,146942,2657,22426630.00,56983,38.78,5.15,2.80
30-December-2014,151.00,151.00,148.50,150.10,149.677485185039833601,152886,2654,22883592.00,47692,31.19,2.50,-0.90
29-December-2014,151.90,152.00,150.00,150.60,150.906732992024012684,82623,2410,12468367.00,31716,38.39,2.00,-1.30
26-December-2014,149.55,152.50,148.90,149.90,150.800846803685139333,149031,2794,22474001.00,41865,28.09,3.60,0.35
24-December-2014,148.15,151.50,148.15,149.60,149.879256076002127139,139154,2915,20856298.00,51352,36.90,3.35,1.45
23-December-2014,151.85,151.85,148.25,149.50,149.818697063917918946,188789,3087,28284122.00,49133,26.03,3.60,-2.35
22-December-2014,146.05,150.70,144.50,149.50,148.142756089422756089,149850,2740,22199192.00,43444,28.99,6.20,3.45
19-December-2014,146.00,148.80,145.10,146.05,147.046360642004455191,210092,3630,30893264.00,53254,25.35,3.70,0.05
18-December-2014,143.55,146.00,142.80,145.15,144.156571009654027222,226434,3976,32641949.00,56307,24.87,3.20,1.60
17-December-2014,142.05,144.90,140.20,143.20,142.492376815607850568,274426,3791,39103613.00,94865,34.57,4.70,1.15
16-December-2014,138.70,144.65,138.15,143.20,141.774420134974520116,392074,5877,55586064.00,95341,24.32,6.50,4.50
15-December-2014,141.90,142.15,139.60,140.15,140.401517285080616771,284060,4989,39882455.00,113412,39.93,2.55,-1.75
12-December-2014,146.40,148.00,141.55,142.75,144.879366229469303743,311911,4222,45189468.00,84556,27.11,6.45,-3.65
11-December-2014,143.00,145.50,141.25,144.60,143.754389214473232521,404913,5302,58208021.00,107286,26.50,4.25,1.60
10-December-2014,145.10,147.60,141.30,142.50,144.202959336661489932,372178,7802,53669169.00,102558,27.56,6.30,-2.60
9-December-2014,148.75,149.90,144.70,146.10,147.166426620684155968,401312,6084,59059653.00,117893,29.38,5.20,-2.65
8-December-2014,153.30,154.40,146.50,147.10,148.809865201504691572,519442,6524,77298094.00,166653,32.08,7.90,-6.20
5-December-2014,158.25,160.00,151.15,153.00,153.927148697502237302,760961,9291,117132557.00,320246,42.08,8.85,-5.25
4-December-2014,163.50,164.15,158.25,158.95,160.312986536871499664,256404,3069,41104891.00,101896,39.74,5.90,-4.55
3-December-2014,163.40,164.20,161.05,163.20,162.731530501549274731,153943,2735,25051380.00,38482,25.00,3.15,-0.20
2-December-2014,158.10,164.30,158.10,163.85,162.325471954440229972,184022,2929,29871458.00,47229,25.66,6.20,5.75
1-December-2014,158.00,162.30,158.00,160.30,160.688950847014600266,160682,2368,25819822.00,55413,34.49,4.30,2.30
28-November-2014,165.20,166.10,158.00,159.30,161.395740657809623326,301455,4312,48653553.00,126028,41.81,8.10,-5.90
27-November-2014,163.10,165.40,162.55,164.80,164.238663706640975877,859452,1489,141155248.00,791235,92.06,2.85,1.70
26-November-2014,163.90,164.95,161.40,163.05,163.543696874068364757,137527,2359,22491674.00,32107,23.35,3.55,-0.85
25-November-2014,169.00,169.05,159.05,163.15,162.864587187211876699,340566,5505,55466141.00,111829,32.84,10.00,-5.85
24-November-2014,172.10,172.45,166.75,168.10,169.063739507425514251,151774,2810,25659480.00,29835,19.66,5.70,-4.00
21-November-2014,173.80,173.80,170.60,172.20,171.910880432006421717,164442,2311,28269369.00,50710,30.84,3.20,-1.60
20-November-2014,168.10,172.80,166.10,171.50,169.561291506145661346,136275,2422,23106965.00,39995,29.35,6.70,3.40
19-November-2014,169.10,172.50,166.40,167.20,169.949452506864451564,270597,4262,45987812.00,55875,20.65,6.10,-1.90
18-November-2014,165.00,170.00,165.00,168.55,168.481807234495854754,215910,3952,36376907.00,53890,24.96,5.00,3.55
17-November-2014,162.00,164.90,161.50,164.30,163.648692163538944756,75774,1156,12400316.00,24439,32.25,3.40,2.30
14-November-2014,163.00,164.20,162.00,162.45,163.123207049591561072,62188,1273,10144306.00,20718,33.32,2.20,-0.55
