Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-December-2014,2615.35,2620.00,2585.50,2591.55,2599.485647091374420695,14457,2153,37580764.00,4981,34.45,34.50,-23.80
30-December-2014,2598.00,2630.00,2590.10,2614.25,2614.826021269662588500,33757,4522,88268682.00,15149,44.88,39.90,16.25
29-December-2014,2566.00,2593.80,2566.00,2587.75,2584.220546292233435717,18232,2540,47115509.00,6753,37.04,27.80,21.75
26-December-2014,2523.00,2570.00,2503.00,2565.30,2541.732948154207996727,19558,3841,49711213.00,4157,21.25,67.00,42.30
24-December-2014,2571.10,2572.75,2506.00,2522.95,2534.469371538083997475,42787,6425,108442341.00,12627,29.51,66.75,-48.15
23-December-2014,2597.80,2615.45,2552.25,2569.25,2579.139305592366816856,18865,4210,48655463.00,5902,31.29,63.20,-28.55
22-December-2014,2579.00,2610.00,2546.00,2590.00,2575.967575420375865479,32352,4386,83337703.00,13045,40.32,64.00,11.00
19-December-2014,2562.25,2603.55,2562.25,2580.70,2586.003887420307883688,25724,3771,66522364.00,4933,19.18,41.30,18.45
18-December-2014,2504.50,2557.25,2475.55,2549.90,2518.311541929666366095,19962,4961,50270535.00,5824,29.18,81.70,45.40
17-December-2014,2544.50,2560.00,2461.10,2496.65,2507.646335618079854287,41726,6769,104634051.00,10714,25.68,98.90,-47.85
16-December-2014,2475.00,2584.75,2475.00,2533.65,2546.368634858919221281,109051,9016,277684046.00,73183,67.11,109.75,58.65
15-December-2014,2580.00,2580.00,2488.15,2495.90,2512.950522238022850978,40786,6423,102493200.00,19089,46.80,91.85,-84.10
12-December-2014,2614.45,2619.95,2580.00,2591.15,2597.070423432028016555,15705,3080,40786991.00,5367,34.17,39.95,-23.30
11-December-2014,2567.50,2629.05,2560.00,2614.45,2602.846504763182611029,29812,5086,77596060.00,13570,45.52,69.05,46.95
10-December-2014,2610.00,2625.25,2557.00,2570.25,2577.371452481443749090,27484,6524,70836477.00,8248,30.01,68.25,-39.75
9-December-2014,2609.00,2628.00,2593.00,2611.50,2610.703590675930134406,15401,2546,40207446.00,4392,28.52,35.00,2.50
8-December-2014,2617.90,2619.90,2587.05,2607.30,2603.434956874682902080,19710,3471,51313703.00,5044,25.59,32.85,-10.60
5-December-2014,2664.00,2683.00,2607.25,2617.60,2639.111944652829874135,47988,4274,126645704.00,15056,31.37,75.75,-46.40
4-December-2014,2687.10,2705.00,2655.00,2679.05,2680.404448105436573311,16996,3147,45556154.00,6402,37.67,50.00,-8.05
3-December-2014,2650.00,2692.90,2650.00,2684.40,2678.430573682119956874,35246,4182,94403964.00,16575,47.03,42.90,34.40
2-December-2014,2641.50,2678.35,2641.50,2657.45,2663.690447733750114921,21754,4523,57945922.00,8772,40.32,36.85,15.95
1-December-2014,2640.00,2659.95,2637.60,2655.45,2650.015632994144733102,17591,2818,46616425.00,8670,49.29,22.35,15.45
28-November-2014,2644.05,2669.00,2633.30,2641.85,2651.638647400923316745,16679,2658,44226681.00,6914,41.45,35.70,-2.20
27-November-2014,2648.50,2661.15,2625.00,2644.40,2644.729492351655740460,23796,3179,62933983.00,11457,48.15,36.15,-4.10
26-November-2014,2623.00,2653.00,2603.00,2646.00,2633.725557855992638601,17388,2832,45795220.00,4632,26.64,50.00,23.00
25-November-2014,2660.00,2690.00,2608.65,2621.15,2634.703908992530419405,37887,5174,99821027.00,10838,28.61,81.35,-38.85
24-November-2014,2698.50,2700.00,2646.90,2657.70,2667.769635279723010439,38413,3876,102477035.00,9343,24.32,53.10,-40.80
21-November-2014,2730.00,2741.00,2662.25,2677.10,2690.582148297081581673,82065,10341,220802624.00,20807,25.35,78.75,-52.90
