Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-December-2014,622.85,629.80,621.65,627.60,626.381933659857444351,50226,2696,31460659.00,7725,15.38,8.15,4.75
30-December-2014,620.10,629.80,619.10,622.70,624.544242050015436863,32390,1921,20228988.00,7089,21.89,10.70,2.60
29-December-2014,617.65,626.75,616.20,624.80,623.508811132911852336,55044,2839,34320419.00,20071,36.46,10.55,7.15
26-December-2014,604.10,616.15,604.10,614.40,612.741610865206370824,52866,2570,32393198.00,17309,32.74,12.05,10.30
24-December-2014,611.85,614.45,604.95,606.75,608.947466649355707747,123236,3888,75044250.00,53108,43.09,9.50,-5.10
23-December-2014,616.00,621.30,609.00,613.05,615.449515770187148279,61128,3451,37621198.00,11649,19.06,12.30,-2.95
22-December-2014,613.20,618.95,611.75,615.40,614.434838378655720882,81858,3371,50296407.00,27529,33.63,7.20,2.20
19-December-2014,618.10,627.00,615.75,617.45,620.080691454664057403,45990,2596,28517511.00,8904,19.36,11.25,-0.65
18-December-2014,622.35,627.00,617.00,620.55,621.318371314396803110,46295,2651,28763934.00,6921,14.95,10.00,-1.80
17-December-2014,638.75,643.05,609.65,616.50,620.651313639469592687,100979,4651,62672749.00,16751,16.59,33.40,-22.25
16-December-2014,641.70,646.00,632.85,635.15,637.756978675171995677,75874,3849,48389173.00,20504,27.02,13.15,-6.55
15-December-2014,644.90,647.55,635.45,639.35,642.622780718863193089,89725,5646,57659329.00,22048,24.57,12.10,-5.55
12-December-2014,645.00,654.00,641.00,643.10,647.954693380650397447,125677,5378,81433002.00,28482,22.66,13.00,-1.90
11-December-2014,644.00,652.05,642.00,644.05,645.932888506763220673,82579,4130,53340492.00,16064,19.45,10.05,0.05
10-December-2014,641.10,649.95,634.40,642.90,641.330126773961831912,103018,4121,66068547.00,19620,19.05,15.55,1.80
9-December-2014,648.00,652.50,638.10,647.00,645.091530636878701266,335527,13906,216445626.00,51097,15.23,14.40,-1.00
8-December-2014,622.00,638.80,618.25,625.20,630.014630668261106339,178119,7039,112217576.00,20487,11.50,20.55,3.20
5-December-2014,625.55,639.00,615.00,618.45,624.853000746189105639,112572,5495,70340952.00,13816,12.27,24.00,-7.10
4-December-2014,621.55,633.90,621.55,627.55,626.596082506480736569,89496,3734,56077843.00,14383,16.07,12.35,6.00
3-December-2014,620.50,633.00,620.50,630.60,628.557148285361451505,105270,4411,66168211.00,19571,18.59,12.50,10.10
2-December-2014,616.40,632.00,613.25,625.05,624.831244723293658019,120814,5750,75488362.00,20410,16.89,18.75,8.65
1-December-2014,620.00,637.85,611.40,616.90,626.334376550355548205,241880,10613,151497759.00,56327,23.29,26.45,-3.10
28-November-2014,614.00,624.00,610.05,612.40,617.558744695108331471,71632,3210,44236968.00,24801,34.62,13.95,-1.60
27-November-2014,611.10,621.75,611.10,615.95,617.338317174366360685,93034,3965,57433453.00,24512,26.35,10.65,4.85
26-November-2014,615.10,624.00,611.40,615.45,616.507058213048957417,94429,4138,58216145.00,31360,33.21,12.60,0.35
25-November-2014,616.25,627.80,615.40,620.65,620.865877694598870455,113143,4368,70246628.00,25996,22.98,12.40,4.40
24-November-2014,611.40,631.00,607.25,621.95,622.219874284093125520,225588,8207,140365337.00,23040,10.21,23.75,10.55
21-November-2014,617.50,624.95,611.25,617.60,617.621834684892372505,110613,5140,68317004.00,15551,14.06,13.70,0.10
20-November-2014,596.65,630.00,587.00,623.70,611.772278873449873001,535440,21966,327567349.00,66139,12.35,43.00,27.05
19-November-2014,627.20,630.00,596.60,602.65,611.773977551905197745,290626,13358,177797424.00,79239,27.26,33.40,-24.55
18-November-2014,642.70,651.30,627.10,628.75,637.019840307256923387,98940,4083,63026743.00,39731,40.16,24.20,-13.95
17-November-2014,655.00,655.00,635.00,642.15,643.514382731021101139,82460,4110,53064196.00,11037,13.38,20.00,-12.85
14-November-2014,682.00,682.00,647.95,655.45,658.746810457516339869,153000,7080,100788262.00,31645,20.68,34.05,-26.55
13-November-2014,673.00,686.00,670.00,674.75,679.768846260901837075,86224,3442,58612389.00,9483,11.00,16.00,1.75
12-November-2014,680.00,685.00,660.50,674.00,673.169738813860057183,108773,4065,73222692.00,11766,10.82,24.50,-6.00
11-November-2014,683.50,692.50,675.75,681.20,682.753469964986713198,87681,3916,59864507.00,10801,12.32,16.75,-2.30
10-November-2014,670.00,697.50,670.00,681.40,687.448684757726416119,266909,12016,183486241.00,41351,15.49,27.50,11.40
7-November-2014,624.00,673.80,623.00,668.25,652.211751552751697518,573337,21302,373937129.00,66731,11.64,50.80,44.25
5-November-2014,642.00,663.50,642.00,654.15,656.066013757840128525,201049,7404,131901416.00,37678,18.74,21.50,12.15
3-November-2014,635.00,644.10,628.70,641.15,637.612730835461077133,134728,5301,85904288.00,25041,18.59,15.40,6.15
31-October-2014,626.05,634.05,623.00,632.10,629.859490700432017380,120597,4698,75959165.00,21820,18.09,11.05,6.05
30-October-2014,622.15,632.00,620.00,623.75,626.568913378230459546,107802,3727,67545382.00,32171,29.84,12.00,1.60
29-October-2014,639.95,641.40,619.00,622.15,628.738158881315581010,236063,10346,148421816.00,38361,16.25,22.40,-17.80
28-October-2014,600.00,642.60,600.00,634.10,630.841932303981336438,985021,34962,621392551.00,69823,7.09,42.60,34.10
27-October-2014,590.00,599.50,589.00,597.60,595.703545173917194411,62846,2650,37437585.00,11257,17.91,10.50,7.60
23-October-2014,602.40,603.95,596.05,597.75,598.144861494183954910,8339,483,4987930.00,3004,36.02,7.90,-4.65
22-October-2014,594.00,604.20,590.25,597.10,597.790628374865005399,50002,2440,29890727.00,7462,14.92,13.95,3.10
21-October-2014,592.25,595.80,586.55,591.50,591.685086342229199372,63700,2387,37690340.00,7306,11.47,9.25,-0.75
20-October-2014,595.50,604.90,591.30,593.70,597.833012392458924744,64394,2486,38496859.00,8404,13.05,13.60,-1.80
17-October-2014,589.70,599.00,585.65,591.30,591.485403477995576233,104888,3617,62039721.00,20811,19.84,13.35,1.60
16-October-2014,598.00,605.80,586.60,589.85,597.969437956053496496,96754,3648,57855935.00,10659,11.02,19.20,-8.15
14-October-2014,599.70,606.85,594.70,598.05,600.990720927518188538,102812,3866,61789058.00,15711,15.28,12.15,-1.65
13-October-2014,605.60,612.15,594.50,598.25,601.733069951726022406,87832,3129,52851419.00,23321,26.55,17.65,-7.35
10-October-2014,601.50,619.00,593.00,608.75,605.797358845027508742,126687,6241,76746650.00,12999,10.26,26.00,7.25
9-October-2014,598.80,609.00,598.15,604.45,604.246772873244757886,158810,2752,95960430.00,104147,65.58,10.85,5.65
8-October-2014,615.00,617.00,591.00,596.45,600.679427313393069987,142626,5471,85672504.00,25744,18.05,26.00,-18.55
7-October-2014,643.90,645.20,618.00,619.95,629.603810285993753265,89967,3871,56643566.00,8692,9.66,27.20,-23.95
1-October-2014,642.00,647.00,631.20,638.30,639.429328015068417262,90255,3573,57711694.00,9216,10.21,15.80,-3.70
30-September-2014,629.95,642.90,625.10,639.70,634.955972525409824668,143842,5869,91333337.00,17062,11.86,17.80,9.75
29-September-2014,608.85,629.40,607.30,626.65,623.288273361864794116,192536,7907,120005431.00,33520,17.41,22.10,17.80
26-September-2014,570.30,615.20,552.80,602.90,596.677965949660034803,445928,17197,266075412.00,37818,8.48,62.40,32.60
