Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-December-2014,960.00,981.00,955.00,970.10,965.248102139406487232,2898,658,2797289.00,1437,49.59,26.00,10.10
30-December-2014,959.90,960.00,948.00,954.65,952.924846625766871165,1304,315,1242614.00,591,45.32,12.00,-5.25
29-December-2014,959.90,968.70,951.10,954.50,956.960196292257360959,1834,536,1755065.00,621,33.86,17.60,-5.40
26-December-2014,955.00,972.10,947.00,950.25,953.381979695431472081,2364,506,2253795.00,828,35.03,25.10,-4.75
24-December-2014,982.80,985.00,940.05,953.20,963.302381428857314388,4997,1033,4813622.00,2127,42.57,44.95,-29.60
23-December-2014,962.00,986.90,960.50,976.70,960.732636251106885417,635793,1923,610827085.00,627955,98.77,26.40,14.70
22-December-2014,925.00,968.90,924.95,960.50,953.806347632035705430,8066,1608,7693402.00,2935,36.39,43.95,35.50
19-December-2014,915.00,939.95,913.70,922.45,925.995913502468925591,5873,1230,5438374.00,2578,43.90,26.25,7.45
18-December-2014,889.90,914.90,886.45,905.55,896.625437062937062937,6864,1103,6154437.00,2325,33.87,28.45,15.65
17-December-2014,851.80,899.30,850.60,875.75,880.245356695869837296,19975,2539,17582901.00,3532,17.68,48.70,23.95
16-December-2014,900.00,910.50,830.00,844.90,901.801243769341617254,846620,2123,763482969.00,840573,99.29,80.50,-55.10
15-December-2014,920.00,920.00,895.15,902.25,906.104767425010867990,6901,1221,6253029.00,3439,49.83,24.85,-17.75
12-December-2014,950.90,958.95,910.30,917.80,940.844758956214064573,6783,1162,6381750.00,2179,32.12,48.65,-33.10
11-December-2014,983.95,1002.50,941.10,955.80,975.543341280653950953,23488,1802,22913562.00,7801,33.21,61.40,-28.15
10-December-2014,1011.00,1011.00,970.00,980.70,999.883268870369631962,150474,511,150456435.00,149236,99.18,41.00,-30.30
9-December-2014,1018.20,1028.45,990.00,1011.65,1002.997844827586206896,3712,778,3723128.00,1380,37.18,38.45,-6.55
8-December-2014,1018.50,1025.00,1000.50,1020.55,1013.945821019928771690,13197,2110,13381043.00,4864,36.86,24.50,2.05
5-December-2014,973.75,1019.00,973.00,1002.35,999.070641511556771276,284422,4212,284157670.00,258129,90.76,46.00,28.60
4-December-2014,973.85,976.50,958.00,964.85,970.982509470917732967,240473,397,233495077.00,239390,99.55,18.50,-9.00
3-December-2014,971.95,975.00,960.00,965.25,968.232014804533888503,4323,911,4185667.00,1919,44.39,15.00,-6.70
2-December-2014,973.85,976.00,950.00,971.00,969.174535225048923679,8176,1778,7923971.00,4798,58.68,26.00,-2.85
1-December-2014,872.00,979.80,872.00,973.20,970.687266791044776119,4288,903,4162307.00,2645,61.68,107.80,101.20
28-November-2014,973.05,982.00,945.50,952.30,962.723444773592890393,9452,1409,9099662.00,4882,51.65,36.50,-20.75
27-November-2014,952.00,980.00,952.00,970.10,974.676019453797231575,2673,622,2605309.00,1016,38.01,28.00,18.10
26-November-2014,977.85,981.85,949.20,958.95,972.549238578680203045,2955,838,2873883.00,1895,64.13,32.65,-18.90
25-November-2014,980.00,991.95,963.05,984.15,975.003856704418914147,36819,915,35898667.00,34762,94.41,28.90,4.15
24-November-2014,963.00,978.00,963.00,975.30,969.659736308316430020,1972,480,1912169.00,1075,54.51,15.00,12.30
21-November-2014,966.00,967.95,953.00,962.60,958.235338345864661654,2660,435,2548906.00,1577,59.29,14.95,-3.40
20-November-2014,974.85,975.00,962.65,966.80,966.004175365344467640,958,366,925432.00,444,46.35,12.35,-8.05
19-November-2014,980.60,983.00,959.00,962.80,973.348986125933831376,2811,697,2736084.00,1172,41.69,24.00,-17.80
18-November-2014,991.00,991.00,972.30,979.30,979.919282511210762331,3122,660,3059308.00,1427,45.71,18.70,-11.70
17-November-2014,980.00,990.00,973.35,983.80,979.098229781325928497,2881,698,2820782.00,1379,47.87,16.65,3.80
14-November-2014,964.00,980.00,964.00,975.55,974.800073909830007390,2706,628,2637809.00,1065,39.36,16.00,11.55
13-November-2014,970.00,978.00,954.00,970.85,968.390080659001201304,5827,1049,5642809.00,2423,41.58,24.00,0.85
12-November-2014,965.00,975.40,963.05,965.15,969.630654083957045232,3073,558,2979675.00,1782,57.99,12.35,0.15
11-November-2014,942.10,963.75,942.10,961.45,957.354825291181364392,4808,819,4602962.00,2491,51.81,21.65,19.35
10-November-2014,932.00,944.00,930.00,935.85,939.007823613086770981,9842,1067,9241715.00,4160,42.27,14.00,3.85
7-November-2014,931.25,935.00,923.00,926.00,925.575874825641336648,82445,624,76309103.00,81026,98.28,12.00,-5.25
5-November-2014,947.00,952.00,929.00,936.05,939.566308912739150723,10715,1387,10067453.00,4765,44.47,23.00,-10.95
3-November-2014,975.00,995.00,942.70,954.05,971.888569437184178428,11478,1828,11155337.00,3207,27.94,52.30,-20.95
31-October-2014,969.00,972.90,948.00,967.75,964.208344695936733024,3667,879,3535752.00,1656,45.16,24.90,-1.25
30-October-2014,938.50,975.00,938.50,969.05,965.559080176573247099,9741,1812,9405511.00,6458,66.30,36.50,30.55
29-October-2014,930.00,956.05,930.00,938.55,939.832421875000000000,2560,528,2405971.00,1403,54.80,26.05,8.55
28-October-2014,920.00,927.00,913.00,923.70,921.031997305490063994,2969,564,2734544.00,840,28.29,14.00,3.70
27-October-2014,947.00,947.00,908.35,917.70,920.089497459062676453,3542,839,3258957.00,1331,37.58,38.65,-29.30
23-October-2014,949.65,954.00,941.00,945.65,948.533932135728542914,1002,170,950431.00,728,72.65,13.00,-4.00
22-October-2014,943.00,948.05,932.00,939.95,939.956407563025210084,1904,465,1789677.00,635,33.35,16.05,-3.05
21-October-2014,930.00,942.00,925.70,935.95,937.665605095541401273,3768,851,3533124.00,1944,51.59,16.30,5.95
20-October-2014,911.90,932.00,910.00,926.90,922.771097939599209709,3543,769,3269378.00,912,25.74,22.00,15.00
17-October-2014,887.00,914.00,887.00,906.15,907.940197231520854066,11053,2519,10035463.00,5731,51.85,27.00,19.15
16-October-2014,952.00,952.00,870.00,886.65,913.049325091459568563,7927,1565,7237742.00,4582,57.80,82.00,-65.35
14-October-2014,957.95,975.00,946.55,955.55,962.186142913541255428,5066,631,4874435.00,2280,45.01,28.45,-2.40
13-October-2014,967.00,978.00,941.00,947.45,955.556474346927269310,5321,1102,5084516.00,2548,47.89,37.00,-19.55
10-October-2014,990.45,991.40,955.00,978.05,971.942633781105483373,9082,1410,8827183.00,3224,35.50,36.40,-12.40
9-October-2014,972.90,998.00,960.60,991.70,978.872563442442074292,10876,1149,10646218.00,1926,17.71,37.40,18.80
8-October-2014,1009.50,1010.00,947.10,972.30,995.191605356481236436,75572,891,75208620.00,72804,96.34,62.90,-37.20
7-October-2014,1000.00,1043.80,983.00,996.80,1008.374547101449275362,8832,1725,8905964.00,2183,24.72,60.80,-3.20
1-October-2014,1000.00,1035.00,978.00,993.25,998.392872331377051969,11757,1952,11738105.00,4542,38.63,57.00,-6.75
30-September-2014,1006.75,1017.00,975.55,985.15,1007.332737426866024466,67684,408,68180309.00,66779,98.66,41.45,-21.60
29-September-2014,1016.90,1020.55,1001.05,1007.95,1010.404761904761904761,1680,297,1697480.00,796,47.38,19.50,-8.95
26-September-2014,996.65,1030.00,982.00,1015.85,1015.422357723577235772,7380,1107,7493817.00,1981,26.84,48.00,19.20
25-September-2014,1024.90,1025.70,969.00,988.50,996.908884973571608356,3973,1030,3960719.00,1742,43.85,56.70,-36.40
24-September-2014,1005.75,1022.00,1000.80,1020.75,1015.997254363600706020,5099,893,5180570.00,2665,52.27,21.20,15.00
23-September-2014,1025.00,1040.00,997.00,1004.50,1021.115865634538404435,494383,794,504822325.00,491494,99.42,43.00,-20.50
22-September-2014,1015.00,1027.10,1007.35,1021.15,1014.388726919339164237,3087,512,3131418.00,1595,51.67,19.75,6.15
19-September-2014,1049.95,1049.95,1013.70,1025.10,1025.311426652595222104,10423,1796,10686821.00,7298,70.02,36.25,-24.85
18-September-2014,1030.00,1031.05,1005.10,1023.70,1021.839303733602421796,3964,689,4050571.00,1249,31.51,25.95,-6.30
17-September-2014,1026.75,1035.80,1013.25,1027.65,1024.882862416583842112,7043,974,7218250.00,4846,68.81,22.55,0.90
16-September-2014,1015.00,1037.50,1002.20,1007.00,1021.219464402351404310,3062,761,3126974.00,1270,41.48,35.30,-8.00
15-September-2014,1026.75,1030.00,1009.00,1012.05,1016.354216051473078225,5906,1085,6002588.00,3669,62.12,21.00,-14.70
12-September-2014,1060.45,1073.25,1022.05,1026.75,1035.978582820688083845,4389,958,4546910.00,2546,58.01,51.20,-33.70
11-September-2014,1060.00,1082.25,1053.00,1057.20,1065.776606179499754781,4078,852,4346237.00,872,21.38,29.25,-2.80
10-September-2014,1112.50,1112.50,1044.50,1049.65,1059.719702273480968348,54278,1908,57519466.00,39959,73.62,68.00,-62.85
9-September-2014,1055.15,1117.60,1052.80,1105.65,1093.458343634116192830,12135,1954,13269117.00,3405,28.06,64.80,50.50
8-September-2014,1015.00,1082.00,1014.00,1074.30,1064.958163763633403874,12286,2281,13084076.00,5160,42.00,68.00,59.30
5-September-2014,1045.00,1045.00,995.55,1015.50,1010.197741989042005645,6023,1183,6084421.00,1614,26.80,49.45,-29.50
4-September-2014,1074.00,1077.45,1028.65,1037.75,1058.594131534569983136,14825,1419,15693658.00,2105,14.20,48.80,-36.25
3-September-2014,1010.00,1095.05,1010.00,1077.25,1069.279279518264052842,37697,5253,40308621.00,9676,25.67,85.05,67.25
2-September-2014,1005.00,1007.65,987.90,1003.65,998.792144333771847397,5321,894,5314573.00,3315,62.30,19.75,-1.35
1-September-2014,983.00,1005.50,983.00,999.35,997.331240875912408759,6850,1254,6831719.00,2960,43.21,22.50,16.35
28-August-2014,973.85,1000.00,942.15,985.95,976.950669485553206483,8514,1600,8317758.00,2778,32.63,57.85,12.10
27-August-2014,945.00,974.35,940.00,962.45,954.496178240364286875,12298,1512,11738394.00,5745,46.71,34.35,17.45
26-August-2014,924.70,960.15,897.45,937.75,936.071804077445826387,7799,1358,7300424.00,2461,31.56,62.70,13.05
25-August-2014,932.00,935.00,900.00,903.10,910.373654756780025828,4646,796,4229596.00,1955,42.08,35.00,-28.90
22-August-2014,956.75,976.80,923.80,928.45,953.991878172588832487,5910,1311,5638092.00,1694,28.66,53.00,-28.30
21-August-2014,936.00,960.00,935.00,954.70,950.215980560320182961,13992,1957,13295422.00,7331,52.39,25.00,18.70
20-August-2014,919.00,936.00,916.00,931.55,931.658356837412428350,10991,1430,10239857.00,5632,51.24,20.00,12.55
19-August-2014,889.00,919.00,889.00,914.85,911.221358096343586767,17230,2110,15700344.00,8024,46.57,30.00,25.85
18-August-2014,893.05,893.45,880.10,883.35,888.042620780939774983,7555,1170,6709162.00,2981,39.46,13.35,-9.70
14-August-2014,887.00,893.00,862.00,888.10,879.859302006045616927,7278,1356,6403616.00,3256,44.74,31.00,1.10
13-August-2014,875.00,892.00,870.15,878.65,878.605313823642664613,7791,1422,6845214.00,2649,34.00,21.85,3.65
12-August-2014,873.70,876.10,865.35,874.10,872.233246301131418624,3447,484,3006588.00,1672,48.51,10.75,0.40
11-August-2014,867.10,877.00,858.60,867.90,869.135147708769481274,4299,694,3736412.00,2087,48.55,18.40,0.80
8-August-2014,870.00,871.70,849.00,866.05,860.796490652673007543,6098,925,5249137.00,1622,26.60,22.70,-3.95
7-August-2014,874.70,895.00,871.00,873.95,879.647263420396377477,15238,1768,13404065.00,5540,36.36,24.00,-0.75
6-August-2014,840.00,891.65,840.00,874.65,874.709795251369797173,52015,4100,45498030.00,7432,14.29,51.65,34.65
5-August-2014,840.25,849.00,833.00,837.35,838.088178294573643410,6192,742,5189442.00,2422,39.11,16.00,-2.90
4-August-2014,840.45,851.45,833.00,845.55,844.826957831325301204,6640,926,5609651.00,3841,57.85,18.45,5.10
1-August-2014,835.00,857.25,830.00,839.15,845.293265403598153160,6281,1303,5309287.00,1075,17.12,27.25,4.15
31-July-2014,830.00,857.00,830.00,841.55,836.313983237759153065,11335,1284,9479619.00,3993,35.23,27.00,11.55
30-July-2014,859.90,861.45,821.00,846.70,838.341545012165450121,9864,1437,8269401.00,3542,35.91,40.45,-13.20
28-July-2014,860.00,872.65,800.25,861.90,837.301705115346038114,49850,5713,41739490.00,6842,13.73,72.40,1.90
25-July-2014,840.00,859.00,837.55,855.05,848.213182199832073887,11910,1406,10102219.00,6998,58.76,21.45,15.05
24-July-2014,830.00,852.80,828.70,837.70,840.744947209653092006,6630,1207,5574139.00,2863,43.18,24.10,7.70
23-July-2014,840.00,844.00,821.00,826.95,832.220224966916629907,9068,1256,7546573.00,4059,44.76,23.00,-13.05
22-July-2014,803.30,834.90,802.15,831.85,826.102174933500234705,12782,1389,10559238.00,5441,42.57,32.75,28.55
21-July-2014,797.50,812.00,797.50,802.15,805.750253807106598984,6895,529,5555648.00,4593,66.61,14.50,4.65
18-July-2014,807.45,808.50,799.30,801.65,803.912280701754385964,3477,542,2795203.00,2521,72.51,9.20,-5.80
17-July-2014,807.05,810.35,800.00,804.60,806.636489607390300230,2165,328,1746368.00,1263,58.34,10.35,-2.45
16-July-2014,813.00,813.85,801.10,806.85,808.749550359712230215,2224,395,1798659.00,1187,53.37,12.75,-6.15
15-July-2014,810.00,819.00,806.00,809.10,815.355802640722724113,5756,980,4693188.00,3568,61.99,13.00,-0.90
14-July-2014,807.00,811.15,795.00,807.65,802.666812737364884604,6846,894,5495057.00,3939,57.54,16.15,0.65
11-July-2014,810.00,813.55,800.00,801.80,807.641004415011037527,3624,490,2926891.00,1987,54.83,13.55,-8.20
10-July-2014,806.00,827.00,790.00,806.00,803.416118604391929550,8971,1213,7207446.00,2590,28.87,37.00,0.00
9-July-2014,802.00,811.00,800.00,802.55,804.226761397276494967,5067,739,4075017.00,2365,46.67,11.00,0.55
8-July-2014,816.30,825.90,790.00,803.15,815.645050125313283208,9576,1308,7810617.00,4059,42.39,35.90,-13.15
7-July-2014,809.90,819.00,805.00,815.25,813.014638006066200712,7583,969,6165090.00,3161,41.69,14.00,5.35
4-July-2014,815.00,815.00,804.00,808.60,810.070998796630565583,4155,583,3365845.00,2123,51.10,11.00,-6.40
3-July-2014,810.00,813.00,804.00,807.20,809.427887492519449431,1671,253,1352554.00,982,58.77,9.00,-2.80
2-July-2014,808.45,820.00,807.15,810.05,812.470096673766999836,6103,865,4958505.00,3271,53.60,12.85,1.60
1-July-2014,824.00,824.00,810.00,811.80,814.171465131158029430,3126,504,2545100.00,1648,52.72,14.00,-12.20
30-June-2014,830.00,969.70,817.15,824.30,832.666575809199318568,14675,1736,12219382.00,3995,27.22,152.55,-5.70
27-June-2014,799.00,827.00,799.00,820.25,810.010129731650968544,5627,1203,4557927.00,2885,51.27,28.00,21.25
26-June-2014,808.00,812.50,795.00,798.90,801.457304964539007092,3525,628,2825137.00,2021,57.33,17.50,-9.10
25-June-2014,801.00,813.00,799.00,809.65,808.594154570419772459,5098,639,4122213.00,1942,38.09,14.00,8.65
24-June-2014,811.90,813.75,802.35,803.80,808.377801782338644342,3703,491,2993423.00,2017,54.47,11.40,-8.10
23-June-2014,808.00,815.00,802.60,809.55,808.407867962921094279,4423,510,3575588.00,2351,53.15,12.40,1.55
20-June-2014,815.00,819.00,791.00,805.05,809.952001553081258309,509954,1178,413038263.00,502200,98.48,28.00,-9.95
19-June-2014,819.15,819.15,800.00,810.40,809.239013266998341625,4824,718,3903769.00,2342,48.55,19.15,-8.75
18-June-2014,815.00,821.80,802.00,806.90,814.218094836077107077,7107,1094,5786648.00,2656,37.37,19.80,-8.10
17-June-2014,830.00,830.00,808.80,813.55,817.963067846607669616,8475,1176,6932237.00,3808,44.93,21.20,-16.45
16-June-2014,855.00,855.00,827.05,831.35,833.840764331210191082,4082,603,3403738.00,1947,47.70,27.95,-23.65
13-June-2014,890.00,892.25,851.00,857.15,867.414609352309032820,6886,969,5973017.00,3393,49.27,41.25,-32.85
12-June-2014,890.00,903.30,880.35,887.00,890.204718512045936836,8011,1299,7131430.00,3095,38.63,22.95,-3.00
11-June-2014,850.10,890.00,850.10,883.10,874.782829003711104767,14012,1435,12257457.00,5601,39.97,39.90,33.00
10-June-2014,851.45,860.00,840.15,857.10,849.211107475871094389,12226,1670,10382455.00,5668,46.36,19.85,5.65
9-June-2014,880.00,895.00,836.90,844.80,855.999877202676981641,16287,2099,13941670.00,7370,45.25,58.10,-35.20
6-June-2014,850.30,889.30,827.00,875.00,861.709703679583197655,42994,4010,37048347.00,14064,32.71,62.30,24.70
5-June-2014,789.00,842.90,789.00,838.80,825.444940002123818625,18834,2395,15546430.00,8297,44.05,53.90,49.80
4-June-2014,802.30,808.45,784.00,786.00,796.832680470061555679,3574,598,2847880.00,1993,55.76,24.45,-16.30
3-June-2014,793.00,805.00,790.00,801.80,798.828015427769985974,5704,901,4556515.00,2772,48.60,15.00,8.80
2-June-2014,782.50,794.00,782.25,786.15,787.894339209460199277,9133,740,7195839.00,2362,25.86,11.75,3.65
30-May-2014,778.80,785.95,757.50,777.85,768.041207931495547779,70302,1200,53994833.00,64740,92.09,28.45,-0.95
29-May-2014,760.00,772.00,752.00,761.75,753.792584994138335287,34120,1031,25719403.00,30878,90.50,20.00,1.75
28-May-2014,790.00,790.00,760.00,761.30,764.624841303427845958,9452,1508,7227234.00,5935,62.79,30.00,-28.70
27-May-2014,789.95,793.00,782.15,788.20,786.863341443633414436,2466,448,1940405.00,1219,49.43,10.85,-1.75
26-May-2014,808.00,808.00,772.00,778.95,788.582978723404255319,8930,1156,7042046.00,6413,71.81,36.00,-29.05
23-May-2014,809.00,809.00,788.00,794.65,795.369116582186821144,5524,1016,4393619.00,3352,60.68,21.00,-14.35
22-May-2014,795.00,818.00,793.60,801.55,806.685683817648627032,3751,793,3025878.00,2167,57.77,24.40,6.55
21-May-2014,808.00,813.30,789.00,803.90,800.951505318190012619,5547,1052,4442878.00,2819,50.82,24.30,-4.10
20-May-2014,848.90,848.90,790.25,804.15,808.740831929506284825,7717,1125,6241053.00,5216,67.59,58.65,-44.75
19-May-2014,835.00,848.00,822.00,834.80,832.237549184935356942,8895,1506,7402753.00,4362,49.04,26.00,-0.20
16-May-2014,807.10,835.00,800.00,827.30,821.570753383154918198,24755,2652,20337984.00,13782,55.67,35.00,20.20
15-May-2014,797.00,817.00,785.00,807.10,799.146225091215268032,7126,1034,5694716.00,3942,55.32,32.00,10.10
14-May-2014,783.00,803.00,766.25,797.55,784.460221954806792351,7479,1425,5866978.00,3335,44.59,36.75,14.55
13-May-2014,772.00,796.70,751.40,786.70,782.128583473861720067,11860,2047,9276045.00,5901,49.76,45.30,14.70
12-May-2014,749.20,770.00,749.00,763.20,761.118877937831690674,6595,1124,5019579.00,3083,46.75,21.00,14.00
9-May-2014,745.00,755.10,742.05,749.20,749.463568333989759747,5078,1126,3805776.00,2766,54.47,13.05,4.20
8-May-2014,767.00,773.00,746.00,748.60,757.867440604751619870,7408,1247,5614282.00,3820,51.57,27.00,-18.40
7-May-2014,785.00,785.00,763.25,766.65,771.892318567389255419,4244,888,3275911.00,2704,63.71,21.75,-18.35
6-May-2014,796.00,804.00,780.00,785.05,795.814447592067988668,2824,704,2247380.00,1165,41.25,24.00,-10.95
5-May-2014,799.90,799.90,782.35,794.55,792.076995600251414204,3182,617,2520389.00,1359,42.71,17.55,-5.35
2-May-2014,805.00,805.00,792.00,799.95,799.879434981304528458,12035,1274,9626549.00,10879,90.39,13.00,-5.05
30-April-2014,790.00,800.00,780.00,797.80,790.858256752993595098,7182,1277,5679944.00,4158,57.89,20.00,7.80
29-April-2014,786.00,798.00,770.50,783.40,788.887194099899430103,5966,1448,4706501.00,2103,35.25,27.50,-2.60
28-April-2014,800.20,810.00,777.95,783.25,790.540279868428388247,17937,2766,14179921.00,4340,24.20,32.05,-16.95
25-April-2014,815.20,816.00,801.15,805.45,809.671140939597315436,2682,581,2171538.00,1534,57.20,14.85,-9.75
23-April-2014,814.90,821.40,813.00,815.10,817.241332116788321167,2192,658,1791393.00,885,40.37,8.40,0.20
22-April-2014,830.00,834.00,815.00,816.55,819.865831842576028622,3913,876,3208135.00,1805,46.13,19.00,-13.45
21-April-2014,839.00,839.00,822.15,825.50,827.320651270975245057,6019,982,4979643.00,3742,62.17,16.85,-13.50
17-April-2014,845.00,847.40,834.00,839.00,840.633697135061391541,2932,1042,2464738.00,1243,42.39,13.40,-6.00
16-April-2014,841.90,855.65,836.00,842.10,848.687110187110187110,1924,556,1632874.00,713,37.06,19.65,0.20
15-April-2014,865.00,865.00,836.05,839.95,842.721234485072123448,2981,777,2512152.00,1502,50.39,28.95,-25.05
11-April-2014,853.50,874.00,835.50,865.25,852.420916905444126074,6980,1158,5949898.00,2560,36.68,38.50,11.75
10-April-2014,860.00,870.90,848.70,864.05,857.821329383447509720,5401,1119,4633093.00,2586,47.88,22.20,4.05
9-April-2014,858.75,858.75,837.70,853.35,847.837254608122283830,6673,857,5657618.00,3481,26.08,21.05,-5.40
7-April-2014,958.45,958.45,820.50,833.40,830.080933392408802244,6771,895,5620478.00,2418,17.86,137.95,-125.05
4-April-2014,833.00,848.00,828.00,834.60,841.939454976303317535,8440,779,7105969.00,2233,26.46,20.00,1.60
3-April-2014,888.00,888.00,821.30,836.80,840.795494097173227976,21261,1798,17876153.00,7218,33.95,66.70,-51.20
2-April-2014,897.55,912.70,890.00,893.95,895.817522603148377621,21789,988,19518968.00,10421,47.83,22.70,-3.60
1-April-2014,873.65,907.10,870.00,897.45,884.039955801104972375,45250,1639,40002808.00,30635,67.70,37.10,23.80
31-March-2014,820.50,891.50,820.15,851.70,841.151239747933753443,31579,2109,26562715.00,7501,23.75,71.35,31.20
28-March-2014,784.55,824.00,784.55,815.25,800.928999600372985213,15014,1258,12025148.00,7261,48.36,39.45,30.70
27-March-2014,763.00,787.35,757.00,781.80,776.428668709567585972,11748,864,9121484.00,4378,37.27,30.35,18.80
26-March-2014,755.00,768.50,745.00,759.80,752.920776255707762557,8760,677,6595586.00,3940,44.98,23.50,4.80
25-March-2014,747.10,758.00,745.00,751.95,750.459547738693467336,3980,341,2986829.00,1537,38.62,13.00,4.85
24-March-2014,765.00,776.00,742.70,750.80,751.543464021708617947,10687,1198,8031745.00,4839,45.28,33.30,-14.20
22-March-2014,768.00,768.00,758.05,761.20,762.488130563798219584,674,93,513917.00,346,51.34,9.95,-6.80
21-March-2014,750.00,775.00,744.05,770.20,759.369707811568276684,6708,605,5093852.00,2980,44.42,30.95,20.20
20-March-2014,769.00,769.00,735.00,741.10,750.098075729360645561,3222,355,2416816.00,1079,33.49,34.00,-27.90
19-March-2014,739.00,765.00,739.00,760.80,754.811823021846888195,16341,1344,12334380.00,5318,32.54,26.00,21.80
18-March-2014,715.00,739.00,709.00,735.70,727.050330560887182768,14067,1185,10227417.00,5554,39.48,30.00,20.70
