Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-December-2014,1084.25,1089.90,1075.95,1084.50,1083.937259706238840594,76729,4993,83169422.00,16916,22.05,13.95,0.25
30-December-2014,1069.00,1085.00,1057.00,1082.85,1073.131131567476089130,77998,6670,83702082.00,16552,21.22,28.00,13.85
29-December-2014,1073.00,1078.90,1065.95,1068.75,1071.314820982514571190,60050,3684,64332455.00,19240,32.04,12.95,-4.25
26-December-2014,1061.50,1073.60,1056.00,1068.65,1067.470304224417935487,102523,6882,109440258.00,31122,30.36,17.60,7.15
24-December-2014,1061.00,1067.95,1054.00,1059.55,1061.107990357827349785,101222,5431,107407473.00,43713,43.19,13.95,-1.45
23-December-2014,1068.00,1079.80,1053.05,1059.35,1066.398164193188642017,116570,9422,124310034.00,16019,13.74,26.75,-8.65
22-December-2014,1042.00,1060.00,1032.50,1056.25,1044.769565425252187216,83668,5207,87413780.00,14113,16.87,27.50,14.25
19-December-2014,1065.00,1071.00,1035.00,1041.75,1052.688224342228700910,138574,8768,145875218.00,47909,34.57,36.00,-23.25
18-December-2014,1031.00,1063.00,1025.10,1056.05,1043.788106213275887362,129513,7979,135184129.00,39187,30.26,37.90,25.05
17-December-2014,998.00,1023.00,985.10,1008.40,1006.011921213235512167,168607,9887,169620652.00,9391,5.57,37.90,10.40
16-December-2014,1051.25,1064.00,1005.05,1009.60,1023.449953131874788774,156823,9010,160500492.00,28306,18.05,58.95,-41.65
15-December-2014,1055.00,1081.00,1049.05,1055.45,1063.666977574110872298,123295,6574,131144820.00,15791,12.81,31.95,0.45
12-December-2014,1079.00,1083.95,1048.30,1059.70,1065.705366640727070229,140069,6403,149272285.00,23658,16.89,35.65,-19.30
11-December-2014,1070.55,1088.00,1047.50,1072.45,1067.225236682209975978,141540,7351,151055060.00,6147,4.34,40.50,1.90
10-December-2014,1046.00,1075.10,1045.50,1072.00,1068.033406679128092665,271772,7193,290261575.00,145257,53.45,29.60,26.00
9-December-2014,1080.10,1095.80,1043.20,1049.55,1066.109116296260805880,146101,7054,155759608.00,44585,30.52,52.60,-30.55
8-December-2014,1113.70,1125.60,1080.00,1086.00,1106.665970842732567927,148505,8291,164345430.00,23989,16.15,45.60,-27.70
5-December-2014,1086.70,1119.70,1081.70,1105.00,1102.948651657151064670,194943,6551,215012119.00,89078,45.69,38.00,18.30
4-December-2014,1087.50,1100.00,1073.20,1083.95,1081.489418513093242892,227331,6573,245856071.00,105459,46.39,26.80,-3.55
3-December-2014,1088.00,1102.40,1081.90,1087.40,1092.431477727789588174,80908,4546,88386446.00,9893,12.23,20.50,-0.60
2-December-2014,1080.00,1107.70,1064.60,1084.25,1086.291391066731363485,234942,13281,255215472.00,41194,17.53,43.10,4.25
1-December-2014,1089.00,1103.55,1075.25,1083.75,1091.374317777360959251,218587,8524,238560238.00,79848,36.53,28.30,-5.25
28-November-2014,1019.00,1097.95,1019.00,1088.20,1080.887458011409169219,358133,16662,387101468.00,118468,33.08,78.95,69.20
27-November-2014,1010.75,1027.90,1010.75,1014.80,1020.746114520232853080,126947,4828,129580657.00,46619,36.72,17.15,4.05
26-November-2014,1009.00,1023.60,1000.80,1011.85,1015.340523389678216431,178070,5734,180801687.00,80476,45.19,22.80,2.85
25-November-2014,1045.00,1045.00,1007.15,1013.10,1020.330725530327665028,104558,5642,106683740.00,30365,29.04,37.85,-31.90
24-November-2014,1041.10,1055.45,1035.00,1041.40,1042.553225869100796271,128725,5653,134202664.00,41063,31.90,20.45,0.30
21-November-2014,1029.10,1053.50,1022.25,1038.85,1040.285339427311510613,174161,7275,181177135.00,63851,36.66,31.25,9.75
20-November-2014,1040.10,1042.50,1013.00,1025.55,1024.594230674726030763,81396,5458,83397872.00,8927,10.97,29.50,-14.55
19-November-2014,1055.00,1056.00,1029.00,1037.25,1040.607782705991129215,74627,4856,77657437.00,10081,13.51,27.00,-17.75
18-November-2014,1060.00,1067.50,1046.25,1052.55,1056.571305887628153000,131581,8598,139024709.00,23782,18.07,21.25,-7.45
17-November-2014,1014.80,1059.90,1004.00,1055.85,1033.269774553498812583,153695,8701,158808398.00,24590,16.00,55.90,41.05
14-November-2014,999.00,1018.35,995.25,1015.05,1009.447020595403067807,104635,6704,105623489.00,17913,17.12,23.10,16.05
13-November-2014,1020.00,1020.50,995.15,998.60,1005.750008498872482917,88247,6006,88754421.00,13874,15.72,25.35,-21.40
12-November-2014,1011.00,1024.00,1004.05,1018.60,1015.421224176539449844,205869,12634,209043752.00,61743,29.99,19.95,7.60
11-November-2014,983.25,1018.90,973.55,1010.75,994.812150367456947208,191451,11352,190457781.00,33209,17.35,45.35,27.50
10-November-2014,967.10,992.35,967.10,982.85,982.752530784921054619,158844,9884,156104343.00,29656,18.67,25.25,15.75
7-November-2014,955.50,969.90,925.00,960.60,948.943455518680357572,294989,15622,279927881.00,21871,7.41,44.90,5.10
5-November-2014,955.00,964.40,944.50,952.70,955.880604747253302670,158281,8982,151297738.00,16392,10.36,19.90,-2.30
3-November-2014,931.00,953.40,924.65,949.35,944.239458980588911207,114007,6942,107649908.00,24308,21.32,28.75,18.35
31-October-2014,915.15,934.80,913.00,930.50,924.334785499931796480,117296,6282,108420773.00,20512,17.49,21.80,15.35
30-October-2014,904.85,915.85,897.10,912.35,906.803792960170950317,101082,5747,91661541.00,11098,10.98,18.75,7.50
29-October-2014,922.00,925.20,901.15,905.50,909.850799446945793597,112828,6406,102656646.00,20955,18.57,24.05,-16.50
28-October-2014,906.30,924.05,906.30,920.55,915.740102502480632857,109851,7206,100594966.00,17899,16.29,17.75,14.25
27-October-2014,882.10,909.40,882.10,904.00,902.051240861554601186,122012,6586,110061076.00,17900,14.67,27.30,21.90
23-October-2014,890.15,892.05,886.00,889.60,889.882347263777627642,10361,725,9220071.00,4703,45.39,6.05,-0.55
22-October-2014,891.30,897.45,882.00,887.85,887.411401758664006502,135330,8583,120093385.00,56590,41.82,15.45,-3.45
21-October-2014,874.00,888.80,874.00,883.90,883.653301640228234374,181743,7546,160597802.00,74514,41.00,14.80,9.90
20-October-2014,882.20,959.35,865.75,873.35,878.326092195573378576,207472,10599,182228071.00,68934,33.23,93.60,-8.85
17-October-2014,872.00,878.15,862.90,872.15,871.061303973506917081,219529,7861,191223217.00,99678,45.41,15.25,0.15
16-October-2014,866.25,885.50,861.90,867.30,876.727567911793345255,270093,10343,236797979.00,106517,39.44,23.60,1.05
14-October-2014,874.05,880.00,857.00,872.30,871.142271559417106321,152961,8028,133250793.00,21502,14.06,23.00,-1.75
13-October-2014,857.95,871.00,850.70,865.30,862.306854504557831182,118258,7911,101974684.00,14678,12.41,20.30,7.35
10-October-2014,867.00,873.80,831.55,858.75,861.863074014223187590,152849,7551,131734909.00,25723,16.83,42.25,-8.25
9-October-2014,864.10,884.40,864.10,872.35,875.940027232532166516,130726,6792,114508136.00,13469,10.30,20.30,8.25
8-October-2014,863.70,876.90,847.00,858.10,863.609556646987812339,241884,13153,208893334.00,75707,31.30,29.90,-5.60
7-October-2014,899.90,899.90,864.00,866.25,877.231577721866126810,154609,8212,135627897.00,40820,26.40,35.90,-33.65
1-October-2014,902.95,908.65,883.00,898.40,896.510623424492130404,236035,8718,211607885.00,87356,37.01,25.65,-4.55
30-September-2014,897.00,910.00,890.10,902.50,900.409117428051617063,260534,9197,234587189.00,83187,31.93,19.90,5.50
29-September-2014,902.00,907.75,887.60,898.75,898.830621352922715207,187993,7627,168973865.00,63982,34.03,20.15,-3.25
26-September-2014,891.65,904.80,862.50,897.80,879.013034172333612236,421891,19281,370847688.00,111078,26.33,42.30,6.15
25-September-2014,906.50,906.50,869.65,887.80,886.406361738627203769,193532,7310,171547996.00,74731,38.61,36.85,-18.70
24-September-2014,928.60,961.50,896.05,905.40,910.638055432906514671,199304,8508,181493807.00,38245,19.19,65.45,-23.20
23-September-2014,954.00,958.00,925.00,928.60,941.062945113266082613,102502,5021,96460834.00,14129,13.78,33.00,-25.40
22-September-2014,946.80,963.35,938.00,953.95,953.984277678693922348,109335,4830,104303871.00,18702,17.11,25.35,7.15
19-September-2014,960.00,966.00,937.00,949.10,948.406930944666793723,188892,6861,179146482.00,65766,34.82,29.00,-10.90
18-September-2014,927.95,961.00,922.20,956.90,947.356874044454898271,153054,7699,144996759.00,32879,21.48,38.80,28.95
17-September-2014,930.10,934.05,912.60,928.75,924.736835863377609108,92752,5319,85771191.00,9466,10.21,21.45,-1.35
16-September-2014,950.00,959.95,918.20,923.45,939.810724405477175960,134814,6707,126699643.00,18919,14.03,41.75,-26.55
15-September-2014,942.00,960.00,930.60,950.30,949.682029009260018028,183045,9818,173834547.00,21125,11.54,29.40,8.30
12-September-2014,923.00,946.95,913.60,944.15,931.774177098318768385,186292,8380,173582075.00,29844,16.02,33.35,21.15
11-September-2014,914.90,930.95,911.70,923.70,922.509021422935142328,169818,9061,156658637.00,41079,24.19,19.25,8.80
10-September-2014,895.00,912.90,890.25,906.70,897.237469687521651770,216495,6023,194247426.00,102988,47.57,22.65,11.70
9-September-2014,891.90,910.00,884.30,903.30,899.339100633974368673,132182,6425,118876441.00,21850,16.53,25.70,11.40
8-September-2014,891.00,893.80,884.00,890.20,889.582818529873854085,65559,3194,58320160.00,15752,24.03,9.80,-0.80
5-September-2014,877.00,889.90,872.50,885.10,880.758148228243072075,129476,6310,114037042.00,36027,27.83,17.40,8.10
4-September-2014,879.00,883.05,871.55,876.80,876.506368764459694819,76938,3841,67436647.00,11164,14.51,11.50,-2.20
3-September-2014,890.70,895.90,880.25,886.55,887.911151458790012473,135489,6480,120302194.00,12177,8.99,15.65,-4.15
2-September-2014,887.35,903.00,882.00,888.80,891.881794227587474722,130552,6134,116436952.00,15129,11.59,21.00,1.45
1-September-2014,872.00,893.00,872.00,889.30,884.338317308119935602,112427,4925,99423504.00,15180,13.50,21.00,17.30
28-August-2014,889.75,892.65,866.65,870.85,875.001455966738556646,128437,6207,112382562.00,25417,19.79,26.00,-18.90
27-August-2014,895.00,901.90,885.00,887.75,891.313483737996432433,108197,5116,96437445.00,11262,10.41,16.90,-7.25
26-August-2014,896.00,896.00,879.50,890.90,887.506820218045642610,99337,5493,88162265.00,10390,10.46,16.50,-5.10
25-August-2014,920.00,930.50,891.00,895.70,915.796464212543784283,151310,7300,138569163.00,35908,23.73,39.50,-24.30
22-August-2014,905.00,929.65,905.00,919.85,920.666791003653811917,235918,13372,217201868.00,46320,19.63,24.65,14.85
21-August-2014,882.00,908.50,878.15,901.15,897.913618016936148717,209847,10907,188424479.00,27797,13.25,30.35,19.15
20-August-2014,887.00,888.00,872.25,880.20,880.289553516591911559,107462,4971,94597676.00,8952,8.33,15.75,-6.80
19-August-2014,888.35,896.00,879.55,887.50,889.500226352302064088,163462,6634,145399486.00,25287,15.47,16.45,-0.85
18-August-2014,876.00,891.00,872.00,885.80,884.172375799634922462,121618,6062,107531276.00,13033,10.72,19.00,9.80
14-August-2014,882.00,886.85,866.00,878.95,877.915228389372550839,150817,8113,132404541.00,10843,7.19,20.85,-3.05
13-August-2014,908.50,908.50,873.60,879.15,886.140820054520417053,177915,9322,157657744.00,33580,18.87,34.90,-29.35
12-August-2014,894.10,919.15,886.00,913.25,902.982998835367845060,162283,8738,146538790.00,43145,26.59,33.15,19.15
11-August-2014,868.00,895.50,862.00,890.35,878.575154832205098660,138860,8193,121998946.00,19315,13.91,33.50,22.35
8-August-2014,868.00,868.00,855.60,858.25,861.005705017693494238,88168,4818,75913151.00,16153,18.32,12.40,-9.75
7-August-2014,889.00,897.00,872.25,878.30,883.702551024486957077,125087,8142,110539701.00,19711,15.76,24.75,-10.70
6-August-2014,908.25,908.75,890.80,892.40,899.683333851914081541,96417,5403,86744768.00,13549,14.05,17.95,-15.85
5-August-2014,901.00,919.00,894.00,909.80,907.899256251491339111,247261,14329,224488078.00,35294,14.27,25.00,8.80
4-August-2014,895.00,908.50,891.00,898.65,898.851392879806629637,140249,7250,126063009.00,29046,20.71,17.50,3.65
1-August-2014,862.00,900.05,858.50,894.35,888.413018151356336079,284111,15438,252407911.00,59552,20.96,41.55,32.35
31-July-2014,889.90,889.90,864.10,870.65,878.424411975501694031,122784,6408,107856463.00,19631,15.99,25.80,-19.25
30-July-2014,870.00,888.00,856.05,886.20,873.300505865891723172,148656,8246,129821360.00,21829,14.68,31.95,16.20
28-July-2014,862.00,878.00,856.00,866.10,868.483731808575559984,332643,17391,288895034.00,30996,9.32,22.00,4.10
25-July-2014,887.00,887.00,857.45,861.55,870.036709512213491326,159332,8314,138624689.00,20046,12.58,29.55,-25.45
24-July-2014,855.50,885.00,855.50,882.50,874.528986512913034152,237783,11923,207948126.00,50162,21.10,29.50,27.00
23-July-2014,839.40,863.50,839.40,853.95,855.584017276755694260,231988,12064,198485225.00,48303,20.82,24.10,14.55
22-July-2014,837.95,844.90,821.90,831.85,833.877212629145292970,110728,5597,92333556.00,18674,16.86,23.00,-6.10
21-July-2014,837.40,854.90,832.00,836.30,843.710589922707110414,112947,5514,95294580.00,22086,19.55,22.90,-1.10
18-July-2014,837.55,842.95,827.00,836.55,835.493101933216168717,113800,5710,95079115.00,12223,10.74,15.95,-1.00
