Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-December-2014,2763.00,2793.00,2747.80,2782.00,2774.880530973451327433,6780,1769,18813690.00,1310,19.32,45.20,19.00
30-December-2014,2773.00,2786.80,2750.05,2768.30,2768.208551372048500319,7835,2007,21688914.00,1981,25.28,36.75,-4.70
29-December-2014,2733.00,2806.20,2723.00,2769.75,2779.788358966392211692,19311,4441,53680493.00,5419,28.06,83.20,36.75
26-December-2014,2724.00,2761.05,2714.15,2726.85,2734.210838427150807408,10961,2666,29969685.00,2616,23.87,46.90,2.85
24-December-2014,2784.00,2784.00,2705.05,2721.35,2729.017695396395555140,21418,4693,58450101.00,5687,26.55,78.95,-62.65
23-December-2014,2774.00,2790.00,2765.00,2783.55,2778.513333333333333333,7500,1912,20838850.00,2356,31.41,25.00,9.55
22-December-2014,2771.00,2795.00,2751.00,2772.90,2772.644562334217506631,11310,2269,31358610.00,3778,33.40,44.00,1.90
19-December-2014,2770.00,2800.00,2733.00,2765.60,2766.179367737883387417,19106,3202,52850623.00,3353,17.55,67.00,-4.40
18-December-2014,2731.00,2791.00,2731.00,2758.85,2764.484395225082698115,6953,1795,19221460.00,1145,16.47,60.00,27.85
17-December-2014,2752.00,2815.00,2704.00,2713.85,2751.405833278591604808,15223,4066,41884651.00,3640,23.91,111.00,-38.15
16-December-2014,2849.00,2850.00,2750.00,2760.30,2806.104543828264758497,13975,3053,39215311.00,3575,25.58,100.00,-88.70
15-December-2014,2850.00,2886.00,2822.00,2846.20,2848.274488403819918144,10995,2614,31316778.00,2486,22.61,64.00,-3.80
12-December-2014,2755.00,2930.00,2735.00,2852.25,2868.367611840214579940,62634,12547,179657337.00,18328,29.26,195.00,97.25
11-December-2014,2825.00,2833.80,2740.10,2755.20,2793.880874627289507312,21129,2734,59031909.00,13166,62.31,93.70,-69.80
10-December-2014,2780.00,2870.80,2752.00,2832.50,2814.495411967119097686,20924,4450,58890502.00,3909,18.68,118.80,52.50
9-December-2014,2838.00,2870.00,2771.40,2782.50,2820.948378041172800998,12824,2969,36175842.00,2445,19.07,98.60,-55.50
8-December-2014,2824.50,2861.80,2800.05,2835.00,2830.124229346485819975,9732,2077,27542769.00,2495,25.64,61.75,10.50
5-December-2014,2899.00,2918.00,2825.00,2833.60,2862.483870967741935483,17360,3591,49692720.00,4514,26.00,93.00,-65.40
4-December-2014,2908.00,2930.65,2857.20,2874.85,2887.755017115242633733,14899,3432,43024662.00,3096,20.78,73.45,-33.15
3-December-2014,2925.00,2944.00,2873.00,2904.65,2895.969149368009966265,142882,7082,413781864.00,107204,75.03,71.00,-20.35
2-December-2014,2710.00,2939.00,2690.00,2913.00,2856.456084221709787634,82829,12970,236597401.00,14374,17.35,249.00,203.00
1-December-2014,2700.00,2750.00,2501.00,2718.95,2702.088309447983014861,15072,3495,40725875.00,3123,20.72,249.00,18.95
28-November-2014,2672.00,2753.70,2654.00,2732.90,2717.385282055250328871,25846,4710,70233540.00,6930,26.81,99.70,60.90
27-November-2014,2660.00,2686.00,2640.00,2672.25,2666.658159416645712848,7954,1963,21210599.00,2737,34.41,46.00,12.25
