Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-December-2014,79.25,80.60,79.25,80.10,80.001291448777515708,535058,5522,42805331.00,118067,22.07,1.35,0.85
30-December-2014,81.00,81.50,79.20,79.90,80.123298573730294318,822986,7128,65940353.00,200264,24.33,2.30,-1.10
29-December-2014,81.00,82.45,80.55,80.75,81.408341395325591440,840363,8396,68412558.00,194419,23.14,1.90,-0.25
26-December-2014,79.90,81.40,78.55,80.45,80.303846566891061714,1182587,11380,94966285.00,199569,16.88,2.85,0.55
24-December-2014,79.10,81.35,77.70,79.35,79.718709563048001573,1545616,14131,123214513.00,276797,17.91,3.65,0.25
23-December-2014,82.20,82.80,78.90,79.20,80.331724058872645535,1291058,12216,103712915.00,307646,23.83,3.90,-3.00
22-December-2014,83.40,83.80,81.60,82.20,82.471886256958847287,732880,7358,60441996.00,173853,23.72,2.20,-1.20
19-December-2014,86.70,86.85,82.20,82.95,83.795711861819140741,1152808,10863,96600367.00,256662,22.26,4.65,-3.75
18-December-2014,84.50,86.75,84.30,85.75,85.536508425853436258,739569,7601,63260150.00,159457,21.56,2.45,1.25
17-December-2014,83.50,84.30,80.60,83.15,83.001066384137478457,1304408,13015,108267255.00,156762,12.02,3.70,-0.35
16-December-2014,86.50,86.50,82.85,83.80,84.038313897647421688,1251478,14912,105172101.00,221737,17.72,3.65,-2.70
15-December-2014,88.90,89.25,86.25,87.00,87.645353848605226512,1179869,11185,103410036.00,209265,17.74,3.00,-1.90
12-December-2014,93.50,93.90,89.10,89.70,91.099938167558790300,1263091,14419,115067512.00,269289,21.32,4.80,-3.80
11-December-2014,96.00,96.20,92.10,92.60,93.446833982028890592,1233758,13390,115290779.00,272036,22.05,4.10,-3.40
10-December-2014,95.90,98.30,95.15,95.60,96.390613114932466851,1010985,10375,97449464.00,189977,18.79,3.15,-0.30
9-December-2014,99.40,100.55,95.20,95.85,97.288636370514516065,1321708,17300,128587169.00,374218,28.31,5.35,-3.55
8-December-2014,103.00,103.00,98.70,99.05,100.509269596594308717,872422,12034,87686498.00,218248,25.02,4.30,-3.95
5-December-2014,101.80,105.80,100.35,102.50,103.208399783899192735,1541873,20622,159134245.00,187777,12.18,5.45,0.70
4-December-2014,102.90,103.40,100.40,101.20,101.627649971804203771,519581,8356,52803796.00,85470,16.45,3.00,-1.70
3-December-2014,101.30,103.40,101.30,102.65,102.521916516451019007,623548,12071,63927336.00,111559,17.89,2.10,1.35
2-December-2014,100.95,101.95,99.30,101.20,100.988360677083333333,768000,10713,77559061.00,172334,22.44,2.65,0.25
1-December-2014,103.00,113.10,99.35,100.00,100.786057034882275428,844641,11943,85128036.00,272406,32.25,13.75,-3.00
28-November-2014,107.00,107.15,102.50,102.85,104.394421786465114322,927071,15186,96781041.00,202114,21.80,4.65,-4.15
27-November-2014,103.40,106.75,102.30,106.35,104.954693480818152998,1145067,19686,120180156.00,206256,18.01,4.45,2.95
26-November-2014,101.55,104.70,101.50,103.00,103.200033416147263508,688290,13565,71031551.00,95614,13.89,3.20,1.45
25-November-2014,106.25,107.65,99.50,102.35,102.350327705390053441,1338855,20780,137032248.00,214849,16.05,8.15,-3.90
24-November-2014,110.50,111.50,106.60,107.15,108.316385437799424157,759583,10180,82275285.00,161903,21.31,4.90,-3.35
21-November-2014,109.10,111.30,107.40,108.80,109.142229432776645284,1069420,15975,116718883.00,125122,11.70,3.90,-0.30
20-November-2014,109.80,110.75,105.80,109.45,108.566260385040388162,1319446,21869,143247318.00,124201,9.41,4.95,-0.35
19-November-2014,115.55,116.35,108.25,109.75,113.048916273519165409,2116678,28190,239288154.00,257744,12.18,8.10,-5.80
18-November-2014,105.30,117.40,105.25,115.15,113.160525458695903478,4169538,42398,471827111.00,763080,18.30,12.15,9.85
17-November-2014,102.60,105.60,101.50,105.20,103.980991036872359777,779527,9095,81055990.00,164442,21.10,4.10,2.60
14-November-2014,102.80,104.50,101.00,102.90,103.085500070219934396,719169,7811,74135896.00,164693,22.90,3.50,0.10
13-November-2014,106.90,107.00,101.70,102.80,103.847910112550814900,939931,12827,97609870.00,208468,22.18,5.30,-4.10
12-November-2014,108.00,108.80,106.05,106.85,107.570291513909260919,634721,8080,68277123.00,146806,23.13,2.75,-1.15
11-November-2014,106.60,108.25,105.25,107.75,107.146991686098538019,691733,9368,74117110.00,129143,18.67,3.00,1.15
10-November-2014,108.70,109.70,105.95,106.50,107.437226142610978911,974960,9813,104746998.00,337755,34.64,3.75,-2.20
7-November-2014,106.00,109.50,104.80,108.55,107.766452413526056191,857397,11123,92398633.00,167621,19.55,4.70,2.55
5-November-2014,109.00,110.20,105.25,106.15,107.243743473790210087,752734,10796,80726012.00,171038,22.72,4.95,-2.85
3-November-2014,106.50,109.80,105.55,108.70,108.004098176592113536,1425024,15639,153908432.00,286325,20.09,4.25,2.20
31-October-2014,103.50,108.30,102.60,106.10,105.354407809027647409,1411597,16947,148717966.00,264800,18.76,5.70,2.60
30-October-2014,98.50,102.90,98.20,102.20,100.765247223637100462,1075868,12149,108410105.00,262824,24.43,4.70,3.70
29-October-2014,98.70,99.00,97.90,98.30,98.283482904667856523,714932,5596,70266007.00,261606,36.59,1.10,-0.40
28-October-2014,99.70,99.85,97.20,98.05,98.096411545864432496,603714,7100,59222177.00,169488,28.07,2.65,-1.65
27-October-2014,103.90,104.00,99.00,99.40,101.007171918571735010,568746,8309,57447425.00,206836,36.37,5.00,-4.50
23-October-2014,103.65,103.80,102.85,103.10,103.219178184312146829,134142,2018,13846027.00,55362,41.27,0.95,-0.55
22-October-2014,102.65,103.50,102.15,102.80,102.840518033770662925,473251,5457,48669378.00,108418,22.91,1.35,0.15
