SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
934847,1050TCFS14  ,F ,D,1013.24,1017.50,1013.24,1016.42,1017.50,1019.74,18,505,513115.00,
934848,1050TCFS14A ,F ,D,1559.00,1563.00,1558.20,1562.50,1563.00,1559.00,6,45,70181.00,
934857,1060SCUF15A ,F ,D,999.37,999.37,999.37,999.37,999.37,994.12,2,100,99937.00,
934858,1075SCUF17B ,F ,D,1005.00,1009.49,1005.00,1008.00,1008.00,1000.10,8,356,359220.00,
934871,1175MFL17   ,F ,D,1020.00,1023.00,1016.00,1017.16,1016.00,1015.00,4,17,17323.00,
934854,1275IIFL18  ,F ,D,1009.90,1009.90,1007.20,1007.20,1007.20,1008.00,16,830,837092.00,
934855,1275IIFL18A ,F ,D,1025.00,1025.00,995.00,995.00,995.00,995.00,3,37,37085.00,
934841,1300MFL14   ,F ,D,1008.00,1008.00,1000.00,1007.00,1007.00,1005.00,14,128,128808.00,
934842,1325MFL15   ,F ,D,1025.00,1026.00,1025.00,1026.00,1026.00,1025.00,5,81,83026.00,
934843,1325MFL17   ,F ,D,1009.99,1009.99,1005.50,1006.00,1006.00,1005.00,8,130,131045.00,
533022,20 MICRONS  ,B ,Q,31.25,31.80,30.15,30.50,30.50,30.50,112,21626,661451.00,
532628,3I INFOTECH ,B ,Q,5.52,5.83,5.52,5.61,5.63,5.66,320,133250,753286.00,
523395,3M INDIA LTD,B ,Q,3500.00,3500.00,3400.00,3415.00,3415.00,3375.45,12,22,75051.00,
961766,703HUDCO23  ,F ,B,1005.20,1005.20,1005.20,1005.20,1005.20,950.01,1,4,4020.00,
961755,718IRFC2023 ,F ,B,1018.00,1018.00,1016.00,1016.00,1016.00,1018.00,34,500,508960.00,
961752,719IIFCL23  ,F ,B,1002.01,1002.01,1002.01,1002.01,1002.01,1000.25,1,20,20040.00,
961750,719PFC2023  ,F ,B,1012.60,1012.60,1010.05,1010.05,1010.05,1010.00,2,5,5052.00,
961748,722REC22TF  ,F ,B,1116.00,1116.00,1014.35,1014.35,1014.35,1015.00,5,400,416170.00,
961753,736IIFCL28  ,F ,B,1017.00,1017.00,1015.00,1015.00,1015.00,1015.00,2,5,5077.00,
961751,736PFC2028  ,F ,B,1014.00,1015.67,1014.00,1015.67,1015.67,1015.67,4,576,585024.00,
961749,738REC27TF  ,F ,B,1022.00,1022.00,1022.00,1022.00,1022.00,1022.00,1,50,51100.00,
961754,740IIFCL33  ,F ,B,1023.00,1023.00,1020.50,1020.50,1020.50,1023.00,3,1535,1570217.00,
961743,793REC22    ,F ,B,1102.00,1299.00,1102.00,1105.00,1105.00,1097.50,21,240,270844.00,
961732,810IRFC2327 ,F ,B,1101.50,1109.00,1100.10,1103.53,1103.81,1101.40,52,3274,3610216.00,
961744,812REC27    ,F ,B,1135.00,1135.00,1135.00,1135.00,1135.00,1130.00,1,100,113500.00,
961727,820NHAI22   ,F ,B,1107.50,1107.50,1103.75,1103.75,1103.75,1103.00,12,2400,2650875.00,
961729,820PFC2022  ,F ,B,1100.00,1101.00,1095.00,1095.29,1095.29,1098.10,78,6487,7114964.00,
961728,830NHAI27   ,F ,B,1131.00,1140.00,1128.25,1128.25,1128.25,1128.52,5,1200,1360466.00,
961730,830PFC2027  ,F ,B,1139.00,1139.00,1120.01,1127.00,1127.00,1123.00,25,4806,5401665.00,
961731,8IRFC230222 ,F ,B,1092.00,1092.00,1092.00,1092.00,1092.00,1087.50,4,150,163800.00,
512161,8KMILES     ,B ,Q,55.00,55.00,51.45,52.15,52.95,52.00,25,7001,367940.00,
934845,975TCFS14   ,F ,D,100400.00,100400.00,100400.00,100400.00,100400.00,100400.00,1,1,100400.00,
530499,A.K.CAPITAL ,B ,Q,150.55,158.00,150.55,156.70,155.00,154.35,8,150,23523.00,
500009,A.SARABHAI  ,B ,Q,2.87,3.13,2.87,3.13,3.13,2.99,3,1116,3248.00,
533292,A2ZMES      ,B ,Q,20.50,20.75,19.80,19.95,19.80,20.40,577,133986,2702353.00,
