SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
934856,0IIFL18     ,F ,D,1007.80,1007.80,1001.50,1003.13,1005.00,1020.00,6,41,41184.00,
934844,0MFL17      ,F ,D,1109.00,1109.00,1107.00,1107.00,1107.00,1107.00,7,160,177296.00,
934847,1050TCFS14  ,F ,D,1007.00,1008.50,1007.00,1008.00,1008.00,1008.93,7,298,300397.00,
934848,1050TCFS14A ,F ,D,1550.01,1551.00,1549.00,1550.71,1550.00,1550.88,17,172,266623.00,
934857,1060SCUF15A ,F ,D,992.01,992.01,992.00,992.00,992.00,994.00,3,101,100192.00,
934858,1075SCUF17B ,F ,D,988.20,998.00,988.20,993.53,990.10,986.00,3,48,47556.00,
934870,1175MFL15   ,F ,D,976.10,1000.00,942.00,1000.00,1000.00,1000.00,10,126,122835.00,
934871,1175MFL17   ,F ,D,1010.30,1010.30,1007.00,1007.02,1007.02,1014.00,14,176,177459.00,
934872,1200MFL17   ,F ,D,1007.00,1009.00,995.00,1002.70,995.00,1006.00,7,68,68340.00,
934854,1275IIFL18  ,F ,D,1006.65,1007.30,1006.65,1007.30,1007.30,1007.05,5,68,68464.00,
934841,1300MFL14   ,F ,D,1117.99,1119.00,1115.10,1115.10,1115.10,1119.00,3,110,122941.00,
934842,1325MFL15   ,F ,D,1110.00,1121.00,1110.00,1121.00,1121.00,1122.00,2,153,169863.00,
934843,1325MFL17   ,F ,D,1130.00,1130.00,1121.00,1121.00,1121.00,1110.00,6,311,349230.00,
533022,20 MICRONS  ,B ,Q,30.90,30.95,30.25,30.35,30.25,30.55,321,52930,1609338.00,
532628,3I INFOTECH ,B ,Q,6.30,6.43,5.93,5.95,5.95,6.30,1044,545999,3316306.00,
523395,3M INDIA LTD,B ,Q,3439.95,3524.35,3400.00,3462.75,3420.00,3439.90,81,276,958841.00,
961755,718IRFC2023 ,F ,B,1012.99,1012.99,1012.00,1012.01,1012.00,1010.00,35,485,490824.00,
961750,719PFC2023  ,F ,B,999.00,1005.00,999.00,999.00,999.00,999.00,17,225,224920.00,
961748,722REC22TF  ,F ,B,1004.00,1006.00,1004.00,1004.00,1004.00,1006.50,19,2045,2053915.00,
961756,734IRFC2028 ,F ,B,1002.90,1002.90,1002.90,1002.90,1002.90,1002.90,4,1100,1103190.00,
961751,736PFC2028  ,F ,B,1000.00,1000.00,999.00,1000.00,1000.00,1001.00,39,725,724901.00,
961749,738REC27TF  ,F ,B,1006.50,1008.00,1006.00,1006.60,1006.60,1007.67,38,1920,1932866.00,
961754,740IIFCL33  ,F ,B,1009.00,1009.00,1008.50,1009.00,1009.00,1009.00,3,110,110965.00,
961743,793REC22    ,F ,B,1165.00,1165.00,1088.00,1088.00,1088.00,1091.20,37,502,548891.00,
590116,7SEAS TECH  ,B ,Q,15.00,15.55,14.89,15.47,15.05,15.65,33,4440,68230.00,
961732,810IRFC2327 ,F ,B,1091.25,1091.25,1091.25,1091.25,1091.25,1092.25,4,170,185512.00,
961744,812REC27    ,F ,B,1108.35,1116.00,1108.35,1112.11,1112.00,1115.76,40,2869,3192430.00,
961727,820NHAI22   ,F ,B,1091.22,1092.00,1091.06,1091.99,1092.00,1093.00,34,2825,3082939.00,
961729,820PFC2022  ,F ,B,1087.75,1087.99,1084.00,1084.91,1085.00,1087.99,53,7835,8505948.00,
961728,830NHAI27   ,F ,B,1116.00,1117.00,1110.00,1114.12,1114.11,1114.96,31,5243,5838575.00,
961730,830PFC2027  ,F ,B,1114.30,1115.00,1106.00,1110.14,1113.00,1114.00,9,5091,5636238.00,
961731,8IRFC230222 ,F ,B,1071.00,1072.00,1070.00,1072.00,1072.00,1072.00,10,600,642250.00,
512161,8KMILES     ,B ,Q,55.00,55.00,51.60,52.10,52.10,54.45,53,13351,704775.00,
530499,A.K.CAPITAL ,B ,Q,162.20,173.00,155.00,158.65,158.65,165.55,101,4472,720412.00,
500009,A.SARABHAI  ,B ,Q,3.00,3.24,2.76,2.79,2.79,3.00,29,8749,24592.00,
533292,A2ZMES      ,B ,Q,20.50,20.60,18.35,18.35,18.35,20.35,2397,414855,7838161.00,
531611,AADHAARVEN  ,B ,Q,0.58,0.58,0.58,0.58,0.58,0.61,24,51101,29638.00,
530027,AADI INDUS L,B ,Q,3.98,3.98,3.55,3.62,3.58,4.00,30,52047,202971.00,
533412,AANJANEYA   ,B ,Q,170.70,170.70,170.70,170.70,170.70,179.65,13,208,35505.00,
524412,AAREY DRUGS ,B ,Q,20.00,20.00,20.00,20.00,20.00,21.05,38,6172,123440.00,
524348,AARTI DRUGS ,B ,Q,193.00,195.60,190.55,191.05,191.05,197.10,21,3615,701080.00,
524208,AARTI INDUST,B ,Q,89.80,91.00,89.00,89.30,89.65,87.50,351,12796,1145014.00,
