SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
934844,0MFL17      ,F ,D,1129.94,1129.94,1115.10,1124.99,1125.00,1115.00,4,39,43726.00,
934873,0MFL18      ,F ,D,982.00,985.00,975.50,976.56,975.50,975.35,23,409,400134.00,
934847,1050TCFS14  ,F ,D,1003.00,1004.00,1000.10,1003.99,1004.00,1003.00,15,452,452986.00,
934848,1050TCFS14A ,F ,D,1545.00,1545.00,1545.00,1545.00,1545.00,1545.00,1,5,7725.00,
934857,1060SCUF15A ,F ,D,1020.00,1020.00,1019.00,1019.33,1019.00,1010.00,7,95,96880.00,
934858,1075SCUF17B ,F ,D,1025.00,1025.00,1020.90,1022.47,1023.00,1025.00,6,425,434615.00,
934869,1150MFL14   ,F ,D,1048.78,1048.78,1025.00,1025.00,1025.00,1002.00,9,139,143094.00,
934870,1175MFL15   ,F ,D,1013.01,1013.01,1013.01,1013.01,1013.01,1016.00,2,14,14182.00,
934871,1175MFL17   ,F ,D,1017.00,1017.00,1009.00,1009.00,1009.00,1009.60,4,110,111782.00,
934854,1275IIFL18  ,F ,D,1004.29,1004.29,1002.00,1002.40,1002.00,1003.31,37,715,716901.00,
934855,1275IIFL18A ,F ,D,1030.00,1045.00,1030.00,1030.15,1030.10,1021.00,9,131,136271.00,
934841,1300MFL14   ,F ,D,1112.99,1112.99,1104.00,1105.24,1104.00,1108.01,10,235,260080.00,
934842,1325MFL15   ,F ,D,1106.01,1109.50,1106.01,1107.00,1107.00,1105.76,4,70,77510.00,
934843,1325MFL17   ,F ,D,1120.10,1120.10,1120.10,1120.10,1120.10,1132.00,1,5,5600.00,
533022,20 MICRONS  ,B ,Q,30.75,31.20,29.70,30.90,30.90,30.00,532,174982,5359693.00,
526921,21ST CEN.MGM,T ,Q,4.35,4.76,4.35,4.76,4.76,4.57,10,5100,22312.00,
532628,3I INFOTECH ,B ,Q,6.12,6.39,6.07,6.39,6.39,6.09,446,246137,1549383.00,
523395,3M INDIA LTD,B ,Q,3565.00,3565.00,3451.05,3536.65,3530.05,3580.05,87,533,1870913.00,
961755,718IRFC2023 ,F ,B,999.00,999.00,999.00,999.00,999.00,1006.00,4,58,57942.00,
961752,719IIFCL23  ,F ,B,995.00,995.00,995.00,995.00,995.00,992.00,3,50,49750.00,
961750,719PFC2023  ,F ,B,995.00,996.00,995.00,996.00,996.00,995.00,2,10,9955.00,
961748,722REC22TF  ,F ,B,1000.25,1000.25,1000.25,1000.25,1000.25,1000.00,3,50,50012.00,
961756,734IRFC2028 ,F ,B,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,2,299,299000.00,
961751,736PFC2028  ,F ,B,995.00,995.00,995.00,995.00,995.00,995.00,4,150,149250.00,
961749,738REC27TF  ,F ,B,1002.50,1003.00,1002.50,1003.00,1003.00,1002.49,6,1218,1221595.00,
961754,740IIFCL33  ,F ,B,1007.00,1007.00,1007.00,1007.00,1007.00,1006.09,1,100,100700.00,
961743,793REC22    ,F ,B,1085.00,1085.00,1085.00,1085.00,1085.00,1089.00,7,127,137795.00,
590116,7SEAS TECH  ,B ,Q,13.99,13.99,13.99,13.99,13.99,13.33,9,4275,59807.00,
961744,812REC27    ,F ,B,1118.00,1118.00,1115.00,1115.00,1115.00,1108.66,5,500,558250.00,
961727,820NHAI22   ,F ,B,1088.06,1090.00,1088.00,1089.02,1090.00,1090.00,36,747,813108.00,
961729,820PFC2022  ,F ,B,1081.00,1081.00,1080.00,1080.00,1080.00,1080.00,9,750,810200.00,
961728,830NHAI27   ,F ,B,1111.00,1111.00,1109.80,1110.99,1110.99,1109.80,11,3361,3732759.00,
961730,830PFC2027  ,F ,B,1096.00,1102.70,1096.00,1101.60,1101.60,1100.00,23,439,483364.00,
961731,8IRFC230222 ,F ,B,1069.10,1069.99,1067.14,1068.01,1068.00,1068.00,17,990,1057749.00,
