SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
934844,0MFL17      ,F ,D,1132.00,1132.00,1102.11,1111.00,1111.00,1102.00,12,152,167735.00,
934873,0MFL18      ,F ,D,982.00,982.00,942.07,942.07,942.07,1000.00,3,100,95754.00,
934847,1050TCFS14  ,F ,D,1009.00,1011.60,1009.00,1010.00,1010.00,1009.97,20,1190,1201800.00,
934848,1050TCFS14A ,F ,D,1545.30,1545.30,1545.30,1545.30,1545.30,1550.37,3,25,38632.00,
934857,1060SCUF15A ,F ,D,1000.00,1000.00,994.20,994.79,994.20,999.41,5,43,42843.00,
934858,1075SCUF17B ,F ,D,986.00,986.00,986.00,986.00,986.00,995.00,1,25,24650.00,
934870,1175MFL15   ,F ,D,1000.00,1000.00,1000.00,1000.00,1000.00,1002.00,1,20,20000.00,
934871,1175MFL17   ,F ,D,1013.00,1013.95,1010.20,1010.77,1010.20,1014.00,7,25,25296.00,
934854,1275IIFL18  ,F ,D,1008.99,1008.99,1006.60,1007.00,1007.00,1007.81,10,435,438199.00,
934841,1300MFL14   ,F ,D,1111.00,1119.00,1111.00,1119.00,1119.00,1113.80,3,250,278150.00,
934842,1325MFL15   ,F ,D,1121.00,1122.00,1121.00,1122.00,1122.00,1118.50,2,15,16820.00,
934843,1325MFL17   ,F ,D,1110.00,1110.00,1110.00,1110.00,1110.00,1130.00,1,1,1110.00,
533022,20 MICRONS  ,B ,Q,30.70,31.00,30.50,30.70,30.50,30.65,285,58528,1795633.00,
526921,21ST CEN.MGM,T ,Q,4.44,4.44,4.44,4.44,4.44,4.23,1,1000,4440.00,
532628,3I INFOTECH ,B ,Q,6.55,7.00,6.21,6.45,6.45,6.41,1315,464377,3061793.00,
523395,3M INDIA LTD,B ,Q,3400.00,3469.00,3361.10,3401.20,3430.00,3393.75,46,571,1945848.00,
961755,718IRFC2023 ,F ,B,1008.00,1010.00,1008.00,1010.00,1010.00,992.00,6,55,55480.00,
961750,719PFC2023  ,F ,B,995.06,996.00,995.00,995.06,995.00,993.00,2,15,14926.00,
961748,722REC22TF  ,F ,B,1002.00,1004.99,1001.99,1003.00,1003.00,1002.50,47,558,559755.00,
961756,734IRFC2028 ,F ,B,996.00,996.00,996.00,996.00,996.00,1005.00,8,100,99600.00,
961751,736PFC2028  ,F ,B,1000.00,1003.00,1000.00,1003.00,1003.00,997.50,51,2544,2548884.00,
961749,738REC27TF  ,F ,B,1006.00,1013.00,1006.00,1012.25,1013.00,1003.83,15,1080,1090830.00,
961754,740IIFCL33  ,F ,B,1008.25,1009.11,1008.11,1009.02,1009.01,1007.40,5,235,237098.00,
961743,793REC22    ,F ,B,1086.00,1086.00,1086.00,1086.00,1086.00,1080.00,1,10,10860.00,
590116,7SEAS TECH  ,B ,Q,15.91,15.91,14.41,15.18,15.40,15.16,26,5511,82093.00,
961732,810IRFC2327 ,F ,B,1092.00,1093.00,1092.00,1093.00,1093.00,1087.00,12,2750,3004445.00,
961744,812REC27    ,F ,B,1112.00,1125.00,1110.00,1123.57,1118.01,1110.00,16,1168,1299013.00,
961727,820NHAI22   ,F ,B,1095.00,1095.00,1092.00,1092.43,1092.01,1090.50,29,2412,2635512.00,
961729,820PFC2022  ,F ,B,1083.50,1088.00,1082.10,1087.63,1088.00,1082.48,11,1610,1751123.00,
961728,830NHAI27   ,F ,B,1114.00,1116.10,1114.00,1116.00,1116.00,1112.00,23,5513,6145626.00,
961730,830PFC2027  ,F ,B,1106.00,1116.00,1105.00,1116.00,1116.00,1107.00,10,1244,1383945.00,
961731,8IRFC230222 ,F ,B,1072.00,1075.00,1071.90,1075.00,1075.00,1070.00,6,94,100829.00,
512161,8KMILES     ,B ,Q,61.90,61.90,56.00,58.75,58.50,58.70,81,32612,1932440.00,
