SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
934856,0IIFL18     ,F ,D,1040.00,1040.00,1040.00,1040.00,1040.00,1008.11,2,136,141440.00,
934844,0MFL17      ,F ,D,1102.60,1102.60,1069.10,1080.00,1080.00,1086.78,8,560,605598.00,
934847,1050TCFS14  ,F ,D,1020.50,1020.50,1020.10,1020.10,1020.10,1020.35,3,90,91829.00,
934848,1050TCFS14A ,F ,D,1576.50,1576.50,1575.00,1575.00,1575.00,1580.00,7,70,110275.00,
934858,1075SCUF17B ,F ,D,1011.00,1011.00,1008.00,1010.10,1010.10,1019.00,4,115,116126.00,
934869,1150MFL14   ,F ,D,975.01,975.01,970.00,970.00,970.00,975.38,5,42,40894.00,
934871,1175MFL17   ,F ,D,1012.21,1016.90,1011.25,1011.25,1011.25,1015.00,5,95,96533.00,
934854,1275IIFL18  ,F ,D,1008.00,1010.78,1008.00,1010.25,1010.78,1009.29,28,1334,1346298.00,
934855,1275IIFL18A ,F ,D,1010.00,1010.00,1009.00,1009.00,1009.00,1009.00,3,41,41379.00,
934841,1300MFL14   ,F ,D,1009.00,1009.00,998.00,998.00,998.00,998.83,15,454,453240.00,
934842,1325MFL15   ,F ,D,1007.40,1008.00,1007.40,1008.00,1008.00,1000.00,2,35,35265.00,
934843,1325MFL17   ,F ,D,1011.22,1022.95,1005.76,1011.20,1011.20,1011.22,15,550,555268.00,
533022,20 MICRONS  ,B ,Q,30.50,31.50,30.50,30.65,30.80,31.00,44,13177,405867.00,
526921,21ST CEN.MGM,T ,Q,4.00,4.00,4.00,4.00,4.00,4.05,1,200,800.00,
532628,3I INFOTECH ,B ,Q,5.70,5.80,5.60,5.71,5.76,5.71,407,216015,1239490.00,
523395,3M INDIA LTD,B ,Q,3551.20,3589.85,3540.00,3589.80,3589.85,3590.00,21,33,117262.00,
961755,718IRFC2023 ,F ,B,1023.00,1023.10,1023.00,1023.00,1023.00,1023.00,26,1880,1923281.00,
961752,719IIFCL23  ,F ,B,1030.00,1030.00,1030.00,1030.00,1030.00,1030.00,2,40,41200.00,
961748,722REC22TF  ,F ,B,1030.00,1035.00,1030.00,1030.00,1030.00,1035.00,13,4125,4268720.00,
961756,734IRFC2028 ,F ,B,1036.99,1037.00,1036.99,1037.00,1037.00,1036.99,2,5000,5184995.00,
961753,736IIFCL28  ,F ,B,1030.00,1030.00,1030.00,1030.00,1030.00,1030.00,1,1153,1187590.00,
961751,736PFC2028  ,F ,B,1028.35,1028.35,1028.00,1028.00,1028.00,1028.00,4,1965,2020245.00,
961749,738REC27TF  ,F ,B,1038.50,1038.50,1037.25,1038.00,1038.00,1034.01,3,250,259475.00,
961754,740IIFCL33  ,F ,B,1035.00,1036.00,1035.00,1035.93,1035.93,1035.00,20,9692,10035780.00,
961743,793REC22    ,F ,B,1121.50,1121.50,1121.00,1121.00,1121.00,1120.00,5,2000,2242500.00,
961732,810IRFC2327 ,F ,B,1122.00,1123.50,1122.00,1122.05,1122.00,1119.59,17,1940,2178498.00,
961744,812REC27    ,F ,B,1144.00,1144.00,1143.01,1144.00,1144.00,1144.61,4,136,155474.00,
961727,820NHAI22   ,F ,B,1120.25,1121.90,1120.25,1121.85,1121.85,1122.97,11,1345,1508089.00,
961729,820PFC2022  ,F ,B,1112.11,1113.98,1112.11,1112.97,1112.97,1113.28,11,1844,2052076.00,
961730,830PFC2027  ,F ,B,1142.35,1143.10,1142.00,1143.10,1143.10,1142.28,11,664,758375.00,
961731,8IRFC230222 ,F ,B,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,22,500,550000.00,
512161,8KMILES     ,B ,Q,52.40,53.45,50.50,53.05,53.40,51.15,78,12086,633522.00,
934845,975TCFS14   ,F ,D,103000.00,103000.00,103000.00,103000.00,103000.00,103000.00,1,1,103000.00,
530499,A.K.CAPITAL ,B ,Q,165.00,174.90,159.05,162.40,163.00,158.85,36,837,135890.00,
500009,A.SARABHAI  ,T ,Q,2.35,2.35,2.35,2.35,2.35,2.43,4,1450,3407.00,
533292,A2ZMES      ,T ,Q,19.10,19.50,18.70,19.00,19.00,18.85,88,15461,294403.00,
531611,AADHAARVEN  ,B ,Q,0.53,0.54,0.53,0.54,0.54,0.52,107,340815,183995.00,
533412,AANJANEYA   ,B ,Q,77.85,77.85,77.85,77.85,77.85,81.90,166,32528,2532304.00,
524412,AAREY DRUGS ,B ,Q,13.84,13.84,13.84,13.84,13.84,13.57,19,2315,32039.00,
524348,AARTI DRUGS ,B ,Q,183.95,185.95,178.05,181.50,182.00,178.65,33,3035,549276.00,
524208,AARTI INDUST,B ,Q,92.95,93.05,91.75,92.30,93.00,91.80,105,16006,1480972.00,
514274,AARVEE DENIM,B ,Q,34.65,34.65,33.80,33.95,33.95,34.25,12,302,10245.00,
531731,AARYAGLOBL  ,T ,Q,6.11,6.12,5.80,5.88,5.88,6.10,40,11710,69163.00,
523204,ABAN OFFSHO ,B ,Q,320.50,339.50,315.45,330.55,330.55,319.10,13086,546285,181061205.00,
700099,ABANOFFSH   ,B ,P,382.80,382.80,382.80,382.80,382.80,319.00,4,100,38280.00,
500002,ABB LTD.    ,A ,Q,530.00,534.00,521.85,524.75,524.75,527.05,454,9490,5010006.00,
500488,ABBOTT (I)  ,B ,Q,1401.05,1443.90,1401.05,1439.55,1443.90,1420.65,82,1389,1977286.00,
520123,ABC INDIA   ,B ,Q,138.00,138.00,118.00,120.00,120.00,133.00,21,658,79116.00,
500057,ABCIL       ,B ,Q,81.50,83.00,81.10,83.00,83.00,81.10,28,1196,97882.00,
532682,ABG SHIPYARD,B ,Q,320.75,322.30,315.20,317.25,315.60,320.10,241,1791,570261.00,
526955,ABL BIO-TECH,T ,Q,2.52,2.52,2.52,2.52,2.52,2.40,4,947,2386.00,
531161,ABM KNOWLEDG,B ,Q,35.30,37.75,35.30,37.75,37.75,35.10,6,335,11972.00,
532974,ABML        ,B ,Q,17.20,17.50,17.10,17.30,17.35,17.20,41,10738,185112.00,
500410,ACC LTD     ,A ,Q,1215.00,1229.00,1201.20,1225.25,1225.25,1210.55,1593,32357,39291914.00,
