SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
934844,0MFL17      ,F ,D,1061.00,1090.00,1061.00,1090.00,1090.00,1100.00,7,145,156680.00,
934847,1050TCFS14  ,F ,D,1012.95,1019.50,1012.95,1019.00,1019.00,1024.00,11,240,243968.00,
934848,1050TCFS14A ,F ,D,1571.01,1575.10,1570.00,1575.00,1575.00,1571.01,8,330,518421.00,
934857,1060SCUF15A ,F ,D,1006.00,1009.00,1006.00,1009.00,1009.00,1000.11,7,100,100830.00,
934858,1075SCUF17B ,F ,D,1016.00,1017.80,1016.00,1017.19,1017.80,1012.00,4,48,48807.00,
934869,1150MFL14   ,F ,D,980.00,980.00,980.00,980.00,980.00,980.00,1,29,28420.00,
934871,1175MFL17   ,F ,D,1002.00,1002.00,1002.00,1002.00,1002.00,1009.30,1,20,20040.00,
934854,1275IIFL18  ,F ,D,1008.00,1009.40,1007.50,1008.82,1009.40,1008.00,21,2430,2449514.00,
934841,1300MFL14   ,F ,D,995.00,996.30,995.00,996.30,996.30,997.01,5,39,38849.00,
934842,1325MFL15   ,F ,D,999.00,1005.05,999.00,1005.05,1005.05,1004.00,5,165,165317.00,
934843,1325MFL17   ,F ,D,1003.00,1003.25,992.25,999.00,999.00,991.00,9,110,110051.00,
533022,20 MICRONS  ,B ,Q,30.55,31.50,30.50,30.90,30.90,30.90,149,17943,554207.00,
532628,3I INFOTECH ,B ,Q,5.60,5.69,5.55,5.65,5.65,5.57,388,120837,680518.00,
523395,3M INDIA LTD,B ,Q,3430.00,3600.00,3405.00,3521.40,3524.75,3455.00,81,220,769087.00,
961755,718IRFC2023 ,F ,B,1023.00,1029.50,1023.00,1023.01,1023.01,1023.00,41,16470,16891324.00,
961748,722REC22TF  ,F ,B,1025.26,1025.26,1025.25,1025.25,1025.25,1024.25,2,100,102525.00,
