SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
934844,0MFL17      ,F ,D,1129.35,1129.37,1129.34,1129.35,1129.37,1129.95,3,3,3388.00,
934873,0MFL18      ,F ,D,1000.00,1000.00,1000.00,1000.00,1000.00,995.00,2,20,20000.00,
934847,1050TCFS14  ,F ,D,1025.00,1028.99,1014.00,1016.95,1016.95,1016.59,20,447,455049.00,
934848,1050TCFS14A ,F ,D,1542.00,1549.00,1541.99,1541.99,1542.00,1540.00,14,222,342843.00,
934858,1075SCUF17B ,F ,D,1024.10,1024.10,1024.10,1024.10,1024.10,1023.60,1,50,51205.00,
934870,1175MFL15   ,F ,D,1010.00,1010.00,1010.00,1010.00,1010.00,1002.55,1,19,19190.00,
934871,1175MFL17   ,F ,D,1013.00,1020.00,1010.25,1010.50,1010.50,1012.00,15,336,342061.00,
934872,1200MFL17   ,F ,D,1001.00,1001.00,1001.00,1001.00,1001.00,1001.00,1,20,20020.00,
934854,1275IIFL18  ,F ,D,1007.70,1008.90,1007.00,1007.54,1007.95,1007.93,33,1813,1828097.00,
934855,1275IIFL18A ,F ,D,1020.00,1020.00,1015.90,1015.90,1015.90,1019.00,2,11,11179.00,
934841,1300MFL14   ,F ,D,1118.90,1119.73,1095.10,1111.95,1119.73,1098.40,23,891,983126.00,
934842,1325MFL15   ,F ,D,1110.00,1113.95,1110.00,1113.95,1113.95,1102.56,2,20,22239.00,
934843,1325MFL17   ,F ,D,1111.12,1127.00,1111.12,1123.88,1127.00,1111.11,9,301,336940.00,
533022,20 MICRONS  ,B ,Q,35.70,35.75,34.40,35.65,35.65,34.05,1981,807522,28718104.00,
526921,21ST CEN.MGM,T ,Q,6.00,6.00,5.75,5.99,6.00,5.72,47,25971,155352.00,
532628,3I INFOTECH ,T ,Q,6.70,7.00,6.67,7.00,7.00,6.67,1320,367125,2539531.00,
523395,3M INDIA LTD,B ,Q,3840.00,3899.90,3840.00,3899.90,3899.90,3835.50,5,21,80869.00,
961750,719PFC2023  ,F ,B,992.25,1000.00,992.25,993.00,993.00,996.00,9,52,51788.00,
961748,722REC22TF  ,F ,B,995.00,1008.50,995.00,1008.50,1008.50,1003.00,3,53,53122.00,
961753,736IIFCL28  ,F ,B,992.50,992.50,992.50,992.50,992.50,1000.00,1,5,4962.00,
961751,736PFC2028  ,F ,B,1001.00,1002.00,1001.00,1002.00,1002.00,1000.00,11,112,112223.00,
961749,738REC27TF  ,F ,B,1005.00,1007.00,1005.00,1007.00,1007.00,1004.00,4,250,251475.00,
961754,740IIFCL33  ,F ,B,1009.00,1013.99,1009.00,1010.00,1010.00,1009.45,6,640,646115.00,
961743,793REC22    ,F ,B,1080.00,1082.00,1080.00,1081.25,1081.25,1080.00,7,565,610659.00,
590116,7SEAS TECH  ,B ,Q,11.15,11.20,10.05,10.20,10.20,10.50,53,4839,49362.00,
961732,810IRFC2327 ,F ,B,1091.00,1094.00,1091.00,1094.00,1094.00,1093.00,5,280,306100.00,
961744,812REC27    ,F ,B,1109.00,1134.95,1107.00,1120.44,1115.00,1109.41,8,351,391952.00,
961727,820NHAI22   ,F ,B,1095.00,1097.50,1095.00,1096.50,1096.50,1099.00,12,150,164340.00,
961729,820PFC2022  ,F ,B,1083.25,1084.50,1082.51,1084.50,1084.50,1085.03,6,1066,1154566.00,
961728,830NHAI27   ,F ,B,1118.50,1120.75,1118.05,1120.41,1120.00,1117.28,17,1814,2031541.00,
961730,830PFC2027  ,F ,B,1108.85,1109.00,1108.00,1108.90,1108.00,1110.35,10,910,1009149.00,
512161,8KMILES     ,T ,Q,47.10,48.00,46.60,47.20,46.60,48.85,34,15588,735959.00,
934845,975TCFS14   ,F ,D,115000.00,115000.00,115000.00,115000.00,115000.00,96006.00,1,2,230000.00,
530499,A.K.CAPITAL ,B ,Q,210.00,216.95,210.00,211.00,211.00,208.05,24,554,117095.00,
500009,A.SARABHAI  ,T ,Q,3.52,3.55,3.51,3.54,3.51,3.52,6,771,2728.00,
533292,A2ZMES      ,B ,Q,32.50,34.20,31.65,33.65,33.65,32.45,1849,157616,5255803.00,
531611,AADHAARVEN  ,B ,Q,1.06,1.06,1.06,1.06,1.06,1.08,31,86738,91942.00,
530027,AADI INDUS L,B ,Q,3.42,3.42,3.08,3.16,3.16,3.42,10,2783,8809.00,
533412,AANJANEYA   ,B ,Q,724.00,808.15,713.40,779.75,779.75,723.85,6316,184106,141790066.00,
524412,AAREY DRUGS ,T ,Q,40.20,40.20,36.40,36.95,36.70,38.30,85,51191,1905062.00,
524348,AARTI DRUGS ,T ,Q,198.00,199.95,192.00,195.05,195.05,200.05,50,6378,1240525.00,
524208,AARTI INDUST,B ,Q,86.00,88.50,86.00,87.85,87.10,86.05,85,4226,370269.00,
514274,AARVEE DENIM,B ,Q,47.35,48.00,47.10,47.15,47.10,47.20,53,1732,82267.00,
531731,AARYAGLOBL  ,T ,Q,9.70,9.85,9.50,9.84,9.74,9.70,362,274443,2681600.00,
519319,AASHEE      ,T ,Q,2.25,2.25,2.25,2.25,2.25,2.15,1,10,22.00,
523204,ABAN OFFSHO ,B ,Q,316.85,327.50,315.00,320.50,320.50,316.60,2187,62932,20171945.00,
500002,ABB LTD.    ,A ,Q,609.90,616.45,606.35,609.35,609.35,609.40,339,3275,2002067.00,
500488,ABBOTT (I)  ,B ,Q,1380.00,1388.95,1366.00,1370.55,1370.55,1375.50,30,144,197728.00,
513119,ABC GAS INT ,T ,Q,15.75,15.75,15.75,15.75,15.75,15.75,2,103,1622.00,
520123,ABC INDIA   ,B ,Q,140.15,140.15,140.00,140.00,140.00,141.00,2,17810,2496070.00,
500057,ABCIL       ,B ,Q,90.10,90.10,89.00,89.50,89.00,90.90,103,1591,142159.00,
520155,ABG INFRALOG,B ,Q,99.70,101.00,94.55,96.00,97.85,94.00,29,296,28963.00,
532682,ABG SHIPYARD,B ,Q,371.05,397.80,365.00,365.95,365.95,369.65,529,1258177,500209626.00,
532831,ABHI CORP LT,B ,Q,5.65,6.10,5.21,5.65,5.65,5.60,155,8581,45935.00,
526955,ABL BIO-TECH,B ,Q,3.25,3.25,3.05,3.05,3.05,3.20,3,900,2759.00,
531161,ABM KNOWLEDG,B ,Q,45.70,48.00,45.00,46.00,46.00,45.40,15,2443,111797.00,
532974,ABML        ,B ,Q,16.15,16.75,16.10,16.75,16.75,16.30,9,1310,21286.00,
500410,ACC LTD     ,A ,Q,1253.00,1283.10,1250.35,1262.10,1262.10,1255.25,1046,22992,29074950.00,
532774,ACCEL FRONTL,B ,Q,29.85,29.85,29.85,29.85,29.85,29.50,1,10,298.00,
517494,ACCEL TRANS ,B ,Q,6.40,6.44,5.81,6.44,6.44,6.40,4,250,1571.00,
532268,ACCELYA     ,T ,Q,356.15,359.80,345.70,348.45,348.45,356.35,153,3596,1264845.00,
531897,ACCENT TECH ,B ,Q,46.15,47.85,45.05,45.55,45.45,44.45,413,53385,2478547.00,
526347,ACCLAIM IND ,T ,Q,11.30,11.30,11.30,11.30,11.30,11.85,1,500,5650.00,
530513,ACCURATE TRA,B ,Q,36.55,36.75,36.50,36.75,36.75,36.15,5,5700,209210.00,
530093,ACE INDIA LT,B ,Q,22.70,22.70,22.70,22.70,22.70,23.85,5,500,11350.00,
531525,ACE SOFTWARE,B ,Q,9.58,9.58,9.35,9.35,9.35,9.15,3,350,3318.00,
517356,ACI INFOCOM ,T ,Q,22.40,22.50,21.85,22.15,22.15,21.85,385,600835,13197562.00,
530901,ACIL        ,T ,Q,0.10,0.11,0.10,0.11,0.11,0.10,19,130993,14098.00,
530043,ACKNIT IND  ,B ,Q,27.60,27.60,25.45,27.05,26.00,26.45,6,7,187.00,
533330,ACROPET TEC ,B ,Q,8.05,8.28,7.90,8.03,7.95,7.87,156,19454,157768.00,
513149,ACROW INDIA ,T ,Q,81.70,81.70,81.65,81.70,81.70,85.10,4,300,24505.00,
524091,ACRYCIL LTD.,B ,Q,94.00,94.00,91.00,91.10,91.00,92.65,21,904,83226.00,
