SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
934856,0IIFL18     ,F ,D,1050.00,1050.00,1050.00,1050.00,1050.00,1042.00,1,20,21000.00,
934847,1050TCFS14  ,F ,D,1025.20,1025.20,1025.00,1025.10,1025.00,1030.00,2,22,22552.00,
934848,1050TCFS14A ,F ,D,1575.25,1575.25,1573.01,1573.15,1573.15,1574.05,11,383,603299.00,
934857,1060SCUF15A ,F ,D,1012.00,1012.00,1012.00,1012.00,1012.00,1015.00,1,60,60720.00,
934858,1075SCUF17B ,F ,D,1015.00,1015.00,1010.01,1010.01,1010.01,1019.90,2,75,76000.00,
934881,1075SREI16  ,F ,D,975.00,975.00,975.00,975.00,975.00,0.00,1,10,9750.00,
934869,1150MFL14   ,F ,D,974.25,974.25,974.25,974.25,974.25,978.00,1,25,24356.00,
934871,1175MFL17   ,F ,D,1018.99,1018.99,1018.99,1018.99,1018.99,1011.00,1,2,2037.00,
934854,1275IIFL18  ,F ,D,1028.60,1030.00,1027.00,1029.10,1029.10,1025.00,31,1335,1374259.00,
934841,1300MFL14   ,F ,D,1005.15,1005.15,1005.15,1005.15,1005.15,1005.00,2,12,12061.00,
533022,20 MICRONS  ,B ,Q,31.00,31.90,30.55,31.20,31.10,31.50,73,21483,671826.00,
532628,3I INFOTECH ,B ,Q,5.85,5.90,5.62,5.65,5.65,5.80,616,254857,1468628.00,
523395,3M INDIA LTD,B ,Q,3680.00,3769.95,3680.00,3704.75,3700.00,3690.15,76,284,1059748.00,
961748,722REC22TF  ,F ,B,1044.00,1044.00,1044.00,1044.00,1044.00,1043.60,1,406,423864.00,
961764,734HUDCO23  ,F ,B,1021.01,1021.01,1021.01,1021.01,1021.01,1021.00,1,5,5105.00,
961756,734IRFC2028 ,F ,B,1040.01,1040.01,1040.00,1040.00,1040.00,1040.00,2,318,330720.00,
961751,736PFC2028  ,F ,B,1036.01,1036.05,1036.01,1036.05,1036.05,1035.00,2,512,530437.00,
961749,738REC27TF  ,F ,B,1046.00,1046.00,1046.00,1046.00,1046.00,1045.50,1,506,529276.00,
961754,740IIFCL33  ,F ,B,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,2,5000,5250000.00,
961743,793REC22    ,F ,B,1126.00,1130.00,1126.00,1130.00,1130.00,1122.00,3,100,112800.00,
961732,810IRFC2327 ,F ,B,1135.00,1135.00,1135.00,1135.00,1135.00,1135.00,4,520,590200.00,
961744,812REC27    ,F ,B,1152.02,1156.00,1152.02,1155.69,1155.60,1156.18,10,857,990164.00,
961727,820NHAI22   ,F ,B,1125.50,1130.00,1125.00,1127.50,1125.00,1130.00,10,1008,1134551.00,
961729,820PFC2022  ,F ,B,1117.90,1118.00,1115.50,1118.00,1118.00,1117.79,8,1000,1117522.00,
961728,830NHAI27   ,F ,B,1158.00,1160.00,1158.00,1160.00,1160.00,1158.00,8,670,776574.00,
961730,830PFC2027  ,F ,B,1143.10,1172.70,1143.10,1171.99,1171.99,1155.00,8,351,407248.00,
961731,8IRFC230222 ,F ,B,1102.51,1102.51,1102.51,1102.51,1102.51,1104.00,2,25,27562.00,
512161,8KMILES     ,B ,Q,62.00,62.00,58.05,58.85,58.85,61.20,19,2383,142181.00,
934846,975TCFS14II ,F ,D,1020.00,1020.00,1020.00,1020.00,1020.00,1002.03,3,200,204000.00,
530499,A.K.CAPITAL ,B ,Q,183.00,183.00,176.40,178.10,178.10,174.05,83,3365,606963.00,
500009,A.SARABHAI  ,T ,Q,2.57,2.57,2.57,2.57,2.57,2.70,1,35,89.00,
533292,A2ZMES      ,T ,Q,19.25,19.85,18.65,18.70,18.70,19.20,71,7679,147074.00,
531611,AADHAARVEN  ,B ,Q,0.52,0.52,0.48,0.48,0.48,0.50,90,773080,382711.00,
533412,AANJANEYA   ,B ,Q,75.50,76.10,73.00,74.30,73.70,74.95,619,72385,5353783.00,
524412,AAREY DRUGS ,B ,Q,16.17,16.17,16.17,16.17,16.17,15.86,12,1485,24012.00,
524348,AARTI DRUGS ,B ,Q,228.70,228.80,212.25,223.55,223.55,210.15,778,31757,7064989.00,
524208,AARTI INDUST,B ,Q,97.50,97.50,93.00,93.60,93.60,94.05,93,5648,534202.00,
514274,AARVEE DENIM,B ,Q,33.30,35.20,33.20,34.10,34.00,35.00,14,806,27156.00,
531731,AARYAGLOBL  ,T ,Q,5.01,5.05,4.74,4.86,4.85,4.98,51,11066,53723.00,
523204,ABAN OFFSHO ,B ,Q,327.00,332.90,322.00,323.75,323.75,325.05,2118,72416,23703486.00,
500002,ABB LTD.    ,A ,Q,645.25,674.00,622.55,663.35,663.35,660.15,21808,542798,356214814.00,
500488,ABBOTT (I)  ,B ,Q,1449.00,1449.00,1421.10,1424.60,1422.10,1450.65,36,444,632193.00,
520123,ABC INDIA   ,B ,Q,117.00,117.00,117.00,117.00,117.00,105.00,1,5,585.00,
500057,ABCIL       ,B ,Q,81.00,84.90,81.00,84.10,84.90,79.60,51,2544,210224.00,
520155,ABG INFRALOG,T ,Q,49.95,49.95,49.95,49.95,49.95,47.90,1,1,49.00,
532682,ABG SHIPYARD,B ,Q,309.90,313.45,304.30,305.80,305.80,306.70,156,1500,461290.00,
531161,ABM KNOWLEDG,B ,Q,37.00,38.00,37.00,38.00,38.00,40.00,6,775,29430.00,
532974,ABML        ,B ,Q,18.95,19.60,18.55,19.25,19.35,18.35,118,11345,218237.00,
