SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
934856,0IIFL18     ,F ,D,1043.99,1044.00,1002.00,1004.30,1002.00,1003.13,4,33,33935.00,
934844,0MFL17      ,F ,D,1107.00,1107.00,1107.00,1107.00,1107.00,1107.00,2,15,16605.00,
934873,0MFL18      ,F ,D,980.00,1000.00,970.05,971.27,971.27,1001.00,5,107,104235.00,
934847,1050TCFS14  ,F ,D,1008.00,1009.00,1007.05,1007.94,1007.28,1008.00,16,363,365898.00,
934848,1050TCFS14A ,F ,D,1252.02,1550.00,1252.02,1550.00,1550.00,1550.71,7,312,452782.00,
934857,1060SCUF15A ,F ,D,992.00,992.00,992.00,992.00,992.00,992.00,1,50,49600.00,
934858,1075SCUF17B ,F ,D,985.01,986.80,985.01,986.80,986.80,993.53,2,60,59190.00,
934869,1150MFL14   ,F ,D,950.00,950.00,950.00,950.00,950.00,1010.00,3,10,9500.00,
934870,1175MFL15   ,F ,D,1100.04,1100.04,960.01,999.86,999.86,1000.00,4,25,25098.00,
934871,1175MFL17   ,F ,D,1024.00,1024.00,1024.00,1024.00,1024.00,1007.02,1,5,5120.00,
934872,1200MFL17   ,F ,D,1002.70,1002.70,1000.00,1000.00,1000.00,1002.70,2,15,15027.00,
934854,1275IIFL18  ,F ,D,999.00,999.99,998.01,998.39,998.01,1007.30,46,2470,2468592.00,
934855,1275IIFL18A ,F ,D,1028.99,1028.99,1000.00,1000.00,1000.00,1091.00,4,22,22457.00,
934841,1300MFL14   ,F ,D,1114.00,1115.00,1105.50,1110.00,1110.00,1115.10,9,151,167593.00,
934842,1325MFL15   ,F ,D,1125.00,1125.00,1120.01,1120.02,1120.02,1121.00,5,55,61650.00,
934843,1325MFL17   ,F ,D,1121.10,1121.10,1121.10,1121.10,1121.10,1121.00,1,10,11211.00,
533022,20 MICRONS  ,B ,Q,31.90,31.90,30.00,30.25,30.05,30.35,173,60673,1842807.00,
526921,21ST CEN.MGM,T ,Q,4.51,4.51,4.11,4.11,4.11,4.32,8,1625,6680.00,
532628,3I INFOTECH ,B ,Q,6.01,6.16,5.70,5.77,5.77,5.95,1008,528495,3132857.00,
523395,3M INDIA LTD,B ,Q,3411.00,3577.00,3375.00,3501.90,3501.90,3462.75,535,3752,13128450.00,
961752,719IIFCL23  ,F ,B,995.00,995.00,992.25,992.25,992.25,999.00,3,108,107438.00,
961750,719PFC2023  ,F ,B,1000.00,1000.00,1000.00,1000.00,1000.00,999.00,34,495,495000.00,
961756,734IRFC2028 ,F ,B,1002.90,1002.90,1002.90,1002.90,1002.90,1002.90,2,643,644864.00,
961751,736PFC2028  ,F ,B,1000.00,1003.10,1000.00,1000.00,1000.00,1000.00,33,475,475093.00,
961749,738REC27TF  ,F ,B,1007.00,1010.00,1007.00,1010.00,1010.00,1006.60,11,260,262350.00,
961754,740IIFCL33  ,F ,B,1008.50,1008.50,1005.15,1007.91,1008.50,1009.00,5,230,231821.00,
961743,793REC22    ,F ,B,1041.10,1123.40,1041.10,1089.75,1089.75,1088.00,40,1194,1296547.00,
590116,7SEAS TECH  ,B ,Q,14.95,15.20,14.95,15.00,15.00,15.47,15,6481,97234.00,
961732,810IRFC2327 ,F ,B,1091.50,1094.50,1090.00,1094.50,1094.50,1091.25,22,26300,28783807.00,
