SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
934856,0IIFL18     ,F ,D,1067.99,1068.00,1020.00,1020.00,1020.00,1002.10,3,33,35003.00,
934844,0MFL17      ,F ,D,1103.02,1103.02,1101.00,1102.00,1102.00,1107.11,6,51,56250.00,
934847,1050TCFS14  ,F ,D,1010.00,1010.00,1007.04,1009.97,1008.51,1007.90,13,486,490700.00,
934848,1050TCFS14A ,F ,D,1550.90,1550.94,1550.00,1550.37,1550.00,1549.00,10,450,697772.00,
934857,1060SCUF15A ,F ,D,988.00,1009.00,980.00,999.41,993.00,988.00,13,159,157924.00,
934858,1075SCUF17B ,F ,D,995.00,995.00,995.00,995.00,995.00,998.84,1,12,11940.00,
934870,1175MFL15   ,F ,D,990.00,1007.75,990.00,1002.00,1002.00,999.00,5,517,518007.00,
934871,1175MFL17   ,F ,D,1010.00,1014.00,1007.10,1014.00,1014.00,1019.03,12,140,141257.00,
934854,1275IIFL18  ,F ,D,1006.01,1007.96,1006.00,1007.81,1007.81,1005.77,18,529,532582.00,
934855,1275IIFL18A ,F ,D,1015.00,1015.00,1015.00,1015.00,1015.00,1035.00,2,20,20300.00,
934843,1325MFL17   ,F ,D,1130.00,1130.00,1126.00,1130.00,1130.00,1132.00,4,204,230320.00,
533022,20 MICRONS  ,B ,Q,31.25,32.00,30.55,30.65,30.65,31.00,204,83469,2581964.00,
532628,3I INFOTECH ,B ,Q,6.60,6.60,6.40,6.41,6.41,6.50,368,130753,844896.00,
523395,3M INDIA LTD,B ,Q,3577.00,3579.95,3330.00,3393.75,3425.00,3503.30,159,564,1916902.00,
961755,718IRFC2023 ,F ,B,992.00,992.00,992.00,992.00,992.00,992.00,1,5,4960.00,
961750,719PFC2023  ,F ,B,993.00,993.00,993.00,993.00,993.00,993.00,4,250,248250.00,
961748,722REC22TF  ,F ,B,1000.00,1002.50,1000.00,1002.50,1002.50,1001.00,2,70,70025.00,
961753,736IIFCL28  ,F ,B,995.00,995.00,990.00,990.00,990.00,995.00,2,260,258650.00,
961749,738REC27TF  ,F ,B,1005.00,1005.00,1003.50,1003.83,1003.50,1003.25,5,500,501915.00,
961754,740IIFCL33  ,F ,B,1007.40,1007.40,1007.40,1007.40,1007.40,1008.00,1,50,50370.00,
590116,7SEAS TECH  ,B ,Q,13.89,15.30,13.89,15.16,15.30,14.60,27,6675,100589.00,
