SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
934856,0IIFL18     ,F ,D,1015.00,1015.00,1012.00,1012.00,1012.00,1018.00,4,148,150050.00,
934844,0MFL17      ,F ,D,1095.03,1125.00,1095.03,1112.06,1112.06,1125.00,8,214,237502.00,
934847,1050TCFS14  ,F ,D,1013.00,1013.00,1007.15,1008.67,1007.15,1012.50,29,848,857046.00,
934848,1050TCFS14A ,F ,D,1550.00,1550.00,1545.20,1545.20,1545.20,1545.00,13,154,238562.00,
934869,1150MFL14   ,F ,D,1015.00,1015.00,1015.00,1015.00,1015.00,1010.00,1,10,10150.00,
934870,1175MFL15   ,F ,D,1015.00,1015.00,1015.00,1015.00,1015.00,1010.00,1,25,25375.00,
934871,1175MFL17   ,F ,D,1012.00,1012.00,1012.00,1012.00,1012.00,1012.00,2,40,40480.00,
934854,1275IIFL18  ,F ,D,1002.75,1002.96,1000.00,1000.43,1000.00,1008.92,65,1957,1958975.00,
934855,1275IIFL18A ,F ,D,1020.00,1120.20,1020.00,1022.60,1022.60,1025.00,9,523,559015.00,
934841,1300MFL14   ,F ,D,1100.00,1100.00,1095.00,1100.00,1100.00,1100.00,5,210,230214.00,
934843,1325MFL17   ,F ,D,1130.00,1130.00,1130.00,1130.00,1130.00,1133.27,1,1,1130.00,
533022,20 MICRONS  ,B ,Q,34.60,34.90,32.00,33.45,33.45,33.60,577,261104,8696318.00,
526921,21ST CEN.MGM,T ,Q,5.97,5.97,5.54,5.84,5.84,5.83,6,725,4087.00,
532628,3I INFOTECH ,T ,Q,7.00,7.03,6.82,6.91,6.91,7.00,333,163303,1134326.00,
523395,3M INDIA LTD,B ,Q,3799.00,3799.00,3702.00,3731.40,3730.00,3799.00,34,701,2626372.00,
961752,719IIFCL23  ,F ,B,995.00,995.00,991.50,991.50,991.50,995.00,3,120,119050.00,
961750,719PFC2023  ,F ,B,998.00,998.00,998.00,998.00,998.00,999.00,1,100,99800.00,
961748,722REC22TF  ,F ,B,1005.00,1005.00,1002.50,1002.50,1002.50,1009.00,2,500,501275.00,
961751,736PFC2028  ,F ,B,999.25,1000.00,997.75,1000.00,1000.00,999.25,10,1905,1902125.00,
961749,738REC27TF  ,F ,B,1008.00,1014.00,1003.10,1014.00,1014.00,1007.36,4,600,602959.00,
961754,740IIFCL33  ,F ,B,1006.25,1006.25,1006.25,1006.25,1006.25,1002.50,3,500,503125.00,
961743,793REC22    ,F ,B,1090.00,1099.00,1090.00,1099.00,1099.00,1084.00,5,1330,1451390.00,
590116,7SEAS TECH  ,B ,Q,15.00,16.89,13.87,14.10,14.10,15.40,196,28014,434792.00,
961732,810IRFC2327 ,F ,B,1090.00,1090.00,1090.00,1090.00,1090.00,1092.24,6,300,327000.00,
961744,812REC27    ,F ,B,1122.00,1122.00,1122.00,1122.00,1122.00,1120.00,3,476,534072.00,
961729,820PFC2022  ,F ,B,1083.50,1084.40,1082.25,1082.38,1082.25,1082.25,21,2601,2816359.00,
961728,830NHAI27   ,F ,B,1114.00,1114.00,1112.00,1112.00,1112.00,1113.20,17,2120,2357531.00,
961730,830PFC2027  ,F ,B,1102.50,1104.00,1101.75,1102.35,1104.00,1103.00,29,8985,9901819.00,
961731,8IRFC230222 ,F ,B,1071.00,1071.00,1071.00,1071.00,1071.00,1074.00,1,20,21420.00,
512161,8KMILES     ,T ,Q,49.00,49.00,44.90,45.50,45.50,47.00,25,5861,266936.00,
530499,A.K.CAPITAL ,B ,Q,207.00,209.90,204.00,204.90,205.90,206.30,25,954,196142.00,
500009,A.SARABHAI  ,B ,Q,3.47,3.70,3.47,3.70,3.70,3.65,17,3674,13083.00,
533292,A2ZMES      ,B ,Q,32.00,32.75,31.55,31.75,31.75,31.70,764,77378,2480712.00,
531611,AADHAARVEN  ,B ,Q,0.99,0.99,0.99,0.99,0.99,1.00,14,13992,13852.00,
530027,AADI INDUS L,B ,Q,3.50,3.80,3.22,3.76,3.80,3.50,24,10003,37054.00,
