SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
934844,0MFL17      ,F ,D,1120.00,1120.00,1119.00,1119.01,1119.00,1115.00,10,100,111911.00,
934873,0MFL18      ,F ,D,1000.00,1005.00,1000.00,1000.83,1000.00,1000.00,4,172,172060.00,
934877,1025SREID   ,F ,D,1000.00,1000.00,1000.00,1000.00,1000.00,0.00,2,2,2000.00,
934847,1050TCFS14  ,F ,D,1089.80,1094.70,1082.18,1094.70,1094.70,1089.60,13,175,190455.00,
934848,1050TCFS14A ,F ,D,1530.01,1536.00,1530.00,1535.99,1536.00,1531.00,5,81,124266.00,
934858,1075SCUF17B ,F ,D,1019.50,1019.50,1019.50,1019.50,1019.50,1018.16,2,60,61170.00,
934871,1175MFL17   ,F ,D,1011.02,1011.02,1011.02,1011.02,1011.02,1018.00,1,10,10110.00,
934854,1275IIFL18  ,F ,D,1003.00,1004.99,1003.00,1004.45,1004.45,1003.42,16,1401,1407304.00,
934855,1275IIFL18A ,F ,D,1008.00,1008.00,1006.20,1008.00,1008.00,1008.87,8,67,67523.00,
934841,1300MFL14   ,F ,D,1095.00,1100.00,1094.00,1100.00,1100.00,1099.89,12,316,346327.00,
934842,1325MFL15   ,F ,D,1108.30,1112.00,1108.20,1109.50,1109.50,1111.50,8,200,221770.00,
934843,1325MFL17   ,F ,D,1127.00,1127.00,1127.00,1127.00,1127.00,1130.00,3,200,225400.00,
533022,20 MICRONS  ,B ,Q,68.05,69.30,54.65,54.65,54.65,68.30,1940,664880,41968510.00,
526921,21ST CEN.MGM,T ,Q,5.00,5.01,4.55,5.01,5.01,4.78,28,61482,307991.00,
532628,3I INFOTECH ,T ,Q,7.75,7.78,7.35,7.43,7.43,7.65,1004,306148,2309360.00,
523395,3M INDIA LTD,B ,Q,3851.00,3930.00,3851.00,3900.00,3900.00,3870.50,12,879,3393550.00,
961752,719IIFCL23  ,F ,B,1000.00,1000.00,990.50,990.50,990.50,990.00,2,45,44810.00,
961750,719PFC2023  ,F ,B,1000.00,1000.00,1000.00,1000.00,1000.00,990.01,2,25,25000.00,
961748,722REC22TF  ,F ,B,995.26,1000.00,995.25,1000.00,1000.00,995.01,9,775,774716.00,
961753,736IIFCL28  ,F ,B,1000.00,1000.00,1000.00,1000.00,1000.00,0.00,2,2000,2000000.00,
961749,738REC27TF  ,F ,B,999.70,1001.00,999.70,1000.98,1000.98,999.19,18,1315,1315583.00,
961754,740IIFCL33  ,F ,B,1002.00,1003.00,1002.00,1003.00,1003.00,1004.90,7,405,406137.00,
961743,793REC22    ,F ,B,1070.00,1085.99,1068.01,1082.61,1080.00,1070.10,20,1554,1670699.00,
590116,7SEAS TECH  ,B ,Q,12.80,13.99,12.80,12.87,12.81,12.60,31,2689,35111.00,
961732,810IRFC2327 ,F ,B,1086.00,1086.00,1086.00,1086.00,1086.00,1084.03,1,500,543000.00,
961744,812REC27    ,F ,B,1102.00,1107.00,1100.65,1107.00,1107.00,1099.78,8,451,497720.00,
961727,820NHAI22   ,F ,B,1094.50,1095.00,1093.99,1095.00,1095.00,1094.01,12,1800,1969385.00,
961729,820PFC2022  ,F ,B,1080.01,1087.99,1080.01,1087.99,1087.99,1082.01,9,1135,1229440.00,
961728,830NHAI27   ,F ,B,1108.99,1114.00,1108.50,1111.00,1111.00,1103.50,13,1630,1813994.00,
961730,830PFC2027  ,F ,B,1096.00,1104.00,1096.00,1103.30,1104.00,1093.03,19,3000,3300531.00,
512161,8KMILES     ,T ,Q,46.00,46.00,41.85,43.45,43.45,44.00,46,28923,1221840.00,
530499,A.K.CAPITAL ,B ,Q,216.60,220.05,216.60,219.75,220.00,216.80,35,1915,418531.00,
500009,A.SARABHAI  ,T ,Q,3.80,3.94,3.80,3.80,3.80,3.82,8,2429,9538.00,
533292,A2ZMES      ,B ,Q,36.35,41.70,35.50,40.50,40.50,36.35,11897,1381910,55515251.00,
531611,AADHAARVEN  ,B ,Q,1.17,1.18,1.16,1.17,1.17,1.16,536,3036541,3568689.00,
530027,AADI INDUS L,B ,Q,3.54,3.78,3.53,3.78,3.78,3.74,4,1250,4658.00,
533412,AANJANEYA   ,B ,Q,757.00,765.00,743.05,762.95,764.80,752.40,133,6551,4960192.00,
524412,AAREY DRUGS ,T ,Q,35.45,35.45,35.45,35.45,35.45,37.30,26,7290,258430.00,
524348,AARTI DRUGS ,T ,Q,234.90,234.90,220.05,222.90,223.00,223.75,91,8824,2017675.00,
524208,AARTI INDUST,B ,Q,95.00,95.00,88.50,89.70,89.00,94.05,387,22586,2054693.00,
514274,AARVEE DENIM,B ,Q,72.80,75.95,71.15,74.05,74.85,75.60,109,2093,154889.00,
531731,AARYAGLOBL  ,T ,Q,9.50,9.60,8.99,9.10,8.99,9.46,650,292155,2787465.00,
523204,ABAN OFFSHO ,B ,Q,337.00,338.10,333.00,334.20,334.20,336.15,1799,53477,17923144.00,
500002,ABB LTD.    ,A ,Q,668.00,671.45,647.60,654.00,656.75,668.50,569,4552,2998344.00,
500488,ABBOTT (I)  ,B ,Q,1414.95,1415.00,1382.00,1388.30,1391.00,1401.85,95,548,765087.00,
520123,ABC INDIA   ,B ,Q,146.00,148.00,143.00,148.00,148.00,146.85,7,7775,1149584.00,
500057,ABCIL       ,B ,Q,97.70,99.00,94.10,95.00,96.90,98.70,77,1876,179608.00,
520155,ABG INFRALOG,B ,Q,99.00,105.50,97.50,98.00,98.00,98.50,21,423,41640.00,
532682,ABG SHIPYARD,B ,Q,393.00,396.00,387.00,393.80,395.25,392.85,144,1034,405729.00,
532831,ABHI CORP LT,B ,Q,5.78,5.80,5.78,5.80,5.80,5.78,3,241,1393.00,
531161,ABM KNOWLEDG,B ,Q,50.60,50.60,45.10,47.20,47.20,50.60,45,4941,239238.00,
532974,ABML        ,B ,Q,18.35,19.00,17.60,17.80,17.60,18.20,60,5324,98742.00,
500410,ACC LTD     ,A ,Q,1331.70,1355.00,1321.05,1345.40,1345.40,1330.10,3694,70401,94166206.00,
532774,ACCEL FRONTL,B ,Q,29.30,30.00,29.30,29.35,29.35,29.95,15,84,2466.00,
517494,ACCEL TRANS ,B ,Q,6.40,6.40,6.40,6.40,6.40,7.10,4,120,768.00,
532268,ACCELYA     ,T ,Q,398.15,398.15,382.00,394.95,394.95,379.20,285,25496,10124965.00,
531897,ACCENT TECH ,B ,Q,47.65,48.10,47.00,47.00,47.00,48.40,43,10396,495188.00,
