SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
934856,0IIFL18     ,F ,D,1015.00,1015.00,1015.00,1015.00,1015.00,1003.00,2,200,203000.00,
934844,0MFL17      ,F ,D,1100.00,1132.00,1100.00,1129.83,1130.00,1133.99,11,631,712510.00,
934873,0MFL18      ,F ,D,1005.00,1005.00,1000.00,1000.00,1000.00,1000.83,4,35,35070.00,
934847,1050TCFS14  ,F ,D,1094.00,1094.00,1094.00,1094.00,1094.00,1091.00,3,89,97366.00,
934848,1050TCFS14A ,F ,D,1536.00,1536.00,1534.25,1535.79,1534.25,1525.01,3,33,50682.00,
934858,1075SCUF17B ,F ,D,1020.10,1029.99,1020.10,1029.99,1029.99,1020.10,5,76,77689.00,
934869,1150MFL14   ,F ,D,1010.00,1015.00,1010.00,1012.72,1015.00,1001.25,3,22,22280.00,
934870,1175MFL15   ,F ,D,984.00,984.00,984.00,984.00,984.00,1049.99,1,5,4920.00,
934871,1175MFL17   ,F ,D,1018.00,1018.00,1015.16,1016.11,1016.11,1017.05,5,75,76227.00,
934872,1200MFL17   ,F ,D,1001.00,1001.00,1001.00,1001.00,1001.00,1015.00,1,5,5005.00,
934854,1275IIFL18  ,F ,D,1007.00,1007.00,1005.00,1005.13,1005.00,1005.05,30,678,681764.00,
934855,1275IIFL18A ,F ,D,1007.00,1007.00,1007.00,1007.00,1007.00,1008.00,1,41,41287.00,
934841,1300MFL14   ,F ,D,1097.00,1100.00,1097.00,1100.00,1100.00,1095.00,2,45,49470.00,
934842,1325MFL15   ,F ,D,1148.00,1148.00,1097.00,1102.50,1102.50,1100.00,3,48,53437.00,
934843,1325MFL17   ,F ,D,1127.00,1127.00,1125.50,1125.50,1125.50,1129.82,5,500,563130.00,
533022,20 MICRONS  ,B ,Q,35.50,35.50,35.50,35.50,35.50,39.40,46,11679,414604.00,
526921,21ST CEN.MGM,T ,Q,5.79,5.79,5.25,5.34,5.30,5.52,51,72608,392314.00,
532628,3I INFOTECH ,T ,Q,7.50,7.50,7.01,7.01,7.01,7.37,627,490930,3456308.00,
523395,3M INDIA LTD,B ,Q,3852.00,3852.00,3839.75,3843.35,3840.00,3839.00,15,78,299728.00,
961752,719IIFCL23  ,F ,B,991.10,994.00,991.10,994.00,994.00,991.00,8,100,99326.00,
