SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
934844,0MFL17      ,F ,D,1080.00,1081.00,1075.00,1077.24,1075.00,1080.00,8,78,83946.00,
934847,1050TCFS14  ,F ,D,1016.00,1019.49,1015.55,1018.68,1018.68,1016.20,9,335,340359.00,
934848,1050TCFS14A ,F ,D,1571.50,1574.90,1571.50,1574.90,1574.90,1565.72,4,20,31464.00,
934857,1060SCUF15A ,F ,D,1000.00,1000.00,1000.00,1000.00,1000.00,1000.05,1,100,100000.00,
934858,1075SCUF17B ,F ,D,1015.00,1015.00,1015.00,1015.00,1015.00,1014.00,1,40,40600.00,
934869,1150MFL14   ,F ,D,980.00,980.00,980.00,980.00,980.00,980.00,1,10,9800.00,
934870,1175MFL15   ,F ,D,997.94,997.94,997.94,997.94,997.94,936.33,1,10,9979.00,
934871,1175MFL17   ,F ,D,1015.00,1015.00,1015.00,1015.00,1015.00,1015.00,3,29,29435.00,
934854,1275IIFL18  ,F ,D,1006.00,1006.99,1003.00,1005.62,1005.78,1010.73,40,1110,1114943.00,
934855,1275IIFL18A ,F ,D,1009.00,1009.00,1009.00,1009.00,1009.00,1008.01,1,10,10090.00,
934841,1300MFL14   ,F ,D,985.00,1000.00,961.00,994.08,994.00,1000.01,24,212,209632.00,
934842,1325MFL15   ,F ,D,1005.00,1005.00,996.30,1005.00,1005.00,1005.00,6,37,37167.00,
934843,1325MFL17   ,F ,D,999.00,1019.37,989.00,1017.64,1017.64,991.05,13,106,106776.00,
533022,20 MICRONS  ,B ,Q,30.65,31.45,30.55,30.90,30.90,30.80,308,93860,2933997.00,
532628,3I INFOTECH ,B ,Q,5.95,5.95,5.72,5.75,5.75,5.91,259,151708,881529.00,
523395,3M INDIA LTD,B ,Q,3495.00,3602.00,3495.00,3500.80,3500.05,3515.75,39,113,401762.00,
961772,688PFC2023  ,F ,B,999.00,999.00,999.00,999.00,999.00,990.00,1,20,19980.00,
961755,718IRFC2023 ,F ,B,1024.85,1024.85,1024.85,1024.85,1024.85,1021.99,1,10,10248.00,
961751,736PFC2028  ,F ,B,1024.99,1024.99,1024.99,1024.99,1024.99,1024.99,2,165,169123.00,
961749,738REC27TF  ,F ,B,1029.10,1029.10,1029.10,1029.10,1029.10,1027.03,1,25,25727.00,
961754,740IIFCL33  ,F ,B,1022.00,1022.00,1022.00,1022.00,1022.00,1025.10,1,50,51100.00,
961765,751HUDCO28  ,F ,B,1025.00,1030.00,1025.00,1030.00,1030.00,1054.99,2,110,112800.00,
961743,793REC22    ,F ,B,1109.00,1109.00,1109.00,1109.00,1109.00,1129.00,1,10,11090.00,
961732,810IRFC2327 ,F ,B,1111.26,1120.00,1111.26,1116.35,1120.00,1118.00,3,256,285786.00,
961744,812REC27    ,F ,B,1136.50,1138.00,1135.01,1137.00,1135.01,1136.00,4,250,284200.00,
961727,820NHAI22   ,F ,B,1116.00,1116.90,1111.51,1112.57,1114.00,1111.80,11,857,954568.00,
961729,820PFC2022  ,F ,B,1103.00,1110.00,1101.00,1110.00,1110.00,1102.55,44,2026,2236275.00,
961728,830NHAI27   ,F ,B,1139.25,1141.00,1139.25,1141.00,1141.00,1136.05,13,2000,2279940.00,
961730,830PFC2027  ,F ,B,1138.00,1138.00,1132.99,1132.99,1132.99,1131.11,5,435,493176.00,
512161,8KMILES     ,B ,Q,52.25,53.25,51.50,52.45,52.50,51.90,20,3159,165359.00,
530499,A.K.CAPITAL ,B ,Q,157.95,160.00,155.50,157.85,159.95,158.00,11,546,86296.00,
500009,A.SARABHAI  ,T ,Q,2.51,2.51,2.46,2.46,2.46,2.55,7,1866,4625.00,
533292,A2ZMES      ,T ,Q,19.65,19.90,19.30,19.40,19.35,19.90,113,27766,542000.00,
531611,AADHAARVEN  ,B ,Q,0.54,0.54,0.54,0.54,0.54,0.56,31,44222,23879.00,
530027,AADI INDUS L,B ,Q,3.26,3.26,3.26,3.26,3.26,4.00,1,300,978.00,
533412,AANJANEYA   ,B ,Q,74.85,76.00,72.85,72.85,72.85,76.65,298,56007,4108374.00,
524412,AAREY DRUGS ,B ,Q,12.90,13.10,12.60,12.95,13.10,12.85,22,6458,83398.00,
524348,AARTI DRUGS ,B ,Q,165.25,168.00,163.50,166.70,167.95,166.60,32,1656,275111.00,
524208,AARTI INDUST,B ,Q,87.20,91.15,87.00,90.40,90.40,87.85,120,4423,393968.00,
514274,AARVEE DENIM,B ,Q,34.50,34.50,34.50,34.50,34.50,34.90,4,10,345.00,
531731,AARYAGLOBL  ,T ,Q,7.99,8.38,7.78,7.79,7.79,7.99,45,10898,85885.00,
523204,ABAN OFFSHO ,B ,Q,276.50,283.00,275.70,279.25,279.25,274.10,2939,95380,26637564.00,
500002,ABB LTD.    ,A ,Q,499.80,513.35,498.70,508.55,508.55,494.80,645,9109,4613762.00,
500488,ABBOTT (I)  ,B ,Q,1365.00,1379.00,1357.05,1375.10,1379.00,1369.75,21,260,357391.00,
520123,ABC INDIA   ,B ,Q,138.00,138.00,138.00,138.00,138.00,139.85,1,11,1518.00,
500057,ABCIL       ,B ,Q,78.60,83.00,76.55,81.20,83.00,76.85,104,1700,133894.00,
520155,ABG INFRALOG,T ,Q,51.00,51.00,51.00,51.00,51.00,53.55,1,30,1530.00,
532682,ABG SHIPYARD,B ,Q,320.80,323.00,317.05,318.60,323.00,320.45,93,769,245583.00,
531161,ABM KNOWLEDG,B ,Q,36.00,39.40,36.00,39.40,39.40,39.50,2,11,430.00,
532974,ABML        ,B ,Q,18.30,19.00,18.05,18.70,18.80,18.30,77,5969,110808.00,
500410,ACC LTD     ,A ,Q,1210.10,1223.00,1203.90,1214.90,1214.90,1214.35,723,18559,22478588.00,
532774,ACCEL FRONTL,B ,Q,30.05,30.25,30.00,30.00,30.00,30.10,6,391,11761.00,
532268,ACCELYA     ,B ,Q,346.00,355.00,346.00,351.95,350.00,355.20,17,616,215777.00,
531897,ACCENT TECH ,B ,Q,36.95,36.95,32.40,32.55,32.55,34.00,50,12098,398707.00,
526347,ACCLAIM IND ,B ,Q,8.56,8.56,8.56,8.56,8.56,9.01,1,200,1712.00,
530093,ACE INDIA LT,B ,Q,22.00,22.00,22.00,22.00,22.00,22.00,2,5000,110000.00,
531525,ACE SOFTWARE,B ,Q,9.22,9.25,9.22,9.25,9.25,9.70,2,1405,12995.00,
517356,ACI INFOCOM ,T ,Q,6.42,6.42,6.42,6.42,6.42,6.55,1,10,64.00,
530901,ACIL        ,B ,Q,0.10,0.10,0.09,0.10,0.10,0.10,8,37675,3623.00,
533330,ACROPET TEC ,B ,Q,6.85,7.77,6.70,7.33,7.33,6.79,302,17630,129033.00,
524091,ACRYCIL LTD.,B ,Q,87.00,87.00,87.00,87.00,87.00,85.00,2,60,5220.00,
532762,ACTION CONST,B ,Q,11.98,12.30,11.92,11.97,11.97,11.99,145,34989,420518.00,
512599,ADANI ENTER ,A ,Q,225.00,227.80,215.00,216.55,216.55,224.40,8959,467689,103475323.00,
532921,ADANI PORTS ,A ,Q,150.25,150.60,145.50,146.95,146.95,150.05,1456,129257,19091611.00,
533096,ADANI POWER ,A ,Q,48.15,50.00,47.60,48.40,48.40,48.40,4644,1243441,60566196.00,
523411,ADCINDIA    ,B ,Q,135.00,135.00,135.00,135.00,135.00,140.00,2,250,33750.00,
519183,ADF FOODS LT,B ,Q,50.00,51.65,50.00,51.30,51.30,50.55,83,2695,136120.00,
532727,ADHUNIK MET ,B ,Q,29.50,29.50,28.70,29.05,28.95,29.00,134,16649,482529.00,
500303,ADI BIR NUVO,A ,Q,986.00,986.55,965.10,969.95,969.95,981.25,714,10334,10050252.00,
531592,ADI RASAYAN ,T ,Q,13.24,14.60,13.24,14.60,14.60,13.93,9,42900,610156.00,
590088,ADINATH BIO ,B ,Q,0.21,0.23,0.21,0.23,0.23,0.22,30,294155,63755.00,
511359,AD-MANUM FIN,B ,Q,33.30,35.50,33.30,33.30,33.30,35.00,6,403,13426.00,
530431,ADOR FONTECH,B ,Q,70.10,73.00,70.10,72.60,72.60,73.15,14,3833,278198.00,
517041,ADORWELDING ,B ,Q,114.25,114.50,113.10,114.05,113.60,114.60,10,83,9491.00,
512149,ADVANCE TECH,B ,Q,0.12,0.12,0.11,0.12,0.12,0.11,85,758511,89996.00,
517552,ADVANCED MIC,B ,Q,21.00,21.00,21.00,21.00,21.00,19.05,2,45,945.00,
532840,ADVANTA     ,B ,Q,886.00,894.00,872.10,875.60,874.15,888.70,70,171,150146.00,
531429,ADVENT COMP.,B ,Q,2.95,2.95,2.89,2.89,2.89,2.50,6,152,445.00,
500003,AEGIS LOGIS ,B ,Q,139.60,148.70,136.55,143.95,143.95,136.40,2282,44454,6414606.00,
503655,AEONIAN PUB ,B ,Q,181.05,185.00,175.35,175.35,175.35,179.85,6,227,41041.00,
530707,AFTEK LTD   ,B ,Q,5.30,5.34,5.05,5.11,5.11,5.21,132,62719,322506.00,
531921,AGAR IND COR,B ,Q,153.00,165.00,149.05,163.50,163.50,143.50,1142,85356,13404351.00,
500463,AGCNET      ,B ,Q,112.20,113.00,111.00,111.55,111.55,113.25,11,230,25740.00,
519281,AGRO DUTCH I,B ,Q,2.94,2.94,2.70,2.85,2.85,2.80,13,3520,9899.00,
500215,AGRO TECH FO,B ,Q,520.05,540.00,513.00,526.10,530.00,521.35,391,35799,18810705.00,
524448,AHLCON PAREN,B ,Q,315.00,315.00,315.00,315.00,315.00,330.00,2,26,8190.00,
513335,AHMED.FORG  ,B ,Q,107.85,109.70,101.85,102.70,102.70,105.75,1964,35183,3640069.00,
532683,AIAENGINEER ,B ,Q,306.00,315.00,305.00,312.50,315.00,307.35,35,368928,115289205.00,
535467,AIFL        ,MT,Q,48.05,48.25,48.05,48.15,48.15,48.00,4,12000,578100.00,
532309,AIL         ,B ,Q,321.00,325.90,319.00,321.30,320.40,316.75,143,1639,529126.00,
534064,AIML        ,B ,Q,188.00,188.00,188.00,188.00,188.00,189.90,1,2,376.00,
532975,AISHWARYA TE,B ,Q,5.09,5.10,4.91,5.09,5.09,5.00,83,536352,2709759.00,
532331,AJANTA PHARM,B ,Q,715.95,725.00,702.00,711.75,711.75,709.90,1332,24404,17415415.00,
519216,AJANTA SOYA ,B ,Q,9.25,9.25,9.16,9.20,9.20,9.57,3,500,4601.00,
511692,AJCON GLOBAL,B ,Q,15.10,15.60,15.10,15.30,15.30,14.90,41,12208,187770.00,
530713,AJEL        ,T ,Q,5.70,5.70,5.70,5.70,5.70,5.51,2,200,1140.00,
513349,AJMERA      ,B ,Q,100.00,100.00,97.00,97.00,98.00,97.20,23,637,62118.00,
530621,AKAR TOOLS L,B ,Q,16.10,19.35,14.10,18.95,18.95,16.15,18,27556,455003.00,
532351,AKSH OPTIFIB,B ,Q,16.30,16.45,15.60,16.05,16.25,16.45,218,26637,429815.00,
500710,AKZOINDIA   ,B ,Q,1015.00,1015.00,999.00,1000.65,999.00,1017.25,42,50178,50428507.00,
531517,ALANG INDS. ,T ,Q,121.50,121.50,121.40,121.40,121.40,119.25,7,33000,4008650.00,
524075,ALBERT DAVID,B ,Q,97.10,97.35,96.05,96.15,96.15,109.75,19,784,75551.00,
506230,ALBR & WILSO,B ,Q,381.30,381.45,381.30,381.45,381.45,381.60,16,1576,601094.00,
526707,ALCHEMIST LT,B ,Q,48.10,48.70,47.70,48.70,48.70,48.35,95,441,21198.00,
533573,ALEM PHARMA ,B ,Q,116.00,116.50,109.30,111.00,110.95,114.65,903,51586,5775148.00,
506235,ALEMBIC LTD.,B ,Q,17.75,18.85,17.75,18.75,18.75,18.05,157,34813,640188.00,
517546,ALFA TRANSFO,B ,Q,20.55,22.60,20.55,22.60,22.60,21.55,8,1181,24281.00,
505216,ALFRED HERB ,B ,Q,220.00,220.00,220.00,220.00,220.00,220.00,1,40,8800.00,
531147,ALICON      ,B ,Q,52.25,53.10,52.25,53.10,53.10,53.00,6,426,22531.00,
530889,ALKA INDIA  ,B ,Q,0.10,0.12,0.10,0.12,0.12,0.10,49,249379,29724.00,
533029,ALKALI      ,B ,Q,23.95,23.95,21.25,21.55,21.55,22.25,9,352,8074.00,
506767,ALKYL AMINES,B ,Q,155.00,159.95,155.00,155.00,155.00,150.25,3,3,469.00,
532480,ALLAHABAD BK,A ,Q,141.70,141.70,135.20,137.35,137.35,140.60,2298,209393,28776157.00,
532749,ALLCARGO    ,B ,Q,119.50,119.70,115.00,115.15,115.15,114.25,111,295,34495.00,
532919,ALLIED COMP ,T ,Q,0.42,0.42,0.39,0.39,0.39,0.40,132,1168035,460368.00,
532875,ALLIED DIGIT,T ,Q,11.00,11.50,11.00,11.01,11.00,11.23,28,3392,37839.00,
532633,ALLSEC TECH ,T ,Q,48.25,48.25,48.25,48.25,48.25,50.40,4,2100,101325.00,
521070,ALOK INDS.  ,B ,Q,9.76,10.38,9.76,10.22,10.22,10.30,1797,1874365,19208533.00,
532878,ALPA LAB    ,B ,Q,7.95,7.95,7.95,7.95,7.95,7.50,1,199,1582.00,
531720,ALPHA GRAPHI,T ,Q,21.45,21.45,21.45,21.45,21.45,20.45,2,25,536.00,
526397,ALPHAGEO (I),B ,Q,36.00,38.00,35.95,36.10,36.10,38.65,30,628,23626.00,
526519,ALPINE HSG. ,B ,Q,17.60,17.60,17.60,17.60,17.60,17.60,3,2500,44000.00,
530715,ALPS INDS.  ,T ,Q,1.30,1.40,1.30,1.40,1.40,1.34,6,5910,7738.00,
522275,ALSTOMT&D   ,B ,Q,155.50,164.00,152.00,160.25,160.40,155.35,252,10771,1727222.00,
500008,AMAR RAJA BA,A ,Q,254.50,272.60,254.50,271.15,271.15,258.85,2450,182074,48757643.00,
532664,AMAR REMEDIE,B ,Q,15.65,15.70,14.90,15.23,15.35,15.65,185,35959,552067.00,
532335,AMBICA AGAR.,B ,Q,4.10,4.10,3.16,3.16,3.16,3.55,24,12725,41164.00,
531978,AMBIKA COTTO,B ,Q,201.80,204.00,196.80,196.80,196.80,200.00,3,52,10490.00,
