SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
934844,0MFL17      ,F ,D,1101.00,1111.00,1101.00,1111.00,1111.00,1100.11,2,11,12121.00,
934847,1050TCFS14  ,F ,D,1078.00,1078.00,1075.03,1077.00,1077.00,1077.00,6,201,216546.00,
934848,1050TCFS14A ,F ,D,1500.91,1503.35,1500.90,1500.99,1503.35,1501.11,18,179,268671.00,
934871,1175MFL17   ,F ,D,1005.00,1005.00,1004.10,1004.10,1004.10,1010.00,3,40,40177.00,
934872,1200MFL17   ,F ,D,1007.95,1007.95,1003.50,1003.50,1003.50,1003.33,2,16,16082.00,
934854,1275IIFL18  ,F ,D,1005.00,1005.00,1002.55,1002.69,1002.99,1002.48,44,1463,1467449.00,
934841,1300MFL14   ,F ,D,1089.95,1090.00,1077.00,1080.01,1080.01,1090.00,11,324,350550.00,
934842,1325MFL15   ,F ,D,1090.00,1090.00,1080.00,1081.00,1081.00,1080.00,13,865,934594.00,
533022,20 MICRONS  ,B ,Q,160.75,160.95,155.00,155.70,155.70,160.70,3214,484729,76698113.00,
526921,21ST CEN.MGM,B ,Q,3.50,3.71,3.40,3.63,3.64,3.54,78,47153,166755.00,
532628,3I INFOTECH ,T ,Q,9.00,9.29,8.81,9.29,9.29,8.85,710,486285,4461935.00,
523395,3M INDIA LTD,B ,Q,4186.15,4200.00,4149.00,4188.65,4190.00,4186.15,132,449,1881056.00,
961749,738REC27TF  ,F ,B,996.00,999.00,996.00,996.20,996.20,995.50,5,28,27901.00,
961743,793REC22    ,F ,B,1058.00,1089.99,1058.00,1061.25,1061.00,1058.31,13,1201,1272339.00,
590116,7SEAS TECH  ,B ,Q,16.20,16.80,15.00,15.65,15.35,16.10,80,16077,255858.00,
961744,812REC27    ,F ,B,1092.04,1095.90,1091.50,1095.00,1095.00,1094.59,23,4040,4414460.00,
961727,820NHAI22   ,F ,B,1081.50,1084.89,1081.50,1084.73,1084.89,1082.30,7,775,838947.00,
961729,820PFC2022  ,F ,B,1072.00,1072.00,1070.00,1070.56,1070.00,1070.00,20,2850,3052350.00,
961728,830NHAI27   ,F ,B,1106.00,1106.00,1106.00,1106.00,1106.00,1104.89,1,300,331800.00,
961730,830PFC2027  ,F ,B,1094.00,1094.00,1090.00,1092.89,1094.00,1094.49,34,3964,4329471.00,
961731,8IRFC230222 ,F ,B,1064.99,1065.00,1056.00,1056.20,1056.20,1060.33,15,775,821819.00,
512161,8KMILES     ,T ,Q,57.60,58.95,53.50,58.90,58.90,56.15,82,30835,1783520.00,
530499,A.K.CAPITAL ,B ,Q,190.80,206.90,186.20,200.35,200.35,186.95,286,36840,7025857.00,
500009,A.SARABHAI  ,T ,Q,4.01,4.11,4.00,4.02,4.02,4.06,20,3315,13448.00,
533292,A2ZMES      ,B ,Q,58.05,59.80,57.85,59.45,59.45,57.65,2838,362754,21409742.00,
531611,AADHAARVEN  ,B ,Q,0.92,0.92,0.92,0.92,0.92,0.91,27,113651,104558.00,
530027,AADI INDUS L,B ,Q,3.74,3.78,3.74,3.76,3.78,3.70,12,737,2773.00,
533412,AANJANEYA   ,B ,Q,753.00,755.00,743.10,748.60,748.60,752.90,144,57991,43676297.00,
524412,AAREY DRUGS ,T ,Q,56.40,58.90,56.40,56.40,56.40,59.35,144,84317,4772441.00,
524348,AARTI DRUGS ,T ,Q,211.00,212.75,209.00,212.05,212.05,212.00,19,1194,251811.00,
524208,AARTI INDUST,B ,Q,100.00,102.80,99.00,102.20,102.25,99.80,349,27233,2758764.00,
514274,AARVEE DENIM,B ,Q,67.95,68.00,66.00,66.05,66.00,66.20,52,2045,137176.00,
531731,AARYAGLOBL  ,B ,Q,4.36,5.22,4.36,5.22,5.22,4.35,139,79980,411802.00,
519319,AASHEE      ,T ,Q,4.25,4.25,4.25,4.25,4.25,4.32,1,50,212.00,
523204,ABAN OFFSHO ,B ,Q,385.50,391.00,385.25,387.70,387.70,384.25,2572,85975,33391436.00,
500002,ABB LTD.    ,A ,Q,709.00,709.50,702.00,703.25,703.00,704.90,306,6990,4933258.00,
500488,ABBOTT (I)  ,B ,Q,1471.00,1498.40,1471.00,1488.05,1488.10,1491.45,28,173,257994.00,
520123,ABC INDIA   ,B ,Q,147.90,148.40,140.00,144.00,144.00,144.35,57,13075,1874740.00,
500057,ABCIL       ,B ,Q,103.00,106.00,103.00,103.90,103.90,102.75,382,12209,1276372.00,
520155,ABG INFRALOG,B ,Q,126.95,126.95,114.55,117.00,117.00,119.65,12,32,3776.00,
532682,ABG SHIPYARD,B ,Q,364.60,372.70,364.55,369.65,370.00,364.30,307,444244,164031321.00,
532831,ABHI CORP LT,B ,Q,6.30,6.40,6.10,6.40,6.40,6.40,10,1200,7552.00,
526955,ABL BIO-TECH,B ,Q,3.25,3.48,3.17,3.26,3.45,3.33,16,2265,7250.00,
531161,ABM KNOWLEDG,B ,Q,57.80,57.80,54.00,54.95,54.95,54.70,6,454,24568.00,
532974,ABML        ,B ,Q,19.85,20.80,19.85,20.55,20.25,19.85,63,8824,180934.00,
500410,ACC LTD     ,A ,Q,1445.90,1445.90,1426.50,1429.90,1429.90,1429.90,556,9501,13603421.00,
532774,ACCEL FRONTL,B ,Q,32.00,32.50,31.70,32.05,32.05,31.95,40,20028,646780.00,
517494,ACCEL TRANS ,B ,Q,7.10,7.10,7.10,7.10,7.10,7.06,1,20,142.00,
532268,ACCELYA     ,T ,Q,353.10,361.90,353.10,358.75,356.00,353.70,59,2677,959382.00,
531897,ACCENT TECH ,B ,Q,50.00,50.90,49.05,49.15,49.05,49.70,57,9953,496846.00,
526347,ACCLAIM IND ,B ,Q,10.49,10.52,10.43,10.51,10.51,10.32,65,55272,580553.00,
530513,ACCURATE TRA,B ,Q,36.00,37.95,36.00,37.90,37.95,36.15,14,2652,99501.00,
530093,ACE INDIA LT,B ,Q,27.80,29.75,27.80,28.70,28.30,28.90,32,15292,450234.00,
531525,ACE SOFTWARE,B ,Q,9.90,9.90,9.90,9.90,9.90,9.85,1,50,495.00,
517356,ACI INFOCOM ,T ,Q,160.00,166.05,160.00,163.75,163.05,159.40,91,51455,8518696.00,
530901,ACIL        ,T ,Q,0.12,0.13,0.12,0.13,0.13,0.13,33,266500,33625.00,
530043,ACKNIT IND  ,B ,Q,26.70,26.75,25.20,25.80,25.80,25.50,12,1169,30543.00,
533330,ACROPET TEC ,B ,Q,12.49,12.80,11.95,12.59,12.59,11.86,745,146191,1834088.00,
513149,ACROW INDIA ,B ,Q,83.00,83.00,83.00,83.00,83.00,87.00,1,1,83.00,
524091,ACRYCIL LTD.,B ,Q,112.25,115.90,112.00,112.05,112.15,114.75,21,1100,124242.00,
532762,ACTION CONST,B ,Q,24.60,24.65,23.60,23.75,23.75,24.05,433,94393,2265393.00,
511706,ACTION FIN. ,T ,Q,27.00,27.00,27.00,27.00,27.00,26.25,2,200,5400.00,
512599,ADANI ENTER ,A ,Q,277.95,286.80,277.15,285.45,285.45,275.85,9669,651258,184693873.00,
532921,ADANI PORTS ,A ,Q,139.00,140.25,137.70,138.45,138.45,137.50,2060,197052,27342006.00,
533096,ADANI POWER ,A ,Q,64.65,65.30,63.00,63.70,63.70,64.15,4585,800398,51591516.00,
