SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
934844,0MFL17      ,F ,D,1110.00,1121.00,1110.00,1121.00,1121.00,1116.00,5,116,129994.00,
934873,0MFL18      ,F ,D,1015.00,1015.00,1014.00,1014.93,1014.00,1009.00,5,111,112660.00,
934847,1050TCFS14  ,F ,D,1084.99,1084.99,1075.99,1075.99,1075.99,1081.00,8,275,296512.00,
934848,1050TCFS14A ,F ,D,1505.00,1505.69,1504.00,1504.34,1505.69,1504.70,25,387,582204.00,
934857,1060SCUF15A ,F ,D,1015.00,1020.00,1015.00,1020.00,1020.00,1025.00,5,105,107074.00,
934858,1075SCUF17B ,F ,D,1019.97,1019.98,1007.01,1007.01,1007.01,1013.99,3,53,54019.00,
934869,1150MFL14   ,F ,D,1069.98,1069.99,999.25,1020.00,1020.00,1000.00,8,74,75452.00,
934871,1175MFL17   ,F ,D,1014.99,1014.99,1014.74,1014.75,1014.75,1024.95,4,55,55817.00,
934854,1275IIFL18  ,F ,D,1006.00,1007.00,1005.00,1005.03,1005.00,1004.99,42,2711,2726439.00,
934855,1275IIFL18A ,F ,D,1012.00,1012.00,1012.00,1012.00,1012.00,1010.00,1,5,5060.00,
934841,1300MFL14   ,F ,D,1093.01,1094.00,1093.01,1094.00,1094.00,1092.00,3,200,218750.00,
934842,1325MFL15   ,F ,D,1100.01,1101.80,1100.00,1100.00,1100.00,1100.01,5,113,124327.00,
934843,1325MFL17   ,F ,D,1100.00,1111.00,1100.00,1111.00,1111.00,1090.00,3,100,110550.00,
533022,20 MICRONS  ,B ,Q,152.00,154.80,148.70,149.40,149.40,150.85,1470,149709,22699879.00,
526921,21ST CEN.MGM,B ,Q,4.51,4.51,4.50,4.51,4.51,4.30,11,3230,14557.00,
532628,3I INFOTECH ,T ,Q,8.50,8.80,8.50,8.64,8.64,8.66,420,330737,2868387.00,
523395,3M INDIA LTD,B ,Q,4100.00,4175.00,4081.05,4081.05,4081.05,4104.70,51,101,417161.00,
