SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
934844,0MFL17      ,F ,D,1090.00,1090.00,1090.00,1090.00,1090.00,1090.00,1,5,5450.00,
934847,1050TCFS14  ,F ,D,1023.00,1029.99,1020.00,1029.99,1029.99,1022.96,12,400,408964.00,
934848,1050TCFS14A ,F ,D,1570.00,1575.25,1570.00,1575.25,1575.25,1573.91,2,15,23576.00,
934857,1060SCUF15A ,F ,D,1015.00,1015.00,1015.00,1015.00,1015.00,1015.00,4,210,213150.00,
934858,1075SCUF17B ,F ,D,1020.50,1020.50,1020.50,1020.50,1020.50,1012.05,1,50,51025.00,
934872,1200MFL17   ,F ,D,982.00,982.00,982.00,982.00,982.00,982.00,2,25,24550.00,
934854,1275IIFL18  ,F ,D,1030.00,1036.90,1029.90,1032.86,1036.00,1031.24,19,599,617693.00,
934855,1275IIFL18A ,F ,D,1017.01,1017.01,1017.01,1017.01,1017.01,1020.31,2,50,50850.00,
934841,1300MFL14   ,F ,D,1007.00,1007.00,1004.00,1004.00,1004.00,1005.00,3,65,65351.00,
934842,1325MFL15   ,F ,D,1020.00,1020.00,1020.00,1020.00,1020.00,1010.00,1,10,10200.00,
934843,1325MFL17   ,F ,D,1038.00,1038.00,1038.00,1038.00,1038.00,1015.00,2,25,25950.00,
533022,20 MICRONS  ,B ,Q,30.55,33.00,30.55,30.65,30.65,30.90,116,64810,2007650.00,
526921,21ST CEN.MGM,T ,Q,3.71,4.00,3.71,4.00,4.00,3.90,7,5000,19130.00,
532628,3I INFOTECH ,B ,Q,5.58,5.60,5.48,5.50,5.50,5.58,423,217295,1205549.00,
523395,3M INDIA LTD,B ,Q,3724.95,3724.95,3720.00,3720.00,3720.00,3700.00,2,2,7444.00,
961772,688PFC2023  ,F ,B,1000.00,1000.00,1000.00,1000.00,1000.00,990.00,4,700,700000.00,
961766,703HUDCO23  ,F ,B,1000.00,1000.00,1000.00,1000.00,1000.00,1005.20,1,3,3000.00,
961750,719PFC2023  ,F ,B,1028.00,1028.00,1028.00,1028.00,1028.00,1030.00,1,10,10280.00,
961748,722REC22TF  ,F ,B,1044.00,1044.00,1044.00,1044.00,1044.00,1045.00,2,50,52200.00,
