SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
934856,0IIFL18     ,F ,D,1048.95,1048.95,1048.95,1048.95,1048.95,1015.12,2,21,22027.00,
934844,0MFL17      ,F ,D,1099.96,1099.96,1092.00,1092.00,1092.00,1097.00,10,72,78781.00,
934847,1050TCFS14  ,F ,D,1024.00,1024.47,1020.12,1024.25,1024.25,1023.99,6,90,92034.00,
934848,1050TCFS14A ,F ,D,1581.99,1581.99,1570.00,1570.00,1570.00,1573.36,2,200,315199.00,
934858,1075SCUF17B ,F ,D,1025.00,1025.00,1025.00,1025.00,1025.00,1015.01,5,62,63550.00,
934871,1175MFL17   ,F ,D,1033.99,1034.00,1015.00,1019.00,1019.00,1011.02,8,190,194221.00,
934872,1200MFL17   ,F ,D,971.01,971.01,971.01,971.01,971.01,981.00,3,50,48550.00,
934854,1275IIFL18  ,F ,D,1015.00,1015.00,1010.14,1013.95,1014.00,1014.85,6,132,133433.00,
934841,1300MFL14   ,F ,D,1004.00,1005.00,1000.01,1000.01,1000.01,1006.00,7,291,291376.00,
934842,1325MFL15   ,F ,D,1005.01,1005.01,1005.01,1005.01,1005.01,1004.00,1,5,5025.00,
533022,20 MICRONS  ,B ,Q,30.50,31.45,30.50,30.55,30.70,30.80,460,24041,738595.00,
526921,21ST CEN.MGM,T ,Q,4.06,4.26,4.06,4.06,4.06,4.06,9,5125,20926.00,
532628,3I INFOTECH ,B ,Q,6.25,6.43,5.86,6.02,6.02,6.23,438,329973,2015057.00,
523395,3M INDIA LTD,B ,Q,3675.00,3675.00,3650.00,3650.00,3650.00,3626.00,7,24,87680.00,
961752,719IIFCL23  ,F ,B,1030.99,1030.99,1021.50,1021.50,1021.50,1031.00,3,165,168690.00,
961750,719PFC2023  ,F ,B,1025.01,1025.01,1025.01,1025.01,1025.01,1025.00,2,790,809757.00,
961748,722REC22TF  ,F ,B,1030.25,1040.00,1030.25,1035.17,1035.00,1035.00,13,1740,1801820.00,
961756,734IRFC2028 ,F ,B,1038.00,1040.00,1038.00,1040.00,1040.00,1038.00,3,3011,3125430.00,
961751,736PFC2028  ,F ,B,1037.00,1037.00,1030.00,1031.21,1031.00,1029.01,6,1510,1557965.00,
961749,738REC27TF  ,F ,B,1040.00,1043.00,1039.00,1039.05,1039.00,1047.00,8,1230,1279134.00,
961754,740IIFCL33  ,F ,B,1041.00,1041.00,1040.00,1040.00,1040.00,1041.00,11,8525,8873015.00,
590116,7SEAS TECH  ,B ,Q,11.16,11.16,11.16,11.16,11.16,12.39,2,250,2790.00,
961732,810IRFC2327 ,F ,B,1125.00,1127.00,1125.00,1126.61,1127.00,1125.10,13,1000,1126410.00,
961744,812REC27    ,F ,B,1152.00,1152.00,1152.00,1152.00,1152.00,1150.00,2,50,57600.00,
961727,820NHAI22   ,F ,B,1122.00,1133.95,1120.00,1120.00,1120.00,1126.00,18,1162,1306989.00,
961729,820PFC2022  ,F ,B,1112.30,1115.00,1112.00,1112.00,1112.00,1111.30,10,360,400490.00,
961728,830NHAI27   ,F ,B,1150.00,1150.50,1144.01,1147.97,1148.00,1152.50,38,8913,10207423.00,
961730,830PFC2027  ,F ,B,1144.01,1144.01,1144.00,1144.00,1144.00,1144.00,6,2115,2419561.00,
961731,8IRFC230222 ,F ,B,1099.00,1099.00,1099.00,1099.00,1099.00,1097.70,7,925,1016575.00,
