SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
934856,0IIFL18     ,F ,D,1015.00,1020.00,1015.00,1015.00,1015.00,1015.00,6,104,105599.00,
934844,0MFL17      ,F ,D,1133.00,1133.00,1120.00,1129.99,1132.92,1129.83,7,68,76742.00,
934847,1050TCFS14  ,F ,D,1030.00,1030.00,1000.15,1011.23,1010.98,1094.00,38,718,729055.00,
934848,1050TCFS14A ,F ,D,1530.00,1540.00,1530.00,1539.02,1540.00,1535.79,12,298,457977.00,
934871,1175MFL17   ,F ,D,1015.00,1020.94,1015.00,1020.94,1020.94,1016.11,5,321,326150.00,
934854,1275IIFL18  ,F ,D,1007.00,1007.00,1005.01,1005.21,1005.01,1005.13,30,933,938640.00,
934855,1275IIFL18A ,F ,D,1010.00,1010.00,1010.00,1010.00,1010.00,1007.00,2,20,20200.00,
934841,1300MFL14   ,F ,D,1105.00,1105.00,1097.00,1097.10,1097.00,1100.00,7,300,330375.00,
934842,1325MFL15   ,F ,D,1110.00,1110.00,1092.01,1097.64,1092.01,1102.50,9,200,219982.00,
934843,1325MFL17   ,F ,D,1135.00,1135.00,1130.00,1130.00,1130.00,1125.50,4,125,141300.00,
533022,20 MICRONS  ,B ,Q,32.00,36.20,32.00,34.10,34.10,35.50,4148,2269407,73449327.00,
526921,21ST CEN.MGM,T ,Q,5.48,5.48,5.45,5.45,5.45,5.34,7,9000,49179.00,
532628,3I INFOTECH ,T ,Q,7.01,7.14,6.96,7.01,7.01,7.01,520,337924,2382444.00,
523395,3M INDIA LTD,B ,Q,3870.00,3901.00,3870.00,3875.00,3875.00,3843.35,11,203,788390.00,
961748,722REC22TF  ,F ,B,1002.50,1003.30,1002.50,1003.25,1003.30,1002.52,11,2100,2106370.00,
961749,738REC27TF  ,F ,B,1004.00,1015.99,1004.00,1005.00,1005.00,1002.53,17,911,917959.00,
961754,740IIFCL33  ,F ,B,1006.50,1008.00,1006.50,1007.77,1007.50,1002.25,21,3020,3042456.00,
961743,793REC22    ,F ,B,1076.10,1080.00,1076.10,1078.05,1080.00,1076.11,3,10,10780.00,
590116,7SEAS TECH  ,B ,Q,12.22,12.22,11.40,11.46,11.50,11.91,8,1198,13881.00,
961732,810IRFC2327 ,F ,B,1092.00,1093.10,1092.00,1093.00,1093.00,1090.25,4,1010,1103921.00,
961744,812REC27    ,F ,B,1106.20,1106.20,1106.20,1106.20,1106.20,1104.74,1,100,110620.00,
961727,820NHAI22   ,F ,B,1099.00,1099.00,1099.00,1099.00,1099.00,1096.00,2,50,54950.00,
961729,820PFC2022  ,F ,B,1083.00,1084.00,1082.00,1082.88,1084.00,1083.51,12,3859,4178945.00,
961728,830NHAI27   ,F ,B,1115.00,1116.00,1114.10,1116.00,1116.00,1114.49,8,635,707652.00,
961730,830PFC2027  ,F ,B,1105.00,1108.68,1105.00,1108.00,1108.00,1105.00,19,2775,3075091.00,
961731,8IRFC230222 ,F ,B,1073.50,1073.50,1073.50,1073.50,1073.50,1073.00,1,5,5367.00,
512161,8KMILES     ,T ,Q,50.50,50.95,47.50,47.75,47.75,48.80,18,4100,198622.00,
530499,A.K.CAPITAL ,B ,Q,219.85,225.00,211.15,216.50,216.50,212.60,136,6123,1355552.00,
500009,A.SARABHAI  ,T ,Q,3.60,3.80,3.60,3.61,3.61,3.65,19,1163,4228.00,
533292,A2ZMES      ,B ,Q,36.65,37.65,35.80,36.10,36.10,36.35,1353,106989,3925407.00,
531611,AADHAARVEN  ,B ,Q,1.12,1.12,1.12,1.12,1.12,1.14,27,77696,87019.00,
530027,AADI INDUS L,B ,Q,3.35,3.60,3.35,3.35,3.35,3.65,13,1070,3735.00,
533412,AANJANEYA   ,B ,Q,759.95,780.00,745.75,754.35,762.00,750.10,287,31899,23976219.00,
524412,AAREY DRUGS ,T ,Q,39.10,41.10,39.00,39.80,39.80,41.00,94,40779,1622109.00,
524348,AARTI DRUGS ,T ,Q,221.85,221.85,212.25,212.25,212.25,215.30,17,638,137059.00,
524208,AARTI INDUST,B ,Q,91.25,91.25,88.10,89.60,89.95,89.65,62,2086,186737.00,
514274,AARVEE DENIM,B ,Q,49.80,50.90,47.50,50.20,50.70,49.75,309,2165,107567.00,
531731,AARYAGLOBL  ,T ,Q,9.49,9.96,9.10,9.50,9.50,9.49,182,91511,904120.00,
519319,AASHEE      ,T ,Q,2.26,2.26,2.26,2.26,2.26,2.37,1,10,22.00,
523204,ABAN OFFSHO ,B ,Q,323.70,330.50,320.95,322.80,322.80,320.75,1988,63303,20620177.00,
500002,ABB LTD.    ,A ,Q,644.60,650.00,636.00,637.95,637.95,644.55,384,5284,3391126.00,
500488,ABBOTT (I)  ,B ,Q,1406.95,1406.95,1370.05,1378.55,1380.00,1387.10,98,874,1204416.00,
520123,ABC INDIA   ,B ,Q,140.25,147.95,132.25,144.00,144.00,145.00,23,224,32105.00,
500057,ABCIL       ,B ,Q,93.75,96.15,93.60,94.85,96.15,92.70,323,2164,203951.00,
520155,ABG INFRALOG,B ,Q,103.25,103.25,93.60,95.05,98.90,96.05,23,628,59711.00,
532682,ABG SHIPYARD,B ,Q,378.00,385.00,377.15,383.05,382.90,377.85,155,80894,30864688.00,
531161,ABM KNOWLEDG,B ,Q,42.00,42.50,41.00,42.00,42.00,41.50,45,1983,82257.00,
532974,ABML        ,B ,Q,17.15,18.35,17.15,17.70,17.70,16.80,42,2409,42573.00,
500410,ACC LTD     ,A ,Q,1243.15,1262.80,1237.00,1249.90,1249.90,1239.35,1172,23882,29918955.00,
532774,ACCEL FRONTL,B ,Q,30.10,30.40,29.00,29.05,29.05,29.25,109,2596,75848.00,
517494,ACCEL TRANS ,B ,Q,6.02,6.84,6.02,6.49,6.84,6.37,6,281,1706.00,
