SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
934844,0MFL17      ,F ,D,1110.00,1120.00,1110.00,1118.72,1120.00,1110.70,5,269,299585.00,
934847,1050TCFS14  ,F ,D,1005.00,1014.99,1005.00,1011.00,1011.00,1008.00,9,270,272789.00,
934848,1050TCFS14A ,F ,D,1548.00,1548.00,1546.00,1546.21,1546.00,1547.00,10,252,389723.00,
934858,1075SCUF17B ,F ,D,1025.00,1025.00,1017.11,1018.51,1017.11,1024.00,9,607,618521.00,
934869,1150MFL14   ,F ,D,1040.00,1049.00,1040.00,1049.00,1049.00,1040.00,3,70,72979.00,
934871,1175MFL17   ,F ,D,1022.00,1022.00,1022.00,1022.00,1022.00,1011.09,1,150,153300.00,
934854,1275IIFL18  ,F ,D,1005.00,1005.98,1004.00,1004.99,1004.99,1003.55,22,1004,1008961.00,
934855,1275IIFL18A ,F ,D,1035.00,1035.00,1035.00,1035.00,1035.00,1035.00,2,50,51750.00,
934841,1300MFL14   ,F ,D,1102.00,1115.98,1102.00,1115.98,1115.98,1104.00,3,65,71839.00,
934842,1325MFL15   ,F ,D,1107.00,1119.00,1107.00,1119.00,1119.00,1107.00,10,52,57888.00,
934843,1325MFL17   ,F ,D,1149.90,1149.90,1125.00,1128.29,1132.00,1129.99,6,191,215568.00,
533022,20 MICRONS  ,B ,Q,32.90,32.90,31.50,31.60,31.60,32.25,120,65717,2087858.00,
526921,21ST CEN.MGM,T ,Q,4.60,4.60,4.24,4.24,4.24,4.41,5,1900,8704.00,
532628,3I INFOTECH ,B ,Q,7.00,7.14,6.75,6.90,6.90,6.91,600,366344,2570347.00,
523395,3M INDIA LTD,B ,Q,3800.00,3800.00,3350.00,3636.10,3599.00,3735.25,457,1906,6789415.00,
961752,719IIFCL23  ,F ,B,995.00,995.00,995.00,995.00,995.00,995.00,2,50,49750.00,
961748,722REC22TF  ,F ,B,998.00,998.00,998.00,998.00,998.00,1003.00,1,50,49900.00,
961749,738REC27TF  ,F ,B,1007.00,1007.51,1005.10,1007.51,1007.51,1007.50,5,1000,1006335.00,
961743,793REC22    ,F ,B,1091.45,1091.45,1083.76,1085.00,1085.00,1082.00,5,64,69406.00,
590116,7SEAS TECH  ,B ,Q,14.00,14.45,13.36,14.40,14.45,13.77,23,4956,69834.00,
961732,810IRFC2327 ,F ,B,1085.10,1085.10,1085.00,1085.09,1085.00,1087.00,2,110,119360.00,
961744,812REC27    ,F ,B,1114.00,1140.00,1112.05,1128.04,1130.00,1125.00,31,2805,3163510.00,
961727,820NHAI22   ,F ,B,1095.95,1095.95,1090.01,1092.13,1093.00,1091.69,9,295,322141.00,
961729,820PFC2022  ,F ,B,1078.00,1082.00,1078.00,1080.51,1080.51,1078.92,28,2635,2846838.00,
961728,830NHAI27   ,F ,B,1110.50,1111.60,1109.80,1111.00,1111.00,1109.95,27,5398,5994452.00,
961730,830PFC2027  ,F ,B,1101.50,1107.00,1101.50,1106.85,1106.85,1103.01,11,1815,2008530.00,
961731,8IRFC230222 ,F ,B,1075.99,1076.00,1070.00,1071.00,1071.00,1069.00,11,2348,2515954.00,
512161,8KMILES     ,B ,Q,54.95,56.00,53.35,55.35,55.35,54.80,89,25656,1416094.00,
934845,975TCFS14   ,F ,D,101000.00,101000.00,100501.00,100501.00,100501.00,102000.00,3,3,302002.00,
934846,975TCFS14II ,F ,D,1010.00,1010.00,1010.00,1010.00,1010.00,1005.00,1,45,45450.00,
530499,A.K.CAPITAL ,B ,Q,181.30,195.95,181.30,189.90,189.90,185.60,22,527,100146.00,
500009,A.SARABHAI  ,B ,Q,3.17,3.39,2.87,3.09,3.10,3.16,15,1674,5213.00,
533292,A2ZMES      ,B ,Q,28.30,28.85,26.20,26.40,26.40,28.20,3735,622077,16713530.00,
531611,AADHAARVEN  ,B ,Q,0.79,0.79,0.79,0.79,0.79,0.83,35,197932,156366.00,
530027,AADI INDUS L,B ,Q,3.85,4.30,3.33,4.12,4.05,3.69,99,29858,121462.00,
533412,AANJANEYA   ,B ,Q,244.30,244.30,244.30,244.30,244.30,257.15,18,396,96742.00,
