SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
934844,0MFL17      ,F ,D,1066.01,1129.85,1066.01,1117.60,1117.00,1129.35,4,14,15437.00,
934847,1050TCFS14  ,F ,D,1016.00,1018.89,1015.00,1016.72,1015.00,1016.95,26,373,379004.00,
934858,1075SCUF17B ,F ,D,1024.10,1024.10,1024.10,1024.10,1024.10,1024.10,2,20,20482.00,
934869,1150MFL14   ,F ,D,1024.00,1024.00,1001.01,1010.00,1010.00,1021.00,9,143,144977.00,
934871,1175MFL17   ,F ,D,1010.50,1027.50,1010.50,1027.50,1027.50,1010.50,3,56,57370.00,
934854,1275IIFL18  ,F ,D,1008.00,1009.00,1008.00,1008.00,1008.00,1007.54,7,102,102911.00,
934842,1325MFL15   ,F ,D,1113.95,1113.95,1111.50,1112.00,1112.00,1113.95,8,215,239058.00,
948564,15EMAAR2015 ,F ,D,900000.00,910000.00,900000.00,910000.00,910000.00,0.00,2,2,1810000.00,
533022,20 MICRONS  ,B ,Q,36.40,36.40,34.20,34.75,34.75,35.65,861,95112,3346655.00,
526921,21ST CEN.MGM,T ,Q,6.27,6.27,5.70,5.76,5.70,5.99,11,6980,41625.00,
532628,3I INFOTECH ,T ,Q,7.24,7.35,7.20,7.33,7.33,7.00,1042,499462,3662217.00,
523395,3M INDIA LTD,B ,Q,3830.00,3830.00,3815.00,3815.00,3815.00,3899.90,4,55,210635.00,
961752,719IIFCL23  ,F ,B,992.25,992.25,992.25,992.25,992.25,993.00,1,5,4961.00,
961750,719PFC2023  ,F ,B,993.00,999.00,993.00,999.00,999.00,993.00,9,42,41871.00,
961748,722REC22TF  ,F ,B,1000.00,1000.00,1000.00,1000.00,1000.00,1008.50,1,170,170000.00,
961751,736PFC2028  ,F ,B,998.00,999.00,998.00,999.00,999.00,1002.00,5,1005,1002995.00,
961749,738REC27TF  ,F ,B,1007.00,1007.00,1006.00,1006.00,1006.00,1007.00,3,1000,1006010.00,
961743,793REC22    ,F ,B,1082.00,1083.00,1082.00,1083.00,1083.00,1081.25,2,5,5411.00,
590116,7SEAS TECH  ,B ,Q,10.23,10.99,9.80,10.70,10.70,10.20,38,7005,73540.00,
961732,810IRFC2327 ,F ,B,1092.00,1099.99,1092.00,1098.54,1093.50,1094.00,9,1018,1118317.00,
961744,812REC27    ,F ,B,1119.99,1121.05,1110.21,1110.21,1110.21,1120.44,9,1461,1637038.00,
961727,820NHAI22   ,F ,B,1097.25,1098.75,1095.99,1096.28,1098.75,1096.50,7,260,284985.00,
961729,820PFC2022  ,F ,B,1085.00,1087.00,1082.65,1086.82,1086.95,1084.50,11,1082,1175929.00,
961728,830NHAI27   ,F ,B,1119.99,1119.99,1117.50,1117.75,1117.50,1120.41,9,550,615860.00,
