SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
934856,0IIFL18     ,F ,D,1015.00,1015.00,1015.00,1015.00,1015.00,1015.10,1,14,14210.00,
934844,0MFL17      ,F ,D,1121.00,1130.00,1116.00,1121.78,1123.94,1121.00,17,762,851809.00,
934873,0MFL18      ,F ,D,1003.01,1003.01,1003.00,1003.00,1003.00,1002.43,2,30,30090.00,
934847,1050TCFS14  ,F ,D,1089.90,1090.00,1088.10,1088.46,1090.00,1087.65,12,455,495723.00,
934848,1050TCFS14A ,F ,D,1531.00,1531.00,1531.00,1531.00,1531.00,1531.00,4,495,757845.00,
934857,1060SCUF15A ,F ,D,1011.01,1011.01,1011.01,1011.01,1011.01,1011.01,1,25,25275.00,
934858,1075SCUF17B ,F ,D,1017.40,1025.00,1017.00,1018.16,1017.00,1017.40,12,371,378059.00,
934871,1175MFL17   ,F ,D,1012.05,1014.90,1010.02,1014.90,1014.90,1012.05,6,87,88245.00,
934854,1275IIFL18  ,F ,D,1005.00,1005.00,1002.30,1003.05,1003.20,1002.58,29,513,514565.00,
934855,1275IIFL18A ,F ,D,1017.00,1017.00,1005.90,1005.90,1005.90,1009.99,4,45,45501.00,
934841,1300MFL14   ,F ,D,1100.00,1100.02,1100.00,1100.02,1100.02,1100.00,8,62,68200.00,
934842,1325MFL15   ,F ,D,1111.10,1112.31,1111.10,1112.28,1112.20,1092.01,6,175,194639.00,
934843,1325MFL17   ,F ,D,1125.00,1130.00,1125.00,1130.00,1130.00,1135.00,5,355,400650.00,
533022,20 MICRONS  ,B ,Q,70.45,70.45,67.10,67.50,67.50,68.55,661,383197,25907352.00,
526921,21ST CEN.MGM,T ,Q,4.56,4.56,4.56,4.56,4.56,4.35,6,2000,9120.00,
532628,3I INFOTECH ,T ,Q,7.95,7.98,7.75,7.77,7.77,8.06,725,210546,1642897.00,
523395,3M INDIA LTD,B ,Q,3900.05,3940.00,3825.00,3923.30,3899.00,3926.00,94,198,766891.00,
961752,719IIFCL23  ,F ,B,990.00,990.00,990.00,990.00,990.00,1008.00,1,20,19800.00,
961750,719PFC2023  ,F ,B,990.01,990.01,990.01,990.01,990.01,989.00,2,40,39600.00,
961749,738REC27TF  ,F ,B,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1,10,10000.00,
961743,793REC22    ,F ,B,1070.90,1075.00,1070.90,1074.97,1075.00,1070.90,7,67,72011.00,
590116,7SEAS TECH  ,B ,Q,13.01,13.01,12.65,12.65,12.65,13.06,3,65,827.00,
961744,812REC27    ,F ,B,1099.01,1100.00,1098.10,1099.78,1098.10,1100.10,13,595,654369.00,
961727,820NHAI22   ,F ,B,1094.55,1098.00,1094.55,1096.82,1095.00,1096.01,6,647,708596.00,
961729,820PFC2022  ,F ,B,1080.60,1082.99,1080.00,1082.49,1082.49,1080.60,12,749,809211.00,
961728,830NHAI27   ,F ,B,1101.00,1107.80,1100.00,1107.79,1106.00,1104.98,12,1153,1275223.00,
961730,830PFC2027  ,F ,B,1093.00,1096.50,1092.25,1096.12,1096.05,1093.01,10,1197,1311503.00,
512161,8KMILES     ,T ,Q,42.25,44.95,42.05,44.95,44.95,44.25,17,4210,177814.00,
530499,A.K.CAPITAL ,B ,Q,220.95,222.00,215.00,217.45,216.00,224.70,50,2557,561507.00,
500009,A.SARABHAI  ,T ,Q,3.62,3.70,3.62,3.66,3.70,3.69,21,5730,20935.00,
