SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
934844,0MFL17      ,F ,D,1101.17,1110.00,1101.10,1110.00,1110.00,1107.57,7,99,109818.00,
934847,1050TCFS14  ,F ,D,1014.50,1019.74,1014.50,1019.74,1019.74,1015.20,22,524,531994.00,
934848,1050TCFS14A ,F ,D,1558.00,1560.00,1558.00,1559.00,1559.00,1558.45,12,71,110679.00,
934857,1060SCUF15A ,F ,D,998.00,998.50,992.00,994.12,992.00,995.00,11,120,119554.00,
934858,1075SCUF17B ,F ,D,1004.00,1004.00,1000.10,1000.10,1000.10,999.30,2,29,29080.00,
934871,1175MFL17   ,F ,D,1016.00,1016.00,1015.00,1015.00,1015.00,1014.99,2,14,14220.00,
934854,1275IIFL18  ,F ,D,1007.20,1008.00,1006.00,1008.00,1008.00,1007.00,11,209,210373.00,
934855,1275IIFL18A ,F ,D,1029.00,1029.00,920.01,995.00,995.00,995.00,7,134,135980.00,
934841,1300MFL14   ,F ,D,1080.00,1080.00,1005.00,1005.00,1005.00,1004.00,8,68,71434.00,
934842,1325MFL15   ,F ,D,1020.00,1025.00,1020.00,1025.00,1025.00,1009.48,4,61,62470.00,
934843,1325MFL17   ,F ,D,1005.00,1005.00,1005.00,1005.00,1005.00,1005.00,5,51,51255.00,
533022,20 MICRONS  ,B ,Q,31.15,31.15,30.10,30.50,30.60,30.45,113,38457,1165780.00,
526921,21ST CEN.MGM,T ,Q,4.31,4.31,4.30,4.30,4.30,4.52,5,835,3594.00,
532628,3I INFOTECH ,B ,Q,5.77,5.85,5.50,5.66,5.60,5.79,375,172641,968236.00,
523395,3M INDIA LTD,B ,Q,3499.95,3499.95,3365.00,3375.45,3365.05,3399.25,68,375,1273319.00,
961766,703HUDCO23  ,F ,B,950.01,950.01,950.01,950.01,950.01,950.00,1,5,4750.00,
961755,718IRFC2023 ,F ,B,1018.00,1018.00,1018.00,1018.00,1018.00,1018.00,33,480,488640.00,
961752,719IIFCL23  ,F ,B,1000.25,1000.25,1000.25,1000.25,1000.25,1000.25,1,200,200050.00,
961750,719PFC2023  ,F ,B,1010.00,1010.00,1010.00,1010.00,1010.00,1010.00,5,91,91910.00,
961748,722REC22TF  ,F ,B,1015.00,1015.00,1015.00,1015.00,1015.00,1014.00,1,2,2030.00,
961756,734IRFC2028 ,F ,B,1005.25,1015.00,1005.25,1015.00,1015.00,1005.25,3,625,633393.00,
961753,736IIFCL28  ,F ,B,1015.00,1015.00,1015.00,1015.00,1015.00,1015.00,3,1000,1015000.00,
961751,736PFC2028  ,F ,B,1007.25,1016.00,1007.00,1015.67,1015.99,1008.00,20,2611,2646749.00,
961749,738REC27TF  ,F ,B,1021.00,1022.00,1020.02,1022.00,1022.00,1020.01,9,4688,4786699.00,
961754,740IIFCL33  ,F ,B,1020.00,1023.00,1020.00,1023.00,1023.00,1020.00,5,1639,1676097.00,
961765,751HUDCO28  ,F ,B,1010.00,1016.00,1010.00,1015.99,1016.00,1006.00,6,175,177624.00,
961743,793REC22    ,F ,B,1097.51,1098.00,1097.50,1097.50,1097.50,1103.64,4,167,183308.00,
961732,810IRFC2327 ,F ,B,1100.00,1102.00,1100.00,1101.40,1102.00,1098.37,10,1365,1502155.00,
961744,812REC27    ,F ,B,1125.00,1130.00,1120.02,1130.00,1130.00,1130.00,11,1805,2034195.00,
961727,820NHAI22   ,F ,B,1105.00,1105.00,1102.00,1103.00,1103.00,1101.85,19,628,692489.00,
961729,820PFC2022  ,F ,B,1092.50,1101.25,1092.50,1098.10,1098.10,1100.00,16,1635,1798107.00,
961728,830NHAI27   ,F ,B,1127.00,1129.00,1125.50,1128.52,1129.00,1129.07,14,2361,2661740.00,
961730,830PFC2027  ,F ,B,1123.00,1123.00,1123.00,1123.00,1123.00,1122.10,1,500,561500.00,
961731,8IRFC230222 ,F ,B,1087.50,1087.50,1087.50,1087.50,1087.50,1086.57,12,1490,1620375.00,
512161,8KMILES     ,B ,Q,52.50,52.95,52.00,52.00,52.00,51.95,22,5564,291453.00,
934845,975TCFS14   ,F ,D,100400.00,100400.00,100400.00,100400.00,100400.00,100400.00,1,1,100400.00,
934846,975TCFS14II ,F ,D,1000.28,1000.28,1000.28,1000.28,1000.28,1102.00,6,200,200056.00,
530499,A.K.CAPITAL ,B ,Q,146.00,157.80,146.00,154.35,157.80,151.30,13,620,94731.00,
533292,A2ZMES      ,B ,Q,20.20,21.20,19.35,20.40,20.40,20.20,892,238356,4766514.00,
531611,AADHAARVEN  ,B ,Q,0.64,0.64,0.64,0.64,0.64,0.61,19,138155,88419.00,
530027,AADI INDUS L,B ,Q,3.35,3.98,3.35,3.98,3.98,4.15,5,121,418.00,
533412,AANJANEYA   ,B ,Q,87.80,87.80,87.80,87.80,87.80,92.40,28,715,62777.00,
524412,AAREY DRUGS ,B ,Q,14.10,14.10,14.10,14.10,14.10,14.35,12,1959,27621.00,
524348,AARTI DRUGS ,B ,Q,160.00,164.00,157.10,159.25,159.50,159.35,112,4076,653293.00,
524208,AARTI INDUST,B ,Q,81.00,82.00,80.00,81.35,81.35,81.65,58,5410,436212.00,
514274,AARVEE DENIM,B ,Q,36.95,36.95,34.95,34.95,34.95,34.65,19,520,18941.00,
531731,AARYAGLOBL  ,T ,Q,10.01,10.17,9.90,9.90,9.90,10.01,47,3906,39234.00,
523204,ABAN OFFSHO ,B ,Q,265.15,266.90,260.05,263.25,263.25,265.15,1518,46558,12242189.00,
700099,ABANOFFSH   ,B ,P,318.00,318.00,264.00,264.00,264.00,265.00,2,25,7680.00,
500002,ABB LTD.    ,A ,Q,481.00,481.50,469.00,473.40,473.00,479.60,648,8134,3857399.00,
500488,ABBOTT (I)  ,B ,Q,1390.00,1390.00,1352.10,1361.60,1362.95,1362.40,35,367,500712.00,
513119,ABC GAS INT ,T ,Q,5.64,5.64,5.64,5.64,5.64,5.75,3,60,338.00,
520123,ABC INDIA   ,B ,Q,130.00,140.00,130.00,140.00,140.00,139.00,4,170,22450.00,
500057,ABCIL       ,B ,Q,78.05,78.05,76.00,78.00,78.00,80.95,310,1000,76741.00,
520155,ABG INFRALOG,B ,Q,52.00,52.00,51.35,51.35,51.35,54.05,3,650,33410.00,
532682,ABG SHIPYARD,B ,Q,319.00,334.90,314.00,328.00,328.00,316.45,1100,19594,6406898.00,
532831,ABHI CORP LT,T ,Q,4.56,4.56,4.56,4.56,4.56,4.35,1,200,912.00,
531161,ABM KNOWLEDG,B ,Q,41.85,41.85,41.85,41.85,41.85,44.40,2,100,4185.00,
532974,ABML        ,B ,Q,20.80,20.80,20.25,20.80,20.80,19.85,286,84721,1757937.00,
500410,ACC LTD     ,A ,Q,1138.80,1158.00,1118.35,1151.80,1151.80,1131.65,841,15460,17561448.00,
532774,ACCEL FRONTL,B ,Q,30.00,31.45,28.65,30.70,30.35,30.00,349,8427,255543.00,
532268,ACCELYA     ,B ,Q,357.00,357.00,343.00,350.05,350.05,349.40,79,2008,698885.00,
531897,ACCENT TECH ,B ,Q,37.00,37.80,36.25,36.55,36.55,37.80,50,3265,120354.00,
526347,ACCLAIM IND ,B ,Q,8.43,8.43,8.43,8.43,8.43,8.87,2,351,2958.00,
517356,ACI INFOCOM ,T ,Q,7.50,7.50,7.50,7.50,7.50,7.65,4,375,2812.00,
530901,ACIL        ,B ,Q,0.10,0.10,0.09,0.09,0.10,0.09,17,128878,12425.00,
533330,ACROPET TEC ,B ,Q,6.15,6.72,6.02,6.68,6.68,6.20,107,18449,120001.00,
524091,ACRYCIL LTD.,B ,Q,86.95,86.95,86.95,86.95,86.95,87.50,1,150,13042.00,
532762,ACTION CONST,B ,Q,13.10,13.10,12.65,12.94,12.94,12.92,158,23373,300233.00,
511706,ACTION FIN. ,B ,Q,21.90,21.90,21.90,21.90,21.90,20.90,2,250,5475.00,
512599,ADANI ENTER ,A ,Q,211.75,212.20,198.50,205.60,205.60,209.55,8162,442776,90263834.00,
532921,ADANI PORTS ,A ,Q,146.00,152.40,142.10,151.00,151.00,144.60,3456,224398,33272464.00,
533096,ADANI POWER ,A ,Q,47.25,47.40,45.10,46.70,46.70,46.75,3018,690943,32057484.00,
523411,ADCINDIA    ,B ,Q,132.60,132.60,132.60,132.60,132.60,143.80,1,10,1326.00,
519183,ADF FOODS LT,B ,Q,50.35,50.95,49.00,50.00,50.00,50.05,91,36216,1811358.00,
514113,ADHINATH TEX,T ,Q,3.68,3.68,3.68,3.68,3.68,3.68,1,500,1840.00,
532727,ADHUNIK MET ,B ,Q,29.25,30.00,28.55,28.90,28.90,29.70,181,20989,613379.00,
500303,ADI BIR NUVO,A ,Q,942.00,952.05,935.05,949.00,949.00,941.10,648,8105,7664604.00,
530117,ADIFINCHM   ,B ,Q,50.05,60.00,50.05,60.00,60.00,60.00,2,121,6066.00,
590088,ADINATH BIO ,B ,Q,0.29,0.29,0.28,0.28,0.28,0.28,53,277592,80394.00,
522150,ADITYA FORGE,B ,Q,4.43,4.43,4.43,4.43,4.43,4.22,2,1000,4430.00,
530431,ADOR FONTECH,B ,Q,68.15,72.00,68.15,71.90,72.00,71.00,50,13810,983949.00,
517041,ADORWELDING ,B ,Q,114.00,115.90,111.35,112.05,111.55,115.00,75,394,44538.00,
512149,ADVANCE TECH,B ,Q,0.12,0.12,0.11,0.11,0.11,0.12,105,2010631,223089.00,
532840,ADVANTA     ,B ,Q,936.00,942.95,913.00,929.80,929.80,939.15,86,674,627554.00,
531686,ADVIK LABORS,B ,Q,4.06,4.06,4.06,4.06,4.06,4.20,1,500,2030.00,
500003,AEGIS LOGIS ,B ,Q,126.00,126.60,123.05,123.90,123.80,124.65,256,4220,524579.00,
503655,AEONIAN PUB ,B ,Q,164.00,165.50,164.00,165.00,165.00,165.15,14,466,76815.00,
530707,AFTEK LTD   ,B ,Q,5.40,5.44,5.20,5.28,5.28,5.39,121,34654,183487.00,
531921,AGAR IND COR,B ,Q,149.00,149.40,140.50,141.10,142.00,142.10,73,7033,997809.00,
500463,AGCNET      ,B ,Q,106.10,111.90,106.00,107.85,107.85,109.20,64,1111,120898.00,
516020,AGIO PAPER  ,B ,Q,2.75,2.75,2.75,2.75,2.75,2.84,1,100,275.00,
519281,AGRO DUTCH I,B ,Q,2.70,2.85,2.51,2.69,2.70,2.70,26,3457,9367.00,
500215,AGRO TECH FO,B ,Q,495.00,496.00,489.90,495.00,495.00,496.95,34,1154,571700.00,
532811,AHLUWALIA CO,B ,Q,32.95,33.60,31.15,32.50,32.50,33.30,51,2048,65296.00,
513335,AHMED.FORG  ,B ,Q,98.65,101.80,98.60,101.45,100.10,100.25,59,227,22700.00,
532806,AI CHAMPDNY ,T ,Q,21.60,21.60,21.60,21.60,21.60,20.90,1,10,216.00,
532683,AIAENGINEER ,B ,Q,312.00,317.95,311.15,315.20,312.75,310.00,60,193,60623.00,
532309,AIL         ,B ,Q,315.00,315.00,303.00,311.00,311.00,313.95,237,3343,1027316.00,
524288,AIMCO PESTI.,B ,Q,6.20,6.20,5.83,6.02,6.02,6.13,6,5036,30335.00,
534064,AIML        ,B ,Q,168.95,186.00,168.95,186.00,186.00,177.80,4,368,63026.00,
532975,AISHWARYA TE,B ,Q,5.10,5.10,5.10,5.10,5.10,5.00,34,28240,144024.00,
532331,AJANTA PHARM,B ,Q,734.40,736.00,648.65,681.00,681.00,725.20,10231,170406,115796611.00,
519216,AJANTA SOYA ,B ,Q,10.31,10.31,10.30,10.31,10.31,10.82,4,2334,24043.00,
511692,AJCON GLOBAL,B ,Q,16.20,16.50,15.15,16.20,16.20,16.10,64,14353,230618.00,
530713,AJEL        ,B ,Q,5.13,5.13,5.13,5.13,5.13,4.89,1,10,51.00,
513349,AJMERA      ,B ,Q,96.25,96.25,92.65,94.10,95.00,93.20,84,1627,152814.00,
532351,AKSH OPTIFIB,B ,Q,17.40,18.50,17.40,18.20,18.00,17.85,246,54807,995209.00,
500710,AKZOINDIA   ,B ,Q,1005.00,1005.00,995.00,1001.50,995.00,1003.40,61,1921,1921342.00,
524075,ALBERT DAVID,B ,Q,93.00,93.00,93.00,93.00,93.00,93.00,1,44,4092.00,
506230,ALBR & WILSO,B ,Q,378.45,378.45,377.00,377.00,377.00,378.00,4,1450,546686.00,
526707,ALCHEMIST LT,B ,Q,46.95,48.40,46.95,47.15,47.15,47.30,49,647,30475.00,
533573,ALEM PHARMA ,B ,Q,110.20,111.50,103.15,104.50,104.50,109.70,1195,64044,6800236.00,
506235,ALEMBIC LTD.,B ,Q,16.40,17.10,16.40,16.95,16.75,16.50,77,12541,210602.00,
531147,ALICON      ,B ,Q,52.00,52.00,50.00,50.00,50.00,51.50,11,2618,134521.00,
530889,ALKA INDIA  ,B ,Q,0.10,0.11,0.09,0.11,0.11,0.11,13,14660,1400.00,
